Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-24 07:02:02,Ours,0.00208,3.889476905021848,1.25,1.25,1,64.0497,1:04.05,60.5066,2.2401,1.3017,64.0497,1:04.05,10,"8,1,5,0,7,2,9,4,3,6",8:31;1:17;5:25;0:2;7:12;2:16;9:26;4:23;3:29;6:23,"8:[2,4,6];1:[2];5:[2,6];0:[];7:[2];2:[2];9:[2,4];4:[2,4];3:[2,4];6:[2,4]","c8:bw=31,experts=[2,4,6]; c1:bw=17,experts=[2]; c5:bw=25,experts=[2,6]; c0:bw=2,experts=[]; c7:bw=12,experts=[2]; c2:bw=16,experts=[2]; c9:bw=26,experts=[2,4]; c4:bw=23,experts=[2,4]; c3:bw=29,experts=[2,4]; c6:bw=23,experts=[2,4]","6.6656,5.0183,7.3662,5.3514,5.4673,4.4543,4.2291,7.8984,6.1572,7.8988"
2,2026-09-24 07:03:04,Ours,0.00406,3.313414167433083,3.56,3.56,2,61.918,1:01.92,58.3563,2.2768,1.2836,126.1818,2:06.18,10,"0,1,8,5,3,4,7,9,6,2",0:20;1:24;8:27;5:39;3:38;4:17;7:31;9:26;6:10;2:12,"0:[4,6];1:[4,6];8:[4,6];5:[2,4,6];3:[2,4,6];4:[4];7:[2,4,6];9:[4,6];6:[4];2:[4]","c0:bw=20,experts=[4,6]; c1:bw=24,experts=[4,6]; c8:bw=27,experts=[4,6]; c5:bw=39,experts=[2,4,6]; c3:bw=38,experts=[2,4,6]; c4:bw=17,experts=[4]; c7:bw=31,experts=[2,4,6]; c9:bw=26,experts=[4,6]; c6:bw=10,experts=[4]; c2:bw=12,experts=[4]","5.4797,4.8547,6.0811,7.1687,5.7455,7.6523,5.4357,3.9826,7.6433,4.3127"
3,2026-09-24 07:04:06,Ours,0.006040000000000001,3.2644463949319715,5.31,5.31,3,61.227,1:01.23,57.8508,2.1112,1.2638,187.6228,3:07.62,10,"9,2,0,6,8,5,3,7,1,4",9:27;2:24;0:28;6:23;8:17;5:8;3:14;7:18;1:8;4:29,"9:[4,6];2:[4,6];0:[4,6];6:[4,6];8:[4];5:[];3:[4];7:[4];1:[];4:[4,6]","c9:bw=27,experts=[4,6]; c2:bw=24,experts=[4,6]; c0:bw=28,experts=[4,6]; c6:bw=23,experts=[4,6]; c8:bw=17,experts=[4]; c5:bw=8,experts=[]; c3:bw=14,experts=[4]; c7:bw=18,experts=[4]; c1:bw=8,experts=[]; c4:bw=29,experts=[4,6]","4.0148,4.3308,5.2344,7.5583,6.0236,7.2816,5.7351,5.2894,4.8028,7.5801"
4,2026-09-24 07:05:08,Ours,0.00802,3.1106369640394163,8.09,8.09,4,62.4458,1:02.45,58.786,2.3732,1.2853,250.0806,4:10.08,10,"1,7,6,2,8,0,3,4,5,9",1:22;7:25;6:30;2:34;8:18;0:33;3:19;4:32;5:41;9:12,"1:[4,6];7:[4,6];6:[2,4,6];2:[2,4,6];8:[4];0:[1,4,6];3:[4];4:[1,4,6];5:[1,2,4,6];9:[4]","c1:bw=22,experts=[4,6]; c7:bw=25,experts=[4,6]; c6:bw=30,experts=[2,4,6]; c2:bw=34,experts=[2,4,6]; c8:bw=18,experts=[4]; c0:bw=33,experts=[1,4,6]; c3:bw=19,experts=[4]; c4:bw=32,experts=[1,4,6]; c5:bw=41,experts=[1,2,4,6]; c9:bw=12,experts=[4]","4.8447,5.4054,7.8442,4.3582,6.1700,5.2207,5.7935,7.7645,7.3157,4.0689"
5,2026-09-24 07:06:10,Ours,0.01,3.084650799056139,11.05,11.05,5,62.2277,1:02.23,58.6724,2.2798,1.2742,312.3202,5:12.32,10,"1,5,4,8,0,7,6,3,2,9",1:11;5:22;4:27;8:21;0:28;7:14;6:30;3:36;2:4;9:35,"1:[4];5:[4,6];4:[4,6];8:[4,6];0:[4,6];7:[4];6:[1,4,6];3:[1,4,6];2:[];9:[1,4,6]","c1:bw=11,experts=[4]; c5:bw=22,experts=[4,6]; c4:bw=27,experts=[4,6]; c8:bw=21,experts=[4,6]; c0:bw=28,experts=[4,6]; c7:bw=14,experts=[4]; c6:bw=30,experts=[1,4,6]; c3:bw=36,experts=[1,4,6]; c2:bw=4,experts=[]; c9:bw=35,experts=[1,4,6]","4.8403,7.3413,7.7371,6.2596,5.2258,5.4220,7.7095,5.7471,4.3627,4.0270"
6,2026-09-24 07:07:12,Ours,0.01,2.90896197502419,14.37,14.37,6,61.4092,1:01.41,57.8634,2.2572,1.2873,373.7415,6:13.74,10,"8,2,5,7,3,1,9,0,4,6",8:38;2:24;5:15;7:33;3:21;1:18;9:27;0:18;4:10;6:12,"8:[2,4,6];2:[4,6];5:[4];7:[2,4,6];3:[4,6];1:[4];9:[4,6];0:[4];4:[4];6:[4]","c8:bw=38,experts=[2,4,6]; c2:bw=24,experts=[4,6]; c5:bw=15,experts=[4]; c7:bw=33,experts=[2,4,6]; c3:bw=21,experts=[4,6]; c1:bw=18,experts=[4]; c9:bw=27,experts=[4,6]; c0:bw=18,experts=[4]; c4:bw=10,experts=[4]; c6:bw=12,experts=[4]","6.0384,4.2648,7.3277,5.4139,5.7252,4.8127,3.9870,5.1653,7.4852,7.6431"
7,2026-09-24 07:08:14,Ours,0.01,2.9799792799614546,15.23,15.23,7,62.2056,1:02.21,58.7703,2.1557,1.2784,435.959,7:15.96,10,"0,5,2,6,3,7,4,1,8,9",0:20;5:28;2:22;6:7;3:15;7:17;4:8;1:5;8:32;9:1,"0:[4,6];5:[4,6];2:[4,6];6:[];3:[4];7:[4];4:[];1:[];8:[2,4,6];9:[]","c0:bw=20,experts=[4,6]; c5:bw=28,experts=[4,6]; c2:bw=22,experts=[4,6]; c6:bw=7,experts=[]; c3:bw=15,experts=[4]; c7:bw=17,experts=[4]; c4:bw=8,experts=[]; c1:bw=5,experts=[]; c8:bw=32,experts=[2,4,6]; c9:bw=1,experts=[]","5.2432,7.2941,4.3020,7.8028,5.7282,5.4535,7.8623,4.8434,6.2437,3.9971"
8,2026-09-24 07:09:15,Ours,0.01,3.1233440670812063,16.83,16.83,8,60.9142,1:00.91,57.3652,2.2657,1.282,496.8867,8:16.89,10,"4,8,1,3,0,5,2,9,7,6",4:3;8:21;1:33;3:21;0:18;5:16;2:30;9:33;7:9;6:23,"4:[];8:[0,1];1:[0,1,3];3:[0,3];0:[0];5:[0];2:[0,1,3];9:[0,3,5];7:[];6:[0,3]","c4:bw=3,experts=[]; c8:bw=21,experts=[0,1]; c1:bw=33,experts=[0,1,3]; c3:bw=21,experts=[0,3]; c0:bw=18,experts=[0]; c5:bw=16,experts=[0]; c2:bw=30,experts=[0,1,3]; c9:bw=33,experts=[0,3,5]; c7:bw=9,experts=[]; c6:bw=23,experts=[0,3]","7.4966,5.9220,4.8014,5.6454,5.1985,7.3515,4.2093,3.9865,5.2732,7.4806"
9,2026-09-24 07:10:16,Ours,0.01,3.012976536138772,19.22,19.22,9,60.6264,1:00.63,57.0174,2.3094,1.2983,557.5257,9:17.53,10,"2,0,4,9,8,6,7,5,1,3",2:12;0:30;4:34;9:15;8:10;6:18;7:26;5:30;1:8;3:13,"2:[5];0:[2,3,5];4:[0,3,5];9:[7];8:[3];6:[5];7:[0,1];5:[3,5,7];1:[];3:[5]","c2:bw=12,experts=[5]; c0:bw=30,experts=[2,3,5]; c4:bw=34,experts=[0,3,5]; c9:bw=15,experts=[7]; c8:bw=10,experts=[3]; c6:bw=18,experts=[5]; c7:bw=26,experts=[0,1]; c5:bw=30,experts=[3,5,7]; c1:bw=8,experts=[]; c3:bw=13,experts=[5]","4.2108,5.1959,7.4178,3.9575,5.8454,7.4044,5.2098,7.3460,4.7875,5.6424"
10,2026-09-24 07:11:17,Ours,0.01,2.797228149311635,18.47,19.22,9,61.0184,1:01.02,57.339,2.4038,1.274,618.5593,10:18.56,10,"4,2,7,0,6,3,5,8,9,1",4:21;2:19;7:21;0:33;6:37;3:26;5:33;8:20;9:20;1:23,"4:[2,7];2:[7];7:[3,5];0:[4,6,7];6:[4,6,7];3:[2,7];5:[2,4,6];8:[5,7];9:[2,4];1:[5,7]","c4:bw=21,experts=[2,7]; c2:bw=19,experts=[7]; c7:bw=21,experts=[3,5]; c0:bw=33,experts=[4,6,7]; c6:bw=37,experts=[4,6,7]; c3:bw=26,experts=[2,7]; c5:bw=33,experts=[2,4,6]; c8:bw=20,experts=[5,7]; c9:bw=20,experts=[2,4]; c1:bw=23,experts=[5,7]","7.5794,4.2224,5.2710,5.2231,7.3571,5.6707,7.3631,5.8935,3.9588,4.8001"
