Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
27,2026-09-23 18:54:54,Ours,0.01,2.6756567460164282,29.18,29.18,27,51.9501,0:51.95,50.5371,0.267,1.1436,1388.3808,23:08.38,20,"10,5,14,13,12,17,6,8,11,18,19,7,0,15,2,16,9,1,3,4",10:62;5:37;14:26;13:57;12:22;17:36;6:63;8:55;11:66;18:18;19:18;7:51;0:36;15:46;2:20;16:20;9:18;1:62;3:21;4:12,"10:[2,3,4,5,6,7];5:[3,4,5];14:[2,3];13:[0,1,2,6,7];12:[5,6];17:[2,3,4];6:[1,2,3,4,5,6];8:[0,1,2,6,7];11:[1,2,3,4,5,6];18:[3];19:[7];7:[0,4,5,6,7];0:[0,1,2];15:[2,3,4,5];2:[6,7];16:[4,5];9:[2];1:[0,1,4,5,6,7];3:[5,6];4:[2]","c10:bw=62,experts=[2,3,4,5,6,7]; c5:bw=37,experts=[3,4,5]; c14:bw=26,experts=[2,3]; c13:bw=57,experts=[0,1,2,6,7]; c12:bw=22,experts=[5,6]; c17:bw=36,experts=[2,3,4]; c6:bw=63,experts=[1,2,3,4,5,6]; c8:bw=55,experts=[0,1,2,6,7]; c11:bw=66,experts=[1,2,3,4,5,6]; c18:bw=18,experts=[3]; c19:bw=18,experts=[7]; c7:bw=51,experts=[0,4,5,6,7]; c0:bw=36,experts=[0,1,2]; c15:bw=46,experts=[2,3,4,5]; c2:bw=20,experts=[6,7]; c16:bw=20,experts=[4,5]; c9:bw=18,experts=[2]; c1:bw=62,experts=[0,1,4,5,6,7]; c3:bw=21,experts=[5,6]; c4:bw=12,experts=[2]","1.1962,1.2405,3.8217,4.1275,2.3877,2.1729,1.9761,2.2150,2.2941,2.9675,3.6024,3.1738,1.4300,2.8935,2.5339,2.0247,2.1755,3.6345,1.3959,3.2737"
28,2026-09-23 18:55:46,Ours,0.01,2.6881829540144677,27.48,29.18,27,51.8319,0:51.83,50.4216,0.2676,1.1406,1440.231,24:00.23,20,"5,6,19,8,3,14,1,7,9,15,13,4,10,18,12,16,0,2,17,11",5:33;6:29;19:33;8:29;3:12;14:15;1:25;7:10;9:49;15:32;13:31;4:10;10:40;18:34;12:42;16:35;0:47;2:10;17:48;11:66,"5:[0,6,7];6:[0,7];19:[0,1,2];8:[3,4];3:[7];14:[4];1:[2,3];7:[1];9:[3,4,5,6];15:[0,6,7];13:[3,4,5];4:[3];10:[0,1,2,3];18:[4,5,6];12:[0,1,2,7];16:[0,6,7];0:[3,4,5,6];2:[0];17:[0,5,6,7];11:[0,1,2,3,4,7]","c5:bw=33,experts=[0,6,7]; c6:bw=29,experts=[0,7]; c19:bw=33,experts=[0,1,2]; c8:bw=29,experts=[3,4]; c3:bw=12,experts=[7]; c14:bw=15,experts=[4]; c1:bw=25,experts=[2,3]; c7:bw=10,experts=[1]; c9:bw=49,experts=[3,4,5,6]; c15:bw=32,experts=[0,6,7]; c13:bw=31,experts=[3,4,5]; c4:bw=10,experts=[3]; c10:bw=40,experts=[0,1,2,3]; c18:bw=34,experts=[4,5,6]; c12:bw=42,experts=[0,1,2,7]; c16:bw=35,experts=[0,6,7]; c0:bw=47,experts=[3,4,5,6]; c2:bw=10,experts=[0]; c17:bw=48,experts=[0,5,6,7]; c11:bw=66,experts=[0,1,2,3,4,7]","1.2195,1.9812,3.6171,2.2173,1.3934,3.7955,3.6025,3.1349,2.1685,2.8985,4.0473,3.2863,1.1913,2.9991,2.3479,2.0545,1.4305,2.5524,2.1576,2.3259"
29,2026-09-23 18:56:39,Ours,0.01,2.6308927052743,29.83,29.83,29,53.5156,0:53.52,52.0949,0.2691,1.1493,1493.7663,24:53.77,20,"12,5,4,15,8,3,14,16,18,10,11,19,7,9,0,6,2,17,1,13",12:10;5:33;4:38;15:70;8:34;3:32;14:35;16:48;18:24;10:10;11:59;19:39;7:21;9:44;0:44;6:43;2:18;17:59;1:33;13:13,"12:[3];5:[1,2,3];4:[4,5,6];15:[1,2,3,4,5,6,7];8:[5,6,7];3:[0,1,2];14:[5,6,7];16:[1,2,3,4];18:[0,7];10:[4];11:[0,1,5,6,7];19:[3,4,5];7:[2,3];9:[0,1,2,7];0:[0,1,2,7];6:[1,2,3,4];2:[1];17:[1,2,3,4,5];1:[4,5,6];13:[6]","c12:bw=10,experts=[3]; c5:bw=33,experts=[1,2,3]; c4:bw=38,experts=[4,5,6]; c15:bw=70,experts=[1,2,3,4,5,6,7]; c8:bw=34,experts=[5,6,7]; c3:bw=32,experts=[0,1,2]; c14:bw=35,experts=[5,6,7]; c16:bw=48,experts=[1,2,3,4]; c18:bw=24,experts=[0,7]; c10:bw=10,experts=[4]; c11:bw=59,experts=[0,1,5,6,7]; c19:bw=39,experts=[3,4,5]; c7:bw=21,experts=[2,3]; c9:bw=44,experts=[0,1,2,7]; c0:bw=44,experts=[0,1,2,7]; c6:bw=43,experts=[1,2,3,4]; c2:bw=18,experts=[1]; c17:bw=59,experts=[1,2,3,4,5]; c1:bw=33,experts=[4,5,6]; c13:bw=13,experts=[6]","2.3648,1.2280,3.2865,2.9270,2.2054,1.4083,3.8307,2.0409,2.9675,1.1852,2.3162,3.7946,3.3745,2.3386,1.5053,2.1099,2.7544,2.3174,3.8514,4.2882"
30,2026-09-23 18:57:31,Ours,0.01,2.567414570713084,28.84,29.83,29,52.0755,0:52.08,50.6649,0.2735,1.135,1545.8612,25:45.86,20,"14,19,13,16,15,5,6,11,1,17,12,0,2,7,8,4,9,18,3,10",14:49;19:24;13:27;16:31;15:22;5:62;6:11;11:46;1:35;17:19;12:24;0:17;2:27;7:12;8:41;4:51;9:54;18:57;3:59;10:71,"14:[0,1,2,3];19:[6,7];13:[0,7];16:[5,6,7];15:[0,1];5:[0,1,4,5,6,7];6:[5];11:[2,3,4,5];1:[0,1,7];17:[6];12:[4,5];0:[3];2:[2,3];7:[4];8:[0,1,2,3];4:[0,1,2,3,7];9:[3,4,5,6,7];18:[1,2,3,4,5];3:[3,4,5,6,7];10:[0,1,2,3,5,6,7]","c14:bw=49,experts=[0,1,2,3]; c19:bw=24,experts=[6,7]; c13:bw=27,experts=[0,7]; c16:bw=31,experts=[5,6,7]; c15:bw=22,experts=[0,1]; c5:bw=62,experts=[0,1,4,5,6,7]; c6:bw=11,experts=[5]; c11:bw=46,experts=[2,3,4,5]; c1:bw=35,experts=[0,1,7]; c17:bw=19,experts=[6]; c12:bw=24,experts=[4,5]; c0:bw=17,experts=[3]; c2:bw=27,experts=[2,3]; c7:bw=12,experts=[4]; c8:bw=41,experts=[0,1,2,3]; c4:bw=51,experts=[0,1,2,3,7]; c9:bw=54,experts=[3,4,5,6,7]; c18:bw=57,experts=[1,2,3,4,5]; c3:bw=59,experts=[3,4,5,6,7]; c10:bw=71,experts=[0,1,2,3,5,6,7]","3.8760,3.6536,4.1466,2.0354,2.9077,1.2495,1.9502,2.3023,3.6462,2.1660,2.3892,1.4042,2.5445,3.1089,2.2129,3.3289,2.1751,2.9693,1.4002,1.1979"
31,2026-09-23 18:58:26,Ours,0.01,2.542947260575259,30.65,30.65,31,54.3724,0:54.37,52.8959,0.2744,1.1999,1600.2548,26:40.25,20,"1,6,11,9,19,4,7,14,15,18,10,5,17,3,13,0,16,8,2,12",1:30;6:29;11:29;9:45;19:40;4:19;7:63;14:61;15:55;18:58;10:33;5:62;17:35;3:24;13:32;0:47;16:36;8:33;2:15;12:35,"1:[2,3,4];6:[6,7];11:[6,7];9:[0,1,2,3];19:[0,1,2,3];4:[4];7:[0,1,2,5,6,7];14:[0,1,4,5,6,7];15:[2,3,4,5,6];18:[0,1,2,6,7];10:[4,5,6];5:[2,3,4,5,6,7];17:[0,1,7];3:[0,1];13:[1,2,3];0:[4,5,6,7];16:[0,1,2];8:[4,5,6];2:[4];12:[0,6,7]","c1:bw=30,experts=[2,3,4]; c6:bw=29,experts=[6,7]; c11:bw=29,experts=[6,7]; c9:bw=45,experts=[0,1,2,3]; c19:bw=40,experts=[0,1,2,3]; c4:bw=19,experts=[4]; c7:bw=63,experts=[0,1,2,5,6,7]; c14:bw=61,experts=[0,1,4,5,6,7]; c15:bw=55,experts=[2,3,4,5,6]; c18:bw=58,experts=[0,1,2,6,7]; c10:bw=33,experts=[4,5,6]; c5:bw=62,experts=[2,3,4,5,6,7]; c17:bw=35,experts=[0,1,7]; c3:bw=24,experts=[0,1]; c13:bw=32,experts=[1,2,3]; c0:bw=47,experts=[4,5,6,7]; c16:bw=36,experts=[0,1,2]; c8:bw=33,experts=[4,5,6]; c2:bw=15,experts=[4]; c12:bw=35,experts=[0,6,7]","3.8555,2.0749,2.3616,2.3039,3.8180,3.4446,3.2944,3.8658,2.9336,3.0870,1.1906,1.2427,2.1907,1.4819,4.3955,1.4987,2.2683,2.6015,2.5698,2.4169"
32,2026-09-23 18:59:19,Ours,0.01,2.5372391592369317,33.32,33.32,32,53.4683,0:53.47,52.0469,0.2753,1.1438,1653.7473,27:33.75,20,"12,19,1,5,7,0,6,9,10,17,3,8,11,2,16,4,15,14,18,13",12:49;19:27;1:21;5:36;7:47;0:46;6:27;9:31;10:22;17:28;3:28;8:21;11:27;2:54;16:48;4:49;15:36;14:32;18:35;13:63,"12:[1,2,3,4];19:[4,5];1:[5,6];5:[0,1,2];7:[3,4,5,6];0:[0,1,2,3];6:[0,1];9:[4,5,6];10:[0,7];17:[2,3];3:[2,3];8:[0,7];11:[0,1];2:[0,1,5,6,7];16:[3,4,5,6];4:[0,5,6,7];15:[0,1,7];14:[2,3,4];18:[3,4,5];13:[0,1,4,5,6,7]","c12:bw=49,experts=[1,2,3,4]; c19:bw=27,experts=[4,5]; c1:bw=21,experts=[5,6]; c5:bw=36,experts=[0,1,2]; c7:bw=47,experts=[3,4,5,6]; c0:bw=46,experts=[0,1,2,3]; c6:bw=27,experts=[0,1]; c9:bw=31,experts=[4,5,6]; c10:bw=22,experts=[0,7]; c17:bw=28,experts=[2,3]; c3:bw=28,experts=[2,3]; c8:bw=21,experts=[0,7]; c11:bw=27,experts=[0,1]; c2:bw=54,experts=[0,1,5,6,7]; c16:bw=48,experts=[3,4,5,6]; c4:bw=49,experts=[0,5,6,7]; c15:bw=36,experts=[0,1,7]; c14:bw=32,experts=[2,3,4]; c18:bw=35,experts=[3,4,5]; c13:bw=63,experts=[0,1,4,5,6,7]","2.4702,3.6207,3.7704,1.2599,3.1685,1.4365,2.0185,2.4058,1.2514,2.2315,1.4173,2.2568,2.4672,2.6403,2.0857,3.4208,2.9815,3.9871,3.0014,4.1553"
33,2026-09-23 19:00:12,Ours,0.01,2.4400633652620547,33.18,33.32,32,52.3806,0:52.38,50.9372,0.2736,1.1675,1706.1496,28:26.15,20,"16,14,11,3,7,15,5,17,0,9,8,1,18,10,12,19,2,4,13,6",16:44;14:37;11:53;3:70;7:52;15:24;5:29;17:59;0:62;9:42;8:50;1:34;18:55;10:46;12:46;19:25;2:24;4:45;13:30;6:37,"16:[0,1,2,7];14:[5,6,7];11:[2,3,4,5,6];3:[0,1,2,4,5,6,7];7:[0,1,2,3,7];15:[2,3];5:[3,4];17:[0,4,5,6,7];0:[0,1,4,5,6,7];9:[0,1,2,7];8:[1,2,3,4,5];1:[0,1,7];18:[0,1,2,6,7];10:[1,2,3,4];12:[0,5,6,7];19:[6,7];2:[2,3];4:[1,2,3,4];13:[2,3,4];6:[2,3,4]","c16:bw=44,experts=[0,1,2,7]; c14:bw=37,experts=[5,6,7]; c11:bw=53,experts=[2,3,4,5,6]; c3:bw=70,experts=[0,1,2,4,5,6,7]; c7:bw=52,experts=[0,1,2,3,7]; c15:bw=24,experts=[2,3]; c5:bw=29,experts=[3,4]; c17:bw=59,experts=[0,4,5,6,7]; c0:bw=62,experts=[0,1,4,5,6,7]; c9:bw=42,experts=[0,1,2,7]; c8:bw=50,experts=[1,2,3,4,5]; c1:bw=34,experts=[0,1,7]; c18:bw=55,experts=[0,1,2,6,7]; c10:bw=46,experts=[1,2,3,4]; c12:bw=46,experts=[0,5,6,7]; c19:bw=25,experts=[6,7]; c2:bw=24,experts=[2,3]; c4:bw=45,experts=[1,2,3,4]; c13:bw=30,experts=[2,3,4]; c6:bw=37,experts=[2,3,4]","2.0567,3.8737,2.3372,1.4302,3.1811,2.9033,1.2263,2.1915,1.4289,2.1916,2.2692,3.6428,3.0040,1.2047,2.3851,3.6031,2.5599,3.3544,4.1143,1.9793"
34,2026-09-23 19:01:06,Ours,0.01,2.4260169968808083,34.87,34.87,34,53.9879,0:53.99,52.5768,0.2721,1.1367,1760.1586,29:20.16,20,"10,14,18,9,16,8,13,6,11,3,15,0,12,7,2,5,19,4,1,17",10:26;14:66;18:29;9:68;16:54;8:42;13:57;6:48;11:52;3:72;15:10;0:22;12:24;7:32;2:54;5:60;19:50;4:46;1:46;17:16,"10:[5,6];14:[0,1,2,3,4,5];18:[3,4];9:[0,3,4,5,6,7];16:[3,4,5,6,7];8:[0,1,6,7];13:[0,1,5,6,7];6:[0,5,6,7];11:[0,1,2,3,7];3:[0,1,3,4,5,6,7];15:[4];0:[2,3];12:[1,2];7:[4,5,6];2:[0,4,5,6,7];5:[0,1,2,5,6,7];19:[0,1,2,3,4];4:[0,5,6,7];1:[2,3,4,5];17:[1]","c10:bw=26,experts=[5,6]; c14:bw=66,experts=[0,1,2,3,4,5]; c18:bw=29,experts=[3,4]; c9:bw=68,experts=[0,3,4,5,6,7]; c16:bw=54,experts=[3,4,5,6,7]; c8:bw=42,experts=[0,1,6,7]; c13:bw=57,experts=[0,1,5,6,7]; c6:bw=48,experts=[0,5,6,7]; c11:bw=52,experts=[0,1,2,3,7]; c3:bw=72,experts=[0,1,3,4,5,6,7]; c15:bw=10,experts=[4]; c0:bw=22,experts=[2,3]; c12:bw=24,experts=[1,2]; c7:bw=32,experts=[4,5,6]; c2:bw=54,experts=[0,4,5,6,7]; c5:bw=60,experts=[0,1,2,5,6,7]; c19:bw=50,experts=[0,1,2,3,4]; c4:bw=46,experts=[0,5,6,7]; c1:bw=46,experts=[2,3,4,5]; c17:bw=16,experts=[1]","1.2122,3.8554,3.0115,2.1875,2.2330,2.4205,4.5329,2.1500,2.5434,1.5337,3.1871,1.5194,2.5338,3.1449,2.5661,1.2321,3.5877,3.3014,3.6241,2.2002"
35,2026-09-23 19:01:58,Ours,0.01,2.415307126663401,33.75,34.87,34,52.332,0:52.33,50.9105,0.272,1.1473,1812.5153,30:12.52,20,"10,19,8,12,5,0,13,4,7,3,15,1,14,17,2,16,9,6,11,18",10:57;19:22;8:50;12:22;5:41;0:20;13:48;4:33;7:48;3:24;15:47;1:31;14:20;17:32;2:46;16:10;9:27;6:44;11:69;18:51,"10:[0,1,2,3,7];19:[5,6];8:[2,3,4,5,6];12:[3,4];5:[3,4,5,6];0:[4,5];13:[2,3,4,5];4:[1,2,3];7:[0,1,2,7];3:[2,3];15:[0,5,6,7];1:[0,6,7];14:[6,7];17:[2,3,4];2:[1,2,3,4];16:[0];9:[1,2];6:[1,2,3,4];11:[0,1,4,5,6,7];18:[0,1,5,6,7]","c10:bw=57,experts=[0,1,2,3,7]; c19:bw=22,experts=[5,6]; c8:bw=50,experts=[2,3,4,5,6]; c12:bw=22,experts=[3,4]; c5:bw=41,experts=[3,4,5,6]; c0:bw=20,experts=[4,5]; c13:bw=48,experts=[2,3,4,5]; c4:bw=33,experts=[1,2,3]; c7:bw=48,experts=[0,1,2,7]; c3:bw=24,experts=[2,3]; c15:bw=47,experts=[0,5,6,7]; c1:bw=31,experts=[0,6,7]; c14:bw=20,experts=[6,7]; c17:bw=32,experts=[2,3,4]; c2:bw=46,experts=[1,2,3,4]; c16:bw=10,experts=[0]; c9:bw=27,experts=[1,2]; c6:bw=44,experts=[1,2,3,4]; c11:bw=69,experts=[0,1,4,5,6,7]; c18:bw=51,experts=[0,1,5,6,7]","1.1986,3.6189,2.2778,2.4308,1.2445,1.4210,4.0592,3.3178,3.1756,1.4148,2.9187,3.6835,3.8502,2.1769,2.5991,2.0354,2.1616,1.9753,2.3340,3.0168"
36,2026-09-23 19:02:51,Ours,0.01,2.4397962332975554,33.08,34.87,34,52.4325,0:52.43,51.0052,0.2711,1.1538,1864.9693,31:04.97,20,"10,8,1,18,7,6,2,3,15,14,19,4,13,12,11,9,17,5,0,16",10:56;8:51;1:10;18:11;7:27;6:43;2:50;3:60;15:68;14:18;19:48;4:74;13:47;12:35;11:33;9:37;17:49;5:49;0:36;16:10,"10:[0,4,5,6,7];8:[0,1,2,3,7];1:[1];18:[2];7:[3,4];6:[0,5,6,7];2:[0,1,5,6,7];3:[0,1,4,5,6,7];15:[1,2,3,4,5,6];14:[0];19:[0,1,2,7];4:[0,1,2,4,5,6,7];13:[0,1,6,7];12:[5,6,7];11:[2,3,4];9:[3,4,5];17:[0,5,6,7];5:[0,1,2,7];0:[0,6,7];16:[1]","c10:bw=56,experts=[0,4,5,6,7]; c8:bw=51,experts=[0,1,2,3,7]; c1:bw=10,experts=[1]; c18:bw=11,experts=[2]; c7:bw=27,experts=[3,4]; c6:bw=43,experts=[0,5,6,7]; c2:bw=50,experts=[0,1,5,6,7]; c3:bw=60,experts=[0,1,4,5,6,7]; c15:bw=68,experts=[1,2,3,4,5,6]; c14:bw=18,experts=[0]; c19:bw=48,experts=[0,1,2,7]; c4:bw=74,experts=[0,1,2,4,5,6,7]; c13:bw=47,experts=[0,1,6,7]; c12:bw=35,experts=[5,6,7]; c11:bw=33,experts=[2,3,4]; c9:bw=37,experts=[3,4,5]; c17:bw=49,experts=[0,5,6,7]; c5:bw=49,experts=[0,1,2,7]; c0:bw=36,experts=[0,6,7]; c16:bw=10,experts=[1]","1.2007,2.2505,3.6839,2.9782,3.1585,2.0161,2.5867,1.4349,2.9293,3.8633,3.6465,3.3203,4.1574,2.4065,2.2938,2.1795,2.2142,1.2384,1.4200,2.0263"
37,2026-09-23 19:03:43,Ours,0.01,2.3391917611463473,37.95,37.95,37,52.477,0:52.48,51.0453,0.2723,1.1571,1917.4688,31:57.47,20,"7,11,15,17,9,1,3,10,19,6,2,12,5,4,0,18,14,13,16,8",7:42;11:63;15:51;17:56;9:40;1:18;3:36;10:58;19:42;6:65;2:36;12:49;5:39;4:39;0:54;18:10;14:28;13:12;16:31;8:10,"7:[0,5,6,7];11:[0,1,2,5,6,7];15:[0,1,2,3,7];17:[1,2,3,4,5];9:[0,1,6,7];1:[2];3:[2,3,4];10:[1,2,3,4,5];19:[3,4,5,6];6:[1,2,3,4,5,6];2:[2,3,4];12:[0,1,2,3];5:[3,4,5];4:[3,4,5];0:[1,2,3,4,5];18:[3];14:[1,2];13:[2];16:[2,3,4];8:[4]","c7:bw=42,experts=[0,5,6,7]; c11:bw=63,experts=[0,1,2,5,6,7]; c15:bw=51,experts=[0,1,2,3,7]; c17:bw=56,experts=[1,2,3,4,5]; c9:bw=40,experts=[0,1,6,7]; c1:bw=18,experts=[2]; c3:bw=36,experts=[2,3,4]; c10:bw=58,experts=[1,2,3,4,5]; c19:bw=42,experts=[3,4,5,6]; c6:bw=65,experts=[1,2,3,4,5,6]; c2:bw=36,experts=[2,3,4]; c12:bw=49,experts=[0,1,2,3]; c5:bw=39,experts=[3,4,5]; c4:bw=39,experts=[3,4,5]; c0:bw=54,experts=[1,2,3,4,5]; c18:bw=10,experts=[3]; c14:bw=28,experts=[1,2]; c13:bw=12,experts=[2]; c16:bw=31,experts=[2,3,4]; c8:bw=10,experts=[4]","3.1773,2.3814,2.9606,2.1975,2.1828,3.6367,1.4257,1.1887,3.6296,1.9908,2.5790,2.3939,1.2369,3.3062,1.4215,2.9818,3.9284,4.1534,2.0411,2.2320"
38,2026-09-23 19:04:37,Ours,0.01,2.3830803770980777,36.91,37.95,37,53.4794,0:53.48,51.9767,0.2876,1.2127,1970.971,32:50.97,20,"2,12,1,9,6,18,13,14,16,11,15,0,5,10,19,8,4,17,7,3",2:10;12:47;1:31;9:26;6:17;18:44;13:63;14:41;16:38;11:17;15:12;0:40;5:10;10:39;19:61;8:46;4:52;17:41;7:51;3:38,"2:[5];12:[4,5,6,7];1:[3,4,5];9:[2,3];6:[7];18:[4,5,6,7];13:[0,3,4,5,6,7];14:[3,4,5,6];16:[5,6,7];11:[3];15:[4];0:[0,1,6,7];5:[6];10:[0,6,7];19:[0,1,2,3,4,7];8:[0,5,6,7];4:[0,1,2,6,7];17:[0,1,6,7];7:[1,2,3,4,5];3:[5,6,7]","c2:bw=10,experts=[5]; c12:bw=47,experts=[4,5,6,7]; c1:bw=31,experts=[3,4,5]; c9:bw=26,experts=[2,3]; c6:bw=17,experts=[7]; c18:bw=44,experts=[4,5,6,7]; c13:bw=63,experts=[0,3,4,5,6,7]; c14:bw=41,experts=[3,4,5,6]; c16:bw=38,experts=[5,6,7]; c11:bw=17,experts=[3]; c15:bw=12,experts=[4]; c0:bw=40,experts=[0,1,6,7]; c5:bw=10,experts=[6]; c10:bw=39,experts=[0,6,7]; c19:bw=61,experts=[0,1,2,3,4,7]; c8:bw=46,experts=[0,5,6,7]; c4:bw=52,experts=[0,1,2,6,7]; c17:bw=41,experts=[0,1,6,7]; c7:bw=51,experts=[1,2,3,4,5]; c3:bw=38,experts=[5,6,7]","2.5735,2.4479,3.6206,2.1816,1.9657,3.0300,4.1358,3.8324,2.0353,2.3192,2.9296,1.4044,1.2289,1.1920,3.7620,2.4006,3.5902,2.3813,3.4274,1.5182"
39,2026-09-23 19:05:30,Ours,0.01,2.3965615802482416,35.97,37.95,37,53.0794,0:53.08,51.649,0.2733,1.1548,2024.075,33:44.07,20,"3,13,2,11,15,19,0,12,6,18,10,16,7,9,1,8,14,4,17,5",3:26;13:49;2:36;11:51;15:30;19:18;0:10;12:49;6:31;18:25;10:24;16:29;7:40;9:24;1:45;8:45;14:57;4:36;17:42;5:75,"3:[0,1];13:[1,2,3,4];2:[0,6,7];11:[0,4,5,6,7];15:[5,6,7];19:[5];0:[2];12:[0,1,2,3];6:[0,1,2];18:[0,1];10:[1,2];16:[0,1];7:[0,1,6,7];9:[4,5];1:[0,1,6,7];8:[1,2,3,4];14:[0,1,2,3,7];4:[3,4,5];17:[2,3,4,5];5:[0,1,2,3,4,5,7]","c3:bw=26,experts=[0,1]; c13:bw=49,experts=[1,2,3,4]; c2:bw=36,experts=[0,6,7]; c11:bw=51,experts=[0,4,5,6,7]; c15:bw=30,experts=[5,6,7]; c19:bw=18,experts=[5]; c0:bw=10,experts=[2]; c12:bw=49,experts=[0,1,2,3]; c6:bw=31,experts=[0,1,2]; c18:bw=25,experts=[0,1]; c10:bw=24,experts=[1,2]; c16:bw=29,experts=[0,1]; c7:bw=40,experts=[0,1,6,7]; c9:bw=24,experts=[4,5]; c1:bw=45,experts=[0,1,6,7]; c8:bw=45,experts=[1,2,3,4]; c14:bw=57,experts=[0,1,2,3,7]; c4:bw=36,experts=[3,4,5]; c17:bw=42,experts=[2,3,4,5]; c5:bw=75,experts=[0,1,2,3,4,5,7]","1.5250,4.4594,2.6850,2.3206,2.9283,3.5939,1.4109,2.4027,1.9920,3.0351,1.1899,2.0564,3.3045,2.1779,3.7191,2.2385,3.8762,3.3079,2.1867,1.2392"
40,2026-09-23 19:06:22,Ours,0.01,2.327525343139565,35.76,37.95,37,52.4948,0:52.49,51.0623,0.2755,1.1545,2076.5918,34:36.59,20,"15,3,9,14,13,7,19,11,17,5,6,4,18,2,8,1,0,12,16,10",15:22;3:10;9:40;14:58;13:32;7:66;19:23;11:15;17:30;5:32;6:46;4:19;18:38;2:65;8:26;1:42;0:36;12:42;16:29;10:60,"15:[0,1];3:[2];9:[0,1,6,7];14:[0,4,5,6,7];13:[5,6,7];7:[2,3,4,5,6,7];19:[6,7];11:[1];17:[0,6,7];5:[0,6,7];6:[3,4,5,6];4:[6];18:[2,3,4];2:[1,2,3,4,5,6];8:[5,6];1:[2,3,4,5];0:[3,4,5];12:[4,5,6,7];16:[2,3];10:[0,3,4,5,6,7]","c15:bw=22,experts=[0,1]; c3:bw=10,experts=[2]; c9:bw=40,experts=[0,1,6,7]; c14:bw=58,experts=[0,4,5,6,7]; c13:bw=32,experts=[5,6,7]; c7:bw=66,experts=[2,3,4,5,6,7]; c19:bw=23,experts=[6,7]; c11:bw=15,experts=[1]; c17:bw=30,experts=[0,6,7]; c5:bw=32,experts=[0,6,7]; c6:bw=46,experts=[3,4,5,6]; c4:bw=19,experts=[6]; c18:bw=38,experts=[2,3,4]; c2:bw=65,experts=[1,2,3,4,5,6]; c8:bw=26,experts=[5,6]; c1:bw=42,experts=[2,3,4,5]; c0:bw=36,experts=[3,4,5]; c12:bw=42,experts=[4,5,6,7]; c16:bw=29,experts=[2,3]; c10:bw=60,experts=[0,3,4,5,6,7]","2.9333,1.4188,2.1926,3.8735,4.1781,3.1765,3.6347,2.3347,2.2295,1.2418,1.9776,3.2846,2.9864,2.5629,2.2375,3.6934,1.4269,2.4410,2.0475,1.1909"
41,2026-09-23 19:07:15,Ours,0.01,2.3133884465846153,39.41,39.41,41,52.5645,0:52.56,51.1391,0.2782,1.1449,2129.1797,35:29.18,20,"14,11,5,15,6,10,1,7,17,12,3,2,0,8,13,19,16,18,9,4",14:61;11:41;5:61;15:24;6:10;10:42;1:10;7:68;17:52;12:18;3:40;2:54;0:10;8:57;13:45;19:19;16:25;18:10;9:54;4:50,"14:[1,2,3,4,5,6];11:[2,3,4,5];5:[1,2,3,4,5,6];15:[2,3];6:[7];10:[1,2,3,4];1:[6];7:[0,1,2,3,4,5];17:[1,2,3,4,5];12:[0];3:[3,4,5,6];2:[0,1,2,3,7];0:[6];8:[0,1,2,3,7];13:[0,1,2,3];19:[0];16:[4,5];18:[5];9:[2,3,4,5,6];4:[0,1,2,3,7]","c14:bw=61,experts=[1,2,3,4,5,6]; c11:bw=41,experts=[2,3,4,5]; c5:bw=61,experts=[1,2,3,4,5,6]; c15:bw=24,experts=[2,3]; c6:bw=10,experts=[7]; c10:bw=42,experts=[1,2,3,4]; c1:bw=10,experts=[6]; c7:bw=68,experts=[0,1,2,3,4,5]; c17:bw=52,experts=[1,2,3,4,5]; c12:bw=18,experts=[0]; c3:bw=40,experts=[3,4,5,6]; c2:bw=54,experts=[0,1,2,3,7]; c0:bw=10,experts=[6]; c8:bw=57,experts=[0,1,2,3,7]; c13:bw=45,experts=[0,1,2,3]; c19:bw=19,experts=[0]; c16:bw=25,experts=[4,5]; c18:bw=10,experts=[5]; c9:bw=54,experts=[2,3,4,5,6]; c4:bw=50,experts=[0,1,2,3,7]","3.8904,2.3239,1.2449,2.9408,1.9820,1.2045,3.6769,3.1829,2.2260,2.4019,1.4141,2.5742,1.4044,2.2272,4.2214,3.6339,2.0558,3.0476,2.1661,3.3203"
