Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-19 05:57:47,Ours,0.00208,1.4683319694992458,9.19,9.19,1,60.3101,1:00.31,58.7645,0.1798,1.3641,60.3101,1:00.31,10,"8,1,5,0,7,2,9,4,3,6",8:31;1:16;5:25;0:10;7:11;2:16;9:25;4:22;3:28;6:23,"8:[0,1,2];1:[2];5:[1,2];0:[2];7:[2];2:[2];9:[1,2];4:[1,2];3:[1,2];6:[1,2]","c8:bw=31,experts=[0,1,2]; c1:bw=16,experts=[2]; c5:bw=25,experts=[1,2]; c0:bw=10,experts=[2]; c7:bw=11,experts=[2]; c2:bw=16,experts=[2]; c9:bw=25,experts=[1,2]; c4:bw=22,experts=[1,2]; c3:bw=28,experts=[1,2]; c6:bw=23,experts=[1,2]","8.4726,20.9562,6.4853,6.9342,4.0333,0.3462,5.4690,3.2602,0.6939,2.1138"
2,2026-09-19 05:58:49,Ours,0.00406,1.291477490154414,24.34,24.34,2,61.2938,1:01.29,59.7523,0.1801,1.3599,121.8021,2:01.80,10,"0,1,8,5,3,4,7,9,6,2",0:20;1:23;8:27;5:38;3:37;4:17;7:31;9:26;6:10;2:12,"0:[0,2];1:[0,2];8:[0,2];5:[0,1,2];3:[0,1,2];4:[0];7:[0,1,2];9:[0,2];6:[0];2:[2]","c0:bw=20,experts=[0,2]; c1:bw=23,experts=[0,2]; c8:bw=27,experts=[0,2]; c5:bw=38,experts=[0,1,2]; c3:bw=37,experts=[0,1,2]; c4:bw=17,experts=[0]; c7:bw=31,experts=[0,1,2]; c9:bw=26,experts=[0,2]; c6:bw=10,experts=[0]; c2:bw=12,experts=[2]","7.0881,22.1991,7.4311,6.8560,0.6760,3.2530,4.1249,5.6886,2.1139,0.3214"
3,2026-09-19 05:59:48,Ours,0.006040000000000001,1.2031898700426522,33.26,33.26,3,59.6834,0:59.68,58.1493,0.1812,1.3514,181.4999,3:01.50,10,"9,2,0,6,8,5,3,7,1,4",9:26;2:23;0:28;6:22;8:17;5:10;3:14;7:18;1:10;4:29,"9:[0,2];2:[0,2];0:[0,2];6:[0,2];8:[2];5:[2];3:[2];7:[2];1:[2];4:[0,2]","c9:bw=26,experts=[0,2]; c2:bw=23,experts=[0,2]; c0:bw=28,experts=[0,2]; c6:bw=22,experts=[0,2]; c8:bw=17,experts=[2]; c5:bw=10,experts=[2]; c3:bw=14,experts=[2]; c7:bw=18,experts=[2]; c1:bw=10,experts=[2]; c4:bw=29,experts=[0,2]","5.5086,0.2975,7.0300,2.0222,7.5151,6.6680,0.6493,4.0516,21.2025,3.2043"
4,2026-09-19 06:00:48,Ours,0.00802,1.2975716138835633,20.31,33.26,3,59.841,0:59.84,58.3334,0.1504,1.3556,241.3573,4:01.36,10,"1,7,6,2,8,0,3,4,5,9",1:22;7:25;6:29;2:33;8:17;0:33;3:19;4:31;5:40;9:12,"1:[1,3];7:[0,3];6:[0,3];2:[0,1,3];8:[3];0:[1,2,3];3:[3];4:[0,2,3];5:[0,1,2,3];9:[3]","c1:bw=22,experts=[1,3]; c7:bw=25,experts=[0,3]; c6:bw=29,experts=[0,3]; c2:bw=33,experts=[0,1,3]; c8:bw=17,experts=[3]; c0:bw=33,experts=[1,2,3]; c3:bw=19,experts=[3]; c4:bw=31,experts=[0,2,3]; c5:bw=40,experts=[0,1,2,3]; c9:bw=12,experts=[3]","21.4126,4.0072,2.0436,0.3054,7.5352,7.0266,0.6433,3.2554,6.6055,5.4985"
5,2026-09-19 06:01:49,Ours,0.01,1.1094526377593315,38.65,38.65,5,60.3851,1:00.39,58.8313,0.1608,1.3917,301.7573,5:01.76,10,"1,5,4,8,0,7,6,3,2,9",1:11;5:22;4:27;8:20;0:28;7:14;6:29;3:35;2:10;9:35,"1:[2];5:[0,2];4:[1,2];8:[1,2];0:[0,2];7:[2];6:[1,2];3:[0,1,2];2:[2];9:[0,1,2]","c1:bw=11,experts=[2]; c5:bw=22,experts=[0,2]; c4:bw=27,experts=[1,2]; c8:bw=20,experts=[1,2]; c0:bw=28,experts=[0,2]; c7:bw=14,experts=[2]; c6:bw=29,experts=[1,2]; c3:bw=35,experts=[0,1,2]; c2:bw=10,experts=[2]; c9:bw=35,experts=[0,1,2]","21.3185,6.7771,3.3109,7.7049,7.0601,4.0665,2.1091,0.6571,0.3011,5.5260"
6,2026-09-19 06:02:48,Ours,0.01,1.1199923261495264,34.92,38.65,5,59.336,0:59.34,57.8308,0.1798,1.3239,361.11,6:01.11,10,"8,2,5,7,3,1,9,0,4,6",8:37;2:23;5:15;7:32;3:20;1:18;9:27;0:17;4:10;6:11,"8:[0,1,2];2:[0,2];5:[2];7:[0,1,2];3:[0,2];1:[0];9:[0,2];0:[2];4:[2];6:[2]","c8:bw=37,experts=[0,1,2]; c2:bw=23,experts=[0,2]; c5:bw=15,experts=[2]; c7:bw=32,experts=[0,1,2]; c3:bw=20,experts=[0,2]; c1:bw=18,experts=[0]; c9:bw=27,experts=[0,2]; c0:bw=17,experts=[2]; c4:bw=10,experts=[2]; c6:bw=11,experts=[2]","7.5365,0.3035,6.6404,3.9880,0.6437,20.6404,5.5039,7.1960,3.2896,2.0889"
7,2026-09-19 06:03:48,Ours,0.01,1.035963279105733,42.04,42.04,7,60.163,1:00.16,58.6348,0.187,1.3397,421.2878,7:01.29,10,"0,5,2,6,3,7,4,1,8,9",0:20;5:27;2:22;6:10;3:15;7:17;4:10;1:10;8:32;9:10,"0:[0,2];5:[0,2];2:[0,2];6:[2];3:[2];7:[2];4:[2];1:[2];8:[0,1,2];9:[2]","c0:bw=20,experts=[0,2]; c5:bw=27,experts=[0,2]; c2:bw=22,experts=[0,2]; c6:bw=10,experts=[2]; c3:bw=15,experts=[2]; c7:bw=17,experts=[2]; c4:bw=10,experts=[2]; c1:bw=10,experts=[2]; c8:bw=32,experts=[0,1,2]; c9:bw=10,experts=[2]","7.0746,6.8433,0.3023,2.0395,0.6504,4.0767,3.2448,21.4304,7.6119,5.3608"
8,2026-09-19 06:04:48,Ours,0.01,1.1707982907435739,44.02,44.02,8,59.5946,0:59.59,58.09,0.1768,1.3264,480.8979,8:00.90,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:20;1:32;3:21;0:18;5:16;2:30;9:33;7:10;6:23,"4:[0];8:[2,3];1:[1,2,3];3:[2,3];0:[1];5:[1];2:[1,2,3];9:[0,2,3];7:[3];6:[0,3]","c4:bw=10,experts=[0]; c8:bw=20,experts=[2,3]; c1:bw=32,experts=[1,2,3]; c3:bw=21,experts=[2,3]; c0:bw=18,experts=[1]; c5:bw=16,experts=[1]; c2:bw=30,experts=[1,2,3]; c9:bw=33,experts=[0,2,3]; c7:bw=10,experts=[3]; c6:bw=23,experts=[0,3]","3.2590,7.4459,20.9634,0.6580,7.1401,6.7188,0.3138,5.4709,4.0282,2.0917"
9,2026-09-19 06:05:48,Ours,0.01,1.1442772554462446,55.92,55.92,9,59.8369,0:59.84,58.3265,0.1859,1.323,540.7494,9:00.75,10,"2,0,4,9,8,6,7,5,1,3",2:12;0:29;4:33;9:15;8:10;6:17;7:25;5:29;1:10;3:13,"2:[2];0:[2,3];4:[1,2,3];9:[1];8:[2];6:[1];7:[0,2];5:[2,3];1:[2];3:[1]","c2:bw=12,experts=[2]; c0:bw=29,experts=[2,3]; c4:bw=33,experts=[1,2,3]; c9:bw=15,experts=[1]; c8:bw=10,experts=[2]; c6:bw=17,experts=[1]; c7:bw=25,experts=[0,2]; c5:bw=29,experts=[2,3]; c1:bw=10,experts=[2]; c3:bw=13,experts=[1]","0.3059,7.0488,3.3200,5.5250,7.5090,2.0097,3.9990,6.5145,21.4384,0.6562"
10,2026-09-19 06:06:46,Ours,0.01,0.9941241432532489,54.03,55.92,9,57.9492,0:57.95,56.48,0.1783,1.2894,598.7146,9:58.71,10,"4,2,7,0,6,3,5,8,9,1",4:20;2:19;7:21;0:33;6:36;3:26;5:32;8:20;9:20;1:23,"4:[0,2];2:[2];7:[1,2];0:[0,1,2];6:[0,1,2];3:[0,2];5:[0,1,2];8:[0,2];9:[0,2];1:[0,2]","c4:bw=20,experts=[0,2]; c2:bw=19,experts=[2]; c7:bw=21,experts=[1,2]; c0:bw=33,experts=[0,1,2]; c6:bw=36,experts=[0,1,2]; c3:bw=26,experts=[0,2]; c5:bw=32,experts=[0,1,2]; c8:bw=20,experts=[0,2]; c9:bw=20,experts=[0,2]; c1:bw=23,experts=[0,2]","3.2083,0.2994,3.9711,6.8227,1.9986,0.6311,6.5141,7.3195,5.3003,20.4147"
