Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-19 05:57:40,Ours,0.00208,1.4725897358037683,20.3,20.3,1,53.1108,0:53.11,51.9449,0.0422,1.1192,53.1109,0:53.11,10,"8,1,5,0,7,2,9,4,3,6",8:31;1:16;5:25;0:10;7:11;2:16;9:25;4:22;3:28;6:23,"8:[0,1,2];1:[1];5:[0,1];0:[1];7:[1];2:[0];9:[0,1];4:[0,1];3:[0,1];6:[0,1]","c8:bw=31,experts=[0,1,2]; c1:bw=16,experts=[1]; c5:bw=25,experts=[0,1]; c0:bw=10,experts=[1]; c7:bw=11,experts=[1]; c2:bw=16,experts=[0]; c9:bw=25,experts=[0,1]; c4:bw=22,experts=[0,1]; c3:bw=28,experts=[0,1]; c6:bw=23,experts=[0,1]","7.7365,18.5921,5.7202,6.0643,3.4861,0.3051,4.7844,2.8688,0.5967,1.7906"
2,2026-09-19 05:58:31,Ours,0.00406,1.2651336682940184,30.71,30.71,2,50.6061,0:50.61,49.4236,0.0356,1.1422,104.0786,1:44.08,10,"0,1,8,5,3,4,7,9,6,2",0:20;1:23;8:27;5:38;3:37;4:17;7:31;9:26;6:10;2:12,"0:[0,1];1:[0,1];8:[0,1];5:[0,1,2];3:[0,1,2];4:[1];7:[0,1,2];9:[0,1];6:[1];2:[1]","c0:bw=20,experts=[0,1]; c1:bw=23,experts=[0,1]; c8:bw=27,experts=[0,1]; c5:bw=38,experts=[0,1,2]; c3:bw=37,experts=[0,1,2]; c4:bw=17,experts=[1]; c7:bw=31,experts=[0,1,2]; c9:bw=26,experts=[0,1]; c6:bw=10,experts=[1]; c2:bw=12,experts=[1]","5.9910,18.1587,6.2425,5.5859,0.5350,2.7312,3.4523,4.6668,1.7879,0.2723"
3,2026-09-19 05:59:24,Ours,0.006040000000000001,1.192637288122418,35.99,35.99,3,52.9716,0:52.97,51.8159,0.0337,1.1205,157.0663,2:37.07,10,"9,2,0,6,8,5,3,7,1,4",9:26;2:23;0:28;6:22;8:17;5:10;3:14;7:18;1:10;4:29,"9:[0,1];2:[0,1];0:[0,1];6:[0,1];8:[1];5:[1];3:[1];7:[1];1:[1];4:[0,1]","c9:bw=26,experts=[0,1]; c2:bw=23,experts=[0,1]; c0:bw=28,experts=[0,1]; c6:bw=22,experts=[0,1]; c8:bw=17,experts=[1]; c5:bw=10,experts=[1]; c3:bw=14,experts=[1]; c7:bw=18,experts=[1]; c1:bw=10,experts=[1]; c4:bw=29,experts=[0,1]","5.0145,0.2752,6.3764,1.8380,6.5275,5.7387,0.5962,3.6854,18.9136,2.8505"
4,2026-09-19 06:00:18,Ours,0.00802,1.1406348253127407,20.77,35.99,3,53.6749,0:53.67,52.5432,0.0333,1.0971,210.7557,3:30.76,10,"1,7,6,2,8,0,3,4,5,9",1:22;7:25;6:29;2:33;8:17;0:33;3:19;4:31;5:40;9:12,"1:[2,3];7:[1,3];6:[2,3];2:[1,2,3];8:[3];0:[1,2,3];3:[3];4:[1,2,3];5:[0,1,2,3];9:[2]","c1:bw=22,experts=[2,3]; c7:bw=25,experts=[1,3]; c6:bw=29,experts=[2,3]; c2:bw=33,experts=[1,2,3]; c8:bw=17,experts=[3]; c0:bw=33,experts=[1,2,3]; c3:bw=19,experts=[3]; c4:bw=31,experts=[1,2,3]; c5:bw=40,experts=[0,1,2,3]; c9:bw=12,experts=[2]","19.5041,3.6571,1.8578,0.2683,6.7803,6.3289,0.5764,2.9299,5.7621,4.8784"
5,2026-09-19 06:01:10,Ours,0.01,1.1049177552256937,40.38,40.38,5,52.0657,0:52.07,50.9039,0.0321,1.1283,262.8357,4:22.84,10,"1,5,4,8,0,7,6,3,2,9",1:11;5:22;4:27;8:20;0:28;7:14;6:29;3:35;2:10;9:35,"1:[1];5:[0,1];4:[0,1];8:[1,2];0:[0,1];7:[1];6:[1,2];3:[0,1,2];2:[1];9:[0,1,3]","c1:bw=11,experts=[1]; c5:bw=22,experts=[0,1]; c4:bw=27,experts=[0,1]; c8:bw=20,experts=[1,2]; c0:bw=28,experts=[0,1]; c7:bw=14,experts=[1]; c6:bw=29,experts=[1,2]; c3:bw=35,experts=[0,1,2]; c2:bw=10,experts=[1]; c9:bw=35,experts=[0,1,3]","18.7523,5.7331,2.8403,6.4904,6.0665,3.5582,1.7779,0.5387,0.2574,4.8891"
6,2026-09-19 06:02:02,Ours,0.01,1.1321613559294093,40.52,40.52,6,52.3147,0:52.31,51.1747,0.029,1.1068,315.1661,5:15.17,10,"8,2,5,7,3,1,9,0,4,6",8:37;2:23;5:15;7:32;3:20;1:18;9:27;0:17;4:10;6:11,"8:[0,1,3];2:[0,1];5:[1];7:[0,1,2];3:[0,1];1:[0];9:[0,1];0:[1];4:[1];6:[1]","c8:bw=37,experts=[0,1,3]; c2:bw=23,experts=[0,1]; c5:bw=15,experts=[1]; c7:bw=32,experts=[0,1,2]; c3:bw=20,experts=[0,1]; c1:bw=18,experts=[0]; c9:bw=27,experts=[0,1]; c0:bw=17,experts=[1]; c4:bw=10,experts=[1]; c6:bw=11,experts=[1]","6.6324,0.2714,5.6872,3.5498,0.5860,18.8619,4.7202,6.2122,2.8532,1.8004"
7,2026-09-19 06:02:56,Ours,0.01,1.025344298453353,43.08,43.08,7,53.9782,0:53.98,52.852,0.0344,1.0904,369.1591,6:09.16,10,"0,5,2,6,3,7,4,1,8,9",0:20;5:27;2:22;6:10;3:15;7:17;4:10;1:10;8:32;9:10,"0:[0,1];5:[0,1];2:[0,1];6:[0];3:[1];7:[1];4:[1];1:[1];8:[0,1,3];9:[1]","c0:bw=20,experts=[0,1]; c5:bw=27,experts=[0,1]; c2:bw=22,experts=[0,1]; c6:bw=10,experts=[0]; c3:bw=15,experts=[1]; c7:bw=17,experts=[1]; c4:bw=10,experts=[1]; c1:bw=10,experts=[1]; c8:bw=32,experts=[0,1,3]; c9:bw=10,experts=[1]","6.2435,5.7752,0.2755,1.8378,0.5878,3.6089,2.9566,19.9258,6.8887,4.7523"
8,2026-09-19 06:03:48,Ours,0.01,1.079921480056345,47.79,47.79,8,51.7126,0:51.71,50.5892,0.0358,1.0835,420.8871,7:00.89,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:20;1:32;3:21;0:18;5:16;2:30;9:33;7:10;6:23,"4:[2];8:[0,1];1:[1,2,3];3:[1,3];0:[2];5:[2];2:[1,2,3];9:[0,1,2];7:[3];6:[1,3]","c4:bw=10,experts=[2]; c8:bw=20,experts=[0,1]; c1:bw=32,experts=[1,2,3]; c3:bw=21,experts=[1,3]; c0:bw=18,experts=[2]; c5:bw=16,experts=[2]; c2:bw=30,experts=[1,2,3]; c9:bw=33,experts=[0,1,2]; c7:bw=10,experts=[3]; c6:bw=23,experts=[1,3]","2.8775,6.6133,18.4888,0.5708,6.0790,5.7238,0.2672,4.6837,3.4959,1.7891"
9,2026-09-19 06:04:40,Ours,0.01,1.042469428985335,51.16,51.16,9,51.6595,0:51.66,50.5304,0.0308,1.0969,472.5596,7:52.56,10,"2,0,4,9,8,6,7,5,1,3",2:12;0:29;4:33;9:15;8:10;6:17;7:25;5:29;1:10;3:13,"2:[1];0:[1,3];4:[0,1,3];9:[3];8:[2];6:[2];7:[0,1];5:[1,3];1:[1];3:[2]","c2:bw=12,experts=[1]; c0:bw=29,experts=[1,3]; c4:bw=33,experts=[0,1,3]; c9:bw=15,experts=[3]; c8:bw=10,experts=[2]; c6:bw=17,experts=[2]; c7:bw=25,experts=[0,1]; c5:bw=29,experts=[1,3]; c1:bw=10,experts=[1]; c3:bw=13,experts=[2]","0.2681,6.1481,2.8335,4.6610,6.5332,1.7867,3.4915,5.6418,18.5984,0.5680"
10,2026-09-19 06:05:31,Ours,0.01,1.042163372703958,55.59,55.59,10,51.2671,0:51.27,50.1765,0.0299,1.0594,523.8421,8:43.84,10,"4,2,7,0,6,3,5,8,9,1",4:20;2:19;7:21;0:33;6:36;3:26;5:32;8:20;9:20;1:23,"4:[0,1];2:[1];7:[1,2];0:[1,2,3];6:[0,1,2];3:[0,1];5:[0,1,2];8:[1,2];9:[0,1];1:[0,1]","c4:bw=20,experts=[0,1]; c2:bw=19,experts=[1]; c7:bw=21,experts=[1,2]; c0:bw=33,experts=[1,2,3]; c6:bw=36,experts=[0,1,2]; c3:bw=26,experts=[0,1]; c5:bw=32,experts=[0,1,2]; c8:bw=20,experts=[1,2]; c9:bw=20,experts=[0,1]; c1:bw=23,experts=[0,1]","2.8861,0.2692,3.4797,6.1207,1.7807,0.5684,5.6751,6.4930,4.7572,18.1462"
11,2026-09-19 06:06:22,Ours,0.01,0.984306385582746,55.62,55.62,11,50.9123,0:50.91,49.7869,0.0326,1.0884,574.7682,9:34.77,10,"5,2,7,3,0,8,9,6,1,4",5:15;2:15;7:24;3:28;0:16;8:22;9:18;6:31;1:22;4:10,"5:[1];2:[0];7:[1,2];3:[0,1];0:[0];8:[1,3];9:[1];6:[1,2,3];1:[1,3];4:[1]","c5:bw=15,experts=[1]; c2:bw=15,experts=[0]; c7:bw=24,experts=[1,2]; c3:bw=28,experts=[0,1]; c0:bw=16,experts=[0]; c8:bw=22,experts=[1,3]; c9:bw=18,experts=[1]; c6:bw=31,experts=[1,2,3]; c1:bw=22,experts=[1,3]; c4:bw=10,experts=[1]","5.6496,0.2592,3.3513,0.5544,6.1793,6.4569,4.6050,1.7339,18.2002,2.7971"
12,2026-09-19 06:07:13,Ours,0.01,0.9705192319473218,56.62,56.62,12,51.3324,0:51.33,50.2497,0.034,1.0448,626.1181,10:26.12,10,"1,5,2,4,3,7,9,6,8,0",1:24;5:31;2:32;4:16;3:19;7:16;9:23;6:16;8:31;0:27,"1:[1,2];5:[0,1,2];2:[1,2,3];4:[2];3:[3];7:[3];9:[1,2];6:[1];8:[0,1,2];0:[1,2]","c1:bw=24,experts=[1,2]; c5:bw=31,experts=[0,1,2]; c2:bw=32,experts=[1,2,3]; c4:bw=16,experts=[2]; c3:bw=19,experts=[3]; c7:bw=16,experts=[3]; c9:bw=23,experts=[1,2]; c6:bw=16,experts=[1]; c8:bw=31,experts=[0,1,2]; c0:bw=27,experts=[1,2]","18.4016,5.6802,0.2607,2.8318,0.6887,3.4892,4.5732,1.7791,6.4518,6.0934"
13,2026-09-19 06:08:04,Ours,0.01,0.9675440901625455,55.2,56.62,12,51.2386,0:51.24,50.1126,0.0337,1.088,677.3723,11:17.37,10,"3,1,4,5,8,6,9,7,0,2",3:17;1:26;4:10;5:16;8:10;6:20;9:10;7:32;0:14;2:10,"3:[2];1:[0,1];4:[3];5:[3];8:[1];6:[1,2];9:[3];7:[0,1,2];0:[1];2:[1]","c3:bw=17,experts=[2]; c1:bw=26,experts=[0,1]; c4:bw=10,experts=[3]; c5:bw=16,experts=[3]; c8:bw=10,experts=[1]; c6:bw=20,experts=[1,2]; c9:bw=10,experts=[3]; c7:bw=32,experts=[0,1,2]; c0:bw=14,experts=[1]; c2:bw=10,experts=[1]","0.5618,18.2914,2.8116,5.6431,6.5937,1.7926,4.6521,3.4555,6.0422,0.2685"
