Round,Client,BudgetK,NumBatches,NumSamples,StopBatches,Certified,Agree,Agree1,Agree2,Agree4,Agree8,Agree16
7,7,2,189,6024,16,0,1.0,1.0,1.0,1.0,1.0,1.0
7,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
7,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
7,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
8,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
8,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
8,3,2,230,7347,16,0,1.0,1.0,1.0,1.0,1.0,1.0
8,2,2,122,3881,16,0,1.0,1.0,1.0,1.0,1.0,1.0
8,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
8,8,2,113,3597,16,0,1.0,1.0,1.0,1.0,1.0,1.0
8,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
8,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
9,6,2,128,4094,16,0,1.0,1.0,1.0,1.0,1.0,1.0
9,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
9,1,2,155,4957,16,0,1.0,1.0,1.0,1.0,1.0,1.0
9,4,2,118,3776,16,0,1.0,1.0,1.0,1.0,1.0,1.0
9,0,2,180,5742,16,0,1.0,0.0,0.0,1.0,1.0,1.0
9,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
9,3,2,230,7347,16,0,1.0,1.0,1.0,1.0,1.0,1.0
9,7,2,189,6024,16,0,1.0,1.0,1.0,1.0,1.0,1.0
9,5,2,136,4350,16,0,1.0,0.0,1.0,1.0,1.0,1.0
10,2,2,122,3881,16,0,1.0,0.0,1.0,1.0,1.0,1.0
10,8,2,113,3597,16,0,1.0,1.0,1.0,1.0,1.0,1.0
10,0,2,180,5742,16,0,0.0,1.0,1.0,1.0,1.0,0.0
10,1,2,155,4957,16,0,0.0,0.0,0.0,0.0,0.0,0.0
10,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
10,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
10,6,2,128,4094,16,0,0.0,1.0,1.0,1.0,1.0,0.0
10,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
10,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
11,5,2,136,4350,16,0,1.0,1.0,0.0,1.0,1.0,1.0
11,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
11,7,2,189,6024,16,0,1.0,1.0,1.0,1.0,1.0,1.0
11,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
11,8,2,113,3597,16,0,1.0,1.0,1.0,0.0,1.0,1.0
11,9,2,195,6232,16,0,0.0,0.0,0.0,1.0,0.0,0.0
11,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
11,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
12,1,2,155,4957,16,0,1.0,1.0,1.0,1.0,1.0,1.0
12,0,2,180,5742,16,0,1.0,1.0,1.0,0.0,0.0,1.0
12,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
12,5,2,136,4350,16,0,1.0,0.0,0.0,1.0,1.0,1.0
12,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
12,9,2,195,6232,16,0,1.0,0.0,0.0,0.0,1.0,1.0
12,2,2,122,3881,16,0,1.0,1.0,1.0,0.0,1.0,1.0
12,7,2,189,6024,16,0,1.0,0.0,1.0,1.0,1.0,1.0
13,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
13,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
13,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
13,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
13,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
13,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
13,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
13,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
14,9,2,195,6232,16,0,1.0,0.0,0.0,0.0,1.0,1.0
14,3,2,230,7347,16,0,1.0,1.0,1.0,0.0,1.0,1.0
14,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
14,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
14,6,2,128,4094,16,0,1.0,0.0,0.0,1.0,1.0,1.0
14,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
14,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
14,5,2,136,4350,16,0,1.0,0.0,1.0,1.0,1.0,1.0
15,1,2,155,4957,16,0,1.0,0.0,0.0,0.0,1.0,1.0
15,5,2,136,4350,16,0,1.0,1.0,0.0,1.0,1.0,1.0
15,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
15,8,2,113,3597,16,0,1.0,0.0,1.0,1.0,1.0,1.0
15,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
15,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
15,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
15,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
16,7,2,189,6024,16,0,1.0,1.0,1.0,1.0,1.0,1.0
16,0,2,180,5742,16,0,1.0,1.0,1.0,1.0,1.0,1.0
16,3,2,230,7347,16,0,1.0,0.0,1.0,1.0,1.0,1.0
16,9,2,195,6232,16,0,1.0,0.0,1.0,1.0,1.0,1.0
16,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
16,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
16,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
16,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
16,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
17,0,2,180,5742,16,0,1.0,0.0,0.0,1.0,1.0,1.0
17,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
17,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
17,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
17,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
17,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
18,8,2,113,3597,16,0,1.0,0.0,0.0,1.0,1.0,1.0
18,4,2,118,3776,16,0,1.0,1.0,1.0,1.0,1.0,1.0
18,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
18,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
18,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
18,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
18,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
18,9,2,195,6232,16,0,1.0,0.0,0.0,0.0,1.0,1.0
19,2,2,122,3881,16,0,1.0,1.0,1.0,1.0,1.0,1.0
19,0,2,180,5742,16,0,1.0,0.0,0.0,1.0,1.0,1.0
19,3,2,230,7347,16,0,1.0,0.0,0.0,1.0,1.0,1.0
19,5,2,136,4350,16,0,0.0,0.0,0.0,0.0,0.0,0.0
19,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
19,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
19,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
19,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
20,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
20,4,2,118,3776,16,0,1.0,1.0,1.0,1.0,1.0,1.0
20,0,2,180,5742,16,0,1.0,1.0,1.0,1.0,1.0,1.0
20,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
20,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
20,7,2,189,6024,16,0,1.0,0.0,1.0,1.0,1.0,1.0
20,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
20,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
21,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
21,2,2,122,3881,16,0,1.0,1.0,1.0,1.0,1.0,1.0
21,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
21,7,2,189,6024,16,0,1.0,0.0,1.0,1.0,1.0,1.0
21,0,2,180,5742,16,0,1.0,1.0,1.0,1.0,1.0,1.0
21,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
21,3,2,230,7347,16,0,1.0,0.0,1.0,0.0,1.0,1.0
21,5,2,136,4350,16,0,1.0,0.0,0.0,1.0,1.0,1.0
22,6,2,128,4094,16,0,1.0,0.0,0.0,1.0,1.0,1.0
22,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
22,3,2,230,7347,16,0,1.0,1.0,1.0,1.0,1.0,1.0
22,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
22,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
22,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
22,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
22,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
23,3,2,230,7347,16,0,1.0,1.0,1.0,1.0,1.0,1.0
23,4,2,118,3776,16,0,1.0,1.0,1.0,1.0,1.0,1.0
23,5,2,136,4350,16,0,1.0,0.0,1.0,1.0,1.0,1.0
23,6,2,128,4094,16,0,1.0,1.0,1.0,1.0,1.0,1.0
23,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
23,8,2,113,3597,16,0,1.0,0.0,0.0,1.0,1.0,1.0
23,0,2,180,5742,16,0,1.0,0.0,1.0,1.0,1.0,1.0
23,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
24,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
24,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
24,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
24,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
24,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
24,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
24,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
25,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
25,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
25,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
25,4,2,118,3776,16,0,1.0,1.0,0.0,0.0,1.0,1.0
25,2,2,122,3881,16,0,1.0,0.0,0.0,0.0,1.0,1.0
25,0,2,180,5742,16,0,1.0,1.0,1.0,1.0,1.0,1.0
25,7,2,189,6024,16,0,1.0,1.0,1.0,1.0,1.0,1.0
25,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
26,5,2,136,4350,16,0,0.0,1.0,1.0,0.0,1.0,0.0
26,4,2,118,3776,16,0,1.0,1.0,1.0,1.0,1.0,1.0
26,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
26,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
26,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
26,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
26,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
26,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
27,7,2,189,6024,16,0,1.0,1.0,1.0,1.0,1.0,1.0
27,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
27,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
27,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
27,5,2,136,4350,16,0,1.0,1.0,1.0,1.0,1.0,1.0
27,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
27,8,2,113,3597,16,0,1.0,0.0,0.0,1.0,1.0,1.0
28,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
28,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
28,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
28,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
28,5,2,136,4350,16,0,0.0,0.0,0.0,0.0,1.0,0.0
28,9,2,195,6232,16,0,1.0,0.0,0.0,0.0,1.0,1.0
28,7,2,189,6024,16,0,1.0,1.0,1.0,1.0,1.0,1.0
28,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
28,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
29,7,2,189,6024,16,0,1.0,0.0,0.0,1.0,1.0,1.0
29,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
29,4,2,118,3776,16,0,1.0,0.0,0.0,0.0,1.0,1.0
29,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
29,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
29,2,2,122,3881,16,0,1.0,0.0,0.0,1.0,1.0,1.0
29,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
29,8,2,113,3597,16,0,1.0,0.0,1.0,1.0,1.0,1.0
29,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
30,5,2,136,4350,16,0,1.0,1.0,1.0,1.0,1.0,1.0
30,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
30,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
30,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
30,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
30,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
30,2,2,122,3881,16,0,1.0,1.0,1.0,1.0,1.0,1.0
30,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
30,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
30,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
31,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
31,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
31,5,2,136,4350,16,0,1.0,1.0,1.0,1.0,1.0,1.0
31,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
31,0,2,180,5742,16,0,1.0,1.0,1.0,1.0,1.0,1.0
31,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
31,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
31,4,2,118,3776,16,0,1.0,1.0,1.0,1.0,1.0,1.0
32,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
32,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
32,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
32,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
32,0,2,180,5742,16,0,1.0,1.0,1.0,1.0,1.0,1.0
32,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
32,3,2,230,7347,16,0,1.0,0.0,0.0,0.0,1.0,1.0
32,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
32,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
33,1,2,155,4957,16,0,0.0,0.0,0.0,0.0,0.0,0.0
33,4,2,118,3776,16,0,1.0,0.0,0.0,1.0,1.0,1.0
33,3,2,230,7347,16,0,1.0,1.0,1.0,1.0,1.0,1.0
33,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
33,0,2,180,5742,16,0,1.0,1.0,1.0,1.0,1.0,1.0
33,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
33,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
33,5,2,136,4350,16,0,0.0,0.0,0.0,0.0,0.0,0.0
33,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
33,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
34,3,2,230,7347,16,0,1.0,1.0,1.0,1.0,1.0,1.0
34,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
34,7,2,189,6024,16,0,1.0,1.0,1.0,1.0,1.0,1.0
34,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
34,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
34,2,2,122,3881,16,0,1.0,0.0,1.0,1.0,1.0,1.0
34,5,2,136,4350,16,0,1.0,0.0,0.0,1.0,0.0,1.0
34,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
34,4,2,118,3776,16,0,1.0,1.0,1.0,1.0,1.0,1.0
35,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
35,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
35,1,2,155,4957,16,0,1.0,0.0,0.0,0.0,1.0,1.0
35,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
35,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
36,6,2,128,4094,16,0,1.0,0.0,1.0,1.0,1.0,1.0
36,5,2,136,4350,16,0,1.0,0.0,0.0,0.0,0.0,1.0
36,1,2,155,4957,16,0,0.0,0.0,0.0,1.0,1.0,0.0
36,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
36,7,2,189,6024,16,0,1.0,0.0,1.0,1.0,0.0,1.0
36,9,2,195,6232,16,0,0.0,0.0,0.0,0.0,0.0,0.0
37,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
37,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
37,9,2,195,6232,16,0,1.0,1.0,0.0,1.0,1.0,1.0
37,3,2,230,7347,16,0,1.0,0.0,0.0,1.0,1.0,1.0
37,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
37,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
37,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
37,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,0,2,180,5742,16,0,1.0,0.0,0.0,1.0,1.0,1.0
38,1,2,155,4957,16,0,1.0,0.0,1.0,1.0,1.0,1.0
38,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,6,2,128,4094,16,0,1.0,1.0,1.0,1.0,1.0,1.0
38,2,2,122,3881,16,0,1.0,0.0,1.0,1.0,1.0,1.0
38,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
39,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
39,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
39,6,2,128,4094,16,0,1.0,1.0,1.0,1.0,1.0,1.0
39,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
39,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
39,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
39,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
40,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
40,3,2,230,7347,16,0,1.0,1.0,1.0,1.0,1.0,1.0
40,4,2,118,3776,16,0,1.0,0.0,1.0,1.0,1.0,1.0
40,9,2,195,6232,16,0,1.0,1.0,1.0,1.0,1.0,1.0
40,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
40,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
40,0,2,180,5742,16,0,1.0,0.0,0.0,1.0,1.0,1.0
40,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
41,7,2,189,6024,16,0,1.0,0.0,0.0,1.0,1.0,1.0
41,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
41,2,1,122,3881,1,1,1.0,1.0,1.0,1.0,1.0,1.0
41,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
41,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
41,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
41,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
41,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
42,7,2,189,6024,16,0,1.0,1.0,0.0,0.0,1.0,1.0
42,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
42,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
42,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
42,4,1,118,3776,1,1,1.0,1.0,1.0,1.0,1.0,1.0
42,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
42,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
43,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
43,7,2,189,6024,16,0,1.0,1.0,1.0,1.0,1.0,1.0
43,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
43,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
43,3,1,230,7347,1,1,1.0,1.0,1.0,1.0,1.0,1.0
43,4,2,118,3776,16,0,1.0,0.0,1.0,0.0,0.0,1.0
43,6,2,128,4094,16,0,1.0,0.0,0.0,0.0,0.0,1.0
43,2,2,122,3881,16,0,1.0,0.0,0.0,1.0,1.0,1.0
43,0,1,180,5742,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,5,1,136,4350,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,2,2,122,3881,16,0,1.0,1.0,1.0,1.0,1.0,1.0
44,0,2,180,5742,16,0,1.0,1.0,1.0,1.0,1.0,1.0
44,9,1,195,6232,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,8,1,113,3597,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,7,1,189,6024,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,1,1,155,4957,1,1,1.0,1.0,1.0,1.0,1.0,1.0
44,6,1,128,4094,1,1,1.0,1.0,1.0,1.0,1.0,1.0
