Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-21 14:52:52,Ours,0.00208,3.5480845036227984,2.59,2.59,1,42.1439,0:42.14,41.0452,0.1524,0.9455,42.1439,0:42.14,10,"8,1,5,0,7,2,9,4,3,6",8:55;1:29;5:44;0:10;7:20;2:29;9:45;4:40;3:51;6:41,"8:[0,2,3,4,5];1:[2,3];5:[0,2,3,5];0:[3];7:[2,3];2:[2,3];9:[0,2,3,5];4:[0,2,3,5];3:[0,2,3,4,5];6:[0,2,3,5]","c8:bw=55,experts=[0,2,3,4,5]; c1:bw=29,experts=[2,3]; c5:bw=44,experts=[0,2,3,5]; c0:bw=10,experts=[3]; c7:bw=20,experts=[2,3]; c2:bw=29,experts=[2,3]; c9:bw=45,experts=[0,2,3,5]; c4:bw=40,experts=[0,2,3,5]; c3:bw=51,experts=[0,2,3,4,5]; c6:bw=41,experts=[0,2,3,5]","4.6663,3.4260,5.1267,3.8080,3.6738,2.9737,2.8239,5.2804,4.0493,5.2172"
2,2026-09-21 14:53:35,Ours,0.00406,3.2692711407981063,5.17,5.17,2,42.2561,0:42.26,41.2081,0.1389,0.9083,84.6148,1:24.61,10,"0,1,8,5,3,4,7,9,6,2",0:36;1:41;8:48;5:69;3:67;4:30;7:55;9:46;6:17;2:22,"0:[0,2,3];1:[0,2,3,4];8:[0,2,3,6];5:[0,1,2,3,4,6];3:[0,2,3,4,6,7];4:[0,2,3];7:[0,2,3,4,6];9:[0,2,3,6];6:[3];2:[2,3]","c0:bw=36,experts=[0,2,3]; c1:bw=41,experts=[0,2,3,4]; c8:bw=48,experts=[0,2,3,6]; c5:bw=69,experts=[0,1,2,3,4,6]; c3:bw=67,experts=[0,2,3,4,6,7]; c4:bw=30,experts=[0,2,3]; c7:bw=55,experts=[0,2,3,4,6]; c9:bw=46,experts=[0,2,3,6]; c6:bw=17,experts=[3]; c2:bw=22,experts=[2,3]","3.8532,3.3735,4.0923,5.3661,4.3794,5.4599,3.8338,2.6861,5.0920,3.0718"
3,2026-09-21 14:54:17,Ours,0.006040000000000001,3.099334556483144,7.96,7.96,3,42.3386,0:42.34,41.2867,0.1428,0.9084,126.9667,2:06.97,10,"9,2,0,6,8,5,3,7,1,4",9:48;2:42;0:50;6:40;8:30;5:13;3:26;7:33;1:13;4:52,"9:[0,2,3,4];2:[0,2,3,4];0:[0,1,2,3,4];6:[0,2,3,4];8:[0,2,3];5:[3];3:[2,3];7:[0,2,3];1:[3];4:[0,1,2,3,4]","c9:bw=48,experts=[0,2,3,4]; c2:bw=42,experts=[0,2,3,4]; c0:bw=50,experts=[0,1,2,3,4]; c6:bw=40,experts=[0,2,3,4]; c8:bw=30,experts=[0,2,3]; c5:bw=13,experts=[3]; c3:bw=26,experts=[2,3]; c7:bw=33,experts=[0,2,3]; c1:bw=13,experts=[3]; c4:bw=52,experts=[0,1,2,3,4]","2.9725,3.0116,3.8142,5.2932,4.4189,5.2353,4.1726,3.6077,3.5015,5.2592"
4,2026-09-21 14:55:00,Ours,0.00802,2.990501123973085,10.43,10.43,4,42.9832,0:42.98,41.9264,0.1408,0.9102,169.9613,2:49.96,10,"1,7,6,2,8,0,3,4,5,9",1:40;7:45;6:53;2:60;8:31;0:59;3:34;4:56;5:73;9:22,"1:[0,1,2,3];7:[0,1,2,3];6:[0,1,2,3,4];2:[0,1,2,3,4,7];8:[0,2,3];0:[0,1,2,3,4];3:[0,2,3];4:[0,1,2,3,4];5:[0,1,2,3,4,5,7];9:[2,3]","c1:bw=40,experts=[0,1,2,3]; c7:bw=45,experts=[0,1,2,3]; c6:bw=53,experts=[0,1,2,3,4]; c2:bw=60,experts=[0,1,2,3,4,7]; c8:bw=31,experts=[0,2,3]; c0:bw=59,experts=[0,1,2,3,4]; c3:bw=34,experts=[0,2,3]; c4:bw=56,experts=[0,1,2,3,4]; c5:bw=73,experts=[0,1,2,3,4,5,7]; c9:bw=22,experts=[2,3]","3.4861,3.9276,5.5875,3.0324,4.3598,3.8247,4.1866,5.5197,5.1313,2.8708"
5,2026-09-21 14:55:44,Ours,0.01,2.916518879923262,13.56,13.56,5,44.4225,0:44.42,43.3569,0.1396,0.9252,214.3974,3:34.40,10,"1,5,4,8,0,7,6,3,2,9",1:20;5:40;4:48;8:37;0:50;7:24;6:53;3:63;2:10;9:62,"1:[2,3];5:[0,2,3,4];4:[0,2,3,4];8:[0,2,3];0:[0,1,2,3,4];7:[2,3];6:[0,1,2,3,4];3:[0,1,2,3,4,7];2:[3];9:[0,1,2,3,4,7]","c1:bw=20,experts=[2,3]; c5:bw=40,experts=[0,2,3,4]; c4:bw=48,experts=[0,2,3,4]; c8:bw=37,experts=[0,2,3]; c0:bw=50,experts=[0,1,2,3,4]; c7:bw=24,experts=[2,3]; c6:bw=53,experts=[0,1,2,3,4]; c3:bw=63,experts=[0,1,2,3,4,7]; c2:bw=10,experts=[3]; c9:bw=62,experts=[0,1,2,3,4,7]","3.6638,5.2539,5.8111,4.5615,3.9564,3.8697,5.6682,4.3719,3.1780,3.0224"
6,2026-09-21 14:56:29,Ours,0.01,2.817628034369812,16.7,16.7,6,44.8194,0:44.82,43.7356,0.1431,0.94,259.2276,4:19.23,10,"8,2,5,7,3,1,9,0,4,6",8:67;2:42;5:27;7:58;3:36;1:32;9:48;0:31;4:17;6:20,"8:[0,1,2,3,4,7];2:[0,1,2,3];5:[2,3];7:[0,1,2,3,4];3:[0,2,3];1:[0,2,3];9:[0,2,3,4];0:[0,2,3];4:[3];6:[2,3]","c8:bw=67,experts=[0,1,2,3,4,7]; c2:bw=42,experts=[0,1,2,3]; c5:bw=27,experts=[2,3]; c7:bw=58,experts=[0,1,2,3,4]; c3:bw=36,experts=[0,2,3]; c1:bw=32,experts=[0,2,3]; c9:bw=48,experts=[0,2,3,4]; c0:bw=31,experts=[0,2,3]; c4:bw=17,experts=[3]; c6:bw=20,experts=[2,3]","4.6248,3.2259,5.3078,4.0060,4.3809,3.6757,3.0338,4.0112,5.7744,5.6949"
7,2026-09-21 14:57:14,Ours,0.01,2.719326061274306,20.38,20.38,7,44.8728,0:44.87,43.7862,0.1416,0.9443,304.1135,5:04.11,10,"0,5,2,6,3,7,4,1,8,9",0:36;5:49;2:40;6:13;3:26;7:31;4:14;1:10;8:57;9:10,"0:[0,2,3];5:[0,1,2,3];2:[0,1,2,3];6:[3];3:[2,3];7:[0,2,3];4:[3];1:[3];8:[0,1,2,3,4];9:[3]","c0:bw=36,experts=[0,2,3]; c5:bw=49,experts=[0,1,2,3]; c2:bw=40,experts=[0,1,2,3]; c6:bw=13,experts=[3]; c3:bw=26,experts=[2,3]; c7:bw=31,experts=[0,2,3]; c4:bw=14,experts=[3]; c1:bw=10,experts=[3]; c8:bw=57,experts=[0,1,2,3,4]; c9:bw=10,experts=[3]","4.0395,5.3998,3.2366,5.6631,4.4077,3.9906,5.7845,3.6510,4.6316,2.9818"
8,2026-09-21 14:57:59,Ours,0.01,2.7691607310735096,20.28,20.38,7,45.0525,0:45.05,43.9839,0.1424,0.9202,349.1781,5:49.18,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:37;1:58;3:37;0:32;5:28;2:54;9:59;7:15;6:41,"4:[6];8:[0,2,3];1:[2,3,5,6,7];3:[0,2,3];0:[5,6,7];5:[2,3];2:[0,2,3,5,6];9:[0,1,2,3,6];7:[5];6:[2,3,6,7]","c4:bw=10,experts=[6]; c8:bw=37,experts=[0,2,3]; c1:bw=58,experts=[2,3,5,6,7]; c3:bw=37,experts=[0,2,3]; c0:bw=32,experts=[5,6,7]; c5:bw=28,experts=[2,3]; c2:bw=54,experts=[0,2,3,5,6]; c9:bw=59,experts=[0,1,2,3,6]; c7:bw=15,experts=[5]; c6:bw=41,experts=[2,3,6,7]","5.7639,4.6194,3.7608,4.4530,4.0273,5.3424,3.2521,3.0642,3.8914,5.8096"
9,2026-09-21 14:58:44,Ours,0.01,2.700015845323867,22.27,22.27,9,45.0764,0:45.08,43.9963,0.1421,0.9372,394.2676,6:34.27,10,"2,0,4,9,8,6,7,5,1,3",2:21;0:52;4:59;9:26;8:18;6:31;7:46;5:52;1:14;3:23,"2:[2,3];0:[0,1,2,3,5];4:[0,2,3,5,7];9:[3,5];8:[5];6:[2,3,5];7:[0,2,3,7];5:[0,1,2,3,6];1:[3];3:[3,5]","c2:bw=21,experts=[2,3]; c0:bw=52,experts=[0,1,2,3,5]; c4:bw=59,experts=[0,2,3,5,7]; c9:bw=26,experts=[3,5]; c8:bw=18,experts=[5]; c6:bw=31,experts=[2,3,5]; c7:bw=46,experts=[0,2,3,7]; c5:bw=52,experts=[0,1,2,3,6]; c1:bw=14,experts=[3]; c3:bw=23,experts=[3,5]","3.2382,4.0813,5.9406,3.0199,4.4740,5.7670,4.0002,5.3854,3.6868,4.4029"
10,2026-09-21 14:59:29,Ours,0.01,2.5448087911276063,23.95,23.95,10,45.2748,0:45.27,44.2044,0.1426,0.927,439.5547,7:19.55,10,"4,2,7,0,6,3,5,8,9,1",4:37;2:34;7:37;0:59;6:65;3:46;5:58;8:35;9:35;1:41,"4:[0,2,3];2:[0,2,3];7:[2,3,6];0:[0,1,2,3,5];6:[0,1,2,3,4,7];3:[0,2,3,6];5:[0,1,2,3,4];8:[0,3,6];9:[0,2,3];1:[0,2,3,4]","c4:bw=37,experts=[0,2,3]; c2:bw=34,experts=[0,2,3]; c7:bw=37,experts=[2,3,6]; c0:bw=59,experts=[0,1,2,3,5]; c6:bw=65,experts=[0,1,2,3,4,7]; c3:bw=46,experts=[0,2,3,6]; c5:bw=58,experts=[0,1,2,3,4]; c8:bw=35,experts=[0,3,6]; c9:bw=35,experts=[0,2,3]; c1:bw=41,experts=[0,2,3,4]","5.8838,3.2720,3.9863,4.0470,5.8384,4.4418,5.3940,4.5738,3.0408,3.7264"
