Round,TestAcc
1,10.746666666666666
2,10.0
3,13.184444444444445
4,11.662222222222224
5,13.87
6,18.58333333333333
7,32.48888888888889
8,41.31444444444445
9,44.25111111111111
10,46.93222222222222
11,48.946666666666665
12,45.19
13,44.67777777777778
14,47.23777777777778
15,47.63444444444445
16,51.09555555555556
17,52.63222222222223
18,53.034444444444446
19,53.31666666666667
20,54.02444444444444
21,53.23222222222222
22,52.59777777777778
23,53.07666666666667
24,51.67
25,53.21
26,55.13333333333333
27,54.92777777777778
28,57.364444444444445
29,59.44555555555556
30,60.79444444444445
31,60.464444444444446
32,61.36333333333334
33,61.46111111111111
34,60.69
35,61.36111111111112
36,60.00222222222222
37,60.66555555555556
38,60.58222222222222
39,59.51222222222222
40,58.26777777777778
41,59.47888888888889
42,60.376666666666665
43,59.66222222222222
44,59.51555555555556
45,61.52666666666666
46,63.43666666666667
47,62.94222222222222
48,63.715555555555554
49,63.303333333333335
50,62.95555555555556
51,62.24777777777778
52,62.27444444444444
53,62.15
54,62.22111111111112
55,61.26222222222222
56,60.68666666666667
57,62.467777777777776
58,62.95777777777778
59,64.0988888888889
60,63.50666666666667
61,63.55111111111111
62,63.34222222222222
63,63.33111111111111
64,63.28666666666667
65,64.41666666666667
66,64.80111111111111
67,63.443333333333335
68,63.65111111111111
69,64.14555555555556
70,63.08
71,63.52666666666666
72,63.532222222222224
73,64.14666666666666
74,63.14888888888889
75,62.96222222222222
76,63.434444444444445
77,63.19888888888889
78,64.51333333333334
79,63.96111111111111
80,65.24777777777778
81,65.77666666666667
82,64.99222222222222
83,64.95222222222222
84,66.18777777777778
85,65.42
86,65.98222222222222
87,64.45
88,66.29
89,64.96222222222222
90,64.96
91,64.95666666666666
92,65.14777777777778
93,65.3788888888889
94,64.92
95,65.35
96,66.03444444444445
97,65.89555555555556
98,66.44666666666667
99,66.02888888888889
100,66.14222222222222
