Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
11,2026-09-23 16:14:50,Ours,0.01,2.441968134104196,27.01,27.01,11,68.5439,1:08.54,62.5351,4.6915,1.3156,760.3369,12:40.34,10,"5,2,7,3,0,8,9,6,1,4",5:102;2:100;7:160;3:184;0:103;8:143;9:121;6:203;1:148;4:58,"5:[0,1,4,5,6,10,13,18,24,26];2:[0,1,2,4,5,6,10,13,24,26];7:[0,1,2,4,5,6,8,10,12,13,18,23,24,25,26,28];3:[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,25,26,28];0:[0,1,2,4,5,6,10,13,24,26];8:[0,1,2,4,5,6,8,10,12,13,18,24,26,28];9:[0,1,2,4,6,8,10,13,18,24,26,28];6:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,23,24,25,26,28];1:[0,1,2,4,5,6,8,10,12,13,18,24,26,28];4:[0,4,6,13,26]","c5:bw=102,experts=[0,1,4,5,6,10,13,18,24,26]; c2:bw=100,experts=[0,1,2,4,5,6,10,13,24,26]; c7:bw=160,experts=[0,1,2,4,5,6,8,10,12,13,18,23,24,25,26,28]; c3:bw=184,experts=[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,25,26,28]; c0:bw=103,experts=[0,1,2,4,5,6,10,13,24,26]; c8:bw=143,experts=[0,1,2,4,5,6,8,10,12,13,18,24,26,28]; c9:bw=121,experts=[0,1,2,4,6,8,10,13,18,24,26,28]; c6:bw=203,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,23,24,25,26,28]; c1:bw=148,experts=[0,1,2,4,5,6,8,10,12,13,18,24,26,28]; c4:bw=58,experts=[0,4,6,13,26]","7.5184,4.7970,5.7093,6.2939,5.7866,6.4838,4.4851,7.9670,5.3576,8.1363"
12,2026-09-23 16:15:59,Ours,0.01,2.3807976231086405,28.58,28.58,12,68.9591,1:08.96,62.5933,5.0578,1.3063,829.3115,13:49.31,10,"1,5,2,4,3,7,9,6,8,0",1:155;5:205;2:211;4:103;3:128;7:108;9:154;6:106;8:201;0:180,"1:[0,1,2,4,5,6,8,9,10,12,13,18,24,26,28];5:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,25,26,28];4:[0,4,5,6,10,13,18,24,26,28];3:[0,1,4,5,6,8,10,13,18,24,26,28];7:[0,4,5,6,10,13,18,24,26,28];9:[0,1,2,4,5,6,8,10,12,13,18,24,25,26,28];6:[0,1,2,4,6,8,13,18,24,26];8:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28];0:[0,1,2,4,5,6,8,9,10,12,13,18,21,23,24,25,26,28]","c1:bw=155,experts=[0,1,2,4,5,6,8,9,10,12,13,18,24,26,28]; c5:bw=205,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28]; c2:bw=211,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,25,26,28]; c4:bw=103,experts=[0,4,5,6,10,13,18,24,26,28]; c3:bw=128,experts=[0,1,4,5,6,8,10,13,18,24,26,28]; c7:bw=108,experts=[0,4,5,6,10,13,18,24,26,28]; c9:bw=154,experts=[0,1,2,4,5,6,8,10,12,13,18,24,25,26,28]; c6:bw=106,experts=[0,1,2,4,6,8,13,18,24,26]; c8:bw=201,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28]; c0:bw=180,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,23,24,25,26,28]","5.3710,7.5196,4.7750,8.1520,6.2611,5.7008,4.5340,7.9938,6.5147,5.7713"
13,2026-09-23 16:17:07,Ours,0.01,2.3217533277496196,32.01,32.01,13,68.2296,1:08.23,62.6377,4.2667,1.3236,897.5589,14:57.56,10,"3,1,4,5,8,6,9,7,0,2",3:111;1:174;4:13;5:107;8:56;6:133;9:54;7:214;0:93;2:59,"3:[0,4,5,6,8,10,13,18,24,26,28];1:[0,1,2,4,5,6,8,10,11,12,13,18,21,24,25,26,28];4:[4];5:[0,2,4,5,6,8,13,24,26,28];8:[0,4,6,13,26];6:[0,1,4,5,6,8,10,12,13,18,24,26,28];9:[0,4,6,13,26];7:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,22,23,24,25,26,28];0:[0,2,4,5,6,13,18,24,26];2:[0,4,6,13,26]","c3:bw=111,experts=[0,4,5,6,8,10,13,18,24,26,28]; c1:bw=174,experts=[0,1,2,4,5,6,8,10,11,12,13,18,21,24,25,26,28]; c4:bw=13,experts=[4]; c5:bw=107,experts=[0,2,4,5,6,8,13,24,26,28]; c8:bw=56,experts=[0,4,6,13,26]; c6:bw=133,experts=[0,1,4,5,6,8,10,12,13,18,24,26,28]; c9:bw=54,experts=[0,4,6,13,26]; c7:bw=214,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,22,23,24,25,26,28]; c0:bw=93,experts=[0,2,4,5,6,13,18,24,26]; c2:bw=59,experts=[0,4,6,13,26]","6.2938,5.4182,8.1661,7.5253,6.4932,7.9762,4.5099,5.7023,5.7858,4.7668"
14,2026-09-23 16:18:16,Ours,0.01,2.2675085691547547,33.83,33.83,14,68.9018,1:08.90,62.7311,4.8248,1.3442,966.4768,16:06.48,10,"2,4,5,1,7,0,9,3,8,6",2:165;4:21;5:234;1:141;7:92;0:93;9:116;3:167;8:77;6:246,"2:[0,1,2,4,5,6,8,10,12,13,18,21,23,24,26,28];4:[4,6];5:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,19,21,22,23,24,25,26,28];1:[0,1,2,4,5,6,8,10,12,13,18,24,26,28];7:[0,4,5,6,10,13,24,26,28];0:[0,4,5,6,10,13,24,26,28];9:[0,1,4,5,6,10,13,18,24,26,28];3:[0,1,2,4,5,6,8,10,11,12,13,18,23,24,26,28];8:[1,2,4,6,13,24,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,19,21,22,23,24,25,26,28,30]","c2:bw=165,experts=[0,1,2,4,5,6,8,10,12,13,18,21,23,24,26,28]; c4:bw=21,experts=[4,6]; c5:bw=234,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,19,21,22,23,24,25,26,28]; c1:bw=141,experts=[0,1,2,4,5,6,8,10,12,13,18,24,26,28]; c7:bw=92,experts=[0,4,5,6,10,13,24,26,28]; c0:bw=93,experts=[0,4,5,6,10,13,24,26,28]; c9:bw=116,experts=[0,1,4,5,6,10,13,18,24,26,28]; c3:bw=167,experts=[0,1,2,4,5,6,8,10,11,12,13,18,23,24,26,28]; c8:bw=77,experts=[1,2,4,6,13,24,26]; c6:bw=246,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,19,21,22,23,24,25,26,28,30]","4.7980,8.2204,7.5078,5.3663,5.7388,5.8130,4.5135,6.2743,6.5034,7.9957"
15,2026-09-23 16:19:24,Ours,0.01,2.228742183101576,35.56,35.56,15,68.5786,1:08.58,62.6169,4.6131,1.3469,1035.0731,17:15.07,10,"7,0,1,8,3,2,4,5,9,6",7:216;0:75;1:52;8:190;3:38;2:193;4:171;5:65;9:71;6:120,"7:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,25,26,28];0:[0,2,4,6,13,24,26];1:[0,4,6,13,26];8:[0,1,2,4,5,6,8,10,11,12,13,15,16,18,21,24,25,26,28];3:[4,6,26];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28];4:[0,1,2,4,5,6,8,9,10,11,12,13,18,23,24,26,28];5:[0,4,6,13,24,26];9:[0,2,4,6,13,24,26];6:[0,2,4,5,6,8,10,13,18,24,26,28]","c7:bw=216,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,25,26,28]; c0:bw=75,experts=[0,2,4,6,13,24,26]; c1:bw=52,experts=[0,4,6,13,26]; c8:bw=190,experts=[0,1,2,4,5,6,8,10,11,12,13,15,16,18,21,24,25,26,28]; c3:bw=38,experts=[4,6,26]; c2:bw=193,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,25,26,28]; c4:bw=171,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,23,24,26,28]; c5:bw=65,experts=[0,4,6,13,24,26]; c9:bw=71,experts=[0,2,4,6,13,24,26]; c6:bw=120,experts=[0,2,4,5,6,8,10,13,18,24,26,28]","5.6730,5.8188,5.4094,6.4966,6.2410,4.8426,8.1537,7.5046,4.5093,7.9679"
16,2026-09-23 16:20:33,Ours,0.01,2.1817591804782652,37.55,37.55,16,69.0177,1:09.02,62.8727,4.8574,1.2857,1104.1073,18:24.11,10,"6,1,3,8,7,5,4,9,0,2",6:147;1:105;3:159;8:180;7:81;5:145;4:130;9:88;0:208;2:189,"6:[0,2,4,5,6,8,9,10,12,13,18,24,26,28];1:[0,2,4,5,6,13,18,24,26,28];3:[0,1,2,4,5,6,8,10,12,13,18,23,24,26,28];8:[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,25,26,28];7:[0,4,5,6,13,24,26,28];5:[0,2,4,5,6,8,9,10,12,13,18,24,26,28];4:[0,1,2,4,5,6,10,12,13,18,24,26,28];9:[0,2,4,6,13,24,26,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28];2:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]","c6:bw=147,experts=[0,2,4,5,6,8,9,10,12,13,18,24,26,28]; c1:bw=105,experts=[0,2,4,5,6,13,18,24,26,28]; c3:bw=159,experts=[0,1,2,4,5,6,8,10,12,13,18,23,24,26,28]; c8:bw=180,experts=[0,1,2,4,5,6,8,10,11,12,13,18,21,23,24,25,26,28]; c7:bw=81,experts=[0,4,5,6,13,24,26,28]; c5:bw=145,experts=[0,2,4,5,6,8,9,10,12,13,18,24,26,28]; c4:bw=130,experts=[0,1,2,4,5,6,10,12,13,18,24,26,28]; c9:bw=88,experts=[0,2,4,6,13,24,26,28]; c0:bw=208,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,18,21,23,24,25,26,28]; c2:bw=189,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,23,24,26,28]","8.0376,5.4148,6.2806,6.4762,5.7207,7.5358,8.2616,4.5226,5.8215,4.8013"
17,2026-09-23 16:21:42,Ours,0.01,2.1418783359791798,38.36,38.36,17,68.6349,1:08.63,62.9816,4.3197,1.3319,1172.7593,19:32.76,10,"4,7,8,3,5,1,0,2,9,6",4:212;7:90;8:29;3:192;5:11;1:106;0:39;2:71;9:136;6:141,"4:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,25,26,28];7:[0,4,6,10,13,18,24,26,28];8:[4,6];3:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,22,23,24,26,28];5:[4];1:[0,2,4,6,10,13,18,24,26,28];0:[4,6,26];2:[0,4,6,13,18,24,26];9:[0,2,4,5,6,8,10,13,18,23,24,26,28];6:[0,1,2,4,5,6,8,10,13,18,23,24,26,28]","c4:bw=212,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,25,26,28]; c7:bw=90,experts=[0,4,6,10,13,18,24,26,28]; c8:bw=29,experts=[4,6]; c3:bw=192,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,22,23,24,26,28]; c5:bw=11,experts=[4]; c1:bw=106,experts=[0,2,4,6,10,13,18,24,26,28]; c0:bw=39,experts=[4,6,26]; c2:bw=71,experts=[0,4,6,13,18,24,26]; c9:bw=136,experts=[0,2,4,5,6,8,10,13,18,23,24,26,28]; c6:bw=141,experts=[0,1,2,4,5,6,8,10,13,18,23,24,26,28]","8.2649,5.7252,6.5750,6.3126,7.5538,5.4033,5.8238,4.7733,4.5406,8.0091"
18,2026-09-23 16:22:51,Ours,0.01,2.1086987188657007,40.52,40.52,18,68.9134,1:08.91,63.1016,4.4981,1.3118,1241.6923,20:41.69,10,"1,8,5,2,9,7,4,3,0,6",1:23;8:18;5:127;2:137;9:69;7:200;4:204;3:137;0:179;6:115,"1:[4,6];8:[4];5:[0,4,5,6,8,10,13,18,23,24,26,28];2:[0,1,2,4,5,6,10,12,13,18,24,26,28];9:[0,4,6,13,24,26];7:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,26,28];4:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,26,28];3:[0,1,2,4,5,6,8,10,13,18,24,26,28];0:[0,1,2,4,5,6,8,9,10,12,13,18,22,23,24,26,28];6:[0,1,2,4,5,6,10,13,18,24,26]","c1:bw=23,experts=[4,6]; c8:bw=18,experts=[4]; c5:bw=127,experts=[0,4,5,6,8,10,13,18,23,24,26,28]; c2:bw=137,experts=[0,1,2,4,5,6,10,12,13,18,24,26,28]; c9:bw=69,experts=[0,4,6,13,24,26]; c7:bw=200,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,26,28]; c4:bw=204,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,26,28]; c3:bw=137,experts=[0,1,2,4,5,6,8,10,13,18,24,26,28]; c0:bw=179,experts=[0,1,2,4,5,6,8,9,10,12,13,18,22,23,24,26,28]; c6:bw=115,experts=[0,1,2,4,5,6,10,13,18,24,26]","5.4242,6.5352,7.5790,4.7978,4.5466,5.7094,8.2691,6.3185,5.8768,8.0452"
19,2026-09-23 16:24:00,Ours,0.01,2.0747870445606944,40.91,40.91,19,69.5473,1:09.55,63.1461,5.0507,1.3485,1311.2581,21:51.26,10,"8,0,4,1,9,5,7,2,6,3",8:205;0:154;4:188;1:169;9:140;5:106;7:82;2:52;6:241;3:145,"8:[0,1,2,4,5,6,8,9,10,11,12,13,18,21,22,23,24,25,26,28];0:[0,2,4,5,6,8,9,10,12,13,18,23,24,26,28];4:[0,1,2,4,5,6,8,9,10,12,13,18,21,22,23,24,26,28];1:[0,2,4,5,6,8,9,10,12,13,18,21,23,24,26,28];9:[0,2,4,5,6,8,9,10,12,13,18,24,26,28];5:[0,4,5,6,10,13,18,24,26,28];7:[1,2,4,6,13,24,26,28];2:[4,6,13,24,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,19,20,21,22,23,24,25,26,28];3:[0,1,2,4,5,6,8,10,11,13,18,24,26,28]","c8:bw=205,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,21,22,23,24,25,26,28]; c0:bw=154,experts=[0,2,4,5,6,8,9,10,12,13,18,23,24,26,28]; c4:bw=188,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,22,23,24,26,28]; c1:bw=169,experts=[0,2,4,5,6,8,9,10,12,13,18,21,23,24,26,28]; c9:bw=140,experts=[0,2,4,5,6,8,9,10,12,13,18,24,26,28]; c5:bw=106,experts=[0,4,5,6,10,13,18,24,26,28]; c7:bw=82,experts=[1,2,4,6,13,24,26,28]; c2:bw=52,experts=[4,6,13,24,26]; c6:bw=241,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,18,19,20,21,22,23,24,25,26,28]; c3:bw=145,experts=[0,1,2,4,5,6,8,10,11,13,18,24,26,28]","6.5498,5.8828,8.2733,5.4270,4.5141,7.5321,5.7275,4.8357,8.0401,6.3637"
20,2026-09-23 16:25:10,Ours,0.01,2.047002125041099,42.18,42.18,20,69.4716,1:09.47,63.2909,4.8503,1.3287,1380.7461,23:00.75,10,"0,2,1,9,7,6,3,5,4,8",0:101;2:151;1:147;9:61;7:157;6:248;3:67;5:13;4:217;8:184,"0:[0,4,5,6,10,13,18,24,26,28];2:[0,1,2,4,5,6,8,10,12,13,18,21,24,26,28];1:[0,1,2,4,5,6,10,12,13,18,23,24,26,28];9:[0,4,6,18,24,26];7:[0,2,4,5,6,8,9,10,12,13,18,23,24,26,28];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28];3:[4,6,13,18,24,26];5:[4];4:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,25,26,28];8:[0,1,2,4,5,6,8,10,12,13,15,18,21,23,24,25,26,28]","c0:bw=101,experts=[0,4,5,6,10,13,18,24,26,28]; c2:bw=151,experts=[0,1,2,4,5,6,8,10,12,13,18,21,24,26,28]; c1:bw=147,experts=[0,1,2,4,5,6,10,12,13,18,23,24,26,28]; c9:bw=61,experts=[0,4,6,18,24,26]; c7:bw=157,experts=[0,2,4,5,6,8,9,10,12,13,18,23,24,26,28]; c6:bw=248,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28]; c3:bw=67,experts=[4,6,13,18,24,26]; c5:bw=13,experts=[4]; c4:bw=217,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,25,26,28]; c8:bw=184,experts=[0,1,2,4,5,6,8,10,12,13,15,18,21,23,24,25,26,28]","5.8663,4.8397,5.3999,4.5424,5.7296,8.1267,6.3381,7.6375,8.2385,6.5721"
21,2026-09-23 16:26:19,Ours,0.01,2.013964483753284,43.06,43.06,21,68.8696,1:08.87,63.0287,4.5065,1.3326,1449.6325,24:09.63,10,"1,2,7,4,8,5,0,3,6,9",1:150;2:145;7:46;4:175;8:67;5:118;0:243;3:27;6:57;9:93,"1:[0,1,2,4,5,6,8,9,10,13,18,21,24,26,28];2:[0,2,4,5,6,9,10,13,18,21,23,24,26,28];7:[4,6,13,26];4:[0,1,2,4,5,6,8,9,10,12,13,18,21,23,24,26,28];8:[0,4,6,13,18,26];5:[0,4,5,6,9,10,13,18,24,26,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28];3:[4,6];6:[0,4,6,18,26];9:[0,2,4,6,10,13,18,24,26]","c1:bw=150,experts=[0,1,2,4,5,6,8,9,10,13,18,21,24,26,28]; c2:bw=145,experts=[0,2,4,5,6,9,10,13,18,21,23,24,26,28]; c7:bw=46,experts=[4,6,13,26]; c4:bw=175,experts=[0,1,2,4,5,6,8,9,10,12,13,18,21,23,24,26,28]; c8:bw=67,experts=[0,4,6,13,18,26]; c5:bw=118,experts=[0,4,5,6,9,10,13,18,24,26,28]; c0:bw=243,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28]; c3:bw=27,experts=[4,6]; c6:bw=57,experts=[0,4,6,18,26]; c9:bw=93,experts=[0,2,4,6,10,13,18,24,26]","5.4683,4.8230,5.7095,8.2668,6.5770,7.5448,5.8179,6.2730,8.0292,4.5191"
22,2026-09-23 16:27:28,Ours,0.01,1.9880709118098587,44.71,44.71,22,69.5177,1:09.52,63.1888,5.0104,1.3166,1519.1682,25:19.17,10,"7,9,1,6,5,2,0,4,3,8",7:59;9:120;1:24;6:224;5:61;2:242;0:245;4:133;3:204;8:120,"7:[0,4,6,13,26];9:[0,2,4,5,6,9,10,13,18,24,26,28];1:[4,6];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,28];5:[0,4,6,13,18,26];2:[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,19,21,22,23,24,25,26,28];0:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28];4:[0,4,5,6,8,9,10,13,18,23,24,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,26,28];8:[0,2,4,5,6,8,10,13,18,24,26,28]","c7:bw=59,experts=[0,4,6,13,26]; c9:bw=120,experts=[0,2,4,5,6,9,10,13,18,24,26,28]; c1:bw=24,experts=[4,6]; c6:bw=224,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,28]; c5:bw=61,experts=[0,4,6,13,18,26]; c2:bw=242,experts=[0,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,19,21,22,23,24,25,26,28]; c0:bw=245,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,26,28]; c4:bw=133,experts=[0,4,5,6,8,9,10,13,18,23,24,26,28]; c3:bw=204,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,26,28]; c8:bw=120,experts=[0,2,4,5,6,8,10,13,18,24,26,28]","5.7618,4.5930,5.4142,8.0640,7.5687,4.8064,5.8233,8.2659,6.3057,6.5858"
23,2026-09-23 16:28:38,Ours,0.01,1.9632769525917282,44.66,44.71,22,69.2129,1:09.21,63.2357,4.6456,1.3298,1588.399,26:28.40,10,"5,7,4,6,9,8,3,1,2,0",5:190;7:55;4:205;6:37;9:184;8:128;3:57;1:226;2:118;0:41,"5:[0,1,2,4,5,6,8,9,10,12,13,18,19,21,23,24,25,26,28];7:[0,4,6,13,26];4:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,26,28];6:[4,6,26];9:[0,2,4,5,6,8,9,10,12,13,18,19,21,23,24,25,26,28];8:[0,4,5,6,9,10,13,18,23,24,26,28];3:[0,4,6,13,26];1:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,23,24,25,26,28];2:[0,4,5,6,8,10,13,18,24,26,28];0:[0,4,6,26]","c5:bw=190,experts=[0,1,2,4,5,6,8,9,10,12,13,18,19,21,23,24,25,26,28]; c7:bw=55,experts=[0,4,6,13,26]; c4:bw=205,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,26,28]; c6:bw=37,experts=[4,6,26]; c9:bw=184,experts=[0,2,4,5,6,8,9,10,12,13,18,19,21,23,24,25,26,28]; c8:bw=128,experts=[0,4,5,6,9,10,13,18,23,24,26,28]; c3:bw=57,experts=[0,4,6,13,26]; c1:bw=226,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,21,23,24,25,26,28]; c2:bw=118,experts=[0,4,5,6,8,10,13,18,24,26,28]; c0:bw=41,experts=[0,4,6,26]","7.6430,5.7503,8.3095,8.0782,4.5387,6.5554,6.3449,5.3830,4.8037,5.8288"
24,2026-09-23 16:29:46,Ours,0.01,1.942014586552538,46.24,46.24,24,68.5072,1:08.51,63.2592,3.9127,1.3336,1656.9252,27:36.93,10,"6,4,7,9,2,1,5,8,3,0",6:110;4:46;7:12;9:182;2:158;1:10;5:90;8:67;3:10;0:115,"6:[0,2,4,5,6,10,13,18,24,26,28];4:[0,4,6,26];7:[4];9:[0,1,2,4,5,6,9,10,12,13,18,19,21,23,24,25,26,28];2:[0,4,5,6,8,9,10,13,18,19,21,23,24,26,28];1:[4];5:[0,4,5,6,13,18,24,26,28];8:[0,4,6,13,18,26];3:[4];0:[0,4,5,6,9,10,13,18,24,26,28]","c6:bw=110,experts=[0,2,4,5,6,10,13,18,24,26,28]; c4:bw=46,experts=[0,4,6,26]; c7:bw=12,experts=[4]; c9:bw=182,experts=[0,1,2,4,5,6,9,10,12,13,18,19,21,23,24,25,26,28]; c2:bw=158,experts=[0,4,5,6,8,9,10,13,18,19,21,23,24,26,28]; c1:bw=10,experts=[4]; c5:bw=90,experts=[0,4,5,6,13,18,24,26,28]; c8:bw=67,experts=[0,4,6,13,18,26]; c3:bw=10,experts=[4]; c0:bw=115,experts=[0,4,5,6,9,10,13,18,24,26,28]","8.1699,8.3053,5.7560,4.5896,4.8048,5.3741,7.5692,6.5605,6.2650,5.8647"
25,2026-09-23 16:30:56,Ours,0.01,1.9191586813977655,46.82,46.82,25,69.7935,1:09.79,63.4013,5.0654,1.3249,1726.7375,28:46.74,10,"9,6,4,3,5,1,8,2,0,7",9:148;6:58;4:214;3:50;5:233;1:179;8:200;2:46;0:206;7:146,"9:[0,2,4,5,6,9,10,13,18,21,24,25,26,28];6:[0,4,6,13,26];4:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,25,26,28];3:[2,4,6,13,26];5:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28];1:[0,2,4,5,6,8,9,10,12,13,18,19,21,23,24,26,28];8:[0,1,2,4,5,6,8,10,11,12,13,15,16,18,21,23,24,25,26,28];2:[4,6,13,26];0:[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,23,24,25,26,28];7:[0,4,5,6,8,9,10,13,18,21,23,24,26,28]","c9:bw=148,experts=[0,2,4,5,6,9,10,13,18,21,24,25,26,28]; c6:bw=58,experts=[0,4,6,13,26]; c4:bw=214,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,25,26,28]; c3:bw=50,experts=[2,4,6,13,26]; c5:bw=233,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,28]; c1:bw=179,experts=[0,2,4,5,6,8,9,10,12,13,18,19,21,23,24,26,28]; c8:bw=200,experts=[0,1,2,4,5,6,8,10,11,12,13,15,16,18,21,23,24,25,26,28]; c2:bw=46,experts=[4,6,13,26]; c0:bw=206,experts=[0,1,2,4,5,6,8,9,10,11,12,13,18,19,21,23,24,25,26,28]; c7:bw=146,experts=[0,4,5,6,8,9,10,13,18,21,23,24,26,28]","4.5512,8.1462,8.2941,6.3473,7.5874,5.4126,6.6231,4.8093,5.8454,5.7848"
26,2026-09-23 16:32:05,Ours,0.01,1.8955012026951041,46.94,46.94,26,69.1925,1:09.19,63.2068,4.6592,1.3248,1795.949,29:55.95,10,"3,6,9,7,1,5,2,8,0,4",3:162;6:123;9:184;7:114;1:122;5:75;2:110;8:195;0:39;4:175,"3:[0,2,4,5,6,8,9,10,13,18,19,21,23,24,26,28];6:[0,4,5,6,8,9,10,13,18,24,26,28];9:[0,2,4,5,6,8,9,10,12,13,18,19,21,23,24,25,26,28];7:[0,2,4,5,6,10,13,18,21,24,26];1:[0,4,5,6,9,10,13,18,21,24,26,28];5:[0,4,6,13,18,24,26];2:[0,2,4,5,6,10,13,18,24,26,28];8:[0,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,26,28];0:[4,6,26];4:[0,4,5,6,8,9,10,11,13,18,19,21,22,23,24,26,28]","c3:bw=162,experts=[0,2,4,5,6,8,9,10,13,18,19,21,23,24,26,28]; c6:bw=123,experts=[0,4,5,6,8,9,10,13,18,24,26,28]; c9:bw=184,experts=[0,2,4,5,6,8,9,10,12,13,18,19,21,23,24,25,26,28]; c7:bw=114,experts=[0,2,4,5,6,10,13,18,21,24,26]; c1:bw=122,experts=[0,4,5,6,9,10,13,18,21,24,26,28]; c5:bw=75,experts=[0,4,6,13,18,24,26]; c2:bw=110,experts=[0,2,4,5,6,10,13,18,24,26,28]; c8:bw=195,experts=[0,2,4,5,6,8,9,10,11,12,13,18,19,21,22,23,24,26,28]; c0:bw=39,experts=[4,6,26]; c4:bw=175,experts=[0,4,5,6,8,9,10,11,13,18,19,21,22,23,24,26,28]","6.3418,8.0956,4.5645,5.7108,5.3995,7.5639,4.8233,6.5657,5.8557,8.2860"
