Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-24 02:07:16,Ours,0.00208,3.8343834044744396,1.26,1.26,1,53.5894,0:53.59,52.3052,0.1516,1.1285,53.5894,0:53.59,10,"8,1,5,0,7,2,9,4,3,6",8:31;1:16;5:25;0:10;7:11;2:16;9:25;4:22;3:28;6:23,"8:[2,4,6];1:[2];5:[2,6];0:[2];7:[2];2:[2];9:[2,4];4:[2,4];3:[2,4];6:[2,4]","c8:bw=31,experts=[2,4,6]; c1:bw=16,experts=[2]; c5:bw=25,experts=[2,6]; c0:bw=10,experts=[2]; c7:bw=11,experts=[2]; c2:bw=16,experts=[2]; c9:bw=25,experts=[2,4]; c4:bw=22,experts=[2,4]; c3:bw=28,experts=[2,4]; c6:bw=23,experts=[2,4]","5.6834,4.2818,6.3812,4.6851,4.7238,3.8397,3.6192,6.9026,5.2900,6.8984"
2,2026-09-24 02:08:07,Ours,0.00406,3.4565997581130135,3.25,3.25,2,51.1798,0:51.18,49.8767,0.1486,1.1531,104.979,1:44.98,10,"0,1,8,5,3,4,7,9,6,2",0:20;1:23;8:27;5:38;3:37;4:17;7:31;9:26;6:10;2:12,"0:[4,6];1:[4,6];8:[4,6];5:[2,4,6];3:[2,4,6];4:[4];7:[2,4,6];9:[4,6];6:[4];2:[4]","c0:bw=20,experts=[4,6]; c1:bw=23,experts=[4,6]; c8:bw=27,experts=[4,6]; c5:bw=38,experts=[2,4,6]; c3:bw=37,experts=[2,4,6]; c4:bw=17,experts=[4]; c7:bw=31,experts=[2,4,6]; c9:bw=26,experts=[4,6]; c6:bw=10,experts=[4]; c2:bw=12,experts=[4]","4.5817,4.1878,5.2319,6.0905,4.9830,6.6806,4.5711,3.4106,6.4877,3.6517"
3,2026-09-24 02:08:59,Ours,0.006040000000000001,3.256650969465555,5.13,5.13,3,51.7651,0:51.77,50.4924,0.1482,1.1232,156.7578,2:36.76,10,"9,2,0,6,8,5,3,7,1,4",9:26;2:23;0:28;6:22;8:17;5:10;3:14;7:18;1:10;4:29,"9:[4,6];2:[4,6];0:[4,6];6:[4,6];8:[4];5:[4];3:[4];7:[4];1:[4];4:[4,6]","c9:bw=26,experts=[4,6]; c2:bw=23,experts=[4,6]; c0:bw=28,experts=[4,6]; c6:bw=22,experts=[4,6]; c8:bw=17,experts=[4]; c5:bw=10,experts=[4]; c3:bw=14,experts=[4]; c7:bw=18,experts=[4]; c1:bw=10,experts=[4]; c4:bw=29,experts=[4,6]","3.5099,3.7847,4.6147,6.6657,5.2556,6.1241,5.0315,4.5910,4.2097,6.7054"
4,2026-09-24 02:09:51,Ours,0.00802,3.1572270139617324,6.96,6.96,4,52.4521,0:52.45,51.0647,0.1554,1.2307,209.2213,3:29.22,10,"1,7,6,2,8,0,3,4,5,9",1:22;7:25;6:29;2:33;8:17;0:33;3:19;4:31;5:40;9:12,"1:[4,6];7:[4,6];6:[4,6];2:[2,4,6];8:[4];0:[2,4,6];3:[4];4:[2,4,6];5:[2,4,5,6];9:[4]","c1:bw=22,experts=[4,6]; c7:bw=25,experts=[4,6]; c6:bw=29,experts=[4,6]; c2:bw=33,experts=[2,4,6]; c8:bw=17,experts=[4]; c0:bw=33,experts=[2,4,6]; c3:bw=19,experts=[4]; c4:bw=31,experts=[2,4,6]; c5:bw=40,experts=[2,4,5,6]; c9:bw=12,experts=[4]","4.3072,4.6308,6.7161,3.7606,5.2568,4.6238,5.0537,6.7697,6.2797,3.6663"
5,2026-09-24 02:10:47,Ours,0.01,3.081592806473619,8.59,8.59,5,55.3914,0:55.39,54.0857,0.1499,1.1545,264.6262,4:24.63,10,"1,5,4,8,0,7,6,3,2,9",1:11;5:22;4:27;8:20;0:28;7:14;6:29;3:35;2:10;9:35,"1:[4];5:[2,4];4:[2,4];8:[2,4];0:[2,4];7:[4];6:[4,6];3:[2,4,6];2:[4];9:[2,4,6]","c1:bw=11,experts=[4]; c5:bw=22,experts=[2,4]; c4:bw=27,experts=[2,4]; c8:bw=20,experts=[2,4]; c0:bw=28,experts=[2,4]; c7:bw=14,experts=[4]; c6:bw=29,experts=[4,6]; c3:bw=35,experts=[2,4,6]; c2:bw=10,experts=[4]; c9:bw=35,experts=[2,4,6]","4.6875,6.8387,7.2640,5.8026,5.0964,5.0459,6.8347,5.1581,3.7708,3.5869"
6,2026-09-24 02:11:40,Ours,0.01,2.982239450622822,11.72,11.72,6,52.8362,0:52.84,51.5429,0.1557,1.1363,317.4744,5:17.47,10,"8,2,5,7,3,1,9,0,4,6",8:37;2:23;5:15;7:32;3:20;1:18;9:27;0:17;4:10;6:11,"8:[2,4,6];2:[2,4];5:[4];7:[2,4,6];3:[2,4];1:[4];9:[2,4];0:[4];4:[4];6:[4]","c8:bw=37,experts=[2,4,6]; c2:bw=23,experts=[2,4]; c5:bw=15,experts=[4]; c7:bw=32,experts=[2,4,6]; c3:bw=20,experts=[2,4]; c1:bw=18,experts=[4]; c9:bw=27,experts=[2,4]; c0:bw=17,experts=[4]; c4:bw=10,experts=[4]; c6:bw=11,experts=[4]","5.4197,3.7912,6.2765,4.6940,5.1905,4.3425,3.5676,4.6564,6.8352,6.7692"
7,2026-09-24 02:12:33,Ours,0.01,2.8786492142748923,14.89,14.89,7,52.8745,0:52.87,51.5782,0.1446,1.1503,370.362,6:10.36,10,"0,5,2,6,3,7,4,1,8,9",0:20;5:27;2:22;6:10;3:15;7:17;4:10;1:10;8:32;9:10,"0:[2,4];5:[2,4];2:[2,4];6:[4];3:[4];7:[4];4:[4];1:[4];8:[2,4,6];9:[4]","c0:bw=20,experts=[2,4]; c5:bw=27,experts=[2,4]; c2:bw=22,experts=[2,4]; c6:bw=10,experts=[4]; c3:bw=15,experts=[4]; c7:bw=17,experts=[4]; c4:bw=10,experts=[4]; c1:bw=10,experts=[4]; c8:bw=32,experts=[2,4,6]; c9:bw=10,experts=[4]","4.7542,6.2949,3.8013,6.7695,5.1682,4.6543,6.8721,4.3174,5.3932,3.5532"
8,2026-09-24 02:13:26,Ours,0.01,3.5956341017798756,1.65,14.89,7,53.449,0:53.45,52.1689,0.1454,1.1334,423.8236,7:03.82,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:20;1:32;3:21;0:18;5:16;2:30;9:33;7:10;6:23,"4:[0];8:[0,1];1:[0,1,3];3:[0,1];0:[0];5:[0];2:[0,1,3];9:[0,1,3];7:[0];6:[0,1]","c4:bw=10,experts=[0]; c8:bw=20,experts=[0,1]; c1:bw=32,experts=[0,1,3]; c3:bw=21,experts=[0,1]; c0:bw=18,experts=[0]; c5:bw=16,experts=[0]; c2:bw=30,experts=[0,1,3]; c9:bw=33,experts=[0,1,3]; c7:bw=10,experts=[0]; c6:bw=23,experts=[0,1]","6.9872,5.4549,4.3905,5.2460,4.6982,6.3809,3.8248,3.6057,4.6680,6.9127"
9,2026-09-24 02:14:20,Ours,0.01,4.605169774161757,1.21,14.89,7,53.6785,0:53.68,52.3808,0.1463,1.1502,477.516,7:57.52,10,"2,0,4,9,8,6,7,5,1,3",2:12;0:29;4:33;9:15;8:10;6:17;7:25;5:29;1:10;3:13,"2:[5];0:[1,3];4:[1,3,5];9:[5];8:[3];6:[3];7:[1,3];5:[1,3];1:[5];3:[3]","c2:bw=12,experts=[5]; c0:bw=29,experts=[1,3]; c4:bw=33,experts=[1,3,5]; c9:bw=15,experts=[5]; c8:bw=10,experts=[3]; c6:bw=17,experts=[3]; c7:bw=25,experts=[1,3]; c5:bw=29,experts=[1,3]; c1:bw=10,experts=[5]; c3:bw=13,experts=[3]","3.8414,4.8067,6.9795,3.6237,5.4253,6.8344,4.7275,6.4226,4.4279,5.2918"
10,2026-09-24 02:15:13,Ours,0.01,4.522974285833556,1.0,14.89,7,53.5388,0:53.54,52.2159,0.1447,1.177,531.0677,8:51.07,10,"4,2,7,0,6,3,5,8,9,1",4:20;2:19;7:21;0:33;6:36;3:26;5:32;8:20;9:20;1:23,"4:[4,7];2:[7];7:[5,7];0:[4,5,7];6:[2,5,7];3:[5,7];5:[2,4,7];8:[5,7];9:[4,7];1:[2,7]","c4:bw=20,experts=[4,7]; c2:bw=19,experts=[7]; c7:bw=21,experts=[5,7]; c0:bw=33,experts=[4,5,7]; c6:bw=36,experts=[2,5,7]; c3:bw=26,experts=[5,7]; c5:bw=32,experts=[2,4,7]; c8:bw=20,experts=[5,7]; c9:bw=20,experts=[4,7]; c1:bw=23,experts=[2,7]","6.9584,3.8509,4.6927,4.7817,6.8654,5.2173,6.3709,5.4262,3.6067,4.4455"
