Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-19 07:23:06,Ours,0.00208,1.5504573741209935,19.25,19.25,1,51.8887,0:51.89,50.7519,0.0389,1.0942,51.8887,0:51.89,10,"8,1,5,0,7,2,9,4,3,6",8:55;1:29;5:44;0:10;7:20;2:29;9:45;4:40;3:51;6:41,"8:[0,1,3,4,5];1:[0,1];5:[0,1,3,4];0:[1];7:[0,1];2:[0,1];9:[0,1,3,4];4:[0,1,3,4];3:[0,1,3,4,5];6:[0,1,3,4]","c8:bw=55,experts=[0,1,3,4,5]; c1:bw=29,experts=[0,1]; c5:bw=44,experts=[0,1,3,4]; c0:bw=10,experts=[1]; c7:bw=20,experts=[0,1]; c2:bw=29,experts=[0,1]; c9:bw=45,experts=[0,1,3,4]; c4:bw=40,experts=[0,1,3,4]; c3:bw=51,experts=[0,1,3,4,5]; c6:bw=41,experts=[0,1,3,4]","6.5304,18.4860,5.3773,6.1427,3.6545,0.2935,4.7944,3.0126,0.6152,1.8453"
2,2026-09-19 07:23:59,Ours,0.00406,1.2730507488153955,31.49,31.49,2,52.7726,0:52.77,51.6366,0.0368,1.095,104.9433,1:44.94,10,"0,1,8,5,3,4,7,9,6,2",0:36;1:41;8:48;5:69;3:67;4:30;7:55;9:46;6:17;2:22,"0:[0,1,5];1:[0,1,4,5];8:[0,1,4,5];5:[0,1,2,3,4,5];3:[0,1,2,3,4,5];4:[0,1,5];7:[0,1,3,4,5];9:[0,1,4,5];6:[1];2:[0,1]","c0:bw=36,experts=[0,1,5]; c1:bw=41,experts=[0,1,4,5]; c8:bw=48,experts=[0,1,4,5]; c5:bw=69,experts=[0,1,2,3,4,5]; c3:bw=67,experts=[0,1,2,3,4,5]; c4:bw=30,experts=[0,1,5]; c7:bw=55,experts=[0,1,3,4,5]; c9:bw=46,experts=[0,1,4,5]; c6:bw=17,experts=[1]; c2:bw=22,experts=[0,1]","6.1675,18.4940,6.6990,6.1291,0.5993,2.9430,3.6228,4.9146,1.7954,0.2717"
3,2026-09-19 07:24:52,Ours,0.006040000000000001,1.194374542562572,36.67,36.67,3,52.7258,0:52.73,51.6476,0.0323,1.0445,157.6836,2:37.68,10,"9,2,0,6,8,5,3,7,1,4",9:48;2:42;0:50;6:40;8:30;5:13;3:26;7:33;1:13;4:52,"9:[0,1,4,5];2:[0,1,4,5];0:[0,1,4,5,7];6:[0,1,4,5];8:[0,1,5];5:[1];3:[0,1];7:[0,1,5];1:[1];4:[0,1,3,4,5]","c9:bw=48,experts=[0,1,4,5]; c2:bw=42,experts=[0,1,4,5]; c0:bw=50,experts=[0,1,4,5,7]; c6:bw=40,experts=[0,1,4,5]; c8:bw=30,experts=[0,1,5]; c5:bw=13,experts=[1]; c3:bw=26,experts=[0,1]; c7:bw=33,experts=[0,1,5]; c1:bw=13,experts=[1]; c4:bw=52,experts=[0,1,3,4,5]","4.9192,0.2737,6.1429,1.7943,6.6655,6.0950,0.5784,3.6402,18.7158,2.8227"
4,2026-09-19 07:25:44,Ours,0.00802,1.1343595206967625,40.29,40.29,4,51.4704,0:51.47,50.3591,0.0314,1.076,209.1689,3:29.17,10,"1,7,6,2,8,0,3,4,5,9",1:40;7:45;6:53;2:60;8:31;0:59;3:34;4:56;5:73;9:22,"1:[0,1,4,5];7:[0,1,4,5];6:[0,1,2,4,5];2:[0,1,3,4,5,7];8:[0,1,5];0:[0,1,2,4,5];3:[0,1,5];4:[0,1,3,4,5];5:[0,1,2,3,4,5,7];9:[0,1]","c1:bw=40,experts=[0,1,4,5]; c7:bw=45,experts=[0,1,4,5]; c6:bw=53,experts=[0,1,2,4,5]; c2:bw=60,experts=[0,1,3,4,5,7]; c8:bw=31,experts=[0,1,5]; c0:bw=59,experts=[0,1,2,4,5]; c3:bw=34,experts=[0,1,5]; c4:bw=56,experts=[0,1,3,4,5]; c5:bw=73,experts=[0,1,2,3,4,5,7]; c9:bw=22,experts=[0,1]","18.0907,3.5107,1.7747,0.2687,6.5033,6.1225,0.5795,2.8642,5.8790,4.7658"
5,2026-09-19 07:26:37,Ours,0.01,1.1028185708726956,44.14,44.14,5,53.0902,0:53.09,51.9881,0.0273,1.0734,262.2727,4:22.27,10,"1,5,4,8,0,7,6,3,2,9",1:20;5:40;4:48;8:37;0:50;7:24;6:53;3:63;2:10;9:62,"1:[0,1];5:[0,1,4,5];4:[0,1,4,5];8:[0,1,5];0:[0,1,2,4,5];7:[0,1];6:[0,1,3,4,5];3:[0,1,3,4,5,7];2:[1];9:[0,1,2,3,4,5]","c1:bw=20,experts=[0,1]; c5:bw=40,experts=[0,1,4,5]; c4:bw=48,experts=[0,1,4,5]; c8:bw=37,experts=[0,1,5]; c0:bw=50,experts=[0,1,2,4,5]; c7:bw=24,experts=[0,1]; c6:bw=53,experts=[0,1,3,4,5]; c3:bw=63,experts=[0,1,3,4,5,7]; c2:bw=10,experts=[1]; c9:bw=62,experts=[0,1,2,3,4,5]","18.6050,5.9605,3.0150,6.9726,6.3733,3.6485,1.8442,0.5654,0.2635,4.7401"
6,2026-09-19 07:27:31,Ours,0.01,1.080670515494414,46.56,46.56,6,54.1802,0:54.18,53.0521,0.035,1.0892,316.4693,5:16.47,10,"8,2,5,7,3,1,9,0,4,6",8:67;2:42;5:27;7:58;3:36;1:32;9:48;0:31;4:17;6:20,"8:[0,1,3,4,5,7];2:[0,1,4,5];5:[0,1];7:[0,1,3,4,5];3:[0,1,5];1:[0,1,5];9:[0,1,2,5];0:[0,1,5];4:[1];6:[0,1]","c8:bw=67,experts=[0,1,3,4,5,7]; c2:bw=42,experts=[0,1,4,5]; c5:bw=27,experts=[0,1]; c7:bw=58,experts=[0,1,3,4,5]; c3:bw=36,experts=[0,1,5]; c1:bw=32,experts=[0,1,5]; c9:bw=48,experts=[0,1,2,5]; c0:bw=31,experts=[0,1,5]; c4:bw=17,experts=[1]; c6:bw=20,experts=[0,1]","6.6907,0.2729,5.8848,3.7197,0.5901,19.6797,5.1234,6.3741,2.8952,1.8214"
7,2026-09-19 07:28:23,Ours,0.01,1.056531315001903,51.59,51.59,7,52.4268,0:52.43,51.3285,0.0325,1.0644,368.9128,6:08.91,10,"0,5,2,6,3,7,4,1,8,9",0:36;5:49;2:40;6:13;3:26;7:31;4:14;1:10;8:57;9:10,"0:[0,1,5];5:[0,1,4,5];2:[0,1,4,5];6:[1];3:[0,1];7:[0,1,5];4:[1];1:[1];8:[0,1,3,4,5];9:[1]","c0:bw=36,experts=[0,1,5]; c5:bw=49,experts=[0,1,4,5]; c2:bw=40,experts=[0,1,4,5]; c6:bw=13,experts=[1]; c3:bw=26,experts=[0,1]; c7:bw=31,experts=[0,1,5]; c4:bw=14,experts=[1]; c1:bw=10,experts=[1]; c8:bw=57,experts=[0,1,3,4,5]; c9:bw=10,experts=[1]","6.2817,5.8522,0.2750,1.8201,0.5897,3.5981,2.8817,18.7923,6.4881,4.7497"
8,2026-09-19 07:29:15,Ours,0.01,1.1050335678691532,48.98,51.59,7,51.5977,0:51.60,50.5276,0.0327,1.0338,420.528,7:00.53,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:37;1:58;3:37;0:32;5:28;2:54;9:59;7:15;6:41,"4:[2];8:[1,2,6];1:[1,2,3,6,7];3:[0,1,6];0:[1,3,6];5:[1,6];2:[0,1,2,5,6];9:[0,1,5,6,7];7:[2];6:[0,1,6,7]","c4:bw=10,experts=[2]; c8:bw=37,experts=[1,2,6]; c1:bw=58,experts=[1,2,3,6,7]; c3:bw=37,experts=[0,1,6]; c0:bw=32,experts=[1,3,6]; c5:bw=28,experts=[1,6]; c2:bw=54,experts=[0,1,2,5,6]; c9:bw=59,experts=[0,1,5,6,7]; c7:bw=15,experts=[2]; c6:bw=41,experts=[0,1,6,7]","2.9069,6.4690,18.6247,0.5664,6.0259,5.5621,0.2706,4.7970,3.5516,1.7533"
9,2026-09-19 07:30:06,Ours,0.01,1.015034620965671,54.7,54.7,9,51.2774,0:51.28,50.1619,0.0379,1.076,471.8196,7:51.82,10,"2,0,4,9,8,6,7,5,1,3",2:21;0:52;4:59;9:26;8:18;6:31;7:46;5:52;1:14;3:23,"2:[0,1];0:[0,1,3,4,5];4:[0,1,5,6,7];9:[0,1];8:[1];6:[0,1,5];7:[0,1,6,7];5:[0,1,2,4,5];1:[1];3:[0,1]","c2:bw=21,experts=[0,1]; c0:bw=52,experts=[0,1,3,4,5]; c4:bw=59,experts=[0,1,5,6,7]; c9:bw=26,experts=[0,1]; c8:bw=18,experts=[1]; c6:bw=31,experts=[0,1,5]; c7:bw=46,experts=[0,1,6,7]; c5:bw=52,experts=[0,1,2,4,5]; c1:bw=14,experts=[1]; c3:bw=23,experts=[0,1]","0.2711,5.9997,2.7852,4.7334,6.3889,1.7385,3.4691,5.7032,18.5160,0.5568"
10,2026-09-19 07:30:58,Ours,0.01,0.993279540960307,55.2,55.2,10,51.9885,0:51.99,50.8991,0.0381,1.0474,523.8225,8:43.82,10,"4,2,7,0,6,3,5,8,9,1",4:37;2:34;7:37;0:59;6:65;3:46;5:58;8:35;9:35;1:41,"4:[0,1,5];2:[0,1,5];7:[0,1,5];0:[0,1,2,4,5];6:[0,1,2,3,4,5];3:[0,1,2,5];5:[0,1,3,4,5];8:[0,1,5];9:[0,1,5];1:[0,1,4,5]","c4:bw=37,experts=[0,1,5]; c2:bw=34,experts=[0,1,5]; c7:bw=37,experts=[0,1,5]; c0:bw=59,experts=[0,1,2,4,5]; c6:bw=65,experts=[0,1,2,3,4,5]; c3:bw=46,experts=[0,1,2,5]; c5:bw=58,experts=[0,1,3,4,5]; c8:bw=35,experts=[0,1,5]; c9:bw=35,experts=[0,1,5]; c1:bw=41,experts=[0,1,4,5]","2.8209,0.2713,3.5323,6.0082,1.7618,0.5636,5.7276,6.5098,4.8635,18.8401"
