Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
27,2026-09-23 18:34:30,Ours,0.01,2.4760790749915578,24.88,24.88,27,75.4418,1:15.44,62.7049,11.4063,1.3287,2037.069,33:57.07,10,"7,1,4,0,9,2,8,3,6,5",7:188;1:227;4:45;0:131;9:66;2:73;8:202;3:77;6:231;5:134,"7:[0,1,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28];1:[0,1,2,4,5,6,8,9,10,12,13,14,18,19,21,22,24,25,26,27,28,31];4:[4,6,8,26];0:[0,4,6,8,9,10,12,14,18,21,24,26,28];9:[0,2,4,6,26,31];2:[0,4,6,8,12,26,28];8:[0,1,2,4,5,6,8,9,10,12,14,18,19,21,22,23,24,25,26,28];3:[0,4,6,8,12,18,26];6:[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,28,30];5:[0,4,6,8,9,10,12,18,21,24,25,26,28]","c7:bw=188,experts=[0,1,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28]; c1:bw=227,experts=[0,1,2,4,5,6,8,9,10,12,13,14,18,19,21,22,24,25,26,27,28,31]; c4:bw=45,experts=[4,6,8,26]; c0:bw=131,experts=[0,4,6,8,9,10,12,14,18,21,24,26,28]; c9:bw=66,experts=[0,2,4,6,26,31]; c2:bw=73,experts=[0,4,6,8,12,26,28]; c8:bw=202,experts=[0,1,2,4,5,6,8,9,10,12,14,18,19,21,22,23,24,25,26,28]; c3:bw=77,experts=[0,4,6,8,12,18,26]; c6:bw=231,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,18,19,21,22,23,24,25,26,28,30]; c5:bw=134,experts=[0,4,6,8,9,10,12,18,21,24,25,26,28]","5.7252,5.4001,8.1535,5.7721,4.5063,4.8035,6.5209,6.3057,8.0320,7.4856"
28,2026-09-23 18:35:43,Ours,0.01,2.445699365404852,25.8,25.8,28,73.2312,1:13.23,62.4254,9.5167,1.2874,2110.3193,35:10.32,10,"6,9,0,8,2,5,1,3,4,7",6:108;9:179;0:172;8:108;2:10;5:122;1:91;3:42;4:28;7:10,"6:[0,4,6,8,10,12,18,21,26,28];9:[0,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28];0:[0,2,4,5,6,8,9,10,12,14,18,21,24,25,26,28,31];8:[0,4,6,8,9,10,12,18,26,28];2:[4];5:[0,4,6,8,9,10,12,18,21,24,26,28];1:[0,4,6,8,12,18,24,26,28];3:[0,4,6,26];4:[4,6];7:[4]","c6:bw=108,experts=[0,4,6,8,10,12,18,21,26,28]; c9:bw=179,experts=[0,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28]; c0:bw=172,experts=[0,2,4,5,6,8,9,10,12,14,18,21,24,25,26,28,31]; c8:bw=108,experts=[0,4,6,8,9,10,12,18,26,28]; c2:bw=10,experts=[4]; c5:bw=122,experts=[0,4,6,8,9,10,12,18,21,24,26,28]; c1:bw=91,experts=[0,4,6,8,12,18,24,26,28]; c3:bw=42,experts=[0,4,6,26]; c4:bw=28,experts=[4,6]; c7:bw=10,experts=[4]","8.0094,4.5089,5.7625,6.4843,4.8318,7.5311,5.3530,6.2469,8.0238,5.6737"
29,2026-09-23 18:36:58,Ours,0.01,2.4289738308688866,27.64,27.64,29,75.0013,1:15.00,62.403,11.2794,1.3171,2185.34,36:25.34,10,"4,0,1,9,6,8,7,3,2,5",4:140;0:161;1:122;9:160;6:157;8:123;7:77;3:116;2:66;5:123,"4:[0,4,6,8,9,10,12,14,18,21,24,25,26,28];0:[0,2,4,6,8,9,10,12,18,19,21,22,24,25,26,28];1:[1,2,4,6,13,16,19,25,26,27,30,31];9:[0,2,4,6,8,9,10,12,13,15,24,25,26,28,30,31];6:[0,4,5,6,8,9,10,12,14,18,21,24,25,26,28];8:[0,4,6,8,10,12,18,21,24,25,26,28];7:[0,4,6,8,12,25,26];3:[0,4,6,8,10,12,18,21,24,26,28];2:[0,4,6,8,12,26];5:[0,4,6,8,9,10,12,18,21,24,26,28]","c4:bw=140,experts=[0,4,6,8,9,10,12,14,18,21,24,25,26,28]; c0:bw=161,experts=[0,2,4,6,8,9,10,12,18,19,21,22,24,25,26,28]; c1:bw=122,experts=[1,2,4,6,13,16,19,25,26,27,30,31]; c9:bw=160,experts=[0,2,4,6,8,9,10,12,13,15,24,25,26,28,30,31]; c6:bw=157,experts=[0,4,5,6,8,9,10,12,14,18,21,24,25,26,28]; c8:bw=123,experts=[0,4,6,8,10,12,18,21,24,25,26,28]; c7:bw=77,experts=[0,4,6,8,12,25,26]; c3:bw=116,experts=[0,4,6,8,10,12,18,21,24,26,28]; c2:bw=66,experts=[0,4,6,8,12,26]; c5:bw=123,experts=[0,4,6,8,9,10,12,18,21,24,26,28]","8.0860,5.7591,5.3770,4.5388,8.0177,6.5099,5.6987,6.2636,4.7194,7.4328"
30,2026-09-23 18:38:13,Ours,0.01,2.3959418712232026,28.54,28.54,30,74.9439,1:14.94,62.4324,11.2037,1.3059,2260.3055,37:40.31,10,"5,1,9,4,0,8,6,7,3,2",5:226;1:129;9:200;4:189;0:64;8:152;6:39;7:44;3:216;2:99,"5:[0,1,2,4,5,6,8,9,10,12,13,14,15,18,19,21,22,24,25,26,28,30];1:[0,4,6,8,12,14,18,21,24,25,26,28];9:[0,1,2,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28,30];4:[0,2,4,5,6,8,9,10,12,18,19,21,22,24,25,26,28,30];0:[0,4,6,8,26,28];8:[0,4,6,8,9,10,12,18,19,21,22,24,25,26,28];6:[4,6,26];7:[0,4,6,26];3:[0,1,4,5,6,8,9,10,12,14,18,19,21,22,23,24,25,26,28,29,30];2:[0,4,6,8,10,12,18,26,28]","c5:bw=226,experts=[0,1,2,4,5,6,8,9,10,12,13,14,15,18,19,21,22,24,25,26,28,30]; c1:bw=129,experts=[0,4,6,8,12,14,18,21,24,25,26,28]; c9:bw=200,experts=[0,1,2,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28,30]; c4:bw=189,experts=[0,2,4,5,6,8,9,10,12,18,19,21,22,24,25,26,28,30]; c0:bw=64,experts=[0,4,6,8,26,28]; c8:bw=152,experts=[0,4,6,8,9,10,12,18,19,21,22,24,25,26,28]; c6:bw=39,experts=[4,6,26]; c7:bw=44,experts=[0,4,6,26]; c3:bw=216,experts=[0,1,4,5,6,8,9,10,12,14,18,19,21,22,23,24,25,26,28,29,30]; c2:bw=99,experts=[0,4,6,8,10,12,18,26,28]","7.4957,5.3738,4.4892,8.1062,5.7614,6.5054,7.9974,5.7038,6.2278,4.7717"
31,2026-09-23 18:39:29,Ours,0.01,2.3709406556295685,28.78,28.78,31,75.209,1:15.21,62.5606,11.3525,1.294,2335.5352,38:55.54,10,"6,4,9,1,5,8,3,2,0,7",6:108;4:70;9:164;1:111;5:226;8:120;3:87;2:57;0:172;7:230,"6:[0,4,6,8,9,12,24,25,26,28];4:[0,4,6,8,12,18,26];9:[0,2,4,6,8,9,10,12,15,21,24,25,26,28,30,31];1:[0,4,6,8,9,10,12,18,25,26,28];5:[0,1,2,4,5,6,7,8,9,10,12,14,18,19,21,22,23,24,25,26,28,29];8:[0,4,6,8,9,10,12,18,24,25,26,28];3:[0,4,6,8,12,18,26,28];2:[2,4,6,26,31];0:[0,1,4,6,8,9,10,12,14,18,19,21,22,24,25,26,28];7:[0,1,2,4,5,6,7,8,9,10,12,14,18,19,21,22,23,24,25,26,28,29,30]","c6:bw=108,experts=[0,4,6,8,9,12,24,25,26,28]; c4:bw=70,experts=[0,4,6,8,12,18,26]; c9:bw=164,experts=[0,2,4,6,8,9,10,12,15,21,24,25,26,28,30,31]; c1:bw=111,experts=[0,4,6,8,9,10,12,18,25,26,28]; c5:bw=226,experts=[0,1,2,4,5,6,7,8,9,10,12,14,18,19,21,22,23,24,25,26,28,29]; c8:bw=120,experts=[0,4,6,8,9,10,12,18,24,25,26,28]; c3:bw=87,experts=[0,4,6,8,12,18,26,28]; c2:bw=57,experts=[2,4,6,26,31]; c0:bw=172,experts=[0,1,4,6,8,9,10,12,14,18,19,21,22,24,25,26,28]; c7:bw=230,experts=[0,1,2,4,5,6,7,8,9,10,12,14,18,19,21,22,23,24,25,26,28,29,30]","7.9811,8.1200,4.4983,5.3787,7.5250,6.4942,6.2677,4.7872,5.7980,5.7104"
32,2026-09-23 18:40:44,Ours,0.01,2.359833679679963,29.81,29.81,32,75.6731,1:15.67,62.5247,11.8422,1.3043,2411.2298,40:11.23,10,"8,5,4,7,0,1,3,6,2,9",8:79;5:130;4:178;7:171;0:167;1:77;3:103;6:98;2:197;9:115,"8:[0,3,4,6,7,8,26];5:[0,4,6,8,9,10,12,18,21,24,25,26,28];4:[0,3,4,5,6,8,9,10,12,14,17,18,21,24,25,26,28];7:[0,2,3,4,6,8,9,10,13,15,17,21,25,26,27,28,30];0:[0,3,4,6,8,9,10,12,14,18,19,21,24,25,26,28];1:[0,4,6,7,8,17,26];3:[0,3,4,6,8,12,18,20,26,28];6:[0,4,6,7,8,9,12,18,26];2:[0,1,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28,29];9:[0,4,6,7,8,12,17,18,20,26,28]","c8:bw=79,experts=[0,3,4,6,7,8,26]; c5:bw=130,experts=[0,4,6,8,9,10,12,18,21,24,25,26,28]; c4:bw=178,experts=[0,3,4,5,6,8,9,10,12,14,17,18,21,24,25,26,28]; c7:bw=171,experts=[0,2,3,4,6,8,9,10,13,15,17,21,25,26,27,28,30]; c0:bw=167,experts=[0,3,4,6,8,9,10,12,14,18,19,21,24,25,26,28]; c1:bw=77,experts=[0,4,6,7,8,17,26]; c3:bw=103,experts=[0,3,4,6,8,12,18,20,26,28]; c6:bw=98,experts=[0,4,6,7,8,9,12,18,26]; c2:bw=197,experts=[0,1,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28,29]; c9:bw=115,experts=[0,4,6,7,8,12,17,18,20,26,28]","6.5266,7.5116,8.0830,5.7011,5.7839,5.4484,6.2645,7.9596,4.7679,4.4781"
33,2026-09-23 18:42:00,Ours,0.01,2.3239436327796397,30.34,30.34,33,76.0383,1:16.04,62.5427,12.1839,1.3097,2487.2887,41:27.29,10,"7,1,3,6,5,9,2,8,4,0",7:192;1:126;3:256;6:135;5:108;9:152;2:86;8:182;4:165;0:229,"7:[0,1,2,4,5,6,8,9,10,12,14,18,19,21,23,24,25,26,28];1:[0,4,6,8,9,10,12,18,23,25,26,28];3:[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,19,21,23,24,25,26,27,28,30];6:[0,4,5,6,8,9,10,12,18,24,25,26,28];5:[0,4,6,8,9,12,18,25,26,28];9:[0,4,5,6,8,9,10,12,18,19,22,24,25,26,28];2:[0,4,6,8,9,12,18,26];8:[0,1,4,5,6,8,9,10,12,14,18,19,21,23,24,25,26,28];4:[0,1,2,4,6,8,9,10,12,18,19,21,24,25,26,28];0:[0,1,2,4,5,6,7,8,9,10,12,14,18,19,21,22,23,24,25,26,28,29]","c7:bw=192,experts=[0,1,2,4,5,6,8,9,10,12,14,18,19,21,23,24,25,26,28]; c1:bw=126,experts=[0,4,6,8,9,10,12,18,23,25,26,28]; c3:bw=256,experts=[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,18,19,21,23,24,25,26,27,28,30]; c6:bw=135,experts=[0,4,5,6,8,9,10,12,18,24,25,26,28]; c5:bw=108,experts=[0,4,6,8,9,12,18,25,26,28]; c9:bw=152,experts=[0,4,5,6,8,9,10,12,18,19,22,24,25,26,28]; c2:bw=86,experts=[0,4,6,8,9,12,18,26]; c8:bw=182,experts=[0,1,4,5,6,8,9,10,12,14,18,19,21,23,24,25,26,28]; c4:bw=165,experts=[0,1,2,4,6,8,9,10,12,18,19,21,24,25,26,28]; c0:bw=229,experts=[0,1,2,4,5,6,7,8,9,10,12,14,18,19,21,22,23,24,25,26,28,29]","5.6926,5.3946,6.2911,8.0636,7.4987,4.5130,4.7538,6.4999,8.0722,5.7633"
34,2026-09-23 18:43:17,Ours,0.01,2.3060291075258297,31.84,31.84,34,76.6862,1:16.69,62.6029,12.7782,1.3031,2563.9959,42:44.00,10,"4,1,6,9,8,0,5,7,3,2",4:169;1:170;6:176;9:248;8:153;0:82;5:219;7:119;3:265;2:197,"4:[0,4,5,6,8,9,10,12,18,19,21,22,24,25,26,28];1:[0,2,4,6,8,9,13,15,16,19,22,25,26,27,28,30,31];6:[0,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28];9:[0,1,2,4,5,6,8,9,10,12,13,14,15,18,19,21,22,23,24,25,26,28,29,31];8:[0,4,5,6,8,9,10,12,18,19,22,24,25,26,28];0:[0,4,6,8,9,18,25,26];5:[0,2,3,4,5,6,8,9,10,12,14,18,19,21,22,23,24,25,26,28,29];7:[0,4,6,8,9,12,18,24,25,26,28];3:[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,21,22,23,24,25,26,28,29,30,31];2:[0,2,4,5,6,8,9,10,12,18,19,21,22,23,24,25,26,28,30]","c4:bw=169,experts=[0,4,5,6,8,9,10,12,18,19,21,22,24,25,26,28]; c1:bw=170,experts=[0,2,4,6,8,9,13,15,16,19,22,25,26,27,28,30,31]; c6:bw=176,experts=[0,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28]; c9:bw=248,experts=[0,1,2,4,5,6,8,9,10,12,13,14,15,18,19,21,22,23,24,25,26,28,29,31]; c8:bw=153,experts=[0,4,5,6,8,9,10,12,18,19,22,24,25,26,28]; c0:bw=82,experts=[0,4,6,8,9,18,25,26]; c5:bw=219,experts=[0,2,3,4,5,6,8,9,10,12,14,18,19,21,22,23,24,25,26,28,29]; c7:bw=119,experts=[0,4,6,8,9,12,18,24,25,26,28]; c3:bw=265,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,16,18,19,21,22,23,24,25,26,28,29,30,31]; c2:bw=197,experts=[0,2,4,5,6,8,9,10,12,18,19,21,22,23,24,25,26,28,30]","8.0947,5.3804,8.0470,4.5173,6.5196,5.7807,7.4880,5.7410,6.2795,4.7548"
35,2026-09-23 18:44:32,Ours,0.01,2.2878542106424833,33.26,33.26,35,75.3083,1:15.31,62.6729,11.3604,1.2732,2639.3252,43:59.33,10,"4,0,1,6,2,8,9,7,5,3",4:120;0:74;1:112;6:160;2:167;8:182;9:99;7:175;5:149;3:88,"4:[0,4,6,8,9,10,12,18,24,25,26,28];0:[0,4,6,8,9,18,26];1:[0,4,6,8,9,10,12,18,25,26,28];6:[0,4,5,6,8,9,10,12,18,19,21,22,24,25,26,28];2:[0,4,5,6,8,9,10,12,18,19,21,22,24,25,26,28];8:[0,2,3,4,6,8,10,13,15,16,19,21,25,26,27,28,30,31];9:[0,4,6,8,9,12,18,25,26];7:[0,2,4,5,6,8,9,10,12,14,18,19,21,24,25,26,28];5:[0,4,6,8,9,10,12,18,19,21,24,25,26,28];3:[0,2,4,6,8,25,26,31]","c4:bw=120,experts=[0,4,6,8,9,10,12,18,24,25,26,28]; c0:bw=74,experts=[0,4,6,8,9,18,26]; c1:bw=112,experts=[0,4,6,8,9,10,12,18,25,26,28]; c6:bw=160,experts=[0,4,5,6,8,9,10,12,18,19,21,22,24,25,26,28]; c2:bw=167,experts=[0,4,5,6,8,9,10,12,18,19,21,22,24,25,26,28]; c8:bw=182,experts=[0,2,3,4,6,8,10,13,15,16,19,21,25,26,27,28,30,31]; c9:bw=99,experts=[0,4,6,8,9,12,18,25,26]; c7:bw=175,experts=[0,2,4,5,6,8,9,10,12,14,18,19,21,24,25,26,28]; c5:bw=149,experts=[0,4,6,8,9,10,12,18,19,21,24,25,26,28]; c3:bw=88,experts=[0,2,4,6,8,25,26,31]","8.2533,5.7587,5.3945,8.0392,4.7756,6.5307,4.5059,5.7125,7.4958,6.2069"
36,2026-09-23 18:45:48,Ours,0.01,2.2631194678790556,33.58,33.58,36,75.9792,1:15.98,62.4915,12.2101,1.2757,2715.3257,45:15.33,10,"9,0,3,7,6,5,1,4,8,2",9:137;0:132;3:219;7:100;6:158;5:180;1:31;4:272;8:188;2:185,"9:[0,4,6,8,9,10,12,18,19,24,25,26,28];0:[0,4,6,8,9,10,12,18,19,24,25,26,28];3:[0,2,4,5,6,8,9,10,12,14,18,19,21,22,23,24,25,26,28,29,31];7:[0,4,6,8,9,12,18,25,26,28];6:[0,2,4,5,6,8,9,10,12,18,21,24,25,26,28];5:[0,4,6,8,9,10,12,14,17,18,19,21,22,24,25,26,28,31];1:[4,6,26];4:[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,21,22,23,24,25,26,28,29,30,31];8:[0,2,4,6,8,9,10,11,13,14,15,16,24,25,26,28,30,31];2:[0,2,4,5,6,8,9,10,12,17,18,19,21,24,25,26,28,30]","c9:bw=137,experts=[0,4,6,8,9,10,12,18,19,24,25,26,28]; c0:bw=132,experts=[0,4,6,8,9,10,12,18,19,24,25,26,28]; c3:bw=219,experts=[0,2,4,5,6,8,9,10,12,14,18,19,21,22,23,24,25,26,28,29,31]; c7:bw=100,experts=[0,4,6,8,9,12,18,25,26,28]; c6:bw=158,experts=[0,2,4,5,6,8,9,10,12,18,21,24,25,26,28]; c5:bw=180,experts=[0,4,6,8,9,10,12,14,17,18,19,21,22,24,25,26,28,31]; c1:bw=31,experts=[4,6,26]; c4:bw=272,experts=[0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,18,19,21,22,23,24,25,26,28,29,30,31]; c8:bw=188,experts=[0,2,4,6,8,9,10,11,13,14,15,16,24,25,26,28,30,31]; c2:bw=185,experts=[0,2,4,5,6,8,9,10,12,17,18,19,21,24,25,26,28,30]","4.5146,5.7846,6.3232,5.7179,8.0239,7.5018,5.3555,8.0593,6.4814,4.7293"
37,2026-09-23 18:47:04,Ours,0.01,2.2407546202662685,34.55,34.55,37,75.7544,1:15.75,62.4897,11.9619,1.3008,2791.102,46:31.10,10,"1,5,2,6,4,7,9,0,3,8",1:67;5:143;2:132;6:239;4:144;7:153;9:146;0:199;3:132;8:21,"1:[0,4,6,8,9,26];5:[0,4,6,8,9,10,12,18,19,21,24,25,26,28];2:[0,4,6,8,9,10,12,18,19,24,25,26,28];6:[0,2,4,5,6,7,8,9,10,12,15,17,18,19,21,22,23,24,25,26,28,29,31];4:[0,4,5,6,8,9,10,12,18,19,24,25,26,28];7:[0,4,6,8,9,10,12,18,19,21,22,24,25,26,28];9:[0,2,4,6,8,9,10,12,18,24,25,26,28,30];0:[0,1,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28,29];3:[0,2,4,6,8,11,16,17,22,25,26,28,30];8:[4,6]","c1:bw=67,experts=[0,4,6,8,9,26]; c5:bw=143,experts=[0,4,6,8,9,10,12,18,19,21,24,25,26,28]; c2:bw=132,experts=[0,4,6,8,9,10,12,18,19,24,25,26,28]; c6:bw=239,experts=[0,2,4,5,6,7,8,9,10,12,15,17,18,19,21,22,23,24,25,26,28,29,31]; c4:bw=144,experts=[0,4,5,6,8,9,10,12,18,19,24,25,26,28]; c7:bw=153,experts=[0,4,6,8,9,10,12,18,19,21,22,24,25,26,28]; c9:bw=146,experts=[0,2,4,6,8,9,10,12,18,24,25,26,28,30]; c0:bw=199,experts=[0,1,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28,29]; c3:bw=132,experts=[0,2,4,6,8,11,16,17,22,25,26,28,30]; c8:bw=21,experts=[4,6]","5.3534,7.5283,4.7520,8.0316,8.1096,5.7126,4.5306,5.7602,6.2604,6.4511"
38,2026-09-23 18:48:18,Ours,0.01,2.2170713950118026,35.45,35.45,38,74.2051,1:14.21,62.2444,10.6796,1.2794,2865.3293,47:45.33,10,"8,6,4,1,5,2,3,7,9,0",8:168;6:62;4:190;1:113;5:10;2:11;3:139;7:187;9:94;0:148,"8:[0,4,5,6,8,9,10,12,17,18,19,21,24,25,26,28];6:[2,4,6,8,21,26];4:[0,1,4,5,6,8,9,10,12,14,18,19,21,22,23,24,25,26,28];1:[0,4,6,8,9,10,12,18,25,26,28];5:[4];2:[4];3:[0,2,4,6,8,9,13,14,16,24,25,26,28];7:[0,1,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28];9:[0,4,6,8,9,12,18,25,26];0:[0,4,6,8,9,10,12,18,19,21,24,25,26,28]","c8:bw=168,experts=[0,4,5,6,8,9,10,12,17,18,19,21,24,25,26,28]; c6:bw=62,experts=[2,4,6,8,21,26]; c4:bw=190,experts=[0,1,4,5,6,8,9,10,12,14,18,19,21,22,23,24,25,26,28]; c1:bw=113,experts=[0,4,6,8,9,10,12,18,25,26,28]; c5:bw=10,experts=[4]; c2:bw=11,experts=[4]; c3:bw=139,experts=[0,2,4,6,8,9,13,14,16,24,25,26,28]; c7:bw=187,experts=[0,1,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28]; c9:bw=94,experts=[0,4,6,8,9,12,18,25,26]; c0:bw=148,experts=[0,4,6,8,9,10,12,18,19,21,24,25,26,28]","6.5020,7.9922,8.1040,5.4186,7.4541,4.7239,6.2365,5.6589,4.4618,5.6923"
39,2026-09-23 18:49:34,Ours,0.01,2.194433756350724,35.35,35.45,38,75.3173,1:15.32,62.2509,11.767,1.2975,2940.669,49:00.67,10,"3,0,1,7,6,8,2,4,9,5",3:96;0:11;1:164;7:146;6:112;8:164;2:132;4:131;9:87;5:274,"3:[0,4,6,8,9,12,18,26,28];0:[4];1:[0,2,4,6,8,9,13,15,16,19,21,24,25,26,28,31];7:[0,4,6,8,9,10,12,18,19,22,24,25,26,28];6:[0,4,6,8,9,10,12,18,25,26,28];8:[0,4,6,8,9,10,12,14,18,19,22,24,25,26,28,29];2:[0,2,4,6,8,9,10,12,18,24,25,26,28];4:[0,4,6,8,9,10,12,18,19,24,25,26,28];9:[0,4,6,8,9,18,25,26];5:[0,1,2,4,5,6,7,8,9,10,11,12,13,14,16,18,19,21,22,23,24,25,26,28,29,30,31]","c3:bw=96,experts=[0,4,6,8,9,12,18,26,28]; c0:bw=11,experts=[4]; c1:bw=164,experts=[0,2,4,6,8,9,13,15,16,19,21,24,25,26,28,31]; c7:bw=146,experts=[0,4,6,8,9,10,12,18,19,22,24,25,26,28]; c6:bw=112,experts=[0,4,6,8,9,10,12,18,25,26,28]; c8:bw=164,experts=[0,4,6,8,9,10,12,14,18,19,22,24,25,26,28,29]; c2:bw=132,experts=[0,2,4,6,8,9,10,12,18,24,25,26,28]; c4:bw=131,experts=[0,4,6,8,9,10,12,18,19,24,25,26,28]; c9:bw=87,experts=[0,4,6,8,9,18,25,26]; c5:bw=274,experts=[0,1,2,4,5,6,7,8,9,10,11,12,13,14,16,18,19,21,22,23,24,25,26,28,29,30,31]","6.2679,5.7398,5.3390,5.7297,7.9695,6.4690,4.7374,8.0788,4.4689,7.4508"
40,2026-09-23 18:50:49,Ours,0.01,2.1795024977341315,36.6,36.6,40,75.194,1:15.19,62.2323,11.6634,1.2963,3015.8863,50:15.89,10,"8,1,5,6,2,7,3,4,9,0",8:95;1:154;5:116;6:170;2:238;7:243;3:24;4:70;9:145;0:131,"8:[0,4,6,8,9,12,18,25,26];1:[0,2,3,4,6,8,9,10,12,18,19,21,25,26,28];5:[0,4,6,8,9,10,12,18,19,25,26];6:[0,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28];2:[0,1,3,4,5,6,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,30];7:[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,30,31];3:[4,6];4:[0,4,6,8,9,18,26];9:[0,3,4,6,8,9,10,12,18,19,24,25,26,28];0:[0,4,6,8,9,10,12,18,19,21,25,26,28]","c8:bw=95,experts=[0,4,6,8,9,12,18,25,26]; c1:bw=154,experts=[0,2,3,4,6,8,9,10,12,18,19,21,25,26,28]; c5:bw=116,experts=[0,4,6,8,9,10,12,18,19,25,26]; c6:bw=170,experts=[0,4,5,6,8,9,10,12,14,18,19,21,22,24,25,26,28]; c2:bw=238,experts=[0,1,3,4,5,6,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,30]; c7:bw=243,experts=[0,1,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,30,31]; c3:bw=24,experts=[4,6]; c4:bw=70,experts=[0,4,6,8,9,18,26]; c9:bw=145,experts=[0,3,4,6,8,9,10,12,18,19,24,25,26,28]; c0:bw=131,experts=[0,4,6,8,9,10,12,18,19,21,25,26,28]","6.4847,5.3004,7.4867,7.9715,4.7735,5.6806,6.2604,8.0652,4.4880,5.7213"
41,2026-09-23 18:52:04,Ours,0.01,2.1627093172876637,36.93,36.93,41,75.172,1:15.17,62.3379,11.5349,1.2973,3091.0816,51:31.08,10,"2,6,8,1,4,5,7,3,9,0",2:196;6:10;8:207;1:29;4:185;5:224;7:250;3:146;9:196;0:10,"2:[0,2,4,6,8,9,10,12,14,16,18,19,21,24,25,26,28,30,31];6:[4];8:[0,4,5,6,8,9,10,12,14,16,18,19,21,22,23,24,25,26,28,31];1:[4,6];4:[0,4,6,8,9,10,12,14,16,18,19,21,22,24,25,26,28,31];5:[0,1,4,5,6,8,9,10,12,14,16,18,19,21,22,23,24,25,26,28,30,31];7:[0,1,2,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,30,31];3:[0,4,6,8,9,10,12,18,19,21,24,25,26,28];9:[0,4,5,6,8,9,10,12,14,16,18,19,21,22,23,24,25,26,28];0:[4]","c2:bw=196,experts=[0,2,4,6,8,9,10,12,14,16,18,19,21,24,25,26,28,30,31]; c6:bw=10,experts=[4]; c8:bw=207,experts=[0,4,5,6,8,9,10,12,14,16,18,19,21,22,23,24,25,26,28,31]; c1:bw=29,experts=[4,6]; c4:bw=185,experts=[0,4,6,8,9,10,12,14,16,18,19,21,22,24,25,26,28,31]; c5:bw=224,experts=[0,1,4,5,6,8,9,10,12,14,16,18,19,21,22,23,24,25,26,28,30,31]; c7:bw=250,experts=[0,1,2,4,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,25,26,28,30,31]; c3:bw=146,experts=[0,4,6,8,9,10,12,18,19,21,24,25,26,28]; c9:bw=196,experts=[0,4,5,6,8,9,10,12,14,16,18,19,21,22,23,24,25,26,28]; c0:bw=10,experts=[4]","4.7704,7.9909,6.4764,5.3749,8.1048,7.4984,5.7145,6.2427,4.4738,5.6912"
