Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-23 22:49:25,Ours,0.00208,4.406884300091379,1.24,1.24,1,58.4325,0:58.43,56.6195,0.6355,1.1699,58.4325,0:58.43,50,"13,39,30,45,17,48,26,25,32,19,12,4,37,8,3,6,41,46,47,15,9,16,24,34,31,0,44,27,33,5,29,11,36,1,21,2,43,35,23,40,10,22,18,49,20,7,42,14,28,38",13:42;39:37;30:49;45:34;17:34;48:26;26:38;25:55;32:10;19:40;12:23;4:40;37:21;8:55;3:51;6:41;41:24;46:10;47:60;15:58;9:45;16:48;24:34;34:35;31:42;0:10;44:47;27:21;33:15;5:44;29:26;11:24;36:47;1:29;21:20;2:29;43:50;35:40;23:65;40:46;10:22;22:26;18:30;49:28;20:55;7:20;42:30;14:54;28:39;38:52,"13:[0,5,6,7];39:[0,1,7];30:[0,1,6,7];45:[5,6,7];17:[1,2,3];48:[0,1];26:[2,3,4];25:[1,2,3,4,5];32:[0];19:[3,4,5,6];12:[4,5];4:[4,5,6,7];37:[5,6];8:[0,1,2,3,4];3:[3,4,5,6,7];6:[0,1,6,7];41:[1,2];46:[6];47:[0,1,2,3,4,7];15:[0,1,2,3,7];9:[1,2,3,4];16:[0,1,2,3];24:[0,1,2];34:[2,3,4];31:[0,1,2,7];0:[0];44:[4,5,6,7];27:[3,4];33:[1];5:[0,5,6,7];29:[5,6];11:[3,4];36:[4,5,6,7];1:[1,2];21:[5,6];2:[2,3];43:[3,4,5,6,7];35:[3,4,5,6];23:[0,1,2,3,4,7];40:[0,1,2,3];10:[2,3];22:[6,7];18:[2,3,4];49:[1,2];20:[0,4,5,6,7];7:[0,7];42:[2,3,4];14:[0,1,2,6,7];28:[4,5,6];38:[0,1,2,6,7]","c13:bw=42,experts=[0,5,6,7]; c39:bw=37,experts=[0,1,7]; c30:bw=49,experts=[0,1,6,7]; c45:bw=34,experts=[5,6,7]; c17:bw=34,experts=[1,2,3]; c48:bw=26,experts=[0,1]; c26:bw=38,experts=[2,3,4]; c25:bw=55,experts=[1,2,3,4,5]; c32:bw=10,experts=[0]; c19:bw=40,experts=[3,4,5,6]; c12:bw=23,experts=[4,5]; c4:bw=40,experts=[4,5,6,7]; c37:bw=21,experts=[5,6]; c8:bw=55,experts=[0,1,2,3,4]; c3:bw=51,experts=[3,4,5,6,7]; c6:bw=41,experts=[0,1,6,7]; c41:bw=24,experts=[1,2]; c46:bw=10,experts=[6]; c47:bw=60,experts=[0,1,2,3,4,7]; c15:bw=58,experts=[0,1,2,3,7]; c9:bw=45,experts=[1,2,3,4]; c16:bw=48,experts=[0,1,2,3]; c24:bw=34,experts=[0,1,2]; c34:bw=35,experts=[2,3,4]; c31:bw=42,experts=[0,1,2,7]; c0:bw=10,experts=[0]; c44:bw=47,experts=[4,5,6,7]; c27:bw=21,experts=[3,4]; c33:bw=15,experts=[1]; c5:bw=44,experts=[0,5,6,7]; c29:bw=26,experts=[5,6]; c11:bw=24,experts=[3,4]; c36:bw=47,experts=[4,5,6,7]; c1:bw=29,experts=[1,2]; c21:bw=20,experts=[5,6]; c2:bw=29,experts=[2,3]; c43:bw=50,experts=[3,4,5,6,7]; c35:bw=40,experts=[3,4,5,6]; c23:bw=65,experts=[0,1,2,3,4,7]; c40:bw=46,experts=[0,1,2,3]; c10:bw=22,experts=[2,3]; c22:bw=26,experts=[6,7]; c18:bw=30,experts=[2,3,4]; c49:bw=28,experts=[1,2]; c20:bw=55,experts=[0,4,5,6,7]; c7:bw=20,experts=[0,7]; c42:bw=30,experts=[2,3,4]; c14:bw=54,experts=[0,1,2,6,7]; c28:bw=39,experts=[4,5,6]; c38:bw=52,experts=[0,1,2,6,7]","1.5033,1.2680,1.3111,1.8739,1.0148,0.8374,1.4777,2.4145,1.4603,1.1362,0.7432,1.4095,0.9972,0.9805,1.2804,1.4472,0.4899,0.8191,0.7374,0.8072,1.1376,1.6766,0.7917,0.8412,1.1512,0.4572,0.7423,1.1711,1.1174,1.5903,1.2612,0.8125,0.8204,0.9997,1.4953,0.6455,0.8289,0.9379,1.2613,1.0567,0.9881,1.3754,1.0067,2.6356,1.2308,0.6541,1.0115,1.4076,0.8328,0.6723"
2,2026-09-23 22:50:18,Ours,0.00406,4.166685563789892,1.31,1.31,2,52.5671,0:52.57,50.7938,0.6386,1.1296,111.1459,1:51.15,50,"29,38,2,46,45,39,22,44,10,0,18,30,49,33,21,4,24,32,12,31,20,23,26,42,14,15,40,41,9,36,11,48,17,28,37,5,47,3,35,16,13,34,7,43,6,27,19,1,25,8",29:60;38:20;2:22;46:16;45:60;39:37;22:38;44:24;10:59;0:36;18:24;30:10;49:43;33:57;21:28;4:30;24:10;32:20;12:16;31:13;20:15;23:70;26:35;42:53;14:26;15:62;40:17;41:33;9:46;36:63;11:29;48:42;17:51;28:65;37:33;5:69;47:49;3:67;35:16;16:16;13:54;34:47;7:55;43:49;6:17;27:24;19:53;1:41;25:25;8:48,"29:[0,1,2,3,4,7];38:[3,4];2:[4,5];46:[7];45:[0,1,2,3,4,5];39:[2,3,4];22:[0,1,2];44:[0,1];10:[0,4,5,6,7];0:[1,2,3];18:[5,6];30:[2];49:[3,4,5,6];33:[2,3,4,5,6];21:[0,7];4:[0,1,2];24:[3];32:[1,2];12:[6];31:[3];20:[1];23:[0,1,2,3,5,6,7];26:[5,6,7];42:[0,1,5,6,7];14:[3,4];15:[0,1,4,5,6,7];40:[4];41:[3,4,5];9:[0,5,6,7];36:[0,1,2,3,4,5];11:[5,6];48:[2,3,4,5];17:[0,4,5,6,7];28:[0,1,2,3,4,7];37:[0,1,7];5:[1,2,3,4,5,6];47:[0,5,6,7];3:[0,1,2,3,4,5];35:[7];16:[4];13:[1,2,3,4,5];34:[0,5,6,7];7:[1,2,3,4,5];43:[0,1,2,3];6:[2];27:[5,6];19:[0,1,2,3,7];1:[3,4,5,6];25:[6,7];8:[0,5,6,7]","c29:bw=60,experts=[0,1,2,3,4,7]; c38:bw=20,experts=[3,4]; c2:bw=22,experts=[4,5]; c46:bw=16,experts=[7]; c45:bw=60,experts=[0,1,2,3,4,5]; c39:bw=37,experts=[2,3,4]; c22:bw=38,experts=[0,1,2]; c44:bw=24,experts=[0,1]; c10:bw=59,experts=[0,4,5,6,7]; c0:bw=36,experts=[1,2,3]; c18:bw=24,experts=[5,6]; c30:bw=10,experts=[2]; c49:bw=43,experts=[3,4,5,6]; c33:bw=57,experts=[2,3,4,5,6]; c21:bw=28,experts=[0,7]; c4:bw=30,experts=[0,1,2]; c24:bw=10,experts=[3]; c32:bw=20,experts=[1,2]; c12:bw=16,experts=[6]; c31:bw=13,experts=[3]; c20:bw=15,experts=[1]; c23:bw=70,experts=[0,1,2,3,5,6,7]; c26:bw=35,experts=[5,6,7]; c42:bw=53,experts=[0,1,5,6,7]; c14:bw=26,experts=[3,4]; c15:bw=62,experts=[0,1,4,5,6,7]; c40:bw=17,experts=[4]; c41:bw=33,experts=[3,4,5]; c9:bw=46,experts=[0,5,6,7]; c36:bw=63,experts=[0,1,2,3,4,5]; c11:bw=29,experts=[5,6]; c48:bw=42,experts=[2,3,4,5]; c17:bw=51,experts=[0,4,5,6,7]; c28:bw=65,experts=[0,1,2,3,4,7]; c37:bw=33,experts=[0,1,7]; c5:bw=69,experts=[1,2,3,4,5,6]; c47:bw=49,experts=[0,5,6,7]; c3:bw=67,experts=[0,1,2,3,4,5]; c35:bw=16,experts=[7]; c16:bw=16,experts=[4]; c13:bw=54,experts=[1,2,3,4,5]; c34:bw=47,experts=[0,5,6,7]; c7:bw=55,experts=[1,2,3,4,5]; c43:bw=49,experts=[0,1,2,3]; c6:bw=17,experts=[2]; c27:bw=24,experts=[5,6]; c19:bw=53,experts=[0,1,2,3,7]; c1:bw=41,experts=[3,4,5,6]; c25:bw=25,experts=[6,7]; c8:bw=48,experts=[0,5,6,7]","1.2504,0.6304,0.6216,0.7688,1.6268,1.0602,1.3422,0.7064,0.9170,0.4264,0.9673,1.0556,2.5382,1.0453,1.4381,1.1510,0.7238,1.2219,0.6253,1.1141,1.2035,1.1749,1.2054,0.9517,1.3453,0.7524,1.0202,0.4179,1.0464,0.8080,0.7594,0.6289,0.7845,0.7903,0.7940,1.5957,0.6648,1.1004,0.8667,1.6394,0.7616,0.8424,0.6048,0.7917,1.1770,1.1176,0.9626,1.0317,1.9696,0.7540"
3,2026-09-23 22:51:16,Ours,0.006040000000000001,3.934985859707977,1.83,1.83,3,58.6319,0:58.63,56.6817,0.684,1.261,169.7884,2:49.79,50,"1,49,5,43,29,28,17,3,18,15,19,12,9,42,10,39,20,35,24,46,13,14,31,25,0,30,26,21,37,36,2,44,23,22,45,33,11,48,8,6,27,40,38,41,4,32,47,34,7,16",1:13;49:42;5:13;43:30;29:15;28:56;17:41;3:26;18:40;15:16;19:24;12:37;9:48;42:57;10:10;39:76;20:56;35:49;24:29;46:55;13:54;14:53;31:56;25:35;0:50;30:10;26:52;21:48;37:52;36:26;2:42;44:36;23:11;22:54;45:50;33:25;11:66;48:29;8:30;6:40;27:34;40:50;38:43;41:34;4:52;32:49;47:40;34:18;7:33;16:31,"1:[7];49:[0,1,2,7];5:[7];43:[4,5,6];29:[5];28:[0,1,5,6,7];17:[1,2,3,4];3:[6,7];18:[0,1,2,7];15:[2];19:[4,5];12:[0,1,7];9:[1,2,3,4];42:[2,3,4,5,6];10:[1];39:[0,1,2,3,5,6,7];20:[2,3,4,5,6];35:[0,1,2,3];24:[4,5];46:[0,1,2,3,4];13:[0,1,2,6,7];14:[0,1,5,6,7];31:[0,4,5,6,7];25:[0,1,2];0:[0,4,5,6,7];30:[3];26:[0,1,2,3,4];21:[1,2,3,4];37:[2,3,4,5,6];36:[6,7];2:[0,1,6,7];44:[2,3,4];23:[4];22:[3,4,5,6,7];45:[0,1,2,6,7];33:[0,7];11:[0,1,2,3,4,7];48:[6,7];8:[1,2,3];6:[3,4,5,6];27:[0,1,7];40:[0,1,5,6,7];38:[0,5,6,7];41:[0,6,7];4:[3,4,5,6,7];32:[3,4,5,6];47:[1,2,3,4];34:[1];7:[0,6,7];16:[5,6,7]","c1:bw=13,experts=[7]; c49:bw=42,experts=[0,1,2,7]; c5:bw=13,experts=[7]; c43:bw=30,experts=[4,5,6]; c29:bw=15,experts=[5]; c28:bw=56,experts=[0,1,5,6,7]; c17:bw=41,experts=[1,2,3,4]; c3:bw=26,experts=[6,7]; c18:bw=40,experts=[0,1,2,7]; c15:bw=16,experts=[2]; c19:bw=24,experts=[4,5]; c12:bw=37,experts=[0,1,7]; c9:bw=48,experts=[1,2,3,4]; c42:bw=57,experts=[2,3,4,5,6]; c10:bw=10,experts=[1]; c39:bw=76,experts=[0,1,2,3,5,6,7]; c20:bw=56,experts=[2,3,4,5,6]; c35:bw=49,experts=[0,1,2,3]; c24:bw=29,experts=[4,5]; c46:bw=55,experts=[0,1,2,3,4]; c13:bw=54,experts=[0,1,2,6,7]; c14:bw=53,experts=[0,1,5,6,7]; c31:bw=56,experts=[0,4,5,6,7]; c25:bw=35,experts=[0,1,2]; c0:bw=50,experts=[0,4,5,6,7]; c30:bw=10,experts=[3]; c26:bw=52,experts=[0,1,2,3,4]; c21:bw=48,experts=[1,2,3,4]; c37:bw=52,experts=[2,3,4,5,6]; c36:bw=26,experts=[6,7]; c2:bw=42,experts=[0,1,6,7]; c44:bw=36,experts=[2,3,4]; c23:bw=11,experts=[4]; c22:bw=54,experts=[3,4,5,6,7]; c45:bw=50,experts=[0,1,2,6,7]; c33:bw=25,experts=[0,7]; c11:bw=66,experts=[0,1,2,3,4,7]; c48:bw=29,experts=[6,7]; c8:bw=30,experts=[1,2,3]; c6:bw=40,experts=[3,4,5,6]; c27:bw=34,experts=[0,1,7]; c40:bw=50,experts=[0,1,5,6,7]; c38:bw=43,experts=[0,5,6,7]; c41:bw=34,experts=[0,6,7]; c4:bw=52,experts=[3,4,5,6,7]; c32:bw=49,experts=[3,4,5,6]; c47:bw=40,experts=[1,2,3,4]; c34:bw=18,experts=[1]; c7:bw=33,experts=[0,6,7]; c16:bw=31,experts=[5,6,7]","0.9299,2.6288,1.5957,0.8106,1.1944,0.8391,0.8172,1.0737,0.9575,0.7644,0.9794,0.6257,1.1078,0.9725,0.9448,1.0738,1.2963,0.8833,0.8251,0.9316,0.9091,1.6936,1.3567,2.3184,0.5023,1.2344,1.4111,1.7525,0.9715,0.9288,0.7152,0.8423,1.4816,1.5491,1.8017,1.2125,0.8600,0.7316,0.8599,1.4482,1.3631,1.1913,0.7531,0.4982,1.4082,1.4868,0.7517,0.9414,0.6720,1.7839"
4,2026-09-23 22:52:18,Ours,0.00802,3.751240168836351,3.45,3.45,4,61.6613,1:01.66,59.6941,0.6462,1.3158,231.4644,3:51.46,50,"49,16,20,40,13,17,3,15,23,25,34,18,11,9,48,47,4,22,7,39,44,2,8,45,36,33,26,32,30,0,46,43,24,37,10,29,19,38,41,5,1,27,21,6,31,12,35,28,42,14",49:20;16:45;20:70;40:45;13:49;17:39;3:34;15:24;23:15;25:43;34:55;18:43;11:49;9:22;48:16;47:32;4:56;22:49;7:45;39:23;44:27;2:60;8:31;45:50;36:44;33:53;26:37;32:62;30:40;0:59;46:38;43:21;24:19;37:62;10:64;29:44;19:47;38:36;41:43;5:73;1:40;27:58;21:27;6:53;31:50;12:63;35:10;28:63;42:21;14:32,"49:[3,4];16:[0,1,2,3];20:[0,1,2,3,4,5,7];40:[2,3,4,5];13:[3,4,5,6];17:[5,6,7];3:[0,1,2];15:[3,4];23:[5];25:[3,4,5,6];34:[2,3,4,5,6];18:[3,4,5,6];11:[0,5,6,7];9:[5,6];48:[0];47:[5,6,7];4:[0,1,2,3,4];22:[0,1,2,3];7:[1,2,3,4];39:[4,5];44:[5,6];2:[2,3,4,5,6,7];8:[4,5,6];45:[3,4,5,6,7];36:[0,1,2,3];33:[1,2,3,4,5];26:[5,6,7];32:[0,1,2,3,4,7];30:[4,5,6,7];0:[1,2,3,4,5];46:[5,6,7];43:[0,7];24:[6];37:[0,1,2,3,4,7];10:[2,3,4,5,6,7];29:[0,1,6,7];19:[0,1,6,7];38:[1,2,3];41:[1,2,3,4];5:[0,1,2,3,4,5,6];1:[0,1,2,3];27:[2,3,4,5,6];21:[5,6];6:[0,1,2,3,7];31:[1,2,3,4,5];12:[2,3,4,5,6,7];35:[4];28:[2,3,4,5,6,7];42:[0,7];14:[2,3,4]","c49:bw=20,experts=[3,4]; c16:bw=45,experts=[0,1,2,3]; c20:bw=70,experts=[0,1,2,3,4,5,7]; c40:bw=45,experts=[2,3,4,5]; c13:bw=49,experts=[3,4,5,6]; c17:bw=39,experts=[5,6,7]; c3:bw=34,experts=[0,1,2]; c15:bw=24,experts=[3,4]; c23:bw=15,experts=[5]; c25:bw=43,experts=[3,4,5,6]; c34:bw=55,experts=[2,3,4,5,6]; c18:bw=43,experts=[3,4,5,6]; c11:bw=49,experts=[0,5,6,7]; c9:bw=22,experts=[5,6]; c48:bw=16,experts=[0]; c47:bw=32,experts=[5,6,7]; c4:bw=56,experts=[0,1,2,3,4]; c22:bw=49,experts=[0,1,2,3]; c7:bw=45,experts=[1,2,3,4]; c39:bw=23,experts=[4,5]; c44:bw=27,experts=[5,6]; c2:bw=60,experts=[2,3,4,5,6,7]; c8:bw=31,experts=[4,5,6]; c45:bw=50,experts=[3,4,5,6,7]; c36:bw=44,experts=[0,1,2,3]; c33:bw=53,experts=[1,2,3,4,5]; c26:bw=37,experts=[5,6,7]; c32:bw=62,experts=[0,1,2,3,4,7]; c30:bw=40,experts=[4,5,6,7]; c0:bw=59,experts=[1,2,3,4,5]; c46:bw=38,experts=[5,6,7]; c43:bw=21,experts=[0,7]; c24:bw=19,experts=[6]; c37:bw=62,experts=[0,1,2,3,4,7]; c10:bw=64,experts=[2,3,4,5,6,7]; c29:bw=44,experts=[0,1,6,7]; c19:bw=47,experts=[0,1,6,7]; c38:bw=36,experts=[1,2,3]; c41:bw=43,experts=[1,2,3,4]; c5:bw=73,experts=[0,1,2,3,4,5,6]; c1:bw=40,experts=[0,1,2,3]; c27:bw=58,experts=[2,3,4,5,6]; c21:bw=27,experts=[5,6]; c6:bw=53,experts=[0,1,2,3,7]; c31:bw=50,experts=[1,2,3,4,5]; c12:bw=63,experts=[2,3,4,5,6,7]; c35:bw=10,experts=[4]; c28:bw=63,experts=[2,3,4,5,6,7]; c42:bw=21,experts=[0,7]; c14:bw=32,experts=[2,3,4]","3.0662,1.9621,1.4214,1.2318,0.9168,0.9597,1.1862,0.9022,1.3507,2.3549,0.9783,1.1737,0.9154,1.2658,0.7601,0.8404,1.4733,1.5656,0.6909,1.2113,0.8200,0.7091,0.8693,1.7843,0.8842,1.2235,1.3989,1.4018,1.2031,0.4810,0.8709,0.9263,0.8331,0.9870,1.1733,1.5804,1.2262,0.7703,0.5336,2.0131,1.3492,1.2856,1.5278,1.2400,1.3485,0.6752,0.9234,0.8627,1.0425,1.5231"
5,2026-09-23 22:53:19,Ours,0.01,3.9056881147613485,4.03,4.03,5,60.8611,1:00.86,58.763,0.7652,1.3274,292.3422,4:52.34,50,"35,6,29,14,13,7,20,12,9,30,48,21,37,11,8,38,17,15,28,24,41,19,4,43,33,46,26,23,10,39,3,42,34,5,40,25,44,18,0,32,31,47,22,27,45,49,16,36,2,1",35:26;6:53;29:55;14:53;13:36;7:24;20:50;12:55;9:62;30:16;48:13;21:35;37:43;11:21;8:37;38:67;17:64;15:45;28:45;24:12;41:46;19:19;4:48;43:59;33:33;46:11;26:19;23:29;10:35;39:65;3:63;42:51;34:36;5:40;40:42;25:34;44:40;18:10;0:50;32:40;31:43;47:48;22:49;27:30;45:62;49:44;16:32;36:26;2:10;1:20,"35:[5,6];6:[0,4,5,6,7];29:[2,3,4,5,6];14:[0,1,5,6,7];13:[0,1,7];7:[5,6];20:[0,1,2,6,7];12:[0,1,2,3,4];9:[0,1,2,3,4,7];30:[0];48:[1];21:[0,1,7];37:[0,5,6,7];11:[1,2];8:[0,1,7];38:[0,1,4,5,6,7];17:[0,1,2,3,4,5];15:[0,5,6,7];28:[0,1,2,3];24:[7];41:[0,5,6,7];19:[2];4:[0,5,6,7];43:[1,2,3,4,5];33:[0,6,7];46:[0];26:[0];23:[6,7];10:[0,1,2];39:[0,1,2,3,6,7];3:[0,3,4,5,6,7];42:[1,2,3,4,5];34:[0,1,7];5:[0,1,2,7];40:[0,1,6,7];25:[0,1,7];44:[0,1,2,7];18:[7];0:[0,1,2,6,7];32:[0,5,6,7];31:[0,1,6,7];47:[0,1,2,3];22:[4,5,6,7];27:[0,1,7];45:[0,1,2,3,4,5];49:[0,5,6,7];16:[4,5,6];36:[4,5];2:[0];1:[4,5]","c35:bw=26,experts=[5,6]; c6:bw=53,experts=[0,4,5,6,7]; c29:bw=55,experts=[2,3,4,5,6]; c14:bw=53,experts=[0,1,5,6,7]; c13:bw=36,experts=[0,1,7]; c7:bw=24,experts=[5,6]; c20:bw=50,experts=[0,1,2,6,7]; c12:bw=55,experts=[0,1,2,3,4]; c9:bw=62,experts=[0,1,2,3,4,7]; c30:bw=16,experts=[0]; c48:bw=13,experts=[1]; c21:bw=35,experts=[0,1,7]; c37:bw=43,experts=[0,5,6,7]; c11:bw=21,experts=[1,2]; c8:bw=37,experts=[0,1,7]; c38:bw=67,experts=[0,1,4,5,6,7]; c17:bw=64,experts=[0,1,2,3,4,5]; c15:bw=45,experts=[0,5,6,7]; c28:bw=45,experts=[0,1,2,3]; c24:bw=12,experts=[7]; c41:bw=46,experts=[0,5,6,7]; c19:bw=19,experts=[2]; c4:bw=48,experts=[0,5,6,7]; c43:bw=59,experts=[1,2,3,4,5]; c33:bw=33,experts=[0,6,7]; c46:bw=11,experts=[0]; c26:bw=19,experts=[0]; c23:bw=29,experts=[6,7]; c10:bw=35,experts=[0,1,2]; c39:bw=65,experts=[0,1,2,3,6,7]; c3:bw=63,experts=[0,3,4,5,6,7]; c42:bw=51,experts=[1,2,3,4,5]; c34:bw=36,experts=[0,1,7]; c5:bw=40,experts=[0,1,2,7]; c40:bw=42,experts=[0,1,6,7]; c25:bw=34,experts=[0,1,7]; c44:bw=40,experts=[0,1,2,7]; c18:bw=10,experts=[7]; c0:bw=50,experts=[0,1,2,6,7]; c32:bw=40,experts=[0,5,6,7]; c31:bw=43,experts=[0,1,6,7]; c47:bw=48,experts=[0,1,2,3]; c22:bw=49,experts=[4,5,6,7]; c27:bw=30,experts=[0,1,7]; c45:bw=62,experts=[0,1,2,3,4,5]; c49:bw=44,experts=[0,5,6,7]; c16:bw=32,experts=[4,5,6]; c36:bw=26,experts=[4,5]; c2:bw=10,experts=[0]; c1:bw=20,experts=[4,5]","1.0377,1.4229,1.4040,1.5442,0.8804,0.7214,1.3758,0.7359,1.2053,1.2333,0.7590,1.6323,0.9273,0.9105,0.8480,0.7495,0.8960,0.8631,0.9240,0.8390,0.4733,1.0722,1.3625,0.9672,1.2461,0.9050,1.4310,1.3939,1.0659,1.1256,1.1751,1.1199,0.9001,1.6795,1.1427,2.3577,0.8444,1.1508,0.5164,1.4446,1.3551,0.7894,1.5076,1.2921,1.8158,3.0094,1.8966,0.9524,0.7272,1.1338"
6,2026-09-23 22:54:17,Ours,0.01,3.725340844665085,3.81,4.03,5,58.1302,0:58.13,56.354,0.6318,1.1393,350.4876,5:50.49,50,"35,28,12,16,48,26,19,9,23,21,13,14,5,3,7,45,42,31,33,20,46,18,2,49,8,44,41,4,11,37,36,43,1,25,15,6,34,29,30,22,24,27,10,0,47,17,38,39,32,40",35:19;28:74;12:62;16:54;48:46;26:43;19:37;9:48;23:73;21:10;13:15;14:40;5:27;3:36;7:58;45:23;42:31;31:48;33:14;20:44;46:25;18:40;2:42;49:17;8:67;44:50;41:40;4:17;11:31;37:14;36:10;43:29;1:32;25:43;15:33;6:20;34:54;29:41;30:58;22:32;24:18;27:43;10:10;0:31;47:42;17:27;38:51;39:20;32:10;40:40,"35:[7];28:[0,1,2,4,5,6,7];12:[0,1,2,5,6,7];16:[0,1,2,3,7];48:[2,3,4,5];26:[1,2,3,4];19:[3,4,5];9:[0,5,6,7];23:[0,1,2,3,4,5,6];21:[2];13:[2];14:[2,3,4,5];5:[3,4];3:[1,2,3];7:[0,1,2,3,7];45:[6,7];42:[0,6,7];31:[2,3,4,5];33:[1];20:[3,4,5,6];46:[1,2];18:[0,1,2,3];2:[1,2,3,4];49:[1];8:[2,3,4,5,6,7];44:[3,4,5,6,7];41:[1,2,3,4];4:[1];11:[3,4,5];37:[1];36:[6];43:[6,7];1:[0,6,7];25:[2,3,4,5];15:[1,2,3];6:[1,2];34:[2,3,4,5,6];29:[0,1,2,7];30:[1,2,3,4,5];22:[0,1,2];24:[0];27:[2,3,4,5];10:[3];0:[3,4,5];47:[4,5,6,7];17:[6,7];38:[2,3,4,5,6];39:[4,5];32:[1];40:[2,3,4,5]","c35:bw=19,experts=[7]; c28:bw=74,experts=[0,1,2,4,5,6,7]; c12:bw=62,experts=[0,1,2,5,6,7]; c16:bw=54,experts=[0,1,2,3,7]; c48:bw=46,experts=[2,3,4,5]; c26:bw=43,experts=[1,2,3,4]; c19:bw=37,experts=[3,4,5]; c9:bw=48,experts=[0,5,6,7]; c23:bw=73,experts=[0,1,2,3,4,5,6]; c21:bw=10,experts=[2]; c13:bw=15,experts=[2]; c14:bw=40,experts=[2,3,4,5]; c5:bw=27,experts=[3,4]; c3:bw=36,experts=[1,2,3]; c7:bw=58,experts=[0,1,2,3,7]; c45:bw=23,experts=[6,7]; c42:bw=31,experts=[0,6,7]; c31:bw=48,experts=[2,3,4,5]; c33:bw=14,experts=[1]; c20:bw=44,experts=[3,4,5,6]; c46:bw=25,experts=[1,2]; c18:bw=40,experts=[0,1,2,3]; c2:bw=42,experts=[1,2,3,4]; c49:bw=17,experts=[1]; c8:bw=67,experts=[2,3,4,5,6,7]; c44:bw=50,experts=[3,4,5,6,7]; c41:bw=40,experts=[1,2,3,4]; c4:bw=17,experts=[1]; c11:bw=31,experts=[3,4,5]; c37:bw=14,experts=[1]; c36:bw=10,experts=[6]; c43:bw=29,experts=[6,7]; c1:bw=32,experts=[0,6,7]; c25:bw=43,experts=[2,3,4,5]; c15:bw=33,experts=[1,2,3]; c6:bw=20,experts=[1,2]; c34:bw=54,experts=[2,3,4,5,6]; c29:bw=41,experts=[0,1,2,7]; c30:bw=58,experts=[1,2,3,4,5]; c22:bw=32,experts=[0,1,2]; c24:bw=18,experts=[0]; c27:bw=43,experts=[2,3,4,5]; c10:bw=10,experts=[3]; c0:bw=31,experts=[3,4,5]; c47:bw=42,experts=[4,5,6,7]; c17:bw=27,experts=[6,7]; c38:bw=51,experts=[2,3,4,5,6]; c39:bw=20,experts=[4,5]; c32:bw=10,experts=[1]; c40:bw=40,experts=[2,3,4,5]","1.0231,0.9350,0.7200,1.8348,0.7196,1.3590,1.2900,1.2911,1.3247,1.5870,0.8684,1.4814,1.9085,1.3494,0.9207,2.3813,1.0769,1.2739,1.2757,1.2531,0.7751,0.9778,0.6509,2.6523,0.7797,0.7299,0.4351,1.2314,0.7975,0.8412,0.8059,0.8907,1.1939,2.3569,0.9740,1.4339,1.0403,1.2559,1.0369,1.2668,0.7160,1.0882,0.9072,0.4149,0.6587,0.7842,0.6257,0.9994,1.1751,0.9848"
