Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-23 22:14:22,Ours,0.00208,4.308949358384299,1.23,1.23,1,86.1803,1:26.18,74.8214,10.0688,1.2808,86.1803,1:26.18,50,"13,39,30,45,17,48,26,25,32,19,12,4,37,8,3,6,41,46,47,15,9,16,24,34,31,0,44,27,33,5,29,11,36,1,21,2,43,35,23,40,10,22,18,49,20,7,42,14,28,38",13:42;39:37;30:49;45:34;17:34;48:26;26:38;25:55;32:10;19:40;12:23;4:40;37:21;8:55;3:51;6:41;41:24;46:10;47:60;15:58;9:45;16:48;24:34;34:35;31:42;0:10;44:47;27:21;33:15;5:44;29:26;11:24;36:47;1:29;21:20;2:29;43:50;35:40;23:65;40:46;10:22;22:26;18:30;49:28;20:55;7:20;42:30;14:54;28:39;38:52,"13:[1,2,4,6];39:[2,4,6];30:[1,2,4,6];45:[2,4,6];17:[2,4,6];48:[2,4];26:[2,4,6];25:[1,2,4,5,6];32:[2];19:[1,2,4,6];12:[2,4];4:[1,2,4,6];37:[2,4];8:[1,2,4,5,6];3:[1,2,4,5,6];6:[1,2,4,6];41:[2,4];46:[2];47:[0,1,2,4,5,6];15:[1,2,4,5,6];9:[1,2,4,6];16:[1,2,4,6];24:[2,4,6];34:[2,4,6];31:[1,2,4,6];0:[2];44:[1,2,4,6];27:[2,4];33:[2];5:[1,2,4,6];29:[2,4];11:[2,4];36:[1,2,4,6];1:[2,4];21:[2,4];2:[2,4];43:[1,2,4,5,6];35:[1,2,4,6];23:[0,1,2,4,5,6];40:[1,2,4,6];10:[2,4];22:[2,4];18:[2,4,6];49:[2,6];20:[1,2,4,5,6];7:[2,6];42:[2,4,6];14:[1,2,4,5,6];28:[2,4,6];38:[1,2,4,5,6]","c13:bw=42,experts=[1,2,4,6]; c39:bw=37,experts=[2,4,6]; c30:bw=49,experts=[1,2,4,6]; c45:bw=34,experts=[2,4,6]; c17:bw=34,experts=[2,4,6]; c48:bw=26,experts=[2,4]; c26:bw=38,experts=[2,4,6]; c25:bw=55,experts=[1,2,4,5,6]; c32:bw=10,experts=[2]; c19:bw=40,experts=[1,2,4,6]; c12:bw=23,experts=[2,4]; c4:bw=40,experts=[1,2,4,6]; c37:bw=21,experts=[2,4]; c8:bw=55,experts=[1,2,4,5,6]; c3:bw=51,experts=[1,2,4,5,6]; c6:bw=41,experts=[1,2,4,6]; c41:bw=24,experts=[2,4]; c46:bw=10,experts=[2]; c47:bw=60,experts=[0,1,2,4,5,6]; c15:bw=58,experts=[1,2,4,5,6]; c9:bw=45,experts=[1,2,4,6]; c16:bw=48,experts=[1,2,4,6]; c24:bw=34,experts=[2,4,6]; c34:bw=35,experts=[2,4,6]; c31:bw=42,experts=[1,2,4,6]; c0:bw=10,experts=[2]; c44:bw=47,experts=[1,2,4,6]; c27:bw=21,experts=[2,4]; c33:bw=15,experts=[2]; c5:bw=44,experts=[1,2,4,6]; c29:bw=26,experts=[2,4]; c11:bw=24,experts=[2,4]; c36:bw=47,experts=[1,2,4,6]; c1:bw=29,experts=[2,4]; c21:bw=20,experts=[2,4]; c2:bw=29,experts=[2,4]; c43:bw=50,experts=[1,2,4,5,6]; c35:bw=40,experts=[1,2,4,6]; c23:bw=65,experts=[0,1,2,4,5,6]; c40:bw=46,experts=[1,2,4,6]; c10:bw=22,experts=[2,4]; c22:bw=26,experts=[2,4]; c18:bw=30,experts=[2,4,6]; c49:bw=28,experts=[2,6]; c20:bw=55,experts=[1,2,4,5,6]; c7:bw=20,experts=[2,6]; c42:bw=30,experts=[2,4,6]; c14:bw=54,experts=[1,2,4,5,6]; c28:bw=39,experts=[2,4,6]; c38:bw=52,experts=[1,2,4,5,6]","1.6794,1.5104,1.5745,2.1025,1.2694,1.0477,1.6484,2.6025,1.6886,1.3999,1.0570,1.5978,1.3589,1.2213,1.5713,1.7335,0.8148,1.1966,1.1277,1.2046,1.5524,2.1089,1.1752,1.2302,1.5678,0.8179,1.1192,1.6053,1.5679,2.1304,1.7174,1.2246,1.2265,1.4182,1.9942,1.0310,1.2599,1.3618,1.6951,1.4684,1.4239,1.9073,1.4197,3.2766,1.6464,1.0331,1.3986,1.7643,1.2429,1.0298"
2,2026-09-23 22:15:45,Ours,0.00406,3.6847478641273144,2.35,2.35,2,82.7621,1:22.76,71.2413,10.2303,1.2853,169.0874,2:49.09,50,"29,38,2,46,45,39,22,44,10,0,18,30,49,33,21,4,24,32,12,31,20,23,26,42,14,15,40,41,9,36,11,48,17,28,37,5,47,3,35,16,13,34,7,43,6,27,19,1,25,8",29:60;38:20;2:22;46:16;45:60;39:37;22:38;44:24;10:59;0:36;18:24;30:10;49:43;33:57;21:28;4:30;24:10;32:20;12:16;31:13;20:15;23:70;26:35;42:53;14:26;15:62;40:17;41:33;9:46;36:63;11:29;48:42;17:51;28:65;37:33;5:69;47:49;3:67;35:16;16:16;13:54;34:47;7:55;43:49;6:17;27:24;19:53;1:41;25:25;8:48,"29:[0,1,2,4,5,6];38:[4,6];2:[4,6];46:[4];45:[0,1,2,4,5,6];39:[0,4,6];22:[0,4,6];44:[4,6];10:[0,1,2,4,6];0:[0,4,6];18:[4,6];30:[4];49:[0,1,4,6];33:[0,1,4,5,6];21:[4,6];4:[0,4,6];24:[4];32:[4,6];12:[4];31:[4];20:[4];23:[0,1,2,3,4,5,6];26:[0,4,6];42:[0,1,4,5,6];14:[4,6];15:[0,1,2,4,5,6];40:[4];41:[0,4,6];9:[0,1,4,6];36:[0,1,2,4,5,6];11:[4,6];48:[0,1,4,6];17:[0,1,4,5,6];28:[0,1,2,4,5,6];37:[0,4,6];5:[0,1,2,4,5,6];47:[0,1,4,6];3:[0,1,2,4,5,6];35:[4];16:[4];13:[0,1,4,5,6];34:[0,1,4,6];7:[0,1,4,5,6];43:[0,1,4,6];6:[4];27:[4,6];19:[0,1,2,4,6];1:[0,1,4,6];25:[4,6];8:[0,1,4,6]","c29:bw=60,experts=[0,1,2,4,5,6]; c38:bw=20,experts=[4,6]; c2:bw=22,experts=[4,6]; c46:bw=16,experts=[4]; c45:bw=60,experts=[0,1,2,4,5,6]; c39:bw=37,experts=[0,4,6]; c22:bw=38,experts=[0,4,6]; c44:bw=24,experts=[4,6]; c10:bw=59,experts=[0,1,2,4,6]; c0:bw=36,experts=[0,4,6]; c18:bw=24,experts=[4,6]; c30:bw=10,experts=[4]; c49:bw=43,experts=[0,1,4,6]; c33:bw=57,experts=[0,1,4,5,6]; c21:bw=28,experts=[4,6]; c4:bw=30,experts=[0,4,6]; c24:bw=10,experts=[4]; c32:bw=20,experts=[4,6]; c12:bw=16,experts=[4]; c31:bw=13,experts=[4]; c20:bw=15,experts=[4]; c23:bw=70,experts=[0,1,2,3,4,5,6]; c26:bw=35,experts=[0,4,6]; c42:bw=53,experts=[0,1,4,5,6]; c14:bw=26,experts=[4,6]; c15:bw=62,experts=[0,1,2,4,5,6]; c40:bw=17,experts=[4]; c41:bw=33,experts=[0,4,6]; c9:bw=46,experts=[0,1,4,6]; c36:bw=63,experts=[0,1,2,4,5,6]; c11:bw=29,experts=[4,6]; c48:bw=42,experts=[0,1,4,6]; c17:bw=51,experts=[0,1,4,5,6]; c28:bw=65,experts=[0,1,2,4,5,6]; c37:bw=33,experts=[0,4,6]; c5:bw=69,experts=[0,1,2,4,5,6]; c47:bw=49,experts=[0,1,4,6]; c3:bw=67,experts=[0,1,2,4,5,6]; c35:bw=16,experts=[4]; c16:bw=16,experts=[4]; c13:bw=54,experts=[0,1,4,5,6]; c34:bw=47,experts=[0,1,4,6]; c7:bw=55,experts=[0,1,4,5,6]; c43:bw=49,experts=[0,1,4,6]; c6:bw=17,experts=[4]; c27:bw=24,experts=[4,6]; c19:bw=53,experts=[0,1,2,4,6]; c1:bw=41,experts=[0,1,4,6]; c25:bw=25,experts=[4,6]; c8:bw=48,experts=[0,1,4,6]","1.6630,1.0269,1.0188,1.1703,2.0640,1.4289,1.7822,1.1112,1.3512,0.7808,1.3895,1.4938,3.1488,1.4847,1.8756,1.5906,1.1078,1.6694,1.0107,1.5493,1.6336,1.6378,1.6362,1.3718,1.7671,1.1544,1.4218,0.7789,1.4398,1.1774,1.1338,1.0004,1.1927,1.1870,1.1981,2.0239,1.0481,1.4828,1.2599,2.0609,1.1364,1.2195,0.9588,1.2071,1.6011,1.5360,1.3486,1.3184,2.4557,1.1359"
3,2026-09-23 22:17:08,Ours,0.006040000000000001,3.5173171005930173,4.36,4.36,3,83.2497,1:23.25,71.6898,10.2606,1.2941,252.3522,4:12.35,50,"1,49,5,43,29,28,17,3,18,15,19,12,9,42,10,39,20,35,24,46,13,14,31,25,0,30,26,21,37,36,2,44,23,22,45,33,11,48,8,6,27,40,38,41,4,32,47,34,7,16",1:13;49:42;5:13;43:30;29:15;28:56;17:41;3:26;18:40;15:16;19:24;12:37;9:48;42:57;10:10;39:76;20:56;35:49;24:29;46:55;13:54;14:53;31:56;25:35;0:50;30:10;26:52;21:48;37:52;36:26;2:42;44:36;23:11;22:54;45:50;33:25;11:66;48:29;8:30;6:40;27:34;40:50;38:43;41:34;4:52;32:49;47:40;34:18;7:33;16:31,"1:[4];49:[0,1,4,6];5:[4];43:[0,4,6];29:[4];28:[0,1,4,5,6];17:[0,1,4,6];3:[4,6];18:[0,1,4,6];15:[4];19:[4,6];12:[0,4,6];9:[0,1,4,6];42:[0,1,4,5,6];10:[4];39:[0,1,2,3,4,5,6];20:[0,1,4,5,6];35:[0,1,4,6];24:[4,6];46:[0,1,4,5,6];13:[0,1,4,5,6];14:[0,1,4,5,6];31:[0,1,4,5,6];25:[0,4,6];0:[0,1,4,5,6];30:[4];26:[0,1,4,5,6];21:[0,1,4,6];37:[0,1,4,5,6];36:[4,6];2:[0,1,4,6];44:[0,4,6];23:[4];22:[0,1,4,5,6];45:[0,1,4,5,6];33:[4,6];11:[0,1,2,4,5,6];48:[4,6];8:[0,4,6];6:[0,1,4,6];27:[0,4,6];40:[0,1,4,5,6];38:[0,1,4,6];41:[0,4,6];4:[0,1,4,5,6];32:[0,1,4,6];47:[0,1,4,6];34:[4];7:[0,4,6];16:[0,4,6]","c1:bw=13,experts=[4]; c49:bw=42,experts=[0,1,4,6]; c5:bw=13,experts=[4]; c43:bw=30,experts=[0,4,6]; c29:bw=15,experts=[4]; c28:bw=56,experts=[0,1,4,5,6]; c17:bw=41,experts=[0,1,4,6]; c3:bw=26,experts=[4,6]; c18:bw=40,experts=[0,1,4,6]; c15:bw=16,experts=[4]; c19:bw=24,experts=[4,6]; c12:bw=37,experts=[0,4,6]; c9:bw=48,experts=[0,1,4,6]; c42:bw=57,experts=[0,1,4,5,6]; c10:bw=10,experts=[4]; c39:bw=76,experts=[0,1,2,3,4,5,6]; c20:bw=56,experts=[0,1,4,5,6]; c35:bw=49,experts=[0,1,4,6]; c24:bw=29,experts=[4,6]; c46:bw=55,experts=[0,1,4,5,6]; c13:bw=54,experts=[0,1,4,5,6]; c14:bw=53,experts=[0,1,4,5,6]; c31:bw=56,experts=[0,1,4,5,6]; c25:bw=35,experts=[0,4,6]; c0:bw=50,experts=[0,1,4,5,6]; c30:bw=10,experts=[4]; c26:bw=52,experts=[0,1,4,5,6]; c21:bw=48,experts=[0,1,4,6]; c37:bw=52,experts=[0,1,4,5,6]; c36:bw=26,experts=[4,6]; c2:bw=42,experts=[0,1,4,6]; c44:bw=36,experts=[0,4,6]; c23:bw=11,experts=[4]; c22:bw=54,experts=[0,1,4,5,6]; c45:bw=50,experts=[0,1,4,5,6]; c33:bw=25,experts=[4,6]; c11:bw=66,experts=[0,1,2,4,5,6]; c48:bw=29,experts=[4,6]; c8:bw=30,experts=[0,4,6]; c6:bw=40,experts=[0,1,4,6]; c27:bw=34,experts=[0,4,6]; c40:bw=50,experts=[0,1,4,5,6]; c38:bw=43,experts=[0,1,4,6]; c41:bw=34,experts=[0,4,6]; c4:bw=52,experts=[0,1,4,5,6]; c32:bw=49,experts=[0,1,4,6]; c47:bw=40,experts=[0,1,4,6]; c34:bw=18,experts=[4]; c7:bw=33,experts=[0,4,6]; c16:bw=31,experts=[0,4,6]","1.3399,3.1641,2.0582,1.2215,1.6369,1.2185,1.2030,1.5235,1.3987,1.1503,1.4005,1.0131,1.4828,1.4439,1.3416,1.4211,1.6497,1.2825,1.1267,1.1643,1.1562,1.7840,1.5727,2.4837,0.7727,1.4585,1.6383,1.8930,1.2176,1.1822,0.9926,1.1094,1.6234,1.7798,2.0385,1.4775,1.1327,0.9962,1.1266,1.6241,1.5496,1.4264,0.9937,0.7854,1.6329,1.6581,1.0628,1.2265,0.9819,2.0717"
4,2026-09-23 22:18:32,Ours,0.00802,3.422004985172315,4.87,4.87,4,84.1718,1:24.17,72.2734,10.5896,1.3032,336.5372,5:36.54,50,"49,16,20,40,13,17,3,15,23,25,34,18,11,9,48,47,4,22,7,39,44,2,8,45,36,33,26,32,30,0,46,43,24,37,10,29,19,38,41,5,1,27,21,6,31,12,35,28,42,14",49:20;16:45;20:70;40:45;13:49;17:39;3:34;15:24;23:15;25:43;34:55;18:43;11:49;9:22;48:16;47:32;4:56;22:49;7:45;39:23;44:27;2:60;8:31;45:50;36:44;33:53;26:37;32:62;30:40;0:59;46:38;43:21;24:19;37:62;10:64;29:44;19:47;38:36;41:43;5:73;1:40;27:58;21:27;6:53;31:50;12:63;35:10;28:63;42:21;14:32,"49:[4,6];16:[0,1,4,6];20:[0,1,2,4,5,6,7];40:[0,1,4,6];13:[0,4,5,6];17:[0,4,6];3:[1,4,6];15:[4,6];23:[4];25:[0,1,4,6];34:[0,1,4,5,6];18:[0,1,4,6];11:[0,1,4,6];9:[4,6];48:[4];47:[0,4,6];4:[0,1,4,5,6];22:[0,1,4,6];7:[0,1,4,6];39:[4,6];44:[4,6];2:[0,1,2,4,5,6];8:[0,4,6];45:[0,1,4,5,6];36:[0,1,4,6];33:[0,1,4,5,6];26:[0,4,6];32:[0,1,2,4,5,6];30:[0,1,4,6];0:[0,1,4,5,6];46:[0,4,6];43:[4,6];24:[4];37:[0,1,2,4,5,6];10:[0,1,2,4,5,6];29:[0,4,5,6];19:[0,1,4,6];38:[0,4,6];41:[1,4,5,6];5:[0,1,2,3,4,5,6];1:[0,1,4,6];27:[0,1,4,5,6];21:[4,6];6:[0,1,4,5,6];31:[0,1,4,5,6];12:[0,1,2,4,5,6];35:[4];28:[0,1,2,4,5,6];42:[4,6];14:[0,4,6]","c49:bw=20,experts=[4,6]; c16:bw=45,experts=[0,1,4,6]; c20:bw=70,experts=[0,1,2,4,5,6,7]; c40:bw=45,experts=[0,1,4,6]; c13:bw=49,experts=[0,4,5,6]; c17:bw=39,experts=[0,4,6]; c3:bw=34,experts=[1,4,6]; c15:bw=24,experts=[4,6]; c23:bw=15,experts=[4]; c25:bw=43,experts=[0,1,4,6]; c34:bw=55,experts=[0,1,4,5,6]; c18:bw=43,experts=[0,1,4,6]; c11:bw=49,experts=[0,1,4,6]; c9:bw=22,experts=[4,6]; c48:bw=16,experts=[4]; c47:bw=32,experts=[0,4,6]; c4:bw=56,experts=[0,1,4,5,6]; c22:bw=49,experts=[0,1,4,6]; c7:bw=45,experts=[0,1,4,6]; c39:bw=23,experts=[4,6]; c44:bw=27,experts=[4,6]; c2:bw=60,experts=[0,1,2,4,5,6]; c8:bw=31,experts=[0,4,6]; c45:bw=50,experts=[0,1,4,5,6]; c36:bw=44,experts=[0,1,4,6]; c33:bw=53,experts=[0,1,4,5,6]; c26:bw=37,experts=[0,4,6]; c32:bw=62,experts=[0,1,2,4,5,6]; c30:bw=40,experts=[0,1,4,6]; c0:bw=59,experts=[0,1,4,5,6]; c46:bw=38,experts=[0,4,6]; c43:bw=21,experts=[4,6]; c24:bw=19,experts=[4]; c37:bw=62,experts=[0,1,2,4,5,6]; c10:bw=64,experts=[0,1,2,4,5,6]; c29:bw=44,experts=[0,4,5,6]; c19:bw=47,experts=[0,1,4,6]; c38:bw=36,experts=[0,4,6]; c41:bw=43,experts=[1,4,5,6]; c5:bw=73,experts=[0,1,2,3,4,5,6]; c1:bw=40,experts=[0,1,4,6]; c27:bw=58,experts=[0,1,4,5,6]; c21:bw=27,experts=[4,6]; c6:bw=53,experts=[0,1,4,5,6]; c31:bw=50,experts=[0,1,4,5,6]; c12:bw=63,experts=[0,1,2,4,5,6]; c35:bw=10,experts=[4]; c28:bw=63,experts=[0,1,2,4,5,6]; c42:bw=21,experts=[4,6]; c14:bw=32,experts=[0,4,6]","3.2585,2.1429,1.6506,1.4404,1.1770,1.1887,1.5330,1.1621,1.6586,2.4954,1.2423,1.4076,1.1730,1.4707,1.0329,1.0808,1.6400,1.8259,0.9836,1.4602,1.0897,1.0137,1.1396,2.0454,1.2101,1.4952,1.6415,1.6749,1.4739,0.7912,1.1675,1.2184,1.1259,1.2261,1.3404,1.6692,1.3863,1.0086,0.7844,2.0459,1.3548,1.5724,1.9209,1.6438,1.5564,1.0098,1.2827,1.2178,1.3731,1.7695"
5,2026-09-23 22:19:57,Ours,0.01,3.3707584871245375,6.11,6.11,5,84.6334,1:24.63,73.066,10.2501,1.3117,421.1854,7:01.19,50,"35,6,29,14,13,7,20,12,9,30,48,21,37,11,8,38,17,15,28,24,41,19,4,43,33,46,26,23,10,39,3,42,34,5,40,25,44,18,0,32,31,47,22,27,45,49,16,36,2,1",35:26;6:53;29:55;14:53;13:36;7:24;20:50;12:55;9:62;30:16;48:13;21:35;37:43;11:21;8:37;38:67;17:64;15:45;28:45;24:12;41:46;19:19;4:48;43:59;33:33;46:11;26:19;23:29;10:35;39:65;3:63;42:51;34:36;5:40;40:42;25:34;44:40;18:10;0:50;32:40;31:43;47:48;22:49;27:30;45:62;49:44;16:32;36:26;2:10;1:20,"35:[4,6];6:[0,1,4,5,6];29:[0,1,4,5,6];14:[0,1,4,5,6];13:[0,4,6];7:[4,6];20:[0,1,4,5,6];12:[0,1,4,5,6];9:[0,1,2,4,5,6];30:[4];48:[4];21:[0,4,6];37:[0,4,5,6];11:[4,6];8:[4,5,6];38:[0,1,2,4,5,6];17:[0,1,2,4,5,6];15:[1,4,5,6];28:[0,4,5,6];24:[4];41:[0,4,5,6];19:[4];4:[0,4,5,6];43:[0,1,4,5,6];33:[4,5,6];46:[4];26:[4];23:[4,6];10:[0,4,6];39:[0,1,2,4,5,6];3:[0,1,2,4,5,6];42:[0,1,4,5,6];34:[0,4,6];5:[0,4,5,6];40:[0,4,5,6];25:[0,4,6];44:[0,4,5,6];18:[4];0:[0,1,4,5,6];32:[0,4,5,6];31:[0,4,5,6];47:[0,4,5,6];22:[0,4,5,6];27:[4,5,6];45:[0,1,2,4,5,6];49:[0,4,5,6];16:[0,4,6];36:[4,6];2:[4];1:[4,6]","c35:bw=26,experts=[4,6]; c6:bw=53,experts=[0,1,4,5,6]; c29:bw=55,experts=[0,1,4,5,6]; c14:bw=53,experts=[0,1,4,5,6]; c13:bw=36,experts=[0,4,6]; c7:bw=24,experts=[4,6]; c20:bw=50,experts=[0,1,4,5,6]; c12:bw=55,experts=[0,1,4,5,6]; c9:bw=62,experts=[0,1,2,4,5,6]; c30:bw=16,experts=[4]; c48:bw=13,experts=[4]; c21:bw=35,experts=[0,4,6]; c37:bw=43,experts=[0,4,5,6]; c11:bw=21,experts=[4,6]; c8:bw=37,experts=[4,5,6]; c38:bw=67,experts=[0,1,2,4,5,6]; c17:bw=64,experts=[0,1,2,4,5,6]; c15:bw=45,experts=[1,4,5,6]; c28:bw=45,experts=[0,4,5,6]; c24:bw=12,experts=[4]; c41:bw=46,experts=[0,4,5,6]; c19:bw=19,experts=[4]; c4:bw=48,experts=[0,4,5,6]; c43:bw=59,experts=[0,1,4,5,6]; c33:bw=33,experts=[4,5,6]; c46:bw=11,experts=[4]; c26:bw=19,experts=[4]; c23:bw=29,experts=[4,6]; c10:bw=35,experts=[0,4,6]; c39:bw=65,experts=[0,1,2,4,5,6]; c3:bw=63,experts=[0,1,2,4,5,6]; c42:bw=51,experts=[0,1,4,5,6]; c34:bw=36,experts=[0,4,6]; c5:bw=40,experts=[0,4,5,6]; c40:bw=42,experts=[0,4,5,6]; c25:bw=34,experts=[0,4,6]; c44:bw=40,experts=[0,4,5,6]; c18:bw=10,experts=[4]; c0:bw=50,experts=[0,1,4,5,6]; c32:bw=40,experts=[0,4,5,6]; c31:bw=43,experts=[0,4,5,6]; c47:bw=48,experts=[0,4,5,6]; c22:bw=49,experts=[0,4,5,6]; c27:bw=30,experts=[4,5,6]; c45:bw=62,experts=[0,1,2,4,5,6]; c49:bw=44,experts=[0,4,5,6]; c16:bw=32,experts=[0,4,6]; c36:bw=26,experts=[4,6]; c2:bw=10,experts=[4]; c1:bw=20,experts=[4,6]","1.3098,1.6838,1.7065,1.8386,1.1887,0.9943,1.6688,1.0555,1.5021,1.5101,1.0287,1.9433,1.2337,1.1723,1.1742,1.0536,1.2419,1.1782,1.2355,1.1365,0.8002,1.4198,1.6677,1.2474,1.5230,1.1584,1.6314,1.6672,1.3436,1.4778,1.5075,1.3748,1.2296,2.0763,1.4635,2.5202,1.1030,1.3876,0.8108,1.7602,1.5665,1.0874,1.8055,1.5644,2.0772,3.2117,2.1339,1.2082,1.0103,1.3745"
6,2026-09-23 22:21:22,Ours,0.01,3.3498238010703885,6.97,6.97,6,84.7352,1:24.74,73.2843,10.1383,1.3073,505.9343,8:25.93,50,"35,28,12,16,48,26,19,9,23,21,13,14,5,3,7,45,42,31,33,20,46,18,2,49,8,44,41,4,11,37,36,43,1,25,15,6,34,29,30,22,24,27,10,0,47,17,38,39,32,40",35:19;28:74;12:62;16:54;48:46;26:43;19:37;9:48;23:73;21:10;13:15;14:40;5:27;3:36;7:58;45:23;42:31;31:48;33:14;20:44;46:25;18:40;2:42;49:17;8:67;44:50;41:40;4:17;11:31;37:14;36:10;43:29;1:32;25:43;15:33;6:20;34:54;29:41;30:58;22:32;24:18;27:43;10:10;0:31;47:42;17:27;38:51;39:20;32:10;40:40,"35:[4];28:[0,1,2,3,4,5,6];12:[0,1,2,4,5,6];16:[0,1,4,5,6];48:[0,1,4,6];26:[0,1,4,6];19:[0,4,6];9:[0,1,4,6];23:[0,1,2,3,4,5,6];21:[4];13:[4];14:[0,1,4,6];5:[4,6];3:[0,4,6];7:[0,1,4,5,6];45:[4,6];42:[0,4,6];31:[0,1,4,6];33:[4];20:[0,1,4,6];46:[4,6];18:[0,1,4,6];2:[0,1,4,6];49:[4];8:[0,1,2,4,5,6];44:[0,1,4,5,6];41:[0,1,4,6];4:[4];11:[0,4,6];37:[4];36:[4];43:[4,6];1:[0,4,6];25:[0,1,4,6];15:[0,4,6];6:[4,6];34:[0,1,4,5,6];29:[0,1,4,6];30:[0,1,4,5,6];22:[0,4,6];24:[4];27:[0,1,4,6];10:[4];0:[0,4,6];47:[0,1,4,6];17:[4,6];38:[0,1,4,5,6];39:[4,6];32:[4];40:[0,1,4,6]","c35:bw=19,experts=[4]; c28:bw=74,experts=[0,1,2,3,4,5,6]; c12:bw=62,experts=[0,1,2,4,5,6]; c16:bw=54,experts=[0,1,4,5,6]; c48:bw=46,experts=[0,1,4,6]; c26:bw=43,experts=[0,1,4,6]; c19:bw=37,experts=[0,4,6]; c9:bw=48,experts=[0,1,4,6]; c23:bw=73,experts=[0,1,2,3,4,5,6]; c21:bw=10,experts=[4]; c13:bw=15,experts=[4]; c14:bw=40,experts=[0,1,4,6]; c5:bw=27,experts=[4,6]; c3:bw=36,experts=[0,4,6]; c7:bw=58,experts=[0,1,4,5,6]; c45:bw=23,experts=[4,6]; c42:bw=31,experts=[0,4,6]; c31:bw=48,experts=[0,1,4,6]; c33:bw=14,experts=[4]; c20:bw=44,experts=[0,1,4,6]; c46:bw=25,experts=[4,6]; c18:bw=40,experts=[0,1,4,6]; c2:bw=42,experts=[0,1,4,6]; c49:bw=17,experts=[4]; c8:bw=67,experts=[0,1,2,4,5,6]; c44:bw=50,experts=[0,1,4,5,6]; c41:bw=40,experts=[0,1,4,6]; c4:bw=17,experts=[4]; c11:bw=31,experts=[0,4,6]; c37:bw=14,experts=[4]; c36:bw=10,experts=[4]; c43:bw=29,experts=[4,6]; c1:bw=32,experts=[0,4,6]; c25:bw=43,experts=[0,1,4,6]; c15:bw=33,experts=[0,4,6]; c6:bw=20,experts=[4,6]; c34:bw=54,experts=[0,1,4,5,6]; c29:bw=41,experts=[0,1,4,6]; c30:bw=58,experts=[0,1,4,5,6]; c22:bw=32,experts=[0,4,6]; c24:bw=18,experts=[4]; c27:bw=43,experts=[0,1,4,6]; c10:bw=10,experts=[4]; c0:bw=31,experts=[0,4,6]; c47:bw=42,experts=[0,1,4,6]; c17:bw=27,experts=[4,6]; c38:bw=51,experts=[0,1,4,5,6]; c39:bw=20,experts=[4,6]; c32:bw=10,experts=[4]; c40:bw=40,experts=[0,1,4,6]","1.3143,1.2692,1.0528,2.1910,1.0272,1.7000,1.4168,1.5140,1.7222,1.9623,1.1803,1.8542,2.0916,1.5558,1.0096,2.1197,1.4008,1.5884,1.5070,1.6643,1.1769,1.4006,1.0051,3.2336,1.1798,1.1173,0.7801,1.6389,1.1718,1.2329,1.1899,1.2338,1.3623,2.5161,1.1884,1.6540,1.2478,1.7046,1.4979,1.7893,1.1197,1.5832,1.3507,0.7985,1.0723,1.2120,1.0411,1.4852,1.6911,1.4680"
