Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-24 17:46:41,Ours,0.00208,3.834141699579648,1.56,1.56,1,58.4545,0:58.45,56.999,0.1629,1.2913,58.4545,0:58.45,10,"8,1,5,0,7,2,9,4,3,6",8:31;1:16;5:25;0:10;7:11;2:16;9:25;4:22;3:28;6:23,"8:[2,4,6];1:[2];5:[2,6];0:[2];7:[2];2:[2];9:[2,4];4:[2,4];3:[2,4];6:[2,4]","c8:bw=31,experts=[2,4,6]; c1:bw=16,experts=[2]; c5:bw=25,experts=[2,6]; c0:bw=10,experts=[2]; c7:bw=11,experts=[2]; c2:bw=16,experts=[2]; c9:bw=25,experts=[2,4]; c4:bw=22,experts=[2,4]; c3:bw=28,experts=[2,4]; c6:bw=23,experts=[2,4]","6.2280,4.6449,6.8805,5.0297,5.1179,4.1768,3.9856,7.5067,5.7990,7.6298"
2,2026-09-24 17:47:37,Ours,0.00406,3.31528137213781,3.96,3.96,2,55.7488,0:55.75,54.3713,0.149,1.2272,114.4347,1:54.43,10,"0,1,8,5,3,4,7,9,6,2",0:20;1:23;8:27;5:38;3:37;4:17;7:31;9:26;6:10;2:12,"0:[4,6];1:[4,6];8:[4,6];5:[2,4,6];3:[2,4,6];4:[4];7:[2,4,6];9:[4,6];6:[4];2:[4]","c0:bw=20,experts=[4,6]; c1:bw=23,experts=[4,6]; c8:bw=27,experts=[4,6]; c5:bw=38,experts=[2,4,6]; c3:bw=37,experts=[2,4,6]; c4:bw=17,experts=[4]; c7:bw=31,experts=[2,4,6]; c9:bw=26,experts=[4,6]; c6:bw=10,experts=[4]; c2:bw=12,experts=[4]","5.2573,4.6207,5.6214,6.5070,5.4107,7.1060,5.0014,3.7044,7.1827,3.9597"
3,2026-09-24 17:48:31,Ours,0.006040000000000001,3.1955018555485766,6.25,6.25,3,54.5397,0:54.54,53.1369,0.1563,1.2417,168.9934,2:48.99,10,"9,2,0,6,8,5,3,7,1,4",9:26;2:23;0:28;6:22;8:17;5:10;3:14;7:18;1:10;4:29,"9:[4,6];2:[4,6];0:[4,6];6:[4,6];8:[4];5:[4];3:[4];7:[4];1:[4];4:[4,6]","c9:bw=26,experts=[4,6]; c2:bw=23,experts=[4,6]; c0:bw=28,experts=[4,6]; c6:bw=22,experts=[4,6]; c8:bw=17,experts=[4]; c5:bw=10,experts=[4]; c3:bw=14,experts=[4]; c7:bw=18,experts=[4]; c1:bw=10,experts=[4]; c4:bw=29,experts=[4,6]","3.6739,3.9494,4.8338,7.0261,5.6159,6.3881,5.3057,4.8277,4.4177,7.0986"
4,2026-09-24 17:49:26,Ours,0.00802,3.1061236322435266,7.54,7.54,4,54.8885,0:54.89,53.4694,0.1579,1.2599,223.8958,3:43.90,10,"1,7,6,2,8,0,3,4,5,9",1:22;7:25;6:29;2:33;8:17;0:33;3:19;4:31;5:40;9:12,"1:[4,6];7:[4,6];6:[4,6];2:[2,4,6];8:[4];0:[2,4,6];3:[4];4:[2,4,6];5:[2,4,5,6];9:[4]","c1:bw=22,experts=[4,6]; c7:bw=25,experts=[4,6]; c6:bw=29,experts=[4,6]; c2:bw=33,experts=[2,4,6]; c8:bw=17,experts=[4]; c0:bw=33,experts=[2,4,6]; c3:bw=19,experts=[4]; c4:bw=31,experts=[2,4,6]; c5:bw=40,experts=[2,4,5,6]; c9:bw=12,experts=[4]","4.4786,4.8696,6.9868,4.0019,5.6486,4.8336,5.3276,7.0837,6.5491,3.6899"
5,2026-09-24 17:50:21,Ours,0.01,3.0212813059046852,10.56,10.56,5,54.29,0:54.29,52.9303,0.1535,1.2012,278.1988,4:38.20,10,"1,5,4,8,0,7,6,3,2,9",1:11;5:22;4:27;8:20;0:28;7:14;6:29;3:35;2:10;9:35,"1:[4];5:[4,6];4:[4,6];8:[4,6];0:[4,6];7:[4];6:[4,6];3:[2,4,6];2:[4];9:[2,4,6]","c1:bw=11,experts=[4]; c5:bw=22,experts=[4,6]; c4:bw=27,experts=[4,6]; c8:bw=20,experts=[4,6]; c0:bw=28,experts=[4,6]; c7:bw=14,experts=[4]; c6:bw=29,experts=[4,6]; c3:bw=35,experts=[2,4,6]; c2:bw=10,experts=[4]; c9:bw=35,experts=[2,4,6]","4.4780,6.4941,7.1217,5.5681,4.8394,4.8122,6.8555,5.3103,3.8776,3.5734"
6,2026-09-24 17:51:14,Ours,0.01,2.898665455296211,14.25,14.25,6,53.7839,0:53.78,52.4083,0.1574,1.2169,331.9965,5:32.00,10,"8,2,5,7,3,1,9,0,4,6",8:37;2:23;5:15;7:32;3:20;1:18;9:27;0:17;4:10;6:11,"8:[2,4,6];2:[4,6];5:[4];7:[2,4,6];3:[4,6];1:[4];9:[4,6];0:[4];4:[4];6:[4]","c8:bw=37,experts=[2,4,6]; c2:bw=23,experts=[4,6]; c5:bw=15,experts=[4]; c7:bw=32,experts=[2,4,6]; c3:bw=20,experts=[4,6]; c1:bw=18,experts=[4]; c9:bw=27,experts=[4,6]; c0:bw=17,experts=[4]; c4:bw=10,experts=[4]; c6:bw=11,experts=[4]","5.4369,3.8737,6.4055,4.8313,5.3221,4.4174,3.6120,4.7184,6.8991,6.8919"
7,2026-09-24 17:52:08,Ours,0.01,2.7800779932331716,15.17,15.17,7,54.0629,0:54.06,52.6562,0.1653,1.2402,386.0715,6:26.07,10,"0,5,2,6,3,7,4,1,8,9",0:20;5:27;2:22;6:10;3:15;7:17;4:10;1:10;8:32;9:10,"0:[4,6];5:[4,6];2:[4,6];6:[4];3:[4];7:[4];4:[4];1:[4];8:[2,4,6];9:[4]","c0:bw=20,experts=[4,6]; c5:bw=27,experts=[4,6]; c2:bw=22,experts=[4,6]; c6:bw=10,experts=[4]; c3:bw=15,experts=[4]; c7:bw=17,experts=[4]; c4:bw=10,experts=[4]; c1:bw=10,experts=[4]; c8:bw=32,experts=[2,4,6]; c9:bw=10,experts=[4]","4.8901,6.4794,3.8904,6.9437,5.2503,4.7519,6.9666,4.3759,5.4861,3.6217"
8,2026-09-24 17:53:04,Ours,0.01,3.2046094002182253,16.57,16.57,8,56.0217,0:56.02,54.646,0.1525,1.2175,442.107,7:22.11,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:20;1:32;3:21;0:18;5:16;2:30;9:33;7:10;6:23,"4:[0];8:[0,1];1:[0,1,3];3:[0,1];0:[0];5:[0];2:[0,1,3];9:[0,1,3];7:[0];6:[0,1]","c4:bw=10,experts=[0]; c8:bw=20,experts=[0,1]; c1:bw=32,experts=[0,1,3]; c3:bw=21,experts=[0,1]; c0:bw=18,experts=[0]; c5:bw=16,experts=[0]; c2:bw=30,experts=[0,1,3]; c9:bw=33,experts=[0,1,3]; c7:bw=10,experts=[0]; c6:bw=23,experts=[0,1]","7.4111,5.8467,4.5034,5.4503,5.0396,6.4325,3.9342,3.7069,5.0482,7.2731"
9,2026-09-24 17:54:00,Ours,0.01,3.065128212463134,18.9,18.9,9,55.184,0:55.18,53.7762,0.1556,1.2509,497.3042,8:17.30,10,"2,0,4,9,8,6,7,5,1,3",2:12;0:29;4:33;9:15;8:10;6:17;7:25;5:29;1:10;3:13,"2:[5];0:[1,3];4:[1,3,5];9:[5];8:[3];6:[3];7:[1,3];5:[1,3];1:[5];3:[3]","c2:bw=12,experts=[5]; c0:bw=29,experts=[1,3]; c4:bw=33,experts=[1,3,5]; c9:bw=15,experts=[5]; c8:bw=10,experts=[3]; c6:bw=17,experts=[3]; c7:bw=25,experts=[1,3]; c5:bw=29,experts=[1,3]; c1:bw=10,experts=[5]; c3:bw=13,experts=[3]","3.9459,4.9458,7.2336,3.6714,5.5624,7.1359,4.9337,6.4014,4.4570,5.4891"
10,2026-09-24 17:54:54,Ours,0.01,2.7929827714245072,15.65,18.9,9,54.6423,0:54.64,53.2387,0.1602,1.2422,551.9608,9:11.96,10,"4,2,7,0,6,3,5,8,9,1",4:20;2:19;7:21;0:33;6:36;3:26;5:32;8:20;9:20;1:23,"4:[4,7];2:[7];7:[5,7];0:[4,5,7];6:[2,5,7];3:[5,7];5:[4,6,7];8:[5,7];9:[4,7];1:[2,7]","c4:bw=20,experts=[4,7]; c2:bw=19,experts=[7]; c7:bw=21,experts=[5,7]; c0:bw=33,experts=[4,5,7]; c6:bw=36,experts=[2,5,7]; c3:bw=26,experts=[5,7]; c5:bw=32,experts=[4,6,7]; c8:bw=20,experts=[5,7]; c9:bw=20,experts=[4,7]; c1:bw=23,experts=[2,7]","6.9873,3.8669,4.8715,4.8128,7.0576,5.3227,6.5287,5.6152,3.6970,4.4787"
