Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-18 15:29:50,Ours,0.00208,1.3902443587725322,29.97,29.97,1,44.3685,0:44.37,43.2253,0.1753,0.9665,44.3685,0:44.37,10,"8,1,5,0,7,2,9,4,3,6",8:31;1:16;5:25;0:10;7:11;2:16;9:25;4:22;3:28;6:23,"8:[0,2,3];1:[3];5:[2,3];0:[3];7:[3];2:[3];9:[2,3];4:[2,3];3:[2,3];6:[2,3]","c8:bw=31,experts=[0,2,3]; c1:bw=16,experts=[3]; c5:bw=25,experts=[2,3]; c0:bw=10,experts=[3]; c7:bw=11,experts=[3]; c2:bw=16,experts=[3]; c9:bw=25,experts=[2,3]; c4:bw=22,experts=[2,3]; c3:bw=28,experts=[2,3]; c6:bw=23,experts=[2,3]","7.6670,14.5630,4.6383,4.9140,2.7903,0.2543,3.9719,2.4176,0.4915,1.5173"
2,2026-09-18 15:30:39,Ours,0.00406,1.233992702412409,33.21,33.21,2,48.2275,0:48.23,46.9546,0.1749,1.0969,92.6907,1:32.69,10,"0,1,8,5,3,4,7,9,6,2",0:20;1:23;8:27;5:38;3:37;4:17;7:31;9:26;6:10;2:12,"0:[2,3];1:[2,3];8:[0,3];5:[0,2,3];3:[0,2,3];4:[3];7:[0,2,3];9:[2,3];6:[3];2:[3]","c0:bw=20,experts=[2,3]; c1:bw=23,experts=[2,3]; c8:bw=27,experts=[0,3]; c5:bw=38,experts=[0,2,3]; c3:bw=37,experts=[0,2,3]; c4:bw=17,experts=[3]; c7:bw=31,experts=[0,2,3]; c9:bw=26,experts=[2,3]; c6:bw=10,experts=[3]; c2:bw=12,experts=[3]","5.6972,16.5661,6.1233,5.4172,0.5641,2.7302,3.3337,4.5713,1.6922,0.2592"
3,2026-09-18 15:31:27,Ours,0.006040000000000001,1.2473199857665984,37.26,37.26,3,47.8698,0:47.87,46.6283,0.1977,1.0428,140.5754,2:20.58,10,"9,2,0,6,8,5,3,7,1,4",9:26;2:23;0:28;6:22;8:17;5:10;3:14;7:18;1:10;4:29,"9:[0,3];2:[0,3];0:[0,3];6:[0,3];8:[3];5:[3];3:[3];7:[3];1:[3];4:[0,3]","c9:bw=26,experts=[0,3]; c2:bw=23,experts=[0,3]; c0:bw=28,experts=[0,3]; c6:bw=22,experts=[0,3]; c8:bw=17,experts=[3]; c5:bw=10,experts=[3]; c3:bw=14,experts=[3]; c7:bw=18,experts=[3]; c1:bw=10,experts=[3]; c4:bw=29,experts=[0,3]","4.5467,0.2689,5.6003,1.6449,5.9313,5.2368,0.5172,3.1764,17.1349,2.5710"
4,2026-09-18 15:32:15,Ours,0.00802,1.1294800644008476,37.49,37.49,4,48.182,0:48.18,46.9454,0.1769,1.0587,188.7705,3:08.77,10,"1,7,6,2,8,0,3,4,5,9",1:22;7:25;6:29;2:33;8:17;0:33;3:19;4:31;5:40;9:12,"1:[0,3];7:[0,3];6:[0,3];2:[0,2,3];8:[3];0:[0,2,3];3:[3];4:[0,2,3];5:[0,1,2,3];9:[3]","c1:bw=22,experts=[0,3]; c7:bw=25,experts=[0,3]; c6:bw=29,experts=[0,3]; c2:bw=33,experts=[0,2,3]; c8:bw=17,experts=[3]; c0:bw=33,experts=[0,2,3]; c3:bw=19,experts=[3]; c4:bw=31,experts=[0,2,3]; c5:bw=40,experts=[0,1,2,3]; c9:bw=12,experts=[3]","17.1372,3.2703,1.6847,0.2528,6.0449,5.6232,0.5126,2.5899,5.3966,4.4332"
5,2026-09-18 15:33:03,Ours,0.01,1.104541350251267,37.67,37.67,5,48.0476,0:48.05,46.8332,0.1633,1.0502,236.8329,3:56.83,10,"1,5,4,8,0,7,6,3,2,9",1:11;5:22;4:27;8:20;0:28;7:14;6:29;3:35;2:10;9:35,"1:[3];5:[2,3];4:[2,3];8:[2,3];0:[2,3];7:[3];6:[2,3];3:[0,2,3];2:[3];9:[0,2,3]","c1:bw=11,experts=[3]; c5:bw=22,experts=[2,3]; c4:bw=27,experts=[2,3]; c8:bw=20,experts=[2,3]; c0:bw=28,experts=[2,3]; c7:bw=14,experts=[3]; c6:bw=29,experts=[2,3]; c3:bw=35,experts=[0,2,3]; c2:bw=10,experts=[3]; c9:bw=35,experts=[0,2,3]","16.9465,5.3864,2.6398,6.0613,5.7009,3.1936,1.6721,0.5507,0.2509,4.4312"
6,2026-09-18 15:33:49,Ours,0.01,1.1154596665528684,42.57,42.57,6,45.5516,0:45.55,44.4037,0.162,0.985,282.3994,4:42.40,10,"8,2,5,7,3,1,9,0,4,6",8:37;2:23;5:15;7:32;3:20;1:18;9:27;0:17;4:10;6:11,"8:[0,2,3];2:[2,3];5:[3];7:[0,2,3];3:[2,3];1:[3];9:[2,3];0:[3];4:[3];6:[3]","c8:bw=37,experts=[0,2,3]; c2:bw=23,experts=[2,3]; c5:bw=15,experts=[3]; c7:bw=32,experts=[0,2,3]; c3:bw=20,experts=[2,3]; c1:bw=18,experts=[3]; c9:bw=27,experts=[2,3]; c0:bw=17,experts=[3]; c4:bw=10,experts=[3]; c6:bw=11,experts=[3]","6.0415,0.2492,5.3025,3.2370,0.5359,15.7984,4.0910,5.1861,2.4380,1.5240"
7,2026-09-18 15:34:33,Ours,0.01,1.0876694774039888,49.74,49.74,7,44.1414,0:44.14,42.9963,0.18,0.9642,326.555,5:26.55,10,"0,5,2,6,3,7,4,1,8,9",0:20;5:27;2:22;6:10;3:15;7:17;4:10;1:10;8:32;9:10,"0:[2,3];5:[2,3];2:[2,3];6:[3];3:[3];7:[3];4:[3];1:[3];8:[0,2,3];9:[3]","c0:bw=20,experts=[2,3]; c5:bw=27,experts=[2,3]; c2:bw=22,experts=[2,3]; c6:bw=10,experts=[3]; c3:bw=15,experts=[3]; c7:bw=17,experts=[3]; c4:bw=10,experts=[3]; c1:bw=10,experts=[3]; c8:bw=32,experts=[0,2,3]; c9:bw=10,experts=[3]","5.2001,4.9505,0.2348,1.5144,0.4892,2.9432,2.4168,15.5887,5.6309,4.0279"
8,2026-09-18 15:35:17,Ours,0.01,1.0405402702218467,56.97,56.97,8,44.1352,0:44.14,42.9946,0.1645,0.9752,370.7033,6:10.70,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:20;1:32;3:21;0:18;5:16;2:30;9:33;7:10;6:23,"4:[3];8:[2,3];1:[0,2,3];3:[2,3];0:[3];5:[3];2:[0,2,3];9:[0,2,3];7:[3];6:[2,3]","c4:bw=10,experts=[3]; c8:bw=20,experts=[2,3]; c1:bw=32,experts=[0,2,3]; c3:bw=21,experts=[2,3]; c0:bw=18,experts=[3]; c5:bw=16,experts=[3]; c2:bw=30,experts=[0,2,3]; c9:bw=33,experts=[0,2,3]; c7:bw=10,experts=[3]; c6:bw=23,experts=[2,3]","2.4354,5.6532,15.7028,0.4798,5.1558,4.8331,0.2272,4.0527,2.9350,1.5195"
9,2026-09-18 15:36:01,Ours,0.01,0.9915478397538025,57.48,57.48,9,44.1049,0:44.10,42.9743,0.151,0.9788,414.8247,6:54.82,10,"2,0,4,9,8,6,7,5,1,3",2:12;0:29;4:33;9:15;8:10;6:17;7:25;5:29;1:10;3:13,"2:[3];0:[2,3];4:[0,2,3];9:[3];8:[3];6:[3];7:[2,3];5:[2,3];1:[3];3:[3]","c2:bw=12,experts=[3]; c0:bw=29,experts=[2,3]; c4:bw=33,experts=[0,2,3]; c9:bw=15,experts=[3]; c8:bw=10,experts=[3]; c6:bw=17,experts=[3]; c7:bw=25,experts=[2,3]; c5:bw=29,experts=[2,3]; c1:bw=10,experts=[3]; c3:bw=13,experts=[3]","0.2157,5.2147,2.3999,4.0396,5.5533,1.5148,2.9869,4.9165,15.6453,0.4876"
10,2026-09-18 15:36:44,Ours,0.01,0.9748401066561504,56.71,57.48,9,43.5416,0:43.54,42.4259,0.1761,0.9347,458.3831,7:38.38,10,"4,2,7,0,6,3,5,8,9,1",4:20;2:19;7:21;0:33;6:36;3:26;5:32;8:20;9:20;1:23,"4:[2,3];2:[3];7:[2,3];0:[0,2,3];6:[0,2,3];3:[2,3];5:[0,2,3];8:[2,3];9:[2,3];1:[2,3]","c4:bw=20,experts=[2,3]; c2:bw=19,experts=[3]; c7:bw=21,experts=[2,3]; c0:bw=33,experts=[0,2,3]; c6:bw=36,experts=[0,2,3]; c3:bw=26,experts=[2,3]; c5:bw=32,experts=[0,2,3]; c8:bw=20,experts=[2,3]; c9:bw=20,experts=[2,3]; c1:bw=23,experts=[2,3]","2.4353,0.2236,2.9593,5.1947,1.5106,0.4821,4.8454,5.5743,4.1802,15.0203"
