Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
11,2026-09-23 17:10:33,Ours,0.01,2.713878459193162,18.83,18.83,11,51.0953,0:51.10,49.7709,0.1509,1.1719,577.3631,9:37.36,10,"5,2,7,3,0,8,9,6,1,4",5:102;2:100;7:160;3:184;0:103;8:143;9:121;6:203;1:148;4:58,"5:[0,1,2,4,6,9,13,17,20,31];2:[9,11,12,18,22,23,25,27,28,30];7:[1,2,3,4,6,8,12,14,15,18,20,22,23,27,28,29];3:[0,1,2,3,4,7,8,11,12,14,17,18,23,26,27,28,30,31];0:[3,5,6,11,13,14,15,16,23,31];8:[4,5,7,10,11,12,14,16,17,20,22,28,29,31];9:[3,4,6,9,15,18,20,21,23,25,26,31];6:[0,1,3,4,7,8,9,10,11,12,15,16,17,20,23,24,25,27,28,30];1:[0,4,5,6,12,17,18,19,20,21,22,23,26,29];4:[5,8,9,26,27]","c5:bw=102,experts=[0,1,2,4,6,9,13,17,20,31]; c2:bw=100,experts=[9,11,12,18,22,23,25,27,28,30]; c7:bw=160,experts=[1,2,3,4,6,8,12,14,15,18,20,22,23,27,28,29]; c3:bw=184,experts=[0,1,2,3,4,7,8,11,12,14,17,18,23,26,27,28,30,31]; c0:bw=103,experts=[3,5,6,11,13,14,15,16,23,31]; c8:bw=143,experts=[4,5,7,10,11,12,14,16,17,20,22,28,29,31]; c9:bw=121,experts=[3,4,6,9,15,18,20,21,23,25,26,31]; c6:bw=203,experts=[0,1,3,4,7,8,9,10,11,12,15,16,17,20,23,24,25,27,28,30]; c1:bw=148,experts=[0,4,5,6,12,17,18,19,20,21,22,23,26,29]; c4:bw=58,experts=[5,8,9,26,27]","6.0621,3.6556,4.5725,4.9567,4.5525,5.2261,3.3994,6.5510,4.1614,6.6336"
12,2026-09-23 17:11:25,Ours,0.01,2.695999236074307,20.26,20.26,12,51.8352,0:51.84,50.5218,0.1535,1.1583,629.2133,10:29.21,10,"1,5,2,4,3,7,9,6,8,0",1:155;5:205;2:211;4:103;3:128;7:108;9:154;6:106;8:201;0:180,"1:[0,1,2,3,4,10,11,14,16,19,20,21,25,28,29];5:[0,1,2,5,6,7,8,11,13,15,17,18,19,20,21,23,25,26,28,31];2:[0,1,2,3,4,6,7,8,9,12,13,15,16,17,18,20,21,22,24,26,28];4:[0,3,7,10,11,20,25,26,27,30];3:[3,4,5,7,10,12,19,21,22,24,27,29];7:[0,5,7,8,9,14,16,18,26,27];9:[1,2,8,9,12,15,16,17,19,20,21,23,24,25,31];6:[0,2,5,10,14,15,20,26,27,31];8:[0,4,7,9,11,13,14,15,17,18,20,21,23,24,25,26,27,28,29,31];0:[1,2,4,5,6,10,12,14,16,17,18,19,21,24,26,27,28,31]","c1:bw=155,experts=[0,1,2,3,4,10,11,14,16,19,20,21,25,28,29]; c5:bw=205,experts=[0,1,2,5,6,7,8,11,13,15,17,18,19,20,21,23,25,26,28,31]; c2:bw=211,experts=[0,1,2,3,4,6,7,8,9,12,13,15,16,17,18,20,21,22,24,26,28]; c4:bw=103,experts=[0,3,7,10,11,20,25,26,27,30]; c3:bw=128,experts=[3,4,5,7,10,12,19,21,22,24,27,29]; c7:bw=108,experts=[0,5,7,8,9,14,16,18,26,27]; c9:bw=154,experts=[1,2,8,9,12,15,16,17,19,20,21,23,24,25,31]; c6:bw=106,experts=[0,2,5,10,14,15,20,26,27,31]; c8:bw=201,experts=[0,4,7,9,11,13,14,15,17,18,20,21,23,24,25,26,27,28,29,31]; c0:bw=180,experts=[1,2,4,5,6,10,12,14,16,17,18,19,21,24,26,27,28,31]","4.1513,6.1793,3.7479,6.9593,5.2164,4.5225,3.4239,6.5591,5.1536,4.6084"
13,2026-09-23 17:12:17,Ours,0.01,2.7943112284163734,20.07,20.26,12,51.9748,0:51.97,50.4994,0.1487,1.3217,681.2027,11:21.20,10,"3,1,4,5,8,6,9,7,0,2",3:111;1:174;4:13;5:107;8:56;6:133;9:54;7:214;0:93;2:59,"3:[2,5,8,10,11,13,15,17,18,20,24];1:[1,4,6,7,9,10,13,17,18,20,21,22,23,25,26,30,31];4:[2];5:[0,5,6,7,9,12,16,19,20,21];8:[4,10,16,28,30];6:[0,1,2,6,7,11,12,14,21,22,27,28,31];9:[6,9,11,13,31];7:[0,2,4,6,7,8,9,10,11,13,14,15,18,19,20,21,23,25,26,27,31];0:[6,8,9,11,15,22,24,27,29];2:[11,20,24,27,29]","c3:bw=111,experts=[2,5,8,10,11,13,15,17,18,20,24]; c1:bw=174,experts=[1,4,6,7,9,10,13,17,18,20,21,22,23,25,26,30,31]; c4:bw=13,experts=[2]; c5:bw=107,experts=[0,5,6,7,9,12,16,19,20,21]; c8:bw=56,experts=[4,10,16,28,30]; c6:bw=133,experts=[0,1,2,6,7,11,12,14,21,22,27,28,31]; c9:bw=54,experts=[6,9,11,13,31]; c7:bw=214,experts=[0,2,4,6,7,8,9,10,11,13,14,15,18,19,20,21,23,25,26,27,31]; c0:bw=93,experts=[6,8,9,11,15,22,24,27,29]; c2:bw=59,experts=[11,20,24,27,29]","4.9651,4.2492,6.7524,6.7371,5.1977,6.5154,3.3781,4.5674,4.4853,3.6517"
14,2026-09-23 17:13:07,Ours,0.01,2.6266948662086564,23.82,23.82,14,50.8855,0:50.89,49.5951,0.1518,1.1369,732.1026,12:12.10,10,"2,4,5,1,7,0,9,3,8,6",2:165;4:21;5:234;1:141;7:92;0:93;9:116;3:167;8:77;6:246,"2:[3,4,5,9,13,14,15,16,17,19,20,22,24,27,29,31];4:[14,16];5:[0,1,3,4,6,10,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,30,31];1:[3,4,5,8,13,17,19,20,23,24,25,27,30,31];7:[0,1,3,4,11,27,28,29,31];0:[5,8,9,10,16,17,19,23,25];9:[0,1,11,12,14,16,23,24,25,26,27];3:[1,2,3,4,5,6,9,10,11,15,20,21,22,23,26,31];8:[2,10,17,21,22,30,31];6:[0,3,4,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23,24,25,26,29,30]","c2:bw=165,experts=[3,4,5,9,13,14,15,16,17,19,20,22,24,27,29,31]; c4:bw=21,experts=[14,16]; c5:bw=234,experts=[0,1,3,4,6,10,13,14,15,16,17,18,19,20,21,22,23,24,26,28,29,30,31]; c1:bw=141,experts=[3,4,5,8,13,17,19,20,23,24,25,27,30,31]; c7:bw=92,experts=[0,1,3,4,11,27,28,29,31]; c0:bw=93,experts=[5,8,9,10,16,17,19,23,25]; c9:bw=116,experts=[0,1,11,12,14,16,23,24,25,26,27]; c3:bw=167,experts=[1,2,3,4,5,6,9,10,11,15,20,21,22,23,26,31]; c8:bw=77,experts=[2,10,17,21,22,30,31]; c6:bw=246,experts=[0,3,4,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23,24,25,26,29,30]","3.6751,6.6663,6.0714,4.1415,4.4801,4.4888,3.4246,4.9662,5.1664,6.5147"
15,2026-09-23 17:13:59,Ours,0.01,2.660137503781802,20.3,23.82,14,51.452,0:51.45,50.1623,0.1491,1.1389,783.5706,13:03.57,10,"7,0,1,8,3,2,4,5,9,6",7:216;0:75;1:52;8:190;3:38;2:193;4:171;5:65;9:71;6:120,"7:[0,1,2,4,6,7,9,10,12,13,14,15,17,18,19,20,21,23,27,29,31];0:[0,9,10,12,13,15,17];1:[0,15,17,23,24];8:[0,2,4,6,7,9,11,12,13,14,15,16,18,20,21,23,27,28,30];3:[8,18,29];2:[4,6,10,11,12,13,15,17,18,19,20,21,25,26,27,28,29,30,31];4:[1,2,8,9,10,12,13,15,16,17,18,20,21,23,27,28,30];5:[5,8,9,11,23,27];9:[7,16,17,21,22,24,27];6:[0,2,5,9,11,14,16,20,21,24,29,31]","c7:bw=216,experts=[0,1,2,4,6,7,9,10,12,13,14,15,17,18,19,20,21,23,27,29,31]; c0:bw=75,experts=[0,9,10,12,13,15,17]; c1:bw=52,experts=[0,15,17,23,24]; c8:bw=190,experts=[0,2,4,6,7,9,11,12,13,14,15,16,18,20,21,23,27,28,30]; c3:bw=38,experts=[8,18,29]; c2:bw=193,experts=[4,6,10,11,12,13,15,17,18,19,20,21,25,26,27,28,29,30,31]; c4:bw=171,experts=[1,2,8,9,10,12,13,15,16,17,18,20,21,23,27,28,30]; c5:bw=65,experts=[5,8,9,11,23,27]; c9:bw=71,experts=[7,16,17,21,22,24,27]; c6:bw=120,experts=[0,2,5,9,11,14,16,20,21,24,29,31]","4.4975,4.5364,4.2166,5.4394,5.1522,3.7389,6.6345,6.0387,3.3966,6.5116"
16,2026-09-23 17:14:50,Ours,0.01,2.6417626887427397,22.46,23.82,14,50.8073,0:50.81,49.5033,0.1521,1.1503,834.3934,13:54.39,10,"6,1,3,8,7,5,4,9,0,2",6:147;1:105;3:159;8:180;7:81;5:145;4:130;9:88;0:208;2:189,"6:[0,3,4,5,7,9,18,19,21,22,23,25,26,29];1:[0,1,3,7,10,15,16,18,28,30];3:[0,5,7,8,9,10,12,17,18,19,24,25,26,30,31];8:[0,1,2,5,7,8,10,13,14,15,16,17,19,23,24,27,28,30];7:[8,9,10,13,18,20,21,27];5:[0,2,3,5,9,10,11,12,16,17,18,20,21,29];4:[5,9,13,14,15,16,18,21,22,23,24,25,30];9:[0,5,7,18,19,22,23,27];0:[1,2,3,4,5,7,8,9,10,15,17,18,20,21,24,25,27,28,29,30];2:[1,2,4,6,9,10,11,13,14,16,17,18,19,23,25,29,30,31]","c6:bw=147,experts=[0,3,4,5,7,9,18,19,21,22,23,25,26,29]; c1:bw=105,experts=[0,1,3,7,10,15,16,18,28,30]; c3:bw=159,experts=[0,5,7,8,9,10,12,17,18,19,24,25,26,30,31]; c8:bw=180,experts=[0,1,2,5,7,8,10,13,14,15,16,17,19,23,24,27,28,30]; c7:bw=81,experts=[8,9,10,13,18,20,21,27]; c5:bw=145,experts=[0,2,3,5,9,10,11,12,16,17,18,20,21,29]; c4:bw=130,experts=[5,9,13,14,15,16,18,21,22,23,24,25,30]; c9:bw=88,experts=[0,5,7,18,19,22,23,27]; c0:bw=208,experts=[1,2,3,4,5,7,8,9,10,15,17,18,20,21,24,25,27,28,29,30]; c2:bw=189,experts=[1,2,4,6,9,10,11,13,14,16,17,18,19,23,25,29,30,31]","6.5344,4.1472,4.9294,5.1287,4.4925,6.0455,6.6188,3.4017,4.5313,3.6736"
17,2026-09-23 17:15:40,Ours,0.01,2.4803294511710274,30.12,30.12,17,50.7661,0:50.77,49.447,0.1494,1.168,885.1756,14:45.18,10,"4,7,8,3,5,1,0,2,9,6",4:212;7:90;8:29;3:192;5:11;1:106;0:39;2:71;9:136;6:141,"4:[1,2,3,4,7,8,9,10,11,12,13,15,16,17,19,21,22,23,24,27,28];7:[0,6,7,13,15,18,20,29,30];8:[4,31];3:[1,4,5,8,9,10,11,12,13,14,18,21,23,24,25,26,29,30,31];5:[5];1:[0,4,5,8,9,11,15,20,21,26];0:[0,16,27];2:[1,7,8,9,14,22,24];9:[0,2,4,8,13,14,20,21,24,25,26,28,31];6:[4,5,7,8,16,19,20,22,23,24,25,28,30,31]","c4:bw=212,experts=[1,2,3,4,7,8,9,10,11,12,13,15,16,17,19,21,22,23,24,27,28]; c7:bw=90,experts=[0,6,7,13,15,18,20,29,30]; c8:bw=29,experts=[4,31]; c3:bw=192,experts=[1,4,5,8,9,10,11,12,13,14,18,21,23,24,25,26,29,30,31]; c5:bw=11,experts=[5]; c1:bw=106,experts=[0,4,5,8,9,11,15,20,21,26]; c0:bw=39,experts=[0,16,27]; c2:bw=71,experts=[1,7,8,9,14,22,24]; c9:bw=136,experts=[0,2,4,8,13,14,20,21,24,25,26,28,31]; c6:bw=141,experts=[4,5,7,8,16,19,20,22,23,24,25,28,30,31]","6.6589,4.4911,5.1611,4.9388,5.9953,4.1503,4.4950,3.6369,3.4179,6.5018"
18,2026-09-23 17:16:32,Ours,0.01,2.421753558364954,29.11,30.12,17,51.5114,0:51.51,50.2189,0.1441,1.1468,936.7029,15:36.70,10,"1,8,5,2,9,7,4,3,0,6",1:23;8:18;5:127;2:137;9:69;7:200;4:204;3:137;0:179;6:115,"1:[21,30];8:[4];5:[1,5,7,8,13,14,21,24,27,29,30,31];2:[1,2,3,4,5,6,10,13,17,19,23,24,27];9:[9,13,14,15,16,30];7:[1,4,5,9,10,11,12,13,14,15,18,19,20,21,23,25,27,28,29,30];4:[0,1,5,6,8,9,10,11,14,16,17,20,21,22,23,25,27,28,29,31];3:[2,3,4,6,7,10,11,12,17,18,21,25,26];0:[0,2,4,5,6,10,14,17,18,21,22,24,25,26,27,28,29];6:[1,2,5,9,11,13,18,19,23,27,31]","c1:bw=23,experts=[21,30]; c8:bw=18,experts=[4]; c5:bw=127,experts=[1,5,7,8,13,14,21,24,27,29,30,31]; c2:bw=137,experts=[1,2,3,4,5,6,10,13,17,19,23,24,27]; c9:bw=69,experts=[9,13,14,15,16,30]; c7:bw=200,experts=[1,4,5,9,10,11,12,13,14,15,18,19,20,21,23,25,27,28,29,30]; c4:bw=204,experts=[0,1,5,6,8,9,10,11,14,16,17,20,21,22,23,25,27,28,29,31]; c3:bw=137,experts=[2,3,4,6,7,10,11,12,17,18,21,25,26]; c0:bw=179,experts=[0,2,4,5,6,10,14,17,18,21,22,24,25,26,27,28,29]; c6:bw=115,experts=[1,2,5,9,11,13,18,19,23,27,31]","4.1447,5.1752,6.1351,3.8326,3.5504,4.6092,6.6557,4.9868,4.5374,6.5918"
19,2026-09-23 17:17:23,Ours,0.01,2.43633040695278,26.69,30.12,17,50.8441,0:50.84,49.5533,0.1494,1.1397,987.5637,16:27.56,10,"8,0,4,1,9,5,7,2,6,3",8:205;0:154;4:188;1:169;9:140;5:106;7:82;2:52;6:241;3:145,"8:[1,3,5,6,7,8,9,12,13,14,16,19,20,21,22,23,24,27,30,31];0:[0,2,5,11,13,14,15,19,20,23,26,27,28,30,31];4:[1,2,5,6,9,10,12,16,19,21,22,23,24,25,26,27,29,30];1:[0,1,6,7,9,11,12,14,15,19,20,25,26,27,28,31];9:[3,4,7,9,10,14,15,16,18,20,22,23,24,28];5:[3,12,13,16,23,24,25,27,28,29];7:[0,3,8,10,11,19,24,27];2:[9,14,15,22,26];6:[0,1,2,3,4,5,6,8,10,12,13,15,17,19,20,21,22,23,24,26,27,28,29,30];3:[3,4,6,7,9,14,17,18,20,21,28,29,30,31]","c8:bw=205,experts=[1,3,5,6,7,8,9,12,13,14,16,19,20,21,22,23,24,27,30,31]; c0:bw=154,experts=[0,2,5,11,13,14,15,19,20,23,26,27,28,30,31]; c4:bw=188,experts=[1,2,5,6,9,10,12,16,19,21,22,23,24,25,26,27,29,30]; c1:bw=169,experts=[0,1,6,7,9,11,12,14,15,19,20,25,26,27,28,31]; c9:bw=140,experts=[3,4,7,9,10,14,15,16,18,20,22,23,24,28]; c5:bw=106,experts=[3,12,13,16,23,24,25,27,28,29]; c7:bw=82,experts=[0,3,8,10,11,19,24,27]; c2:bw=52,experts=[9,14,15,22,26]; c6:bw=241,experts=[0,1,2,3,4,5,6,8,10,12,13,15,17,19,20,21,22,23,24,26,27,28,29,30]; c3:bw=145,experts=[3,4,6,7,9,14,17,18,20,21,28,29,30,31]","5.1621,4.5588,6.7020,4.1532,3.3869,6.0552,4.4673,3.6500,6.4803,4.9375"
20,2026-09-23 17:18:14,Ours,0.01,2.447739493290561,28.12,30.12,17,50.9727,0:50.97,49.6677,0.1538,1.1496,1038.5522,17:18.55,10,"0,2,1,9,7,6,3,5,4,8",0:101;2:151;1:147;9:61;7:157;6:248;3:67;5:13;4:217;8:184,"0:[4,6,14,17,18,19,22,24,25,29];2:[0,2,3,4,5,8,9,11,17,18,22,23,26,29,30];1:[1,2,6,9,12,13,16,17,18,23,26,27,28,30];9:[5,6,11,20,21,28];7:[0,1,6,8,11,14,15,17,18,19,20,21,26,28,30];6:[1,2,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,21,23,24,25,27,28,29];3:[0,3,8,19,21,24];5:[10];4:[0,3,5,6,11,14,15,16,17,18,19,20,22,23,24,26,27,28,29,30,31];8:[0,2,3,5,8,9,10,12,14,16,18,19,23,24,27,28,29,30]","c0:bw=101,experts=[4,6,14,17,18,19,22,24,25,29]; c2:bw=151,experts=[0,2,3,4,5,8,9,11,17,18,22,23,26,29,30]; c1:bw=147,experts=[1,2,6,9,12,13,16,17,18,23,26,27,28,30]; c9:bw=61,experts=[5,6,11,20,21,28]; c7:bw=157,experts=[0,1,6,8,11,14,15,17,18,19,20,21,26,28,30]; c6:bw=248,experts=[1,2,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,21,23,24,25,27,28,29]; c3:bw=67,experts=[0,3,8,19,21,24]; c5:bw=13,experts=[10]; c4:bw=217,experts=[0,3,5,6,11,14,15,16,17,18,19,20,22,23,24,26,27,28,29,30,31]; c8:bw=184,experts=[0,2,3,5,8,9,10,12,14,16,18,19,23,24,27,28,29,30]","4.5665,3.6962,4.1545,3.4058,4.5027,6.5161,4.9225,6.0677,6.6904,5.1452"
21,2026-09-23 17:19:05,Ours,0.01,2.455881473281576,26.78,30.12,17,51.4672,0:51.47,50.1708,0.1506,1.1443,1090.037,18:10.04,10,"1,2,7,4,8,5,0,3,6,9",1:150;2:145;7:46;4:175;8:67;5:118;0:243;3:27;6:57;9:93,"1:[2,4,6,7,9,11,13,15,17,20,25,27,28,29,30];2:[2,3,4,5,7,12,13,14,17,18,21,27,28,30];7:[8,14,18,19];4:[0,1,3,5,9,10,12,14,16,19,20,22,24,26,27,30,31];8:[8,11,13,16,21,23];5:[1,2,5,6,10,12,13,18,21,23,30];0:[0,1,3,5,7,8,9,10,11,12,13,15,16,17,18,20,22,23,24,26,27,28,30,31];3:[10,31];6:[13,17,20,26,29];9:[0,11,14,15,16,20,21,29,31]","c1:bw=150,experts=[2,4,6,7,9,11,13,15,17,20,25,27,28,29,30]; c2:bw=145,experts=[2,3,4,5,7,12,13,14,17,18,21,27,28,30]; c7:bw=46,experts=[8,14,18,19]; c4:bw=175,experts=[0,1,3,5,9,10,12,14,16,19,20,22,24,26,27,30,31]; c8:bw=67,experts=[8,11,13,16,21,23]; c5:bw=118,experts=[1,2,5,6,10,12,13,18,21,23,30]; c0:bw=243,experts=[0,1,3,5,7,8,9,10,11,12,13,15,16,17,18,20,22,23,24,26,27,28,30,31]; c3:bw=27,experts=[10,31]; c6:bw=57,experts=[13,17,20,26,29]; c9:bw=93,experts=[0,11,14,15,16,20,21,29,31]","4.1910,3.7010,4.4648,6.9071,5.3721,6.1581,4.5294,4.9230,6.5349,3.3895"
22,2026-09-23 17:19:56,Ours,0.01,2.315044813632862,31.97,31.97,22,50.9328,0:50.93,49.6323,0.1484,1.1504,1140.9874,19:00.99,10,"7,9,1,6,5,2,0,4,3,8",7:59;9:120;1:24;6:224;5:61;2:242;0:245;4:133;3:204;8:120,"7:[12,15,23,27,29];9:[0,4,5,6,10,11,12,17,19,20,27,28];1:[8,15];6:[0,1,4,7,8,9,12,13,14,15,16,17,18,19,20,22,23,24,26,29,30,31];5:[0,9,18,20,21,22];2:[0,1,3,5,6,7,9,10,11,12,14,15,16,18,19,21,22,23,24,25,26,27,30,31];0:[0,1,3,4,5,6,8,9,10,11,14,15,16,17,18,19,20,21,24,26,27,28,30,31];4:[1,2,8,9,10,15,16,17,18,27,28,29,31];3:[0,1,2,3,4,5,6,7,9,15,17,18,19,20,22,25,26,28,30,31];8:[2,5,7,8,13,14,17,18,20,21,28,29]","c7:bw=59,experts=[12,15,23,27,29]; c9:bw=120,experts=[0,4,5,6,10,11,12,17,19,20,27,28]; c1:bw=24,experts=[8,15]; c6:bw=224,experts=[0,1,4,7,8,9,12,13,14,15,16,17,18,19,20,22,23,24,26,29,30,31]; c5:bw=61,experts=[0,9,18,20,21,22]; c2:bw=242,experts=[0,1,3,5,6,7,9,10,11,12,14,15,16,18,19,21,22,23,24,25,26,27,30,31]; c0:bw=245,experts=[0,1,3,4,5,6,8,9,10,11,14,15,16,17,18,19,20,21,24,26,27,28,30,31]; c4:bw=133,experts=[1,2,8,9,10,15,16,17,18,27,28,29,31]; c3:bw=204,experts=[0,1,2,3,4,5,6,7,9,15,17,18,19,20,22,25,26,28,30,31]; c8:bw=120,experts=[2,5,7,8,13,14,17,18,20,21,28,29]","4.4820,3.4486,4.1800,6.5291,6.0048,3.6620,4.5472,6.6415,4.9919,5.1453"
23,2026-09-23 17:20:48,Ours,0.01,2.3091465424460034,33.56,33.56,23,51.2986,0:51.30,50.0066,0.1503,1.14,1192.3051,19:52.31,10,"5,7,4,6,9,8,3,1,2,0",5:190;7:55;4:205;6:37;9:184;8:128;3:57;1:226;2:118;0:41,"5:[0,1,2,7,8,9,12,14,15,16,17,18,20,24,26,27,28,29,30];7:[3,10,16,19,26];4:[0,1,2,3,5,7,9,12,13,14,17,18,20,21,22,24,26,29,30,31];6:[3,6,26];9:[1,3,4,7,9,11,12,13,14,17,21,23,24,25,26,27,28,30];8:[1,4,8,10,12,17,23,24,27,28,30,31];3:[3,4,5,12,18];1:[0,4,5,6,7,8,10,14,16,17,18,19,20,21,23,24,25,27,28,29,30,31];2:[0,1,3,6,16,17,19,22,24,28,31];0:[0,3,6,13]","c5:bw=190,experts=[0,1,2,7,8,9,12,14,15,16,17,18,20,24,26,27,28,29,30]; c7:bw=55,experts=[3,10,16,19,26]; c4:bw=205,experts=[0,1,2,3,5,7,9,12,13,14,17,18,20,21,22,24,26,29,30,31]; c6:bw=37,experts=[3,6,26]; c9:bw=184,experts=[1,3,4,7,9,11,12,13,14,17,21,23,24,25,26,27,28,30]; c8:bw=128,experts=[1,4,8,10,12,17,23,24,27,28,30,31]; c3:bw=57,experts=[3,4,5,12,18]; c1:bw=226,experts=[0,4,5,6,7,8,10,14,16,17,18,19,20,21,23,24,25,27,28,29,30,31]; c2:bw=118,experts=[0,1,3,6,16,17,19,22,24,28,31]; c0:bw=41,experts=[0,3,6,13]","6.1366,4.5313,6.6714,6.5365,3.4520,5.2387,4.9717,4.1782,3.6962,4.5940"
24,2026-09-23 17:21:39,Ours,0.01,2.243359572146031,27.62,33.56,23,51.5048,0:51.50,50.2225,0.1428,1.1381,1243.8274,20:43.83,10,"6,4,7,9,2,1,5,8,3,0",6:110;4:46;7:12;9:182;2:158;1:10;5:90;8:67;3:10;0:115,"6:[0,1,5,12,13,15,16,19,21,22,26];4:[5,14,16,29];7:[11];9:[1,7,9,10,13,14,15,16,17,18,19,20,22,23,24,25,26,30];2:[4,9,10,14,15,17,19,21,23,24,26,27,28,29,30];1:[17];5:[0,1,3,4,5,6,12,15,31];8:[1,3,8,23,24,29];3:[29];0:[4,8,10,11,12,13,15,24,29,30,31]","c6:bw=110,experts=[0,1,5,12,13,15,16,19,21,22,26]; c4:bw=46,experts=[5,14,16,29]; c7:bw=12,experts=[11]; c9:bw=182,experts=[1,7,9,10,13,14,15,16,17,18,19,20,22,23,24,25,26,30]; c2:bw=158,experts=[4,9,10,14,15,17,19,21,23,24,26,27,28,29,30]; c1:bw=10,experts=[17]; c5:bw=90,experts=[0,1,3,4,5,6,12,15,31]; c8:bw=67,experts=[1,3,8,23,24,29]; c3:bw=10,experts=[29]; c0:bw=115,experts=[4,8,10,11,12,13,15,24,29,30,31]","6.5422,6.6746,4.6711,3.5682,3.8427,4.2554,6.0500,5.1168,4.9344,4.5670"
25,2026-09-23 17:22:30,Ours,0.01,2.254215365149128,38.48,38.48,25,50.9574,0:50.96,49.6617,0.1501,1.1439,1294.8025,21:34.80,10,"9,6,4,3,5,1,8,2,0,7",9:148;6:58;4:214;3:50;5:233;1:179;8:200;2:46;0:206;7:146,"9:[1,2,6,7,9,10,11,13,15,21,23,25,29,31];6:[3,5,9,10,26];4:[1,2,3,5,6,7,8,10,11,13,15,16,18,19,20,21,23,24,25,27,30];3:[2,6,7,10,26];5:[0,1,2,3,5,6,9,12,13,14,15,16,17,18,20,21,23,24,26,27,29,30,31];1:[0,3,4,8,10,11,13,14,15,18,19,20,21,24,28,29,30];8:[0,2,5,6,7,8,10,11,15,16,19,20,21,22,23,25,26,27,29,30];2:[2,4,18,25];0:[0,1,2,3,4,5,6,8,11,12,15,16,18,21,22,23,24,25,26,31];7:[0,1,4,6,7,13,15,17,18,19,20,24,29,31]","c9:bw=148,experts=[1,2,6,7,9,10,11,13,15,21,23,25,29,31]; c6:bw=58,experts=[3,5,9,10,26]; c4:bw=214,experts=[1,2,3,5,6,7,8,10,11,13,15,16,18,19,20,21,23,24,25,27,30]; c3:bw=50,experts=[2,6,7,10,26]; c5:bw=233,experts=[0,1,2,3,5,6,9,12,13,14,15,16,17,18,20,21,23,24,26,27,29,30,31]; c1:bw=179,experts=[0,3,4,8,10,11,13,14,15,18,19,20,21,24,28,29,30]; c8:bw=200,experts=[0,2,5,6,7,8,10,11,15,16,19,20,21,22,23,25,26,27,29,30]; c2:bw=46,experts=[2,4,18,25]; c0:bw=206,experts=[0,1,2,3,4,5,6,8,11,12,15,16,18,21,22,23,24,25,26,31]; c7:bw=146,experts=[0,1,4,6,7,13,15,17,18,19,20,24,29,31]","3.4221,6.5586,6.6514,4.9477,6.0122,4.1863,5.1462,3.6582,4.5651,4.5139"
26,2026-09-23 17:23:21,Ours,0.01,2.2597583513806785,20.02,38.48,25,51.0527,0:51.05,49.7332,0.1562,1.1617,1345.8743,22:25.87,10,"3,6,9,7,1,5,2,8,0,4",3:162;6:123;9:184;7:114;1:122;5:75;2:110;8:195;0:39;4:175,"3:[1,5,7,8,10,11,12,13,18,19,20,21,22,24,25,27];6:[3,4,6,7,8,12,14,15,16,17,24,31];9:[1,2,3,5,6,7,9,10,12,13,14,16,17,18,28,29,30,31];7:[1,3,6,14,18,20,21,23,24,26,28];1:[0,3,5,6,8,12,13,14,16,17,25,27];5:[1,2,3,16,17,20,22];2:[2,6,11,15,16,20,21,22,25,27,29];8:[0,1,3,5,7,8,9,11,12,14,15,19,22,23,24,25,26,28,30];0:[2,15,16];4:[1,5,8,9,12,14,15,17,20,22,24,25,26,27,29,30,31]","c3:bw=162,experts=[1,5,7,8,10,11,12,13,18,19,20,21,22,24,25,27]; c6:bw=123,experts=[3,4,6,7,8,12,14,15,16,17,24,31]; c9:bw=184,experts=[1,2,3,5,6,7,9,10,12,13,14,16,17,18,28,29,30,31]; c7:bw=114,experts=[1,3,6,14,18,20,21,23,24,26,28]; c1:bw=122,experts=[0,3,5,6,8,12,13,14,16,17,25,27]; c5:bw=75,experts=[1,2,3,16,17,20,22]; c2:bw=110,experts=[2,6,11,15,16,20,21,22,25,27,29]; c8:bw=195,experts=[0,1,3,5,7,8,9,11,12,14,15,19,22,23,24,25,26,28,30]; c0:bw=39,experts=[2,15,16]; c4:bw=175,experts=[1,5,8,9,12,14,15,17,20,22,24,25,26,27,29,30,31]","4.9840,6.5645,3.4057,4.4929,4.2069,6.0484,3.6656,5.1455,4.5614,6.6581"
