Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-23 07:55:22,Ours,0.00208,3.832443983899892,1.0,1.0,1,62.1217,1:02.12,60.5428,0.2081,1.3694,62.1217,1:02.12,10,"8,1,5,0,7,2,9,4,3,6",8:31;1:16;5:25;0:10;7:11;2:16;9:25;4:22;3:28;6:23,"8:[2,4,6];1:[2];5:[2,6];0:[2];7:[2];2:[2];9:[2,4];4:[2,4];3:[2,4];6:[2,4]","c8:bw=31,experts=[2,4,6]; c1:bw=16,experts=[2]; c5:bw=25,experts=[2,6]; c0:bw=10,experts=[2]; c7:bw=11,experts=[2]; c2:bw=16,experts=[2]; c9:bw=25,experts=[2,4]; c4:bw=22,experts=[2,4]; c3:bw=28,experts=[2,4]; c6:bw=23,experts=[2,4]","6.5646,4.9192,7.3511,5.4164,5.4751,4.4548,4.2120,8.0099,6.1836,7.9559"
2,2026-09-23 07:56:23,Ours,0.00406,3.470271633024254,1.0,1.0,1,60.4317,1:00.43,58.9601,0.1931,1.277,122.8143,2:02.81,10,"0,1,8,5,3,4,7,9,6,2",0:20;1:23;8:27;5:38;3:37;4:17;7:31;9:26;6:10;2:12,"0:[4,6];1:[4,6];8:[4,6];5:[1,4,6];3:[4,5,6];4:[4];7:[1,4,6];9:[4,6];6:[4];2:[4]","c0:bw=20,experts=[4,6]; c1:bw=23,experts=[4,6]; c8:bw=27,experts=[4,6]; c5:bw=38,experts=[1,4,6]; c3:bw=37,experts=[4,5,6]; c4:bw=17,experts=[4]; c7:bw=31,experts=[1,4,6]; c9:bw=26,experts=[4,6]; c6:bw=10,experts=[4]; c2:bw=12,experts=[4]","5.1213,5.1563,6.1056,7.1698,5.6032,7.9279,5.4813,4.0903,7.9286,4.3758"
3,2026-09-23 07:57:25,Ours,0.006040000000000001,3.385404184860949,1.0,1.0,1,61.764,1:01.76,60.2734,0.1901,1.299,184.5925,3:04.59,10,"9,2,0,6,8,5,3,7,1,4",9:26;2:23;0:28;6:22;8:17;5:10;3:14;7:18;1:10;4:29,"9:[4,6];2:[4,6];0:[4,6];6:[4,6];8:[4];5:[4];3:[4];7:[4];1:[4];4:[4,6]","c9:bw=26,experts=[4,6]; c2:bw=23,experts=[4,6]; c0:bw=28,experts=[4,6]; c6:bw=22,experts=[4,6]; c8:bw=17,experts=[4]; c5:bw=10,experts=[4]; c3:bw=14,experts=[4]; c7:bw=18,experts=[4]; c1:bw=10,experts=[4]; c4:bw=29,experts=[4,6]","4.2051,4.4824,5.1599,8.0656,6.3339,7.4105,6.0265,5.4862,5.0882,8.0152"
4,2026-09-23 07:58:26,Ours,0.00802,3.317857994709397,1.43,1.43,4,61.625,1:01.63,60.2019,0.1446,1.2771,246.2323,4:06.23,10,"1,7,6,2,8,0,3,4,5,9",1:22;7:25;6:29;2:33;8:17;0:33;3:19;4:31;5:40;9:12,"1:[0,4];7:[0,4];6:[0,4];2:[0,4,5];8:[4];0:[0,4,5];3:[4];4:[0,4,5];5:[0,4,5,6];9:[4]","c1:bw=22,experts=[0,4]; c7:bw=25,experts=[0,4]; c6:bw=29,experts=[0,4]; c2:bw=33,experts=[0,4,5]; c8:bw=17,experts=[4]; c0:bw=33,experts=[0,4,5]; c3:bw=19,experts=[4]; c4:bw=31,experts=[0,4,5]; c5:bw=40,experts=[0,4,5,6]; c9:bw=12,experts=[4]","5.2426,5.5643,7.9981,4.5047,6.3320,5.6048,6.0202,8.0163,6.7841,4.1348"
5,2026-09-23 07:59:27,Ours,0.01,3.280643842674339,1.07,1.43,4,60.5775,1:00.58,59.125,0.1621,1.2888,306.824,5:06.82,10,"1,5,4,8,0,7,6,3,2,9",1:11;5:22;4:27;8:20;0:28;7:14;6:29;3:35;2:10;9:35,"1:[4];5:[4,6];4:[4,6];8:[4,6];0:[4,6];7:[4];6:[4,6];3:[0,4,6];2:[4];9:[0,4,6]","c1:bw=11,experts=[4]; c5:bw=22,experts=[4,6]; c4:bw=27,experts=[4,6]; c8:bw=20,experts=[4,6]; c0:bw=28,experts=[4,6]; c7:bw=14,experts=[4]; c6:bw=29,experts=[4,6]; c3:bw=35,experts=[0,4,6]; c2:bw=10,experts=[4]; c9:bw=35,experts=[0,4,6]","4.8926,6.8408,8.0384,6.2913,5.2285,5.3620,7.9268,6.0108,4.4261,4.1077"
6,2026-09-23 08:00:25,Ours,0.01,3.247495781182896,1.44,1.44,6,58.5873,0:58.59,57.1215,0.1859,1.2785,365.4263,6:05.43,10,"8,2,5,7,3,1,9,0,4,6",8:37;2:23;5:15;7:32;3:20;1:18;9:27;0:17;4:10;6:11,"8:[0,4,6];2:[4,6];5:[4];7:[0,4,6];3:[4,6];1:[4];9:[4,6];0:[4];4:[4];6:[4]","c8:bw=37,experts=[0,4,6]; c2:bw=23,experts=[4,6]; c5:bw=15,experts=[4]; c7:bw=32,experts=[0,4,6]; c3:bw=20,experts=[4,6]; c1:bw=18,experts=[4]; c9:bw=27,experts=[4,6]; c0:bw=17,experts=[4]; c4:bw=10,experts=[4]; c6:bw=11,experts=[4]","5.9879,4.2828,7.1196,5.1470,5.8162,4.7183,3.8566,5.0853,7.5718,7.5360"
7,2026-09-23 08:01:23,Ours,0.01,3.203570149436365,1.92,1.92,7,57.7582,0:57.76,56.2852,0.1822,1.2893,423.1972,7:03.20,10,"0,5,2,6,3,7,4,1,8,9",0:20;5:27;2:22;6:10;3:15;7:17;4:10;1:10;8:32;9:10,"0:[4,6];5:[4,6];2:[4,6];6:[4];3:[4];7:[4];4:[4];1:[4];8:[0,4,6];9:[4]","c0:bw=20,experts=[4,6]; c5:bw=27,experts=[4,6]; c2:bw=22,experts=[4,6]; c6:bw=10,experts=[4]; c3:bw=15,experts=[4]; c7:bw=17,experts=[4]; c4:bw=10,experts=[4]; c1:bw=10,experts=[4]; c8:bw=32,experts=[0,4,6]; c9:bw=10,experts=[4]","5.1839,6.8669,4.2026,7.4580,5.6693,5.0751,7.4175,4.7055,5.8409,3.8654"
8,2026-09-23 08:02:22,Ours,0.01,3.767827050509299,4.53,4.53,8,58.5043,0:58.50,56.9867,0.192,1.3242,481.7168,8:01.72,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:20;1:32;3:21;0:18;5:16;2:30;9:33;7:10;6:23,"4:[1];8:[1,3];1:[1,3,5];3:[1,3];0:[1];5:[3];2:[1,3,7];9:[1,3,5];7:[3];6:[1,3]","c4:bw=10,experts=[1]; c8:bw=20,experts=[1,3]; c1:bw=32,experts=[1,3,5]; c3:bw=21,experts=[1,3]; c0:bw=18,experts=[1]; c5:bw=16,experts=[3]; c2:bw=30,experts=[1,3,7]; c9:bw=33,experts=[1,3,5]; c7:bw=10,experts=[3]; c6:bw=23,experts=[1,3]","7.5918,6.1310,4.6881,5.7691,5.1418,6.8484,4.1508,3.9155,5.2638,7.4864"
9,2026-09-23 08:03:21,Ours,0.01,3.7281629215675913,5.64,5.64,9,58.9151,0:58.92,57.439,0.1865,1.2882,540.6456,9:00.65,10,"2,0,4,9,8,6,7,5,1,3",2:12;0:29;4:33;9:15;8:10;6:17;7:25;5:29;1:10;3:13,"2:[2];0:[3,7];4:[2,3,7];9:[7];8:[5];6:[5];7:[5,7];5:[2,7];1:[7];3:[7]","c2:bw=12,experts=[2]; c0:bw=29,experts=[3,7]; c4:bw=33,experts=[2,3,7]; c9:bw=15,experts=[7]; c8:bw=10,experts=[5]; c6:bw=17,experts=[5]; c7:bw=25,experts=[5,7]; c5:bw=29,experts=[2,7]; c1:bw=10,experts=[7]; c3:bw=13,experts=[7]","4.1445,5.2549,7.5804,3.9670,6.1236,7.5814,5.3173,6.9723,4.6788,5.8187"
10,2026-09-23 08:04:18,Ours,0.01,3.351124054116977,5.39,5.64,9,57.7241,0:57.72,56.3161,0.1762,1.2304,598.3859,9:58.39,10,"4,2,7,0,6,3,5,8,9,1",4:20;2:19;7:21;0:33;6:36;3:26;5:32;8:20;9:20;1:23,"4:[4,6];2:[4];7:[1,2];0:[2,4,6];6:[2,4,7];3:[2,5];5:[1,4,6];8:[2,7];9:[2,4];1:[2,6]","c4:bw=20,experts=[4,6]; c2:bw=19,experts=[4]; c7:bw=21,experts=[1,2]; c0:bw=33,experts=[2,4,6]; c6:bw=36,experts=[2,4,7]; c3:bw=26,experts=[2,5]; c5:bw=32,experts=[1,4,6]; c8:bw=20,experts=[2,7]; c9:bw=20,experts=[2,4]; c1:bw=23,experts=[2,6]","7.5288,4.2126,5.3668,5.1746,7.4336,5.6398,6.6621,5.9589,3.7128,4.6262"
11,2026-09-23 08:05:19,Ours,0.01,3.0722095544112995,5.63,5.64,9,61.036,1:01.04,59.4214,0.2096,1.4037,659.4353,10:59.44,10,"5,2,7,3,0,8,9,6,1,4",5:15;2:15;7:24;3:28;0:16;8:22;9:18;6:31;1:22;4:10,"5:[4];2:[4];7:[4,6];3:[4,6];0:[4];8:[4,6];9:[4];6:[2,4,6];1:[4,6];4:[4]","c5:bw=15,experts=[4]; c2:bw=15,experts=[4]; c7:bw=24,experts=[4,6]; c3:bw=28,experts=[4,6]; c0:bw=16,experts=[4]; c8:bw=22,experts=[4,6]; c9:bw=18,experts=[4]; c6:bw=31,experts=[2,4,6]; c1:bw=22,experts=[4,6]; c4:bw=10,experts=[4]","6.6497,4.0970,5.8403,6.1248,5.4506,6.2210,4.0656,7.8704,5.2229,7.8791"
12,2026-09-23 08:06:21,Ours,0.01,3.194674302362683,6.56,6.56,12,61.9972,1:02.00,60.3891,0.2279,1.3788,721.4479,12:01.45,10,"1,5,2,4,3,7,9,6,8,0",1:24;5:31;2:32;4:16;3:19;7:16;9:23;6:16;8:31;0:27,"1:[0,4];5:[0,4,5];2:[0,4,5];4:[0];3:[4];7:[4];9:[4,6];6:[0];8:[2,4,6];0:[0,5]","c1:bw=24,experts=[0,4]; c5:bw=31,experts=[0,4,5]; c2:bw=32,experts=[0,4,5]; c4:bw=16,experts=[0]; c3:bw=19,experts=[4]; c7:bw=16,experts=[4]; c9:bw=23,experts=[4,6]; c6:bw=16,experts=[0]; c8:bw=31,experts=[2,4,6]; c0:bw=27,experts=[0,5]","5.0489,7.4147,4.4401,7.9456,6.3471,5.3775,4.0916,7.9822,6.2853,5.4560"
13,2026-09-23 08:07:24,Ours,0.01,3.1572724417917715,7.2,7.2,13,62.1574,1:02.16,60.5849,0.2077,1.3633,783.6245,13:03.62,10,"3,1,4,5,8,6,9,7,0,2",3:17;1:26;4:10;5:16;8:10;6:20;9:10;7:32;0:14;2:10,"3:[0];1:[4,6];4:[5];5:[4];8:[4];6:[4,6];9:[0];7:[2,4,6];0:[4];2:[4]","c3:bw=17,experts=[0]; c1:bw=26,experts=[4,6]; c4:bw=10,experts=[5]; c5:bw=16,experts=[4]; c8:bw=10,experts=[4]; c6:bw=20,experts=[4,6]; c9:bw=10,experts=[0]; c7:bw=32,experts=[2,4,6]; c0:bw=14,experts=[4]; c2:bw=10,experts=[4]","6.1492,5.1168,7.9790,7.5107,6.4022,8.1225,4.1280,5.3468,5.4228,4.4069"
