Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-21 16:02:39,Ours,0.00208,3.548083475873606,2.94,2.94,1,42.4422,0:42.44,41.3569,0.1579,0.9266,42.4422,0:42.44,10,"8,1,5,0,7,2,9,4,3,6",8:55;1:29;5:44;0:10;7:20;2:29;9:45;4:40;3:51;6:41,"8:[0,2,3,4,5];1:[2,3];5:[0,2,3,5];0:[3];7:[2,3];2:[2,3];9:[0,2,3,5];4:[0,2,3,5];3:[0,2,3,4,5];6:[0,2,3,5]","c8:bw=55,experts=[0,2,3,4,5]; c1:bw=29,experts=[2,3]; c5:bw=44,experts=[0,2,3,5]; c0:bw=10,experts=[3]; c7:bw=20,experts=[2,3]; c2:bw=29,experts=[2,3]; c9:bw=45,experts=[0,2,3,5]; c4:bw=40,experts=[0,2,3,5]; c3:bw=51,experts=[0,2,3,4,5]; c6:bw=41,experts=[0,2,3,5]","4.6695,3.4507,5.1583,3.8524,3.7127,2.9710,2.8385,5.3365,4.0975,5.2697"
2,2026-09-21 16:03:22,Ours,0.00406,3.2041570409611375,4.63,4.63,2,42.6106,0:42.61,41.5603,0.149,0.9005,85.2608,1:25.26,10,"0,1,8,5,3,4,7,9,6,2",0:36;1:41;8:48;5:69;3:67;4:30;7:55;9:46;6:17;2:22,"0:[0,2,3];1:[0,2,3,6];8:[0,2,3,6];5:[0,1,2,3,4,6];3:[0,2,3,4,6,7];4:[0,2,3];7:[0,2,3,4,6];9:[0,2,3,6];6:[2];2:[2,3]","c0:bw=36,experts=[0,2,3]; c1:bw=41,experts=[0,2,3,6]; c8:bw=48,experts=[0,2,3,6]; c5:bw=69,experts=[0,1,2,3,4,6]; c3:bw=67,experts=[0,2,3,4,6,7]; c4:bw=30,experts=[0,2,3]; c7:bw=55,experts=[0,2,3,4,6]; c9:bw=46,experts=[0,2,3,6]; c6:bw=17,experts=[2]; c2:bw=22,experts=[2,3]","3.9708,3.3392,4.2440,5.4288,4.4007,5.6865,3.7020,2.7338,5.1026,2.9520"
3,2026-09-21 16:04:03,Ours,0.006040000000000001,3.0819843888373946,6.99,6.99,3,40.8553,0:40.86,39.8119,0.1415,0.9011,126.13,2:06.13,10,"9,2,0,6,8,5,3,7,1,4",9:48;2:42;0:50;6:40;8:30;5:13;3:26;7:33;1:13;4:52,"9:[0,2,3,4];2:[0,2,3,4];0:[0,2,3,4,6];6:[0,2,3,4];8:[0,2,3];5:[3];3:[2,3];7:[0,2,3];1:[3];4:[0,2,3,4,6]","c9:bw=48,experts=[0,2,3,4]; c2:bw=42,experts=[0,2,3,4]; c0:bw=50,experts=[0,2,3,4,6]; c6:bw=40,experts=[0,2,3,4]; c8:bw=30,experts=[0,2,3]; c5:bw=13,experts=[3]; c3:bw=26,experts=[2,3]; c7:bw=33,experts=[0,2,3]; c1:bw=13,experts=[3]; c4:bw=52,experts=[0,2,3,4,6]","2.7529,2.9839,3.7179,5.1816,4.1047,4.9245,4.0501,3.5856,3.3098,5.2009"
4,2026-09-21 16:04:43,Ours,0.00802,2.9679596920864206,8.4,8.4,4,40.5736,0:40.57,39.5386,0.1407,0.8935,166.7148,2:46.71,10,"1,7,6,2,8,0,3,4,5,9",1:40;7:45;6:53;2:60;8:31;0:59;3:34;4:56;5:73;9:22,"1:[0,2,3,6];7:[0,2,3,6];6:[0,2,3,4,6];2:[0,2,3,4,5,6];8:[0,2,3];0:[0,2,3,4,6];3:[0,2,3];4:[0,2,3,4,6];5:[0,1,2,3,4,5,6];9:[2,3]","c1:bw=40,experts=[0,2,3,6]; c7:bw=45,experts=[0,2,3,6]; c6:bw=53,experts=[0,2,3,4,6]; c2:bw=60,experts=[0,2,3,4,5,6]; c8:bw=31,experts=[0,2,3]; c0:bw=59,experts=[0,2,3,4,6]; c3:bw=34,experts=[0,2,3]; c4:bw=56,experts=[0,2,3,4,6]; c5:bw=73,experts=[0,1,2,3,4,5,6]; c9:bw=22,experts=[2,3]","3.3574,3.5813,5.1605,2.9639,4.0995,3.6158,4.0325,5.2177,4.8126,2.6973"
5,2026-09-21 16:05:24,Ours,0.01,2.8993034983746306,9.87,9.87,5,40.6423,0:40.64,39.5789,0.149,0.9136,207.3711,3:27.37,10,"1,5,4,8,0,7,6,3,2,9",1:20;5:40;4:48;8:37;0:50;7:24;6:53;3:63;2:10;9:62,"1:[2,3];5:[0,2,3,6];4:[0,2,3,6];8:[0,2,3];0:[0,2,3,5,6];7:[2,3];6:[0,2,3,5,6];3:[0,2,3,4,5,6];2:[2];9:[0,2,3,4,5,6]","c1:bw=20,experts=[2,3]; c5:bw=40,experts=[0,2,3,6]; c4:bw=48,experts=[0,2,3,6]; c8:bw=37,experts=[0,2,3]; c0:bw=50,experts=[0,2,3,5,6]; c7:bw=24,experts=[2,3]; c6:bw=53,experts=[0,2,3,5,6]; c3:bw=63,experts=[0,2,3,4,5,6]; c2:bw=10,experts=[2]; c9:bw=62,experts=[0,2,3,4,5,6]","3.3204,4.7888,5.2210,4.3852,3.6113,3.5671,5.1360,3.9461,2.8930,2.7100"
6,2026-09-21 16:06:05,Ours,0.01,2.768871387030253,14.6,14.6,6,40.9093,0:40.91,39.8465,0.1466,0.9153,248.2918,4:08.29,10,"8,2,5,7,3,1,9,0,4,6",8:67;2:42;5:27;7:58;3:36;1:32;9:48;0:31;4:17;6:20,"8:[0,1,2,3,5,6];2:[0,2,3,6];5:[0,3];7:[0,2,3,5,6];3:[0,2,3];1:[0,2,3];9:[0,2,3,6];0:[0,2,3];4:[3];6:[0,3]","c8:bw=67,experts=[0,1,2,3,5,6]; c2:bw=42,experts=[0,2,3,6]; c5:bw=27,experts=[0,3]; c7:bw=58,experts=[0,2,3,5,6]; c3:bw=36,experts=[0,2,3]; c1:bw=32,experts=[0,2,3]; c9:bw=48,experts=[0,2,3,6]; c0:bw=31,experts=[0,2,3]; c4:bw=17,experts=[3]; c6:bw=20,experts=[0,3]","4.2501,2.9627,4.8316,3.6079,3.9495,3.4261,2.7677,3.6136,5.3011,5.1361"
7,2026-09-21 16:06:46,Ours,0.01,2.6719194779421156,19.1,19.1,7,40.6253,0:40.63,39.5771,0.1443,0.9031,288.9306,4:48.93,10,"0,5,2,6,3,7,4,1,8,9",0:36;5:49;2:40;6:13;3:26;7:31;4:14;1:10;8:57;9:10,"0:[0,2,3];5:[0,2,3,5];2:[0,2,3,5];6:[3];3:[2,3];7:[0,2,3];4:[3];1:[3];8:[0,2,3,5,6];9:[3]","c0:bw=36,experts=[0,2,3]; c5:bw=49,experts=[0,2,3,5]; c2:bw=40,experts=[0,2,3,5]; c6:bw=13,experts=[3]; c3:bw=26,experts=[2,3]; c7:bw=31,experts=[0,2,3]; c4:bw=14,experts=[3]; c1:bw=10,experts=[3]; c8:bw=57,experts=[0,2,3,5,6]; c9:bw=10,experts=[3]","3.6359,4.8329,2.9918,5.1496,3.9573,3.5778,5.1909,3.3111,4.2206,2.7090"
8,2026-09-21 16:07:26,Ours,0.01,2.5806155711763283,20.11,20.11,8,40.6837,0:40.68,39.6375,0.1363,0.9091,329.6263,5:29.63,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:37;1:58;3:37;0:32;5:28;2:54;9:59;7:15;6:41,"4:[1];8:[2,3,7];1:[1,3,4,5,7];3:[1,2,3];0:[1,3,7];5:[3,7];2:[0,1,2,3,7];9:[0,1,2,3,7];7:[1];6:[1,2,3,7]","c4:bw=10,experts=[1]; c8:bw=37,experts=[2,3,7]; c1:bw=58,experts=[1,3,4,5,7]; c3:bw=37,experts=[1,2,3]; c0:bw=32,experts=[1,3,7]; c5:bw=28,experts=[3,7]; c2:bw=54,experts=[0,1,2,3,7]; c9:bw=59,experts=[0,1,2,3,7]; c7:bw=15,experts=[1]; c6:bw=41,experts=[1,2,3,7]","5.2449,4.2213,3.3757,3.9477,3.6834,4.7872,2.9565,2.7441,3.5414,5.1352"
9,2026-09-21 16:08:08,Ours,0.01,2.5107667243078815,22.34,22.34,9,41.2598,0:41.26,40.205,0.1391,0.9149,370.8996,6:10.90,10,"2,0,4,9,8,6,7,5,1,3",2:21;0:52;4:59;9:26;8:18;6:31;7:46;5:52;1:14;3:23,"2:[2,3];0:[0,2,3,4,5];4:[0,2,3,5,7];9:[2,3];8:[4];6:[0,2,3];7:[0,2,3,7];5:[0,2,3,4,5];1:[3];3:[2,3]","c2:bw=21,experts=[2,3]; c0:bw=52,experts=[0,2,3,4,5]; c4:bw=59,experts=[0,2,3,5,7]; c9:bw=26,experts=[2,3]; c8:bw=18,experts=[4]; c6:bw=31,experts=[0,2,3]; c7:bw=46,experts=[0,2,3,7]; c5:bw=52,experts=[0,2,3,4,5]; c1:bw=14,experts=[3]; c3:bw=23,experts=[2,3]","2.9560,3.7203,5.3739,2.7650,4.1614,5.1798,3.5766,4.9942,3.3974,4.0803"
10,2026-09-21 16:08:49,Ours,0.01,2.3871099153192494,25.09,25.09,10,41.1086,0:41.11,40.0482,0.1426,0.917,412.021,6:52.02,10,"4,2,7,0,6,3,5,8,9,1",4:37;2:34;7:37;0:59;6:65;3:46;5:58;8:35;9:35;1:41,"4:[0,2,3];2:[0,2,3];7:[2,3,4];0:[0,2,3,4,5];6:[0,1,2,3,4,5];3:[0,2,3,7];5:[0,2,3,4,5];8:[0,2,3];9:[0,2,3];1:[0,2,3,5]","c4:bw=37,experts=[0,2,3]; c2:bw=34,experts=[0,2,3]; c7:bw=37,experts=[2,3,4]; c0:bw=59,experts=[0,2,3,4,5]; c6:bw=65,experts=[0,1,2,3,4,5]; c3:bw=46,experts=[0,2,3,7]; c5:bw=58,experts=[0,2,3,4,5]; c8:bw=35,experts=[0,2,3]; c9:bw=35,experts=[0,2,3]; c1:bw=41,experts=[0,2,3,5]","5.2672,3.0027,3.6045,3.6797,5.1591,4.0251,4.9129,4.2607,2.7720,3.3642"
