Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
11,2026-09-23 16:53:31,Ours,0.01,2.786183335604908,18.24,18.24,11,52.5411,0:52.54,51.2451,0.1562,1.1381,575.4928,9:35.49,10,"5,2,7,3,0,8,9,6,1,4",5:102;2:100;7:160;3:184;0:103;8:143;9:121;6:203;1:148;4:58,"5:[7,8,9,10,11,12,13,14,15,16];2:[0,1,2,3,4,5,28,29,30,31];7:[8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23];3:[0,1,2,3,4,5,20,21,22,23,24,25,26,27,28,29,30,31];0:[18,19,20,21,22,23,24,25,26,27];8:[0,1,2,3,4,5,6,7,8,9,28,29,30,31];9:[20,21,22,23,24,25,26,27,28,29,30,31];6:[11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30];1:[9,10,11,12,13,14,15,16,17,18,19,20,21,22];4:[2,3,4,5,6]","c5:bw=102,experts=[7,8,9,10,11,12,13,14,15,16]; c2:bw=100,experts=[0,1,2,3,4,5,28,29,30,31]; c7:bw=160,experts=[8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]; c3:bw=184,experts=[0,1,2,3,4,5,20,21,22,23,24,25,26,27,28,29,30,31]; c0:bw=103,experts=[18,19,20,21,22,23,24,25,26,27]; c8:bw=143,experts=[0,1,2,3,4,5,6,7,8,9,28,29,30,31]; c9:bw=121,experts=[20,21,22,23,24,25,26,27,28,29,30,31]; c6:bw=203,experts=[11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]; c1:bw=148,experts=[9,10,11,12,13,14,15,16,17,18,19,20,21,22]; c4:bw=58,experts=[2,3,4,5,6]","6.2240,4.0311,4.4263,5.0774,4.5301,5.1789,3.3560,7.5390,4.2562,6.6261"
12,2026-09-23 16:54:22,Ours,0.01,2.720260188310899,19.57,19.57,12,51.3822,0:51.38,50.0885,0.1574,1.1347,626.8891,10:26.89,10,"1,5,2,4,3,7,9,6,8,0",1:155;5:205;2:211;4:103;3:128;7:108;9:154;6:106;8:201;0:180,"1:[0,1,2,3,4,5,23,24,25,26,27,28,29,30,31];5:[0,1,2,3,4,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];2:[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26];4:[7,8,9,10,11,12,13,14,15,16];3:[6,7,8,9,10,11,12,13,14,15,16,17];7:[0,1,24,25,26,27,28,29,30,31];9:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14];6:[0,1,2,3,4,5,6,7,8,31];8:[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29];0:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31]","c1:bw=155,experts=[0,1,2,3,4,5,23,24,25,26,27,28,29,30,31]; c5:bw=205,experts=[0,1,2,3,4,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c2:bw=211,experts=[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26]; c4:bw=103,experts=[7,8,9,10,11,12,13,14,15,16]; c3:bw=128,experts=[6,7,8,9,10,11,12,13,14,15,16,17]; c7:bw=108,experts=[0,1,24,25,26,27,28,29,30,31]; c9:bw=154,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]; c6:bw=106,experts=[0,1,2,3,4,5,6,7,8,31]; c8:bw=201,experts=[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]; c0:bw=180,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31]","4.1784,6.0440,3.6169,6.5041,4.9213,4.4152,3.3903,7.3768,5.1173,4.5240"
13,2026-09-23 16:55:14,Ours,0.01,2.7570730303870925,9.21,19.57,12,52.0132,0:52.01,50.6962,0.1482,1.1672,678.9168,11:18.92,10,"3,1,4,5,8,6,9,7,0,2",3:111;1:174;4:13;5:107;8:56;6:133;9:54;7:214;0:93;2:59,"3:[18,19,20,21,22,23,24,25,26,27,28];1:[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22];4:[17];5:[5,6,7,8,9,10,11,12,13,14];8:[0,1,2,30,31];6:[9,10,11,12,13,14,15,16,17,18,19,20,21];9:[15,16,17,18,19];7:[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22];0:[14,15,16,17,18,19,20,21,22];2:[27,28,29,30,31]","c3:bw=111,experts=[18,19,20,21,22,23,24,25,26,27,28]; c1:bw=174,experts=[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]; c4:bw=13,experts=[17]; c5:bw=107,experts=[5,6,7,8,9,10,11,12,13,14]; c8:bw=56,experts=[0,1,2,30,31]; c6:bw=133,experts=[9,10,11,12,13,14,15,16,17,18,19,20,21]; c9:bw=54,experts=[15,16,17,18,19]; c7:bw=214,experts=[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]; c0:bw=93,experts=[14,15,16,17,18,19,20,21,22]; c2:bw=59,experts=[27,28,29,30,31]","4.9618,4.1745,6.5649,6.0321,5.4365,7.5341,3.3860,4.4665,4.4979,3.6419"
14,2026-09-23 16:56:11,Ours,0.01,2.7389539678394303,23.06,23.06,14,56.7065,0:56.71,55.4169,0.151,1.137,735.6374,12:15.64,10,"2,4,5,1,7,0,9,3,8,6",2:165;4:21;5:234;1:141;7:92;0:93;9:116;3:167;8:77;6:246,"2:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15];4:[18,19];5:[0,1,2,3,4,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];1:[0,1,2,3,4,23,24,25,26,27,28,29,30,31];7:[23,24,25,26,27,28,29,30,31];0:[23,24,25,26,27,28,29,30,31];9:[20,21,22,23,24,25,26,27,28,29,30];3:[0,1,2,3,4,5,6,7,8,9,10,11,12,29,30,31];8:[3,4,5,6,7,8,9];6:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,22,23,24,25,26,27,28,29,30,31]","c2:bw=165,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]; c4:bw=21,experts=[18,19]; c5:bw=234,experts=[0,1,2,3,4,5,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c1:bw=141,experts=[0,1,2,3,4,23,24,25,26,27,28,29,30,31]; c7:bw=92,experts=[23,24,25,26,27,28,29,30,31]; c0:bw=93,experts=[23,24,25,26,27,28,29,30,31]; c9:bw=116,experts=[20,21,22,23,24,25,26,27,28,29,30]; c3:bw=167,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,29,30,31]; c8:bw=77,experts=[3,4,5,6,7,8,9]; c6:bw=246,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,22,23,24,25,26,27,28,29,30,31]","4.3197,6.5948,7.2211,4.8656,4.4497,4.8350,3.7313,5.5315,6.1489,7.7194"
15,2026-09-23 16:57:02,Ours,0.01,2.5740284689797277,25.05,25.05,15,51.7328,0:51.73,50.4306,0.1492,1.1514,787.3861,13:07.39,10,"7,0,1,8,3,2,4,5,9,6",7:216;0:75;1:52;8:190;3:38;2:193;4:171;5:65;9:71;6:120,"7:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20];0:[0,1,2,3,4,5,6];1:[5,6,7,8,9];8:[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28];3:[13,14,15];2:[0,1,2,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];4:[0,1,2,3,4,20,21,22,23,24,25,26,27,28,29,30,31];5:[6,7,8,9,10,11];9:[0,1,2,3,4,5,31];6:[14,15,16,17,18,19,20,21,22,23,24,25]","c7:bw=216,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]; c0:bw=75,experts=[0,1,2,3,4,5,6]; c1:bw=52,experts=[5,6,7,8,9]; c8:bw=190,experts=[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]; c3:bw=38,experts=[13,14,15]; c2:bw=193,experts=[0,1,2,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c4:bw=171,experts=[0,1,2,3,4,20,21,22,23,24,25,26,27,28,29,30,31]; c5:bw=65,experts=[6,7,8,9,10,11]; c9:bw=71,experts=[0,1,2,3,4,5,31]; c6:bw=120,experts=[14,15,16,17,18,19,20,21,22,23,24,25]","4.4919,4.6486,4.1785,5.1583,4.9302,3.6199,6.5653,6.0213,3.3842,7.4322"
16,2026-09-23 16:57:54,Ours,0.01,2.549602394599512,20.79,25.05,15,51.7813,0:51.78,50.4723,0.1541,1.1533,839.1813,13:59.18,10,"6,1,3,8,7,5,4,9,0,2",6:147;1:105;3:159;8:180;7:81;5:145;4:130;9:88;0:208;2:189,"6:[0,1,2,3,4,5,6,7,26,27,28,29,30,31];1:[10,11,12,13,14,15,16,17,18,19];3:[16,17,18,19,20,21,22,23,24,25,26,27,28,29,30];8:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,29,30,31];7:[21,22,23,24,25,26,27,28];5:[12,13,14,15,16,17,18,19,20,21,22,23,24,25];4:[5,6,7,8,9,10,11,12,13,14,15,16,17];9:[6,7,8,9,10,11,12,13];0:[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26];2:[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]","c6:bw=147,experts=[0,1,2,3,4,5,6,7,26,27,28,29,30,31]; c1:bw=105,experts=[10,11,12,13,14,15,16,17,18,19]; c3:bw=159,experts=[16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]; c8:bw=180,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,29,30,31]; c7:bw=81,experts=[21,22,23,24,25,26,27,28]; c5:bw=145,experts=[12,13,14,15,16,17,18,19,20,21,22,23,24,25]; c4:bw=130,experts=[5,6,7,8,9,10,11,12,13,14,15,16,17]; c9:bw=88,experts=[6,7,8,9,10,11,12,13]; c0:bw=208,experts=[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26]; c2:bw=189,experts=[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]","7.6692,4.1607,4.9298,5.1487,4.4484,6.0395,6.5426,3.4075,4.5171,3.6087"
17,2026-09-23 16:58:46,Ours,0.01,2.5270893315989005,26.08,26.08,17,51.8555,0:51.86,50.5441,0.1514,1.1585,891.053,14:51.05,10,"4,7,8,3,5,1,0,2,9,6",4:212;7:90;8:29;3:192;5:11;1:106;0:39;2:71;9:136;6:141,"4:[0,1,2,3,4,5,6,18,19,20,21,22,23,24,25,26,27,28,29,30,31];7:[0,1,2,3,4,5,29,30,31];8:[15,16];3:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,31];5:[26];1:[20,21,22,23,24,25,26,27,28,29];0:[27,28,29];2:[21,22,23,24,25,26,27];9:[14,15,16,17,18,19,20,21,22,23,24,25,26];6:[8,9,10,11,12,13,14,15,16,17,18,19,20,21]","c4:bw=212,experts=[0,1,2,3,4,5,6,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c7:bw=90,experts=[0,1,2,3,4,5,29,30,31]; c8:bw=29,experts=[15,16]; c3:bw=192,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,31]; c5:bw=11,experts=[26]; c1:bw=106,experts=[20,21,22,23,24,25,26,27,28,29]; c0:bw=39,experts=[27,28,29]; c2:bw=71,experts=[21,22,23,24,25,26,27]; c9:bw=136,experts=[14,15,16,17,18,19,20,21,22,23,24,25,26]; c6:bw=141,experts=[8,9,10,11,12,13,14,15,16,17,18,19,20,21]","6.6194,4.5032,5.1316,4.9463,6.0034,4.1475,4.4949,3.6077,3.3910,7.6989"
18,2026-09-23 16:59:38,Ours,0.01,2.449892762912651,23.94,26.08,17,51.7869,0:51.79,50.509,0.1448,1.1315,942.855,15:42.86,10,"1,8,5,2,9,7,4,3,0,6",1:23;8:18;5:127;2:137;9:69;7:200;4:204;3:137;0:179;6:115,"1:[30,31];8:[17];5:[0,1,2,3,4,5,6,27,28,29,30,31];2:[0,1,2,3,4,5,6,7,8,28,29,30,31];9:[0,27,28,29,30,31];7:[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25];4:[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26];3:[18,19,20,21,22,23,24,25,26,27,28,29,30];0:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31];6:[0,22,23,24,25,26,27,28,29,30,31]","c1:bw=23,experts=[30,31]; c8:bw=18,experts=[17]; c5:bw=127,experts=[0,1,2,3,4,5,6,27,28,29,30,31]; c2:bw=137,experts=[0,1,2,3,4,5,6,7,8,28,29,30,31]; c9:bw=69,experts=[0,27,28,29,30,31]; c7:bw=200,experts=[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25]; c4:bw=204,experts=[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26]; c3:bw=137,experts=[18,19,20,21,22,23,24,25,26,27,28,29,30]; c0:bw=179,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,30,31]; c6:bw=115,experts=[0,22,23,24,25,26,27,28,29,30,31]","4.1730,5.1543,6.0609,3.6411,3.3866,4.4382,6.5104,4.9284,4.5010,7.7151"
19,2026-09-23 17:00:30,Ours,0.01,2.3336802675569874,30.43,30.43,19,52.4794,0:52.48,51.1915,0.1557,1.1306,995.3521,16:35.35,10,"8,0,4,1,9,5,7,2,6,3",8:205;0:154;4:188;1:169;9:140;5:106;7:82;2:52;6:241;3:145,"8:[0,1,2,3,4,5,18,19,20,21,22,23,24,25,26,27,28,29,30,31];0:[15,16,17,18,19,20,21,22,23,24,25,26,27,28,29];4:[0,1,2,3,4,5,6,7,8,9,10,11,12,27,28,29,30,31];1:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15];9:[1,2,3,4,5,6,7,8,9,10,11,12,13,14];5:[7,8,9,10,11,12,13,14,15,16];7:[0,1,26,27,28,29,30,31];2:[9,10,11,12,13];6:[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24];3:[0,1,2,3,4,5,6,7,8,9,10,11,12,31]","c8:bw=205,experts=[0,1,2,3,4,5,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c0:bw=154,experts=[15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]; c4:bw=188,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,27,28,29,30,31]; c1:bw=169,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]; c9:bw=140,experts=[1,2,3,4,5,6,7,8,9,10,11,12,13,14]; c5:bw=106,experts=[7,8,9,10,11,12,13,14,15,16]; c7:bw=82,experts=[0,1,26,27,28,29,30,31]; c2:bw=52,experts=[9,10,11,12,13]; c6:bw=241,experts=[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]; c3:bw=145,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,31]","5.3773,4.5032,6.5920,4.1699,3.3887,5.9933,4.4425,3.9521,7.8127,4.9599"
20,2026-09-23 17:01:22,Ours,0.01,2.3635118425563326,23.0,30.43,19,51.9266,0:51.93,50.6268,0.1525,1.1456,1047.2954,17:27.30,10,"0,2,1,9,7,6,3,5,4,8",0:101;2:151;1:147;9:61;7:157;6:248;3:67;5:13;4:217;8:184,"0:[0,1,2,3,4,5,6,7,30,31];2:[14,15,16,17,18,19,20,21,22,23,24,25,26,27,28];1:[16,17,18,19,20,21,22,23,24,25,26,27,28,29];9:[15,16,17,18,19,20];7:[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16];6:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,25,26,27,28,29,30,31];3:[13,14,15,16,17,18];5:[17];4:[0,1,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];8:[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]","c0:bw=101,experts=[0,1,2,3,4,5,6,7,30,31]; c2:bw=151,experts=[14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]; c1:bw=147,experts=[16,17,18,19,20,21,22,23,24,25,26,27,28,29]; c9:bw=61,experts=[15,16,17,18,19,20]; c7:bw=157,experts=[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16]; c6:bw=248,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,25,26,27,28,29,30,31]; c3:bw=67,experts=[13,14,15,16,17,18]; c5:bw=13,experts=[17]; c4:bw=217,experts=[0,1,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c8:bw=184,experts=[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]","4.5576,3.7053,4.1355,3.3733,4.4502,7.7755,4.9183,5.9977,6.5497,5.1638"
21,2026-09-23 17:02:15,Ours,0.01,2.3569981242192304,28.83,30.43,19,52.5878,0:52.59,51.3012,0.1565,1.1285,1099.8999,18:19.90,10,"1,2,7,4,8,5,0,3,6,9",1:150;2:145;7:46;4:175;8:67;5:118;0:243;3:27;6:57;9:93,"1:[0,1,2,3,4,5,6,7,8,9,10,11,12,30,31];2:[0,1,2,3,4,5,6,7,8,9,10,29,30,31];7:[17,18,19,20];4:[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18];8:[24,25,26,27,28,29];5:[18,19,20,21,22,23,24,25,26,27,28];0:[8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];3:[19,20];6:[17,18,19,20,21];9:[21,22,23,24,25,26,27,28,29]","c1:bw=150,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,30,31]; c2:bw=145,experts=[0,1,2,3,4,5,6,7,8,9,10,29,30,31]; c7:bw=46,experts=[17,18,19,20]; c4:bw=175,experts=[2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18]; c8:bw=67,experts=[24,25,26,27,28,29]; c5:bw=118,experts=[18,19,20,21,22,23,24,25,26,27,28]; c0:bw=243,experts=[8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c3:bw=27,experts=[19,20]; c6:bw=57,experts=[17,18,19,20,21]; c9:bw=93,experts=[21,22,23,24,25,26,27,28,29]","4.1775,3.8400,4.4337,7.1432,5.1562,6.0341,4.4885,4.9320,7.7306,3.3655"
22,2026-09-23 17:03:07,Ours,0.01,2.2607146097532604,33.57,33.57,22,51.9876,0:51.99,50.6731,0.1555,1.1573,1151.9033,19:11.90,10,"7,9,1,6,5,2,0,4,3,8",7:59;9:120;1:24;6:224;5:61;2:242;0:245;4:133;3:204;8:120,"7:[21,22,23,24,25];9:[0,1,2,3,4,5,6,7,8,9,30,31];1:[13,14];6:[0,1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26,27,28,29,30,31];5:[0,1,2,29,30,31];2:[0,1,2,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];0:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23];4:[19,20,21,22,23,24,25,26,27,28,29,30,31];3:[0,1,2,3,4,5,6,7,8,21,22,23,24,25,26,27,28,29,30,31];8:[0,1,2,3,4,5,6,7,8,9,30,31]","c7:bw=59,experts=[21,22,23,24,25]; c9:bw=120,experts=[0,1,2,3,4,5,6,7,8,9,30,31]; c1:bw=24,experts=[13,14]; c6:bw=224,experts=[0,1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26,27,28,29,30,31]; c5:bw=61,experts=[0,1,2,29,30,31]; c2:bw=242,experts=[0,1,2,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c0:bw=245,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]; c4:bw=133,experts=[19,20,21,22,23,24,25,26,27,28,29,30,31]; c3:bw=204,experts=[0,1,2,3,4,5,6,7,8,21,22,23,24,25,26,27,28,29,30,31]; c8:bw=120,experts=[0,1,2,3,4,5,6,7,8,9,30,31]","4.4264,3.3977,4.1309,7.8343,6.0443,3.6191,4.5156,6.5279,5.0343,5.1426"
23,2026-09-23 17:03:59,Ours,0.01,2.2103640360763883,32.62,33.57,22,52.0328,0:52.03,50.7563,0.149,1.1258,1203.954,20:03.95,10,"5,7,4,6,9,8,3,1,2,0",5:190;7:55;4:205;6:37;9:184;8:128;3:57;1:226;2:118;0:41,"5:[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21];7:[26,27,28,29,30];4:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19];6:[12,13,14];9:[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27];8:[10,11,12,13,14,15,16,17,18,19,20,21];3:[9,10,11,12,13];1:[0,1,2,3,4,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];2:[3,4,5,6,7,8,9,10,11,12,13];0:[24,25,26,27]","c5:bw=190,experts=[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]; c7:bw=55,experts=[26,27,28,29,30]; c4:bw=205,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]; c6:bw=37,experts=[12,13,14]; c9:bw=184,experts=[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27]; c8:bw=128,experts=[10,11,12,13,14,15,16,17,18,19,20,21]; c3:bw=57,experts=[9,10,11,12,13]; c1:bw=226,experts=[0,1,2,3,4,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c2:bw=118,experts=[3,4,5,6,7,8,9,10,11,12,13]; c0:bw=41,experts=[24,25,26,27]","6.2235,4.5758,6.6105,7.6586,3.3741,5.0858,4.8878,4.1304,3.6214,4.5883"
24,2026-09-23 17:04:54,Ours,0.01,2.2351418528166,27.56,33.57,22,55.4212,0:55.42,54.0343,0.1521,1.2333,1259.3918,20:59.39,10,"6,4,7,9,2,1,5,8,3,0",6:110;4:46;7:12;9:182;2:158;1:10;5:90;8:67;3:10;0:115,"6:[15,16,17,18,19,20,21,22,23,24,25];4:[20,21,22,23];7:[31];9:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31];2:[14,15,16,17,18,19,20,21,22,23,24,25,26,27,28];1:[5];5:[22,23,24,25,26,27,28,29,30];8:[22,23,24,25,26,27];3:[14];0:[0,1,2,3,4,5,6,28,29,30,31]","c6:bw=110,experts=[15,16,17,18,19,20,21,22,23,24,25]; c4:bw=46,experts=[20,21,22,23]; c7:bw=12,experts=[31]; c9:bw=182,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31]; c2:bw=158,experts=[14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]; c1:bw=10,experts=[5]; c5:bw=90,experts=[22,23,24,25,26,27,28,29,30]; c8:bw=67,experts=[22,23,24,25,26,27]; c3:bw=10,experts=[14]; c0:bw=115,experts=[0,1,2,3,4,5,6,28,29,30,31]","7.6755,6.5874,4.4486,3.6272,4.0668,4.5994,6.6844,6.1654,5.3261,4.8534"
25,2026-09-23 17:05:51,Ours,0.01,2.1926429867150725,37.19,37.19,25,56.7896,0:56.79,55.4348,0.1686,1.1844,1316.2017,21:56.20,10,"9,6,4,3,5,1,8,2,0,7",9:148;6:58;4:214;3:50;5:233;1:179;8:200;2:46;0:206;7:146,"9:[14,15,16,17,18,19,20,21,22,23,24,25,26,27];6:[26,27,28,29,30];4:[0,1,2,3,4,5,6,7,8,9,10,11,12,24,25,26,27,28,29,30,31];3:[15,16,17,18,19];5:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,31];1:[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22];8:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,28,29,30,31];2:[0,29,30,31];0:[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26];7:[0,1,2,3,4,5,6,7,8,9,10,11,12,13]","c9:bw=148,experts=[14,15,16,17,18,19,20,21,22,23,24,25,26,27]; c6:bw=58,experts=[26,27,28,29,30]; c4:bw=214,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,24,25,26,27,28,29,30,31]; c3:bw=50,experts=[15,16,17,18,19]; c5:bw=233,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,31]; c1:bw=179,experts=[6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]; c8:bw=200,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,28,29,30,31]; c2:bw=46,experts=[0,29,30,31]; c0:bw=206,experts=[7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26]; c7:bw=146,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13]","3.5974,8.3416,7.1413,5.9116,6.3802,4.3785,5.6576,3.9106,5.4572,4.6587"
26,2026-09-23 17:06:44,Ours,0.01,2.1977555221705023,33.06,37.19,25,52.2179,0:52.22,50.9183,0.1512,1.1467,1368.4372,22:48.44,10,"3,6,9,7,1,5,2,8,0,4",3:162;6:123;9:184;7:114;1:122;5:75;2:110;8:195;0:39;4:175,"3:[0,1,2,3,20,21,22,23,24,25,26,27,28,29,30,31];6:[0,1,2,3,4,5,6,7,8,9,10,31];9:[0,1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31];7:[14,15,16,17,18,19,20,21,22,23,24];1:[0,1,2,23,24,25,26,27,28,29,30,31];5:[22,23,24,25,26,27,28];2:[1,2,3,4,5,6,7,8,9,10,11];8:[0,1,2,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31];0:[27,28,29];4:[13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]","c3:bw=162,experts=[0,1,2,3,20,21,22,23,24,25,26,27,28,29,30,31]; c6:bw=123,experts=[0,1,2,3,4,5,6,7,8,9,10,31]; c9:bw=184,experts=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31]; c7:bw=114,experts=[14,15,16,17,18,19,20,21,22,23,24]; c1:bw=122,experts=[0,1,2,23,24,25,26,27,28,29,30,31]; c5:bw=75,experts=[22,23,24,25,26,27,28]; c2:bw=110,experts=[1,2,3,4,5,6,7,8,9,10,11]; c8:bw=195,experts=[0,1,2,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]; c0:bw=39,experts=[27,28,29]; c4:bw=175,experts=[13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]","5.0210,7.7296,3.4297,4.4826,4.2186,6.2127,3.7168,5.1041,4.4795,6.5238"
