Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-23 13:53:30,Ours,0.00208,3.628470701695697,1.01,1.01,1,51.2931,0:51.29,49.9378,0.2001,1.154,51.2931,0:51.29,10,"8,1,5,0,7,2,9,4,3,6",8:31;1:16;5:25;0:10;7:11;2:16;9:25;4:22;3:28;6:23,"8:[0,1,2];1:[2];5:[1,2];0:[2];7:[2];2:[2];9:[1,2];4:[1,2];3:[1,2];6:[1,2]","c8:bw=31,experts=[0,1,2]; c1:bw=16,experts=[2]; c5:bw=25,experts=[1,2]; c0:bw=10,experts=[2]; c7:bw=11,experts=[2]; c2:bw=16,experts=[2]; c9:bw=25,experts=[1,2]; c4:bw=22,experts=[1,2]; c3:bw=28,experts=[1,2]; c6:bw=23,experts=[1,2]","5.5562,4.2115,6.0899,4.5608,4.4780,3.6864,3.4488,6.5893,4.8530,6.4639"
2,2026-09-23 13:54:21,Ours,0.00406,3.4755185423023027,1.0,1.01,1,50.3558,0:50.36,49.061,0.1709,1.1226,101.8794,1:41.88,10,"0,1,8,5,3,4,7,9,6,2",0:20;1:23;8:27;5:38;3:37;4:17;7:31;9:26;6:10;2:12,"0:[1,2];1:[1,2];8:[1,2];5:[0,1,2];3:[0,1,2];4:[1];7:[0,1,2];9:[1,2];6:[1];2:[1]","c0:bw=20,experts=[1,2]; c1:bw=23,experts=[1,2]; c8:bw=27,experts=[1,2]; c5:bw=38,experts=[0,1,2]; c3:bw=37,experts=[0,1,2]; c4:bw=17,experts=[1]; c7:bw=31,experts=[0,1,2]; c9:bw=26,experts=[1,2]; c6:bw=10,experts=[1]; c2:bw=12,experts=[1]","4.4219,4.1790,5.1928,6.0667,4.8232,6.5282,4.3493,3.4102,6.4640,3.6257"
3,2026-09-23 13:55:12,Ours,0.006040000000000001,3.394393781575693,1.0,1.01,1,50.7012,0:50.70,49.4043,0.1609,1.1347,152.5933,2:32.59,10,"9,2,0,6,8,5,3,7,1,4",9:26;2:23;0:28;6:22;8:17;5:10;3:14;7:18;1:10;4:29,"9:[1,2];2:[1,2];0:[1,2];6:[1,2];8:[1];5:[1];3:[1];7:[1];1:[1];4:[1,2]","c9:bw=26,experts=[1,2]; c2:bw=23,experts=[1,2]; c0:bw=28,experts=[1,2]; c6:bw=22,experts=[1,2]; c8:bw=17,experts=[1]; c5:bw=10,experts=[1]; c3:bw=14,experts=[1]; c7:bw=18,experts=[1]; c1:bw=10,experts=[1]; c4:bw=29,experts=[1,2]","3.4635,3.6328,4.5654,6.5342,5.1099,5.9416,4.9326,4.4349,4.1487,6.6406"
4,2026-09-23 13:56:02,Ours,0.00802,3.6512677368837756,1.0,1.01,1,50.834,0:50.83,49.558,0.159,1.1157,203.4394,3:23.44,10,"1,7,6,2,8,0,3,4,5,9",1:22;7:25;6:29;2:33;8:17;0:33;3:19;4:31;5:40;9:12,"1:[0,3];7:[1,3];6:[0,3];2:[0,1,3];8:[3];0:[0,1,3];3:[3];4:[0,1,3];5:[0,1,2,3];9:[0]","c1:bw=22,experts=[0,3]; c7:bw=25,experts=[1,3]; c6:bw=29,experts=[0,3]; c2:bw=33,experts=[0,1,3]; c8:bw=17,experts=[3]; c0:bw=33,experts=[0,1,3]; c3:bw=19,experts=[3]; c4:bw=31,experts=[0,1,3]; c5:bw=40,experts=[0,1,2,3]; c9:bw=12,experts=[0]","4.2054,4.4625,6.5624,3.6259,5.1123,4.5101,4.9834,6.6481,6.0325,3.4151"
5,2026-09-23 13:56:53,Ours,0.01,3.304360449995291,1.09,1.09,5,50.5346,0:50.53,49.2198,0.1612,1.1522,253.9862,4:13.99,10,"1,5,4,8,0,7,6,3,2,9",1:11;5:22;4:27;8:20;0:28;7:14;6:29;3:35;2:10;9:35,"1:[1];5:[1,2];4:[1,2];8:[0,1];0:[1,2];7:[1];6:[1,2];3:[0,1,2];2:[1];9:[1,2,3]","c1:bw=11,experts=[1]; c5:bw=22,experts=[1,2]; c4:bw=27,experts=[1,2]; c8:bw=20,experts=[0,1]; c0:bw=28,experts=[1,2]; c7:bw=14,experts=[1]; c6:bw=29,experts=[1,2]; c3:bw=35,experts=[0,1,2]; c2:bw=10,experts=[1]; c9:bw=35,experts=[1,2,3]","4.1496,6.0221,6.5614,5.1269,4.5850,4.4424,6.3892,4.9458,3.5996,3.3978"
6,2026-09-23 13:57:44,Ours,0.01,3.2777094190880334,1.39,1.39,6,50.7329,0:50.73,49.4303,0.1621,1.1392,304.7316,5:04.73,10,"8,2,5,7,3,1,9,0,4,6",8:37;2:23;5:15;7:32;3:20;1:18;9:27;0:17;4:10;6:11,"8:[0,1,2];2:[1,2];5:[1];7:[0,1,2];3:[1,2];1:[2];9:[1,2];0:[1];4:[1];6:[1]","c8:bw=37,experts=[0,1,2]; c2:bw=23,experts=[1,2]; c5:bw=15,experts=[1]; c7:bw=32,experts=[0,1,2]; c3:bw=20,experts=[1,2]; c1:bw=18,experts=[2]; c9:bw=27,experts=[1,2]; c0:bw=17,experts=[1]; c4:bw=10,experts=[1]; c6:bw=11,experts=[1]","5.1584,3.6854,5.9940,4.5078,4.9455,4.1953,3.4366,4.5002,6.5863,6.4207"
7,2026-09-23 13:58:33,Ours,0.01,3.240256167448964,2.34,2.34,7,49.5872,0:49.59,48.2687,0.1586,1.1586,354.3311,5:54.33,10,"0,5,2,6,3,7,4,1,8,9",0:20;5:27;2:22;6:10;3:15;7:17;4:10;1:10;8:32;9:10,"0:[1,2];5:[1,2];2:[1,2];6:[1];3:[1];7:[1];4:[1];1:[1];8:[0,1,2];9:[1]","c0:bw=20,experts=[1,2]; c5:bw=27,experts=[1,2]; c2:bw=22,experts=[1,2]; c6:bw=10,experts=[1]; c3:bw=15,experts=[1]; c7:bw=17,experts=[1]; c4:bw=10,experts=[1]; c1:bw=10,experts=[1]; c8:bw=32,experts=[0,1,2]; c9:bw=10,experts=[1]","4.4624,5.9272,3.5736,6.3205,4.8743,4.3287,6.3691,4.0793,5.0304,3.3031"
8,2026-09-23 13:59:23,Ours,0.01,3.5043940514754546,4.74,4.74,8,49.3869,0:49.39,48.1002,0.1364,1.149,403.7304,6:43.73,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:20;1:32;3:21;0:18;5:16;2:30;9:33;7:10;6:23,"4:[0];8:[1,3];1:[0,1,3];3:[1,3];0:[0];5:[0];2:[0,1,3];9:[0,1,2];7:[3];6:[0,3]","c4:bw=10,experts=[0]; c8:bw=20,experts=[1,3]; c1:bw=32,experts=[0,1,3]; c3:bw=21,experts=[1,3]; c0:bw=18,experts=[0]; c5:bw=16,experts=[0]; c2:bw=30,experts=[0,1,3]; c9:bw=33,experts=[0,1,2]; c7:bw=10,experts=[3]; c6:bw=23,experts=[0,3]","6.4106,5.0390,4.0910,4.8219,4.4036,5.8809,3.5472,3.3352,4.3139,6.2570"
9,2026-09-23 14:00:12,Ours,0.01,3.3353675854758977,6.12,6.12,9,49.4471,0:49.45,48.1272,0.1566,1.1619,453.1901,7:33.19,10,"2,0,4,9,8,6,7,5,1,3",2:12;0:29;4:33;9:15;8:10;6:17;7:25;5:29;1:10;3:13,"2:[1];0:[1,3];4:[1,2,3];9:[3];8:[1];6:[2];7:[1,2];5:[1,3];1:[1];3:[0]","c2:bw=12,experts=[1]; c0:bw=29,experts=[1,3]; c4:bw=33,experts=[1,2,3]; c9:bw=15,experts=[3]; c8:bw=10,experts=[1]; c6:bw=17,experts=[2]; c7:bw=25,experts=[1,2]; c5:bw=29,experts=[1,3]; c1:bw=10,experts=[1]; c3:bw=13,experts=[0]","3.5555,4.4247,6.4392,3.3197,4.9902,6.2674,4.3579,5.9148,4.0573,4.8006"
10,2026-09-23 14:01:04,Ours,0.01,3.1213485960071745,6.16,6.16,10,51.7035,0:51.70,50.2388,0.178,1.2821,504.907,8:24.91,10,"4,2,7,0,6,3,5,8,9,1",4:20;2:19;7:21;0:33;6:36;3:26;5:32;8:20;9:20;1:23,"4:[1,2];2:[1];7:[0,1];0:[1,2,3];6:[1,2,3];3:[1,2];5:[1,2,3];8:[1,2];9:[1,2];1:[1,2]","c4:bw=20,experts=[1,2]; c2:bw=19,experts=[1]; c7:bw=21,experts=[0,1]; c0:bw=33,experts=[1,2,3]; c6:bw=36,experts=[1,2,3]; c3:bw=26,experts=[1,2]; c5:bw=32,experts=[1,2,3]; c8:bw=20,experts=[1,2]; c9:bw=20,experts=[1,2]; c1:bw=23,experts=[1,2]","6.4550,3.5836,4.3736,4.4400,6.3138,5.3105,6.3661,5.4518,3.4990,4.4452"
