Round,Client,BudgetK,NumBatches,NumSamples,StopBatches,Certified,Agree,Agree1,Agree2,Agree4,Agree8,Agree16
33,6,3,412,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
33,5,2,384,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
33,2,2,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
34,0,2,286,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
34,7,3,282,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
35,4,3,417,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
35,0,2,286,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
35,1,3,264,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
35,9,2,214,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
35,3,2,314,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
36,9,3,214,3421,16,0,1.0,0.0,1.0,1.0,1.0,1.0
36,0,3,286,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
36,7,2,282,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
36,1,1,264,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
37,1,1,264,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
37,5,3,384,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
37,2,3,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
37,4,3,417,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
37,3,3,314,5018,16,0,1.0,0.0,0.0,1.0,1.0,1.0
37,8,1,327,5219,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,1,3,264,4218,16,0,1.0,1.0,1.0,1.0,1.0,1.0
38,5,1,384,6137,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,2,1,229,3656,1,1,1.0,1.0,1.0,1.0,1.0,1.0
38,3,3,314,5018,16,0,1.0,0.0,1.0,1.0,1.0,1.0
38,9,2,214,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
39,3,2,314,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
39,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
39,6,3,412,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
39,2,3,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
39,4,3,417,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
39,9,2,214,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
40,8,2,327,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
40,5,3,384,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
40,3,1,314,5018,1,1,1.0,1.0,1.0,1.0,1.0,1.0
40,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
40,0,3,286,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
41,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
41,1,1,264,4218,1,1,1.0,1.0,1.0,1.0,1.0,1.0
41,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
42,6,3,412,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
42,0,1,286,4573,1,1,1.0,1.0,1.0,1.0,1.0,1.0
42,7,2,282,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
43,9,3,214,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
43,7,2,282,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
43,4,3,417,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
43,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
43,0,2,286,4573,16,0,1.0,1.0,1.0,1.0,1.0,1.0
44,4,2,417,6664,16,0,1.0,1.0,1.0,1.0,1.0,1.0
44,2,3,229,3656,16,0,1.0,1.0,1.0,1.0,1.0,1.0
44,5,2,384,6137,16,0,1.0,1.0,1.0,1.0,1.0,1.0
44,6,2,412,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
44,9,3,214,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
44,8,3,327,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
45,0,3,286,4573,16,0,1.0,0.0,1.0,1.0,1.0,1.0
45,7,3,282,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
45,9,2,214,3421,16,0,1.0,0.0,1.0,1.0,1.0,1.0
45,6,1,412,6582,1,1,1.0,1.0,1.0,1.0,1.0,1.0
46,9,3,214,3421,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,3,2,314,5018,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,6,3,412,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,8,3,327,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
46,7,2,282,4512,16,0,1.0,1.0,1.0,1.0,1.0,1.0
47,6,2,412,6582,16,0,1.0,1.0,1.0,1.0,1.0,1.0
47,9,1,214,3421,1,1,1.0,1.0,1.0,1.0,1.0,1.0
47,8,3,327,5219,16,0,1.0,1.0,1.0,1.0,1.0,1.0
47,4,1,417,6664,1,1,1.0,1.0,1.0,1.0,1.0,1.0
