Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-20 02:39:12,Ours,0.00208,1.6135610181688844,18.07,18.07,1,69.7752,1:09.78,68.1825,0.1648,1.4262,69.7752,1:09.78,10,"8,1,5,0,7,2,9,4,3,6",8:31;1:16;5:25;0:10;7:11;2:16;9:25;4:22;3:28;6:23,"8:[0,1,2];1:[1];5:[5,6];0:[0];7:[7];2:[2];9:[1,2];4:[4,5];3:[3,4];6:[6,7]","c8:bw=31,experts=[0,1,2]; c1:bw=16,experts=[1]; c5:bw=25,experts=[5,6]; c0:bw=10,experts=[0]; c7:bw=11,experts=[7]; c2:bw=16,experts=[2]; c9:bw=25,experts=[1,2]; c4:bw=22,experts=[4,5]; c3:bw=28,experts=[3,4]; c6:bw=23,experts=[6,7]","9.9245,24.9328,7.7788,7.7435,4.4973,0.3225,6.4484,3.6976,0.5997,2.2374"
2,2026-09-20 02:40:22,Ours,0.00406,1.4561584002772614,19.35,19.35,2,69.8638,1:09.86,67.9137,0.1736,1.7748,139.9436,2:19.94,10,"0,1,8,5,3,4,7,9,6,2",0:20;1:23;8:27;5:38;3:37;4:17;7:31;9:26;6:10;2:12,"0:[1,2];1:[2,3];8:[3,4];5:[0,1,7];3:[5,6,7];4:[6];7:[0,1,2];9:[3,4];6:[0];2:[3]","c0:bw=20,experts=[1,2]; c1:bw=23,experts=[2,3]; c8:bw=27,experts=[3,4]; c5:bw=38,experts=[0,1,7]; c3:bw=37,experts=[5,6,7]; c4:bw=17,experts=[6]; c7:bw=31,experts=[0,1,2]; c9:bw=26,experts=[3,4]; c6:bw=10,experts=[0]; c2:bw=12,experts=[3]","8.1401,24.7722,8.4360,7.2973,0.6513,3.6461,4.9744,7.0638,2.6121,0.3205"
3,2026-09-20 02:41:28,Ours,0.006040000000000001,1.295025468243643,31.85,31.85,3,65.7812,1:05.78,64.134,0.1617,1.484,205.7451,3:25.75,10,"9,2,0,6,8,5,3,7,1,4",9:26;2:23;0:28;6:22;8:17;5:10;3:14;7:18;1:10;4:29,"9:[5,6];2:[4,5];0:[3,4];6:[1,2];8:[5];5:[2];3:[0];7:[3];1:[4];4:[0,7]","c9:bw=26,experts=[5,6]; c2:bw=23,experts=[4,5]; c0:bw=28,experts=[3,4]; c6:bw=22,experts=[1,2]; c8:bw=17,experts=[5]; c5:bw=10,experts=[2]; c3:bw=14,experts=[0]; c7:bw=18,experts=[3]; c1:bw=10,experts=[4]; c4:bw=29,experts=[0,7]","6.1496,0.2651,7.7531,2.2639,8.2333,7.4998,0.6479,4.3955,23.3097,3.6161"
4,2026-09-20 02:42:34,Ours,0.00802,1.5103067748494376,16.36,31.85,3,65.7225,1:05.72,64.0499,0.1765,1.4945,271.4835,4:31.48,10,"1,7,6,2,8,0,3,4,5,9",1:22;7:25;6:29;2:33;8:17;0:33;3:19;4:31;5:40;9:12,"1:[5,6];7:[4,5];6:[3,4];2:[0,6,7];8:[6];0:[5,6,7];3:[1];4:[1,2,3];5:[3,4,5,6];9:[7]","c1:bw=22,experts=[5,6]; c7:bw=25,experts=[4,5]; c6:bw=29,experts=[3,4]; c2:bw=33,experts=[0,6,7]; c8:bw=17,experts=[6]; c0:bw=33,experts=[5,6,7]; c3:bw=19,experts=[1]; c4:bw=31,experts=[1,2,3]; c5:bw=40,experts=[3,4,5,6]; c9:bw=12,experts=[7]","22.5814,4.5303,2.3284,0.2762,8.5471,7.7814,0.6472,3.6546,7.4543,6.2491"
5,2026-09-20 02:43:41,Ours,0.01,1.1606006171199148,20.13,31.85,3,67.6736,1:07.67,66.0045,0.1634,1.5037,339.1753,5:39.18,10,"1,5,4,8,0,7,6,3,2,9",1:11;5:22;4:27;8:20;0:28;7:14;6:29;3:35;2:10;9:35,"1:[7];5:[0,7];4:[4,5];8:[0,7];0:[0,1];7:[6];6:[5,6];3:[2,3,4];2:[1];9:[0,1,2]","c1:bw=11,experts=[7]; c5:bw=22,experts=[0,7]; c4:bw=27,experts=[4,5]; c8:bw=20,experts=[0,7]; c0:bw=28,experts=[0,1]; c7:bw=14,experts=[6]; c6:bw=29,experts=[5,6]; c3:bw=35,experts=[2,3,4]; c2:bw=10,experts=[1]; c9:bw=35,experts=[0,1,2]","24.3963,7.2187,3.6574,8.7435,8.0023,4.3923,2.3401,0.6521,0.2651,6.3365"
6,2026-09-20 02:44:49,Ours,0.01,1.2087796159177722,9.65,31.85,3,67.9703,1:07.97,66.3152,0.1843,1.4692,407.1629,6:47.16,10,"8,2,5,7,3,1,9,0,4,6",8:37;2:23;5:15;7:32;3:20;1:18;9:27;0:17;4:10;6:11,"8:[1,2,3];2:[2,3];5:[1];7:[0,1,7];3:[5,6];1:[0];9:[3,4];0:[2];4:[6];6:[7]","c8:bw=37,experts=[1,2,3]; c2:bw=23,experts=[2,3]; c5:bw=15,experts=[1]; c7:bw=32,experts=[0,1,7]; c3:bw=20,experts=[5,6]; c1:bw=18,experts=[0]; c9:bw=27,experts=[3,4]; c0:bw=17,experts=[2]; c4:bw=10,experts=[6]; c6:bw=11,experts=[7]","8.7752,0.2752,7.1390,4.5476,0.7625,24.6551,6.0981,8.1107,3.7089,2.2427"
7,2026-09-20 02:45:58,Ours,0.01,1.3281224146616384,38.45,38.45,7,68.5911,1:08.59,66.9297,0.1823,1.4776,475.7718,7:55.77,10,"0,5,2,6,3,7,4,1,8,9",0:20;5:27;2:22;6:10;3:15;7:17;4:10;1:10;8:32;9:10,"0:[3,4];5:[2,3];2:[4,5];6:[0];3:[7];7:[2];4:[7];1:[1];8:[4,5,6];9:[5]","c0:bw=20,experts=[3,4]; c5:bw=27,experts=[2,3]; c2:bw=22,experts=[4,5]; c6:bw=10,experts=[0]; c3:bw=15,experts=[7]; c7:bw=17,experts=[2]; c4:bw=10,experts=[7]; c1:bw=10,experts=[1]; c8:bw=32,experts=[4,5,6]; c9:bw=10,experts=[5]","7.7402,7.8676,0.2759,2.2439,0.6426,4.2620,3.9538,24.9512,8.5934,6.3989"
8,2026-09-20 02:47:04,Ours,0.01,1.3207550738425446,19.55,38.45,7,66.041,1:06.04,64.3906,0.1737,1.4751,541.8304,9:01.83,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:20;1:32;3:21;0:18;5:16;2:30;9:33;7:10;6:23,"4:[0];8:[0,7];1:[2,3,4];3:[0,1];0:[5];5:[4];2:[0,6,7];9:[0,6,7];7:[3];6:[1,2]","c4:bw=10,experts=[0]; c8:bw=20,experts=[0,7]; c1:bw=32,experts=[2,3,4]; c3:bw=21,experts=[0,1]; c0:bw=18,experts=[5]; c5:bw=16,experts=[4]; c2:bw=30,experts=[0,6,7]; c9:bw=33,experts=[0,6,7]; c7:bw=10,experts=[3]; c6:bw=23,experts=[1,2]","3.6673,8.7120,23.8919,0.6581,7.9828,7.0864,0.2223,5.6102,4.4002,2.1594"
9,2026-09-20 02:48:18,Ours,0.01,1.0917667971254648,29.15,38.45,7,74.0642,1:14.06,72.2446,0.1731,1.6449,615.9127,10:15.91,10,"2,0,4,9,8,6,7,5,1,3",2:12;0:29;4:33;9:15;8:10;6:17;7:25;5:29;1:10;3:13,"2:[1];0:[6,7];4:[1,2,3];9:[1];8:[1];6:[3];7:[4,5];5:[5,6];1:[5];3:[2]","c2:bw=12,experts=[1]; c0:bw=29,experts=[6,7]; c4:bw=33,experts=[1,2,3]; c9:bw=15,experts=[1]; c8:bw=10,experts=[1]; c6:bw=17,experts=[3]; c7:bw=25,experts=[4,5]; c5:bw=29,experts=[5,6]; c1:bw=10,experts=[5]; c3:bw=13,experts=[2]","0.2684,8.6681,3.7076,6.4488,9.3394,2.4086,4.7809,7.9627,27.9648,0.6951"
10,2026-09-20 02:49:27,Ours,0.01,1.286711424430652,40.45,40.45,10,69.0419,1:09.04,67.5158,0.1612,1.3634,684.9738,11:24.97,10,"4,2,7,0,6,3,5,8,9,1",4:20;2:19;7:21;0:33;6:36;3:26;5:32;8:20;9:20;1:23,"4:[4,5];2:[2];7:[6,7];0:[0,1,2];6:[4,5,6];3:[3,4];5:[0,1,7];8:[2,3];9:[2,3];1:[6,7]","c4:bw=20,experts=[4,5]; c2:bw=19,experts=[2]; c7:bw=21,experts=[6,7]; c0:bw=33,experts=[0,1,2]; c6:bw=36,experts=[4,5,6]; c3:bw=26,experts=[3,4]; c5:bw=32,experts=[0,1,7]; c8:bw=20,experts=[2,3]; c9:bw=20,experts=[2,3]; c1:bw=23,experts=[6,7]","4.0524,0.2916,4.8699,9.1035,2.4292,0.7037,7.8329,8.0875,5.8988,24.2462"
