Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-23 11:05:53,Ours,0.00208,3.9462704392184067,1.93,1.93,1,52.0157,0:52.02,50.7367,0.1317,1.1461,52.0157,0:52.02,10,"8,1,5,0,7,2,9,4,3,6",8:61;1:32;5:49;0:20;7:23;2:32;9:50;4:44;3:57;6:45,"8:[0,2,3,4,6,7];1:[0,2,6];5:[0,3,5,7];0:[3,7];7:[4,5];2:[2,3,4];9:[0,1,3,6,7];4:[0,5,6,7];3:[0,1,2,4,6];6:[0,4,6,7]","c8:bw=61,experts=[0,2,3,4,6,7]; c1:bw=32,experts=[0,2,6]; c5:bw=49,experts=[0,3,5,7]; c0:bw=20,experts=[3,7]; c7:bw=23,experts=[4,5]; c2:bw=32,experts=[2,3,4]; c9:bw=50,experts=[0,1,3,6,7]; c4:bw=44,experts=[0,5,6,7]; c3:bw=57,experts=[0,1,2,4,6]; c6:bw=45,experts=[0,4,6,7]","5.6792,4.2649,6.1715,4.6400,4.4466,3.7364,3.5531,6.6260,4.9503,6.6688"
2,2026-09-23 11:06:44,Ours,0.00406,3.537004112430059,3.01,3.01,2,50.3725,0:50.37,49.0983,0.1338,1.1391,102.5934,1:42.59,10,"0,1,8,5,3,4,7,9,6,2",0:39;1:46;8:54;5:76;3:75;4:33;7:61;9:52;6:20;2:24,"0:[5,6,7];1:[2,3,4,5];8:[0,2,3,4,7];5:[1,2,3,4,5,6,7];3:[0,1,2,3,4,5,6];4:[0,2,4];7:[0,1,2,3,6,7];9:[2,3,4,5,7];6:[3,6];2:[3,7]","c0:bw=39,experts=[5,6,7]; c1:bw=46,experts=[2,3,4,5]; c8:bw=54,experts=[0,2,3,4,7]; c5:bw=76,experts=[1,2,3,4,5,6,7]; c3:bw=75,experts=[0,1,2,3,4,5,6]; c4:bw=33,experts=[0,2,4]; c7:bw=61,experts=[0,1,2,3,6,7]; c9:bw=52,experts=[2,3,4,5,7]; c6:bw=20,experts=[3,6]; c2:bw=24,experts=[3,7]","4.5994,4.1482,5.1212,5.9943,4.8939,6.4632,4.4599,3.3009,6.5673,3.5498"
3,2026-09-23 11:07:34,Ours,0.006040000000000001,3.6411095866522922,3.92,3.92,3,50.557,0:50.56,49.2712,0.1276,1.157,153.1621,2:33.16,10,"9,2,0,6,8,5,3,7,1,4",9:53;2:46;0:55;6:44;8:33;5:20;3:28;7:36;1:20;4:58,"9:[2,3,5,6,7];2:[0,2,4,6];0:[1,2,3,5,6];6:[0,1,2,3];8:[0,2,3];5:[0,6];3:[2,5];7:[1,2,5];1:[1,5];4:[2,4,5,6,7]","c9:bw=53,experts=[2,3,5,6,7]; c2:bw=46,experts=[0,2,4,6]; c0:bw=55,experts=[1,2,3,5,6]; c6:bw=44,experts=[0,1,2,3]; c8:bw=33,experts=[0,2,3]; c5:bw=20,experts=[0,6]; c3:bw=28,experts=[2,5]; c7:bw=36,experts=[1,2,5]; c1:bw=20,experts=[1,5]; c4:bw=58,experts=[2,4,5,6,7]","3.3500,3.5436,4.6116,6.6506,5.1081,6.0872,4.9714,4.4264,4.1152,6.4070"
4,2026-09-23 11:08:24,Ours,0.00802,3.2386032959584967,6.61,6.61,4,50.0297,0:50.03,48.7793,0.1341,1.115,203.2025,3:23.20,10,"1,7,6,2,8,0,3,4,5,9",1:44;7:50;6:59;2:66;8:35;0:65;3:37;4:62;5:80;9:24,"1:[1,2,4,7];7:[1,3,4,5,6];6:[0,3,5,6,7];2:[0,1,3,4,5,7];8:[1,3,6];0:[0,2,3,4,6,7];3:[0,4,5];4:[0,1,2,3,6,7];5:[0,1,2,3,4,5,6,7];9:[0,6]","c1:bw=44,experts=[1,2,4,7]; c7:bw=50,experts=[1,3,4,5,6]; c6:bw=59,experts=[0,3,5,6,7]; c2:bw=66,experts=[0,1,3,4,5,7]; c8:bw=35,experts=[1,3,6]; c0:bw=65,experts=[0,2,3,4,6,7]; c3:bw=37,experts=[0,4,5]; c4:bw=62,experts=[0,1,2,3,6,7]; c5:bw=80,experts=[0,1,2,3,4,5,6,7]; c9:bw=24,experts=[0,6]","4.0992,4.4001,6.3446,3.5932,5.2089,4.4027,4.8908,6.5476,5.9692,3.3230"
5,2026-09-23 11:09:15,Ours,0.01,3.328386765339937,6.26,6.61,4,50.5916,0:50.59,49.3258,0.1305,1.1301,253.8061,4:13.81,10,"1,5,4,8,0,7,6,3,2,9",1:22;5:44;4:54;8:41;0:55;7:27;6:59;3:70;2:20;9:69,"1:[1,7];5:[1,4,5,6];4:[1,2,3,5,7];8:[1,2,3,6];0:[0,1,3,4,6];7:[1,6];6:[1,2,4,6,7];3:[0,1,2,4,5,6,7];2:[1,5];9:[0,1,3,5,6,7]","c1:bw=22,experts=[1,7]; c5:bw=44,experts=[1,4,5,6]; c4:bw=54,experts=[1,2,3,5,7]; c8:bw=41,experts=[1,2,3,6]; c0:bw=55,experts=[0,1,3,4,6]; c7:bw=27,experts=[1,6]; c6:bw=59,experts=[1,2,4,6,7]; c3:bw=70,experts=[0,1,2,4,5,6,7]; c2:bw=20,experts=[1,5]; c9:bw=69,experts=[0,1,3,5,6,7]","4.1786,6.0766,6.6230,5.0700,4.3626,4.5899,6.4066,5.0556,3.5754,3.3875"
6,2026-09-23 11:10:05,Ours,0.01,3.0300453809043644,7.96,7.96,6,50.2979,0:50.30,49.0361,0.131,1.1295,304.1159,5:04.12,10,"8,2,5,7,3,1,9,0,4,6",8:74;2:46;5:30;7:64;3:40;1:36;9:53;0:34;4:20;6:23,"8:[0,1,3,4,5,6,7];2:[2,4,6,7];5:[1,3,4];7:[0,1,3,5,6,7];3:[4,5,6,7];1:[1,2,4];9:[0,2,3,4,5];0:[4,5,7];4:[4,5];6:[3,5]","c8:bw=74,experts=[0,1,3,4,5,6,7]; c2:bw=46,experts=[2,4,6,7]; c5:bw=30,experts=[1,3,4]; c7:bw=64,experts=[0,1,3,5,6,7]; c3:bw=40,experts=[4,5,6,7]; c1:bw=36,experts=[1,2,4]; c9:bw=53,experts=[0,2,3,4,5]; c0:bw=34,experts=[4,5,7]; c4:bw=20,experts=[4,5]; c6:bw=23,experts=[3,5]","5.1589,3.5239,6.0380,4.3778,4.8974,4.1299,3.4092,4.3603,6.6132,6.5275"
7,2026-09-23 11:10:57,Ours,0.01,3.108328930869131,9.36,9.36,7,51.3642,0:51.36,50.0764,0.1349,1.1516,355.4926,5:55.49,10,"0,5,2,6,3,7,4,1,8,9",0:40;5:54;2:44;6:20;3:29;7:34;4:20;1:20;8:64;9:20,"0:[0,2,4,7];5:[0,1,2,4,7];2:[0,3,6,7];6:[6,7];3:[4,5];7:[1,2,5];4:[1,7];1:[0,7];8:[0,2,3,4,5,7];9:[0,6]","c0:bw=40,experts=[0,2,4,7]; c5:bw=54,experts=[0,1,2,4,7]; c2:bw=44,experts=[0,3,6,7]; c6:bw=20,experts=[6,7]; c3:bw=29,experts=[4,5]; c7:bw=34,experts=[1,2,5]; c4:bw=20,experts=[1,7]; c1:bw=20,experts=[0,7]; c8:bw=64,experts=[0,2,3,4,5,7]; c9:bw=20,experts=[0,6]","4.6672,6.1811,3.5940,6.6062,5.0104,4.4300,6.7194,4.2238,5.2692,3.3750"
8,2026-09-23 11:11:54,Ours,0.01,3.1108949925722067,13.37,13.37,8,57.3115,0:57.31,56.0468,0.1277,1.1357,412.817,6:52.82,10,"4,8,1,3,0,5,2,9,7,6",4:20;8:41;1:65;3:41;0:36;5:31;2:60;9:65;7:20;6:46,"4:[1,7];8:[0,1,5,7];1:[0,1,2,3,6,7];3:[0,1,6,7];0:[4,5,6];5:[2,3,7];2:[1,2,4,5,6,7];9:[0,1,2,3,4,6];7:[2,4];6:[1,3,5,7]","c4:bw=20,experts=[1,7]; c8:bw=41,experts=[0,1,5,7]; c1:bw=65,experts=[0,1,2,3,6,7]; c3:bw=41,experts=[0,1,6,7]; c0:bw=36,experts=[4,5,6]; c5:bw=31,experts=[2,3,7]; c2:bw=60,experts=[1,2,4,5,6,7]; c9:bw=65,experts=[0,1,2,3,4,6]; c7:bw=20,experts=[2,4]; c6:bw=46,experts=[1,3,5,7]","6.8442,5.7006,4.9194,5.3647,4.9595,7.2720,4.5039,4.1825,5.1012,7.1986"
9,2026-09-23 11:12:44,Ours,0.01,2.920065253444187,16.1,16.1,9,49.6862,0:49.69,48.4152,0.1329,1.1367,462.5164,7:42.52,10,"2,0,4,9,8,6,7,5,1,3",2:24;0:58;4:66;9:29;8:20;6:34;7:51;5:58;1:20;3:25,"2:[2,4];0:[0,3,4,5,6];4:[1,2,3,4,6,7];9:[4,5];8:[1,2];6:[2,5,7];7:[0,1,2,4,5];5:[2,3,4,5,6];1:[1,3];3:[6,7]","c2:bw=24,experts=[2,4]; c0:bw=58,experts=[0,3,4,5,6]; c4:bw=66,experts=[1,2,3,4,6,7]; c9:bw=29,experts=[4,5]; c8:bw=20,experts=[1,2]; c6:bw=34,experts=[2,5,7]; c7:bw=51,experts=[0,1,2,4,5]; c5:bw=58,experts=[2,3,4,5,6]; c1:bw=20,experts=[1,3]; c3:bw=25,experts=[6,7]","3.5000,4.5438,6.3706,3.2907,4.9594,6.7359,4.3034,5.8946,4.0168,4.7999"
10,2026-09-23 11:13:36,Ours,0.01,2.828298604699117,16.68,16.68,10,51.9139,0:51.91,50.6664,0.1319,1.1144,514.4429,8:34.44,10,"4,2,7,0,6,3,5,8,9,1",4:41;2:38;7:42;0:65;6:72;3:51;5:64;8:39;9:39;1:45,"4:[1,3,5,6];2:[1,3,4];7:[1,3,5,6];0:[1,2,3,4,6,7];6:[1,2,3,4,5,6,7];3:[0,1,3,4,5];5:[0,1,3,5,6,7];8:[0,1,5];9:[2,4,7];1:[0,1,4,7]","c4:bw=41,experts=[1,3,5,6]; c2:bw=38,experts=[1,3,4]; c7:bw=42,experts=[1,3,5,6]; c0:bw=65,experts=[1,2,3,4,6,7]; c6:bw=72,experts=[1,2,3,4,5,6,7]; c3:bw=51,experts=[0,1,3,4,5]; c5:bw=64,experts=[0,1,3,5,6,7]; c8:bw=39,experts=[0,1,5]; c9:bw=39,experts=[2,4,7]; c1:bw=45,experts=[0,1,4,7]","6.8875,3.7671,4.6644,4.6834,6.7660,5.1890,6.2184,4.9922,3.2720,4.2264"
