Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
11,2026-09-23 18:21:23,Ours,0.01,2.7527306986560536,20.06,20.06,11,51.9125,0:51.91,50.4916,0.272,1.1467,569.3927,9:29.39,20,"2,6,16,4,17,1,13,12,19,3,8,15,5,10,14,7,11,9,18,0",2:27;6:55;16:43;4:16;17:44;1:40;13:40;12:20;19:25;3:50;8:39;15:44;5:28;10:35;14:15;7:44;11:34;9:33;18:47;0:28,"2:[4,6];6:[0,1,2,4,6];16:[0,1,4,6];4:[4];17:[1,2,4,6];1:[0,1,4,6];13:[0,1,4,6];12:[4,6];19:[4,6];3:[0,1,2,4,6];8:[1,4,6];15:[1,4,5,6];5:[4,6];10:[1,4,6];14:[4];7:[0,1,4,6];11:[1,4,6];9:[1,4,6];18:[0,1,4,6];0:[4,6]","c2:bw=27,experts=[4,6]; c6:bw=55,experts=[0,1,2,4,6]; c16:bw=43,experts=[0,1,4,6]; c4:bw=16,experts=[4]; c17:bw=44,experts=[1,2,4,6]; c1:bw=40,experts=[0,1,4,6]; c13:bw=40,experts=[0,1,4,6]; c12:bw=20,experts=[4,6]; c19:bw=25,experts=[4,6]; c3:bw=50,experts=[0,1,2,4,6]; c8:bw=39,experts=[1,4,6]; c15:bw=44,experts=[1,4,5,6]; c5:bw=28,experts=[4,6]; c10:bw=35,experts=[1,4,6]; c14:bw=15,experts=[4]; c7:bw=44,experts=[0,1,4,6]; c11:bw=34,experts=[1,4,6]; c9:bw=33,experts=[1,4,6]; c18:bw=47,experts=[0,1,4,6]; c0:bw=28,experts=[4,6]","2.5767,1.9974,2.0565,3.2503,2.1979,3.6388,3.9863,2.4114,3.5749,1.4319,2.2159,2.8870,1.2629,1.2132,3.7520,3.1549,2.3084,2.1713,2.9549,1.4487"
12,2026-09-23 18:22:15,Ours,0.01,2.7006033588921534,21.62,21.62,12,52.2752,0:52.28,50.8462,0.2731,1.1488,621.6817,10:21.68,20,"14,3,9,18,8,11,17,6,5,12,19,13,10,15,7,0,4,16,2,1",14:29;3:35;9:42;18:45;8:55;11:45;17:39;6:29;5:56;12:73;19:31;13:53;10:62;15:36;7:30;0:49;4:28;16:28;2:57;1:42,"14:[4,6];3:[1,4,6];9:[0,2,4,6];18:[1,4,5,6];8:[1,2,4,5,6];11:[0,1,4,6];17:[1,4,6];6:[4,6];5:[1,4,5,6,7];12:[0,1,2,4,5,6,7];19:[4,5,6];13:[1,2,4,5,6];10:[0,1,2,4,5,6];15:[1,4,6];7:[1,4,6];0:[0,1,4,6];4:[4,5];16:[4,6];2:[1,2,4,5,6];1:[1,4,5,6]","c14:bw=29,experts=[4,6]; c3:bw=35,experts=[1,4,6]; c9:bw=42,experts=[0,2,4,6]; c18:bw=45,experts=[1,4,5,6]; c8:bw=55,experts=[1,2,4,5,6]; c11:bw=45,experts=[0,1,4,6]; c17:bw=39,experts=[1,4,6]; c6:bw=29,experts=[4,6]; c5:bw=56,experts=[1,4,5,6,7]; c12:bw=73,experts=[0,1,2,4,5,6,7]; c19:bw=31,experts=[4,5,6]; c13:bw=53,experts=[1,2,4,5,6]; c10:bw=62,experts=[0,1,2,4,5,6]; c15:bw=36,experts=[1,4,6]; c7:bw=30,experts=[1,4,6]; c0:bw=49,experts=[0,1,4,6]; c4:bw=28,experts=[4,5]; c16:bw=28,experts=[4,6]; c2:bw=57,experts=[1,2,4,5,6]; c1:bw=42,experts=[1,4,5,6]","3.8162,1.4615,2.2204,2.9786,2.2226,2.3119,2.1992,2.0099,1.2652,2.4360,3.5890,4.0135,1.2146,2.9124,3.1576,1.4537,3.2582,2.1349,2.5540,3.6367"
13,2026-09-23 18:23:08,Ours,0.01,2.7024377918631775,23.0,23.0,13,52.4034,0:52.40,50.9494,0.3085,1.1396,674.0992,11:14.10,20,"9,8,6,14,13,2,19,12,1,17,4,15,18,0,16,7,10,3,5,11",9:15;8:15;6:36;14:70;13:32;2:16;19:36;12:42;1:47;17:55;4:10;15:38;18:51;0:25;16:10;7:58;10:42;3:30;5:29;11:52,"9:[5];8:[4];6:[0,4,6];14:[0,1,2,4,5,6,7];13:[1,4,6];2:[4];19:[1,4,6];12:[0,2,4,6];1:[0,1,4,6];17:[0,1,4,5,6];4:[1];15:[1,4,6];18:[1,2,4,5,6];0:[4,6];16:[4];7:[0,1,2,4,6];10:[1,2,4,6];3:[4,5,6];5:[4,6];11:[0,1,2,4,6]","c9:bw=15,experts=[5]; c8:bw=15,experts=[4]; c6:bw=36,experts=[0,4,6]; c14:bw=70,experts=[0,1,2,4,5,6,7]; c13:bw=32,experts=[1,4,6]; c2:bw=16,experts=[4]; c19:bw=36,experts=[1,4,6]; c12:bw=42,experts=[0,2,4,6]; c1:bw=47,experts=[0,1,4,6]; c17:bw=55,experts=[0,1,4,5,6]; c4:bw=10,experts=[1]; c15:bw=38,experts=[1,4,6]; c18:bw=51,experts=[1,2,4,5,6]; c0:bw=25,experts=[4,6]; c16:bw=10,experts=[4]; c7:bw=58,experts=[0,1,2,4,6]; c10:bw=42,experts=[1,2,4,6]; c3:bw=30,experts=[4,5,6]; c5:bw=29,experts=[4,6]; c11:bw=52,experts=[0,1,2,4,6]","2.2517,2.2216,2.0002,3.8064,4.0166,2.5698,3.5945,2.4317,3.6203,2.2110,3.3239,2.9148,2.9667,1.4506,2.0552,3.1626,1.2225,1.4472,1.2659,2.4163"
14,2026-09-23 18:24:00,Ours,0.01,2.595894513317087,25.33,25.33,14,52.3423,0:52.34,50.894,0.2885,1.1576,726.4561,12:06.46,20,"5,11,4,19,9,1,12,10,7,0,8,13,6,17,16,14,18,3,2,15",5:64;11:36;4:10;19:42;9:32;1:38;12:43;10:31;7:25;0:25;8:21;13:34;6:67;17:10;16:19;14:25;18:63;3:45;2:45;15:12,"5:[0,1,2,4,5,6];11:[0,4,6];4:[4];19:[0,2,4,6];9:[0,4,6];1:[0,4,6];12:[0,4,5,6];10:[2,4,6];7:[4,5];0:[4,6];8:[4,6];13:[0,4,6];6:[0,1,2,4,5,6];17:[4];16:[4];14:[4,6];18:[0,1,2,4,5,6];3:[0,1,4,6];2:[0,2,4,6];15:[4]","c5:bw=64,experts=[0,1,2,4,5,6]; c11:bw=36,experts=[0,4,6]; c4:bw=10,experts=[4]; c19:bw=42,experts=[0,2,4,6]; c9:bw=32,experts=[0,4,6]; c1:bw=38,experts=[0,4,6]; c12:bw=43,experts=[0,4,5,6]; c10:bw=31,experts=[2,4,6]; c7:bw=25,experts=[4,5]; c0:bw=25,experts=[4,6]; c8:bw=21,experts=[4,6]; c13:bw=34,experts=[0,4,6]; c6:bw=67,experts=[0,1,2,4,5,6]; c17:bw=10,experts=[4]; c16:bw=19,experts=[4]; c14:bw=25,experts=[4,6]; c18:bw=63,experts=[0,1,2,4,5,6]; c3:bw=45,experts=[0,1,4,6]; c2:bw=45,experts=[0,2,4,6]; c15:bw=12,experts=[4]","1.2829,2.3259,3.2797,3.6071,2.2403,3.6665,2.4569,1.2228,3.1379,1.4524,2.2467,4.0150,2.0295,2.2067,2.0692,3.7776,2.9963,1.4577,2.5462,2.8767"
15,2026-09-23 18:24:53,Ours,0.01,2.558596210718502,26.96,26.96,15,52.407,0:52.41,50.9703,0.2734,1.1574,778.8781,12:58.88,20,"14,16,19,13,4,12,5,7,10,1,0,15,3,8,18,11,6,2,9,17",14:50;16:29;19:59;13:60;4:47;12:10;5:18;7:59;10:13;1:14;0:20;15:10;3:10;8:52;18:34;11:55;6:33;2:53;9:19;17:47,"14:[0,2,4,5,6];16:[2,4];19:[0,1,2,4,6];13:[0,1,2,4,5,6];4:[0,2,4,6];12:[4];5:[4];7:[0,1,2,4,6];10:[4];1:[4];0:[4,6];15:[4];3:[4];8:[0,1,2,4,6];18:[1,4,6];11:[0,1,4,5,6];6:[2,4,6];2:[0,1,2,4,6];9:[4];17:[0,2,4,6]","c14:bw=50,experts=[0,2,4,5,6]; c16:bw=29,experts=[2,4]; c19:bw=59,experts=[0,1,2,4,6]; c13:bw=60,experts=[0,1,2,4,5,6]; c4:bw=47,experts=[0,2,4,6]; c12:bw=10,experts=[4]; c5:bw=18,experts=[4]; c7:bw=59,experts=[0,1,2,4,6]; c10:bw=13,experts=[4]; c1:bw=14,experts=[4]; c0:bw=20,experts=[4,6]; c15:bw=10,experts=[4]; c3:bw=10,experts=[4]; c8:bw=52,experts=[0,1,2,4,6]; c18:bw=34,experts=[1,4,6]; c11:bw=55,experts=[0,1,4,5,6]; c6:bw=33,experts=[2,4,6]; c2:bw=53,experts=[0,1,2,4,6]; c9:bw=19,experts=[4]; c17:bw=47,experts=[0,2,4,6]","3.8272,2.0800,3.6281,4.0503,3.3057,2.4094,1.2556,3.1444,1.1984,3.6600,1.4549,2.9002,1.4392,2.2489,3.0056,2.3333,2.0073,2.5815,2.2282,2.2121"
16,2026-09-23 18:25:46,Ours,0.01,2.6989815204709964,26.01,26.96,15,52.9431,0:52.94,51.4994,0.272,1.1695,831.8359,13:51.84,20,"6,11,4,1,18,9,14,13,10,0,12,5,7,3,17,16,15,2,19,8",6:40;11:10;4:35;1:29;18:12;9:24;14:29;13:24;10:22;0:57;12:14;5:40;7:22;3:43;17:43;16:54;15:48;2:52;19:62;8:49,"6:[3,4,6,7];11:[3];4:[3,4,6];1:[3,7];18:[3];9:[3,7];14:[3,4];13:[3,7];10:[3,7];0:[0,3,4,6,7];12:[3];5:[0,3,4,6];7:[3,4];3:[3,4,6,7];17:[3,4,6,7];16:[0,3,4,6,7];15:[3,4,6,7];2:[1,3,4,6,7];19:[0,3,4,5,6,7];8:[3,4,6,7]","c6:bw=40,experts=[3,4,6,7]; c11:bw=10,experts=[3]; c4:bw=35,experts=[3,4,6]; c1:bw=29,experts=[3,7]; c18:bw=12,experts=[3]; c9:bw=24,experts=[3,7]; c14:bw=29,experts=[3,4]; c13:bw=24,experts=[3,7]; c10:bw=22,experts=[3,7]; c0:bw=57,experts=[0,3,4,6,7]; c12:bw=14,experts=[3]; c5:bw=40,experts=[0,3,4,6]; c7:bw=22,experts=[3,4]; c3:bw=43,experts=[3,4,6,7]; c17:bw=43,experts=[3,4,6,7]; c16:bw=54,experts=[0,3,4,6,7]; c15:bw=48,experts=[3,4,6,7]; c2:bw=52,experts=[1,3,4,6,7]; c19:bw=62,experts=[0,3,4,5,6,7]; c8:bw=49,experts=[3,4,6,7]","2.0404,2.3717,3.2845,3.7273,3.0926,2.2526,3.7996,4.2271,1.2140,1.4574,2.4470,1.2648,3.1556,1.4547,2.2306,2.0802,2.9332,2.5709,3.6384,2.2568"
17,2026-09-23 18:26:39,Ours,0.01,2.520979192262966,29.55,29.55,17,53.2535,0:53.25,51.8053,0.2743,1.1717,885.105,14:45.11,20,"14,7,12,6,11,4,16,9,10,0,3,8,18,5,19,1,13,17,2,15",14:33;7:25;12:74;6:39;11:10;4:58;16:30;9:37;10:44;0:11;3:52;8:10;18:31;5:10;19:40;1:29;13:27;17:11;2:19;15:50,"14:[0,4,6];7:[4,7];12:[0,1,2,4,5,6,7];6:[0,4,6];11:[7];4:[2,4,5,6,7];16:[4,5,6];9:[0,4,6];10:[0,2,4,6];0:[2];3:[0,1,4,5,6];8:[4];18:[4,6,7];5:[4];19:[0,4,5,6];1:[2,4];13:[4,6];17:[4];2:[4];15:[0,1,4,5,6]","c14:bw=33,experts=[0,4,6]; c7:bw=25,experts=[4,7]; c12:bw=74,experts=[0,1,2,4,5,6,7]; c6:bw=39,experts=[0,4,6]; c11:bw=10,experts=[7]; c4:bw=58,experts=[2,4,5,6,7]; c16:bw=30,experts=[4,5,6]; c9:bw=37,experts=[0,4,6]; c10:bw=44,experts=[0,2,4,6]; c0:bw=11,experts=[2]; c3:bw=52,experts=[0,1,4,5,6]; c8:bw=10,experts=[4]; c18:bw=31,experts=[4,6,7]; c5:bw=10,experts=[4]; c19:bw=40,experts=[0,4,5,6]; c1:bw=29,experts=[2,4]; c13:bw=27,experts=[4,6]; c17:bw=11,experts=[4]; c2:bw=19,experts=[4]; c15:bw=50,experts=[0,1,4,5,6]","3.8778,3.2057,2.4806,2.0486,2.3650,3.3385,2.0974,2.2630,1.2339,1.4883,1.4675,2.2901,3.0704,1.2920,3.6760,3.7227,4.1029,2.2339,2.5880,2.9628"
18,2026-09-23 18:27:32,Ours,0.01,2.4379060653383093,31.49,31.49,18,53.2299,0:53.23,51.7738,0.2868,1.167,938.3512,15:38.35,20,"7,3,4,18,1,12,8,9,14,17,19,13,6,5,2,10,11,15,0,16",7:55;3:37;4:56;18:60;1:10;12:18;8:10;9:19;14:40;17:50;19:33;13:43;6:31;5:35;2:37;10:27;11:57;15:51;0:49;16:38,"7:[0,1,4,5,6];3:[0,4,6];4:[1,2,4,5,6];18:[0,1,2,4,5,6];1:[4];12:[4];8:[4];9:[4];14:[0,1,4,6];17:[0,1,4,5,6];19:[0,4,6];13:[0,4,5,6];6:[0,4,6];5:[0,4,6];2:[0,4,6];10:[4,6];11:[0,1,2,4,6];15:[0,2,4,5,6];0:[0,4,5,6];16:[0,4,6]","c7:bw=55,experts=[0,1,4,5,6]; c3:bw=37,experts=[0,4,6]; c4:bw=56,experts=[1,2,4,5,6]; c18:bw=60,experts=[0,1,2,4,5,6]; c1:bw=10,experts=[4]; c12:bw=18,experts=[4]; c8:bw=10,experts=[4]; c9:bw=19,experts=[4]; c14:bw=40,experts=[0,1,4,6]; c17:bw=50,experts=[0,1,4,5,6]; c19:bw=33,experts=[0,4,6]; c13:bw=43,experts=[0,4,5,6]; c6:bw=31,experts=[0,4,6]; c5:bw=35,experts=[0,4,6]; c2:bw=37,experts=[0,4,6]; c10:bw=27,experts=[4,6]; c11:bw=57,experts=[0,1,2,4,6]; c15:bw=51,experts=[0,2,4,5,6]; c0:bw=49,experts=[0,4,5,6]; c16:bw=38,experts=[0,4,6]","3.2555,1.4926,3.3739,3.0869,3.7020,2.4677,2.2730,2.2483,3.8045,2.2361,3.6761,4.1163,2.0431,1.2970,2.5870,1.2219,2.3504,2.9763,1.4686,2.0967"
19,2026-09-23 18:28:25,Ours,0.01,2.4206415027976456,31.02,31.49,18,53.3131,0:53.31,51.8958,0.2683,1.1431,991.6801,16:31.68,20,"8,7,1,6,9,10,11,19,13,5,17,12,18,16,3,2,15,4,0,14",8:56;7:22;1:46;6:66;9:38;10:35;11:20;19:37;13:10;5:29;17:67;12:54;18:31;16:13;3:40;2:14;15:39;4:51;0:42;14:30,"8:[0,1,2,4,6];7:[4,6];1:[0,4,5,6];6:[0,1,2,4,5,6];9:[1,4,6];10:[0,4,6];11:[4,6];19:[0,4,6];13:[4];5:[4,6];17:[0,1,2,4,5,6];12:[0,1,4,5,6];18:[0,4,6];16:[1];3:[0,2,4,6];2:[4];15:[0,4,6];4:[0,2,4,5,6];0:[0,4,5,6];14:[0,4,6]","c8:bw=56,experts=[0,1,2,4,6]; c7:bw=22,experts=[4,6]; c1:bw=46,experts=[0,4,5,6]; c6:bw=66,experts=[0,1,2,4,5,6]; c9:bw=38,experts=[1,4,6]; c10:bw=35,experts=[0,4,6]; c11:bw=20,experts=[4,6]; c19:bw=37,experts=[0,4,6]; c13:bw=10,experts=[4]; c5:bw=29,experts=[4,6]; c17:bw=67,experts=[0,1,2,4,5,6]; c12:bw=54,experts=[0,1,4,5,6]; c18:bw=31,experts=[0,4,6]; c16:bw=13,experts=[1]; c3:bw=40,experts=[0,2,4,6]; c2:bw=14,experts=[4]; c15:bw=39,experts=[0,4,6]; c4:bw=51,experts=[0,2,4,5,6]; c0:bw=42,experts=[0,4,5,6]; c14:bw=30,experts=[0,4,6]","2.3117,3.2385,3.7627,2.0688,2.2847,1.3120,2.3410,3.6722,4.0862,1.2990,2.2704,2.4774,3.0826,2.0868,1.4639,2.5447,2.9448,3.3429,1.4753,3.8302"
20,2026-09-23 18:29:19,Ours,0.01,2.4404627041183646,33.78,33.78,20,53.1471,0:53.15,51.7201,0.2785,1.1463,1044.844,17:24.84,20,"17,4,3,10,6,13,14,11,7,16,12,5,9,8,1,15,19,18,0,2",17:48;4:59;3:18;10:16;6:68;13:40;14:30;11:10;7:43;16:40;12:44;5:10;9:17;8:50;1:40;15:19;19:48;18:21;0:28;2:41,"17:[0,4,5,6];4:[0,1,4,5,6];3:[4];10:[5];6:[0,1,2,4,5,6];13:[0,1,4,6];14:[0,4,6];11:[4];7:[0,1,4,6];16:[0,4,5,6];12:[0,4,5,6];5:[7];9:[2];8:[0,2,4,5,6];1:[0,1,4,6];15:[4];19:[0,1,4,6];18:[4,6];0:[1,4];2:[0,4,5,6]","c17:bw=48,experts=[0,4,5,6]; c4:bw=59,experts=[0,1,4,5,6]; c3:bw=18,experts=[4]; c10:bw=16,experts=[5]; c6:bw=68,experts=[0,1,2,4,5,6]; c13:bw=40,experts=[0,1,4,6]; c14:bw=30,experts=[0,4,6]; c11:bw=10,experts=[4]; c7:bw=43,experts=[0,1,4,6]; c16:bw=40,experts=[0,4,5,6]; c12:bw=44,experts=[0,4,5,6]; c5:bw=10,experts=[7]; c9:bw=17,experts=[2]; c8:bw=50,experts=[0,2,4,5,6]; c1:bw=40,experts=[0,1,4,6]; c15:bw=19,experts=[4]; c19:bw=48,experts=[0,1,4,6]; c18:bw=21,experts=[4,6]; c0:bw=28,experts=[1,4]; c2:bw=41,experts=[0,4,5,6]","2.2701,3.3412,1.4592,1.2263,2.0503,4.1158,3.8368,2.3327,3.2207,2.0742,2.4716,1.2793,2.2727,2.2873,3.7313,2.9351,3.6784,3.0836,1.4619,2.5917"
21,2026-09-23 18:30:12,Ours,0.01,2.324869319871263,34.54,34.54,21,53.4643,0:53.46,52.0252,0.2659,1.1673,1098.3257,18:18.33,20,"13,14,15,17,3,4,18,19,2,11,12,9,6,5,10,8,0,7,16,1",13:23;14:31;15:19;17:35;3:10;4:48;18:60;19:58;2:39;11:23;12:38;9:25;6:16;5:32;10:40;8:18;0:66;7:12;16:33;1:41,"13:[4,6];14:[4,6,7];15:[4];17:[1,4,6];3:[4];4:[0,4,5,6];18:[0,1,2,4,5,6];19:[0,1,2,4,6];2:[0,4,6];11:[4,6];12:[0,4,6];9:[4,5];6:[4];5:[0,4,6];10:[0,1,4,6];8:[4];0:[0,1,2,4,5,6];7:[4];16:[0,4,6];1:[0,1,4,6]","c13:bw=23,experts=[4,6]; c14:bw=31,experts=[4,6,7]; c15:bw=19,experts=[4]; c17:bw=35,experts=[1,4,6]; c3:bw=10,experts=[4]; c4:bw=48,experts=[0,4,5,6]; c18:bw=60,experts=[0,1,2,4,5,6]; c19:bw=58,experts=[0,1,2,4,6]; c2:bw=39,experts=[0,4,6]; c11:bw=23,experts=[4,6]; c12:bw=38,experts=[0,4,6]; c9:bw=25,experts=[4,5]; c6:bw=16,experts=[4]; c5:bw=32,experts=[0,4,6]; c10:bw=40,experts=[0,1,4,6]; c8:bw=18,experts=[4]; c0:bw=66,experts=[0,1,2,4,5,6]; c7:bw=12,experts=[4]; c16:bw=33,experts=[0,4,6]; c1:bw=41,experts=[0,1,4,6]","4.1632,3.8905,2.9761,2.2583,1.4760,3.3470,3.1035,3.7021,2.5786,2.3708,2.4772,2.2627,2.0169,1.3038,1.2342,2.2821,1.4998,3.2270,2.0899,3.7654"
22,2026-09-23 18:31:06,Ours,0.01,2.3113042644256927,35.21,35.21,22,53.7165,0:53.72,52.2636,0.2773,1.1733,1152.0586,19:12.06,20,"4,19,8,17,18,5,10,16,9,1,6,2,11,14,13,15,7,0,12,3",4:36;19:45;8:33;17:62;18:15;5:17;10:10;16:34;9:33;1:10;6:61;2:66;11:43;14:48;13:34;15:66;7:16;0:67;12:64;3:56,"4:[4,5,6];19:[0,4,5,6];8:[0,4,6];17:[0,1,2,4,5,6];18:[4];5:[1];10:[4];16:[0,4,6];9:[0,4,6];1:[4];6:[0,1,2,4,5,6];2:[0,1,2,4,5,6];11:[0,4,5,6];14:[0,4,5,6];13:[1,4,6];15:[0,1,2,4,5,6];7:[4];0:[0,1,2,4,5,6];12:[0,1,2,4,5,6];3:[0,1,4,5,6]","c4:bw=36,experts=[4,5,6]; c19:bw=45,experts=[0,4,5,6]; c8:bw=33,experts=[0,4,6]; c17:bw=62,experts=[0,1,2,4,5,6]; c18:bw=15,experts=[4]; c5:bw=17,experts=[1]; c10:bw=10,experts=[4]; c16:bw=34,experts=[0,4,6]; c9:bw=33,experts=[0,4,6]; c1:bw=10,experts=[4]; c6:bw=61,experts=[0,1,2,4,5,6]; c2:bw=66,experts=[0,1,2,4,5,6]; c11:bw=43,experts=[0,4,5,6]; c14:bw=48,experts=[0,4,5,6]; c13:bw=34,experts=[1,4,6]; c15:bw=66,experts=[0,1,2,4,5,6]; c7:bw=16,experts=[4]; c0:bw=67,experts=[0,1,2,4,5,6]; c12:bw=64,experts=[0,1,2,4,5,6]; c3:bw=56,experts=[0,1,4,5,6]","3.3924,3.7455,2.3280,2.2902,3.0943,1.2749,1.2345,2.0895,2.2764,3.7625,2.0859,2.5959,2.3803,3.8984,4.1269,2.9799,3.2147,1.5011,2.5173,1.4749"
23,2026-09-23 18:32:00,Ours,0.01,2.289056924332321,36.4,36.4,23,53.8537,0:53.85,52.402,0.2761,1.1733,1205.9295,20:05.93,20,"2,13,1,19,8,15,3,6,18,12,7,0,4,11,10,17,14,5,9,16",2:32;13:54;1:62;19:21;8:35;15:29;3:15;6:10;18:26;12:26;7:15;0:11;4:56;11:52;10:67;17:70;14:52;5:52;9:50;16:56,"2:[0,4,6];13:[0,1,2,4,6];1:[0,1,2,4,5,6];19:[4,6];8:[0,4,6];15:[4,6];3:[4];6:[4];18:[4,6];12:[4,6];7:[2];0:[4];4:[0,1,4,5,6];11:[0,1,4,5,6];10:[0,1,2,4,5,6];17:[0,1,2,4,5,6,7];14:[0,1,2,4,6];5:[0,2,4,5,6];9:[0,1,4,5,6];16:[0,2,4,5,6]","c2:bw=32,experts=[0,4,6]; c13:bw=54,experts=[0,1,2,4,6]; c1:bw=62,experts=[0,1,2,4,5,6]; c19:bw=21,experts=[4,6]; c8:bw=35,experts=[0,4,6]; c15:bw=29,experts=[4,6]; c3:bw=15,experts=[4]; c6:bw=10,experts=[4]; c18:bw=26,experts=[4,6]; c12:bw=26,experts=[4,6]; c7:bw=15,experts=[2]; c0:bw=11,experts=[4]; c4:bw=56,experts=[0,1,4,5,6]; c11:bw=52,experts=[0,1,4,5,6]; c10:bw=67,experts=[0,1,2,4,5,6]; c17:bw=70,experts=[0,1,2,4,5,6,7]; c14:bw=52,experts=[0,1,2,4,6]; c5:bw=52,experts=[0,2,4,5,6]; c9:bw=50,experts=[0,1,4,5,6]; c16:bw=56,experts=[0,2,4,5,6]","2.5860,4.2061,3.8018,3.7365,2.3240,2.9782,1.4826,2.0469,3.1025,2.5017,3.2672,1.4654,3.3872,2.3731,1.2593,2.2695,3.8858,1.3152,2.3053,2.1075"
24,2026-09-23 18:32:54,Ours,0.01,2.3743920933556883,37.1,37.1,24,53.948,0:53.95,52.5138,0.2652,1.1619,1259.8943,20:59.89,20,"3,14,13,5,8,10,4,17,6,16,18,0,19,9,11,1,12,15,7,2",3:10;14:42;13:50;5:25;8:18;10:39;4:12;17:56;6:30;16:41;18:72;0:31;19:55;9:50;11:10;1:10;12:37;15:44;7:10;2:43,"3:[3];14:[0,3,4,6];13:[3,4,5,6,7];5:[3,4];8:[3];10:[3,4,7];4:[3];17:[0,3,4,5,6];6:[3,4,7];16:[3,4,6,7];18:[0,1,2,3,4,5,6];0:[3,4,7];19:[3,4,5,6,7];9:[1,3,4,6,7];11:[3];1:[3];12:[3,4,6];15:[3,4,6,7];7:[3];2:[3,4,6,7]","c3:bw=10,experts=[3]; c14:bw=42,experts=[0,3,4,6]; c13:bw=50,experts=[3,4,5,6,7]; c5:bw=25,experts=[3,4]; c8:bw=18,experts=[3]; c10:bw=39,experts=[3,4,7]; c4:bw=12,experts=[3]; c17:bw=56,experts=[0,3,4,5,6]; c6:bw=30,experts=[3,4,7]; c16:bw=41,experts=[3,4,6,7]; c18:bw=72,experts=[0,1,2,3,4,5,6]; c0:bw=31,experts=[3,4,7]; c19:bw=55,experts=[3,4,5,6,7]; c9:bw=50,experts=[1,3,4,6,7]; c11:bw=10,experts=[3]; c1:bw=10,experts=[3]; c12:bw=37,experts=[3,4,6]; c15:bw=44,experts=[3,4,6,7]; c7:bw=10,experts=[3]; c2:bw=43,experts=[3,4,6,7]","1.4825,3.9024,4.2154,1.3026,2.2949,1.2499,3.3980,2.2714,2.0726,2.0978,3.1673,1.4794,3.7344,2.2948,2.3934,3.8192,2.5029,2.9915,3.2391,2.6044"
25,2026-09-23 18:33:48,Ours,0.01,2.2423845004079146,38.56,38.56,25,54.4658,0:54.47,53.0177,0.2773,1.1686,1314.3785,21:54.38,20,"18,15,3,2,12,6,9,10,16,4,7,19,5,13,1,14,17,0,11,8",18:59;15:29;3:14;2:12;12:36;6:16;9:40;10:25;16:52;4:58;7:40;19:57;5:64;13:56;1:49;14:26;17:52;0:56;11:60;8:55,"18:[0,4,5,6,7];15:[4,6];3:[7];2:[4];12:[4,6,7];6:[4];9:[0,4,5,6];10:[4,6];16:[0,1,4,5,6];4:[0,4,5,6,7];7:[1,4,6,7];19:[0,1,4,5,6];5:[0,1,2,4,5,6];13:[0,1,4,5,6];1:[0,4,6,7];14:[4,6];17:[0,1,4,5,6];0:[0,1,4,5,6];11:[0,1,4,5,6,7];8:[0,4,5,6,7]","c18:bw=59,experts=[0,4,5,6,7]; c15:bw=29,experts=[4,6]; c3:bw=14,experts=[7]; c2:bw=12,experts=[4]; c12:bw=36,experts=[4,6,7]; c6:bw=16,experts=[4]; c9:bw=40,experts=[0,4,5,6]; c10:bw=25,experts=[4,6]; c16:bw=52,experts=[0,1,4,5,6]; c4:bw=58,experts=[0,4,5,6,7]; c7:bw=40,experts=[1,4,6,7]; c19:bw=57,experts=[0,1,4,5,6]; c5:bw=64,experts=[0,1,2,4,5,6]; c13:bw=56,experts=[0,1,4,5,6]; c1:bw=49,experts=[0,4,6,7]; c14:bw=26,experts=[4,6]; c17:bw=52,experts=[0,1,4,5,6]; c0:bw=56,experts=[0,1,4,5,6]; c11:bw=60,experts=[0,1,4,5,6,7]; c8:bw=55,experts=[0,4,5,6,7]","3.1638,3.0441,1.4892,2.6304,2.5289,2.0683,2.3209,1.2578,2.1539,3.4893,3.2664,3.7581,1.3206,4.2398,3.8074,3.9260,2.2959,1.5105,2.4143,2.3322"
