Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-23 10:27:33,Ours,0.00208,3.6941854715773785,1.74,1.74,1,62.9165,1:02.92,58.996,2.6501,1.2692,62.9165,1:02.92,10,"8,1,5,0,7,2,9,4,3,6",8:61;1:32;5:49;0:20;7:23;2:32;9:50;4:44;3:57;6:45,"8:[0,1,2,4,5,6];1:[2,4,6];5:[1,2,4,6];0:[2,6];7:[2,4];2:[2,4,6];9:[1,2,4,5,6];4:[1,2,4,6];3:[1,2,4,5,6];6:[1,2,4,6]","c8:bw=61,experts=[0,1,2,4,5,6]; c1:bw=32,experts=[2,4,6]; c5:bw=49,experts=[1,2,4,6]; c0:bw=20,experts=[2,6]; c7:bw=23,experts=[2,4]; c2:bw=32,experts=[2,4,6]; c9:bw=50,experts=[1,2,4,5,6]; c4:bw=44,experts=[1,2,4,6]; c3:bw=57,experts=[1,2,4,5,6]; c6:bw=45,experts=[1,2,4,6]","6.5452,5.1010,6.8858,5.5078,5.2133,4.2899,4.1039,7.9330,5.7808,7.6352"
2,2026-09-23 10:28:34,Ours,0.00406,3.301094791346091,3.77,3.77,2,60.5774,1:00.58,56.5478,2.7517,1.2764,123.707,2:03.71,10,"0,1,8,5,3,4,7,9,6,2",0:39;1:46;8:54;5:76;3:75;4:33;7:61;9:52;6:20;2:24,"0:[0,4,6];1:[0,1,4,6];8:[0,1,4,5,6];5:[0,1,2,4,5,6,7];3:[0,1,2,4,5,6,7];4:[0,4,6];7:[0,1,2,4,5,6];9:[0,1,4,5,6];6:[4,6];2:[4,6]","c0:bw=39,experts=[0,4,6]; c1:bw=46,experts=[0,1,4,6]; c8:bw=54,experts=[0,1,4,5,6]; c5:bw=76,experts=[0,1,2,4,5,6,7]; c3:bw=75,experts=[0,1,2,4,5,6,7]; c4:bw=33,experts=[0,4,6]; c7:bw=61,experts=[0,1,2,4,5,6]; c9:bw=52,experts=[0,1,4,5,6]; c6:bw=20,experts=[4,6]; c2:bw=24,experts=[4,6]","5.1867,4.8260,5.8826,6.8687,5.6853,7.4174,5.1480,3.9510,7.3481,4.2340"
3,2026-09-23 10:29:35,Ours,0.006040000000000001,3.182397481666907,7.19,7.19,3,60.7601,1:00.76,56.9739,2.522,1.2576,184.48,3:04.48,10,"9,2,0,6,8,5,3,7,1,4",9:53;2:46;0:55;6:44;8:33;5:20;3:28;7:36;1:20;4:58,"9:[0,1,4,5,6];2:[0,1,4,6];0:[0,1,4,5,6];6:[0,1,4,6];8:[0,4,6];5:[4,6];3:[4,6];7:[0,4,6];1:[4,6];4:[0,1,4,5,6]","c9:bw=53,experts=[0,1,4,5,6]; c2:bw=46,experts=[0,1,4,6]; c0:bw=55,experts=[0,1,4,5,6]; c6:bw=44,experts=[0,1,4,6]; c8:bw=33,experts=[0,4,6]; c5:bw=20,experts=[4,6]; c3:bw=28,experts=[4,6]; c7:bw=36,experts=[0,4,6]; c1:bw=20,experts=[4,6]; c4:bw=58,experts=[0,1,4,5,6]","4.0067,4.2769,5.2172,7.4112,5.9220,6.9295,5.7015,5.1872,4.8619,7.4597"
4,2026-09-23 10:30:36,Ours,0.00802,3.099314423728395,9.08,9.08,4,61.1763,1:01.18,57.033,2.8575,1.2845,245.6689,4:05.67,10,"1,7,6,2,8,0,3,4,5,9",1:44;7:50;6:59;2:66;8:35;0:65;3:37;4:62;5:80;9:24,"1:[0,1,4,6];7:[0,1,4,5,6];6:[0,1,4,5,6];2:[0,1,2,4,5,6];8:[1,4,6];0:[0,1,2,4,5,6];3:[0,4,6];4:[0,1,2,4,5,6];5:[0,1,2,3,4,5,6,7];9:[4,6]","c1:bw=44,experts=[0,1,4,6]; c7:bw=50,experts=[0,1,4,5,6]; c6:bw=59,experts=[0,1,4,5,6]; c2:bw=66,experts=[0,1,2,4,5,6]; c8:bw=35,experts=[1,4,6]; c0:bw=65,experts=[0,1,2,4,5,6]; c3:bw=37,experts=[0,4,6]; c4:bw=62,experts=[0,1,2,4,5,6]; c5:bw=80,experts=[0,1,2,3,4,5,6,7]; c9:bw=24,experts=[4,6]","4.8550,5.1923,7.4085,4.2667,5.9409,5.2154,5.7428,7.4975,6.8922,4.0217"
5,2026-09-23 10:31:37,Ours,0.01,3.01298867056696,11.38,11.38,5,60.9856,1:00.99,56.9719,2.7386,1.2738,306.6671,5:06.67,10,"1,5,4,8,0,7,6,3,2,9",1:22;5:44;4:54;8:41;0:55;7:27;6:59;3:70;2:20;9:69,"1:[4,6];5:[0,4,5,6];4:[0,1,4,5,6];8:[1,4,5,6];0:[0,1,4,5,6];7:[4,6];6:[0,1,4,5,6];3:[0,1,2,4,5,6,7];2:[4,6];9:[0,1,2,4,5,6]","c1:bw=22,experts=[4,6]; c5:bw=44,experts=[0,4,5,6]; c4:bw=54,experts=[0,1,4,5,6]; c8:bw=41,experts=[1,4,5,6]; c0:bw=55,experts=[0,1,4,5,6]; c7:bw=27,experts=[4,6]; c6:bw=59,experts=[0,1,4,5,6]; c3:bw=70,experts=[0,1,2,4,5,6,7]; c2:bw=20,experts=[4,6]; c9:bw=69,experts=[0,1,2,4,5,6]","4.8729,6.8918,7.4676,5.8866,5.2353,5.1810,7.3727,5.7974,4.2674,3.9991"
6,2026-09-23 10:32:38,Ours,0.01,2.894037636918984,15.63,15.63,6,61.1981,1:01.20,57.2174,2.6949,1.2844,367.8778,6:07.88,10,"8,2,5,7,3,1,9,0,4,6",8:74;2:46;5:30;7:64;3:40;1:36;9:53;0:34;4:20;6:23,"8:[0,1,2,3,4,5,6];2:[1,4,5,6];5:[4,5,6];7:[0,1,2,4,5,6];3:[1,4,5,6];1:[4,5,6];9:[0,1,4,5,6];0:[1,4,6];4:[4,6];6:[4,6]","c8:bw=74,experts=[0,1,2,3,4,5,6]; c2:bw=46,experts=[1,4,5,6]; c5:bw=30,experts=[4,5,6]; c7:bw=64,experts=[0,1,2,4,5,6]; c3:bw=40,experts=[1,4,5,6]; c1:bw=36,experts=[4,5,6]; c9:bw=53,experts=[0,1,4,5,6]; c0:bw=34,experts=[1,4,6]; c4:bw=20,experts=[4,6]; c6:bw=23,experts=[4,6]","5.9882,4.2902,6.9252,5.1964,5.7598,4.8768,4.0208,5.2267,7.4865,7.4466"
7,2026-09-23 10:33:39,Ours,0.01,2.773292624329405,18.02,18.02,7,61.1208,1:01.12,57.3015,2.5522,1.2657,429.0116,7:09.01,10,"0,5,2,6,3,7,4,1,8,9",0:40;5:54;2:44;6:20;3:29;7:34;4:20;1:20;8:64;9:20,"0:[0,2,4,6];5:[0,1,4,5,6];2:[0,1,4,6];6:[4,6];3:[4,6];7:[0,4,6];4:[4,6];1:[4,6];8:[0,1,2,4,5,6];9:[4,6]","c0:bw=40,experts=[0,2,4,6]; c5:bw=54,experts=[0,1,4,5,6]; c2:bw=44,experts=[0,1,4,6]; c6:bw=20,experts=[4,6]; c3:bw=29,experts=[4,6]; c7:bw=34,experts=[0,4,6]; c4:bw=20,experts=[4,6]; c1:bw=20,experts=[4,6]; c8:bw=64,experts=[0,1,2,4,5,6]; c9:bw=20,experts=[4,6]","5.2426,6.9671,4.3058,7.4609,5.7563,5.1587,7.5388,4.8515,5.9840,4.0358"
8,2026-09-23 10:34:41,Ours,0.01,2.784233407138129,18.57,18.57,8,61.6879,1:01.69,57.6985,2.7093,1.2787,490.716,8:10.72,10,"4,8,1,3,0,5,2,9,7,6",4:20;8:41;1:65;3:41;0:36;5:31;2:60;9:65;7:20;6:46,"4:[3,7];8:[1,4,6,7];1:[1,3,4,5,6,7];3:[1,3,4,6];0:[3,4,7];5:[1,4,6];2:[1,3,4,5,6,7];9:[0,3,4,5,6,7];7:[3,7];6:[3,4,6,7]","c4:bw=20,experts=[3,7]; c8:bw=41,experts=[1,4,6,7]; c1:bw=65,experts=[1,3,4,5,6,7]; c3:bw=41,experts=[1,3,4,6]; c0:bw=36,experts=[3,4,7]; c5:bw=31,experts=[1,4,6]; c2:bw=60,experts=[1,3,4,5,6,7]; c9:bw=65,experts=[0,3,4,5,6,7]; c7:bw=20,experts=[3,7]; c6:bw=46,experts=[3,4,6,7]","7.7959,5.9457,4.8580,5.7810,5.2032,6.9164,4.2815,4.0515,5.3700,7.4951"
9,2026-09-23 10:35:43,Ours,0.01,2.5908007502576185,23.4,23.4,9,61.7757,1:01.78,57.9262,2.5559,1.2922,552.5051,9:12.51,10,"2,0,4,9,8,6,7,5,1,3",2:24;0:58;4:66;9:29;8:20;6:34;7:51;5:58;1:20;3:25,"2:[4,6];0:[0,1,4,5,6];4:[0,1,2,4,5,6];9:[4,6];8:[4,6];6:[2,4,6];7:[0,1,4,5,6];5:[0,1,4,5,6];1:[2,4];3:[4,6]","c2:bw=24,experts=[4,6]; c0:bw=58,experts=[0,1,4,5,6]; c4:bw=66,experts=[0,1,2,4,5,6]; c9:bw=29,experts=[4,6]; c8:bw=20,experts=[4,6]; c6:bw=34,experts=[2,4,6]; c7:bw=51,experts=[0,1,4,5,6]; c5:bw=58,experts=[0,1,4,5,6]; c1:bw=20,experts=[2,4]; c3:bw=25,experts=[4,6]","4.3346,5.3134,7.6085,4.1187,6.0072,7.6164,5.2351,7.0124,4.8724,5.8075"
10,2026-09-23 10:36:45,Ours,0.01,2.510087567604487,25.87,25.87,10,62.2145,1:02.21,58.136,2.7713,1.3056,614.7327,10:14.73,10,"4,2,7,0,6,3,5,8,9,1",4:41;2:38;7:42;0:65;6:72;3:51;5:64;8:39;9:39;1:45,"4:[1,2,4,6];2:[1,4,6];7:[1,4,5,6];0:[0,1,2,4,5,6];6:[0,1,2,4,5,6,7];3:[0,1,2,4,6];5:[0,1,2,4,5,6];8:[1,4,6];9:[4,5,6];1:[0,4,5,6]","c4:bw=41,experts=[1,2,4,6]; c2:bw=38,experts=[1,4,6]; c7:bw=42,experts=[1,4,5,6]; c0:bw=65,experts=[0,1,2,4,5,6]; c6:bw=72,experts=[0,1,2,4,5,6,7]; c3:bw=51,experts=[0,1,2,4,6]; c5:bw=64,experts=[0,1,2,4,5,6]; c8:bw=39,experts=[1,4,6]; c9:bw=39,experts=[4,5,6]; c1:bw=45,experts=[0,4,5,6]","7.6110,4.3371,5.2405,5.3191,7.6341,5.8279,7.0369,6.0641,4.0902,4.9752"
11,2026-09-23 10:37:47,Ours,0.01,2.4402879775158057,27.52,27.52,11,62.1263,1:02.13,58.1936,2.6364,1.2897,676.873,11:16.87,10,"5,2,7,3,0,8,9,6,1,4",5:31;2:30;7:49;3:56;0:31;8:43;9:37;6:62;1:45;4:20,"5:[4,5,6];2:[1,4,6];7:[1,4,5,6];3:[0,1,4,5,6];0:[1,4,6];8:[1,4,5,6];9:[4,5,6];6:[0,1,2,4,5,6];1:[1,4,5,6];4:[4,6]","c5:bw=31,experts=[4,5,6]; c2:bw=30,experts=[1,4,6]; c7:bw=49,experts=[1,4,5,6]; c3:bw=56,experts=[0,1,4,5,6]; c0:bw=31,experts=[1,4,6]; c8:bw=43,experts=[1,4,5,6]; c9:bw=37,experts=[4,5,6]; c6:bw=62,experts=[0,1,2,4,5,6]; c1:bw=45,experts=[1,4,5,6]; c4:bw=20,experts=[4,6]","7.0523,4.3335,5.2701,5.8244,5.2735,6.0884,4.1049,7.6731,4.9209,7.6525"
12,2026-09-23 10:38:49,Ours,0.01,2.3770627930438124,28.53,28.53,12,62.3274,1:02.33,58.2442,2.7923,1.2895,739.2158,12:19.22,10,"1,5,2,4,3,7,9,6,8,0",1:47;5:62;2:64;4:31;3:39;7:33;9:47;6:32;8:61;0:55,"1:[1,4,5,6];5:[0,3,4,5,6,7];2:[0,1,2,4,5,6];4:[4,5,6];3:[4,5,6];7:[4,5,6];9:[0,4,5,6];6:[1,4,6];8:[0,1,2,4,5,6];0:[0,1,4,5,6]","c1:bw=47,experts=[1,4,5,6]; c5:bw=62,experts=[0,3,4,5,6,7]; c2:bw=64,experts=[0,1,2,4,5,6]; c4:bw=31,experts=[4,5,6]; c3:bw=39,experts=[4,5,6]; c7:bw=33,experts=[4,5,6]; c9:bw=47,experts=[0,4,5,6]; c6:bw=32,experts=[1,4,6]; c8:bw=61,experts=[0,1,2,4,5,6]; c0:bw=55,experts=[0,1,4,5,6]","4.9281,7.0656,4.3359,7.5896,5.8118,5.2569,4.1303,7.6292,6.1924,5.3044"
13,2026-09-23 10:39:52,Ours,0.01,2.3214525922033147,30.88,30.88,13,62.1746,1:02.17,58.3277,2.5744,1.2712,801.4046,13:21.40,10,"3,1,4,5,8,6,9,7,0,2",3:34;1:53;4:20;5:32;8:20;6:40;9:20;7:65;0:28;2:20,"3:[4,6,7];1:[0,1,4,5,6];4:[4,6];5:[1,4,6];8:[4,6];6:[0,4,5,6];9:[2,4];7:[0,1,2,4,5,6];0:[4,6];2:[4,6]","c3:bw=34,experts=[4,6,7]; c1:bw=53,experts=[0,1,4,5,6]; c4:bw=20,experts=[4,6]; c5:bw=32,experts=[1,4,6]; c8:bw=20,experts=[4,6]; c6:bw=40,experts=[0,4,5,6]; c9:bw=20,experts=[2,4]; c7:bw=65,experts=[0,1,2,4,5,6]; c0:bw=28,experts=[4,6]; c2:bw=20,experts=[4,6]","5.8945,4.9457,7.6114,7.1158,6.0625,7.6514,4.1317,5.2626,5.3215,4.3305"
14,2026-09-23 10:40:54,Ours,0.01,2.268415123940441,33.5,33.5,14,62.2263,1:02.23,58.212,2.7086,1.3043,863.6459,14:23.65,10,"2,4,5,1,7,0,9,3,8,6",2:50;4:20;5:71;1:43;7:28;0:28;9:35;3:50;8:23;6:74,"2:[0,1,4,5,6];4:[4,6];5:[0,1,2,4,5,6,7];1:[0,4,5,6];7:[4,6];0:[4,6];9:[1,4,6];3:[0,1,4,5,6];8:[3,4];6:[0,1,2,3,4,5,6]","c2:bw=50,experts=[0,1,4,5,6]; c4:bw=20,experts=[4,6]; c5:bw=71,experts=[0,1,2,4,5,6,7]; c1:bw=43,experts=[0,4,5,6]; c7:bw=28,experts=[4,6]; c0:bw=28,experts=[4,6]; c9:bw=35,experts=[1,4,6]; c3:bw=50,experts=[0,1,4,5,6]; c8:bw=23,experts=[3,4]; c6:bw=74,experts=[0,1,2,3,4,5,6]","4.3687,7.6614,7.1084,4.9431,5.2441,5.2910,4.1053,5.8261,6.0363,7.6276"
