Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-19 07:33:21,Ours,0.00208,1.5090544867192315,24.54,24.54,1,58.3504,0:58.35,56.9295,0.153,1.2666,58.3505,0:58.35,10,"8,1,5,0,7,2,9,4,3,6",8:55;1:29;5:44;0:10;7:20;2:29;9:45;4:40;3:51;6:41,"8:[1,2,4,5,6];1:[2,4];5:[1,2,4,6];0:[2];7:[2,6];2:[2,4];9:[1,2,4,6];4:[1,2,4,6];3:[1,2,4,5,6];6:[1,2,4,6]","c8:bw=55,experts=[1,2,4,5,6]; c1:bw=29,experts=[2,4]; c5:bw=44,experts=[1,2,4,6]; c0:bw=10,experts=[2]; c7:bw=20,experts=[2,6]; c2:bw=29,experts=[2,4]; c9:bw=45,experts=[1,2,4,6]; c4:bw=40,experts=[1,2,4,6]; c3:bw=51,experts=[1,2,4,5,6]; c6:bw=41,experts=[1,2,4,6]","7.9866,20.9338,6.5661,6.4883,3.8894,0.3285,5.0678,3.0591,0.6550,1.9548"
2,2026-09-19 07:34:16,Ours,0.00406,1.2727018450065404,36.2,36.2,2,54.3513,0:54.35,52.9561,0.1416,1.252,112.9829,1:52.98,10,"0,1,8,5,3,4,7,9,6,2",0:36;1:41;8:48;5:69;3:67;4:30;7:55;9:46;6:17;2:22,"0:[0,4,6];1:[0,1,4,6];8:[0,1,4,6];5:[0,1,2,4,5,6];3:[0,1,2,4,5,6];4:[0,4,6];7:[0,1,4,5,6];9:[0,4,5,6];6:[4];2:[4,6]","c0:bw=36,experts=[0,4,6]; c1:bw=41,experts=[0,1,4,6]; c8:bw=48,experts=[0,1,4,6]; c5:bw=69,experts=[0,1,2,4,5,6]; c3:bw=67,experts=[0,1,2,4,5,6]; c4:bw=30,experts=[0,4,6]; c7:bw=55,experts=[0,1,4,5,6]; c9:bw=46,experts=[0,4,5,6]; c6:bw=17,experts=[4]; c2:bw=22,experts=[4,6]","6.4277,19.2740,6.7910,6.0475,0.5970,2.9710,3.6388,5.0332,1.8845,0.2914"
3,2026-09-19 07:35:11,Ours,0.006040000000000001,1.1619839562857308,39.94,39.94,3,54.6924,0:54.69,53.2844,0.1501,1.2538,167.69,2:47.69,10,"9,2,0,6,8,5,3,7,1,4",9:48;2:42;0:50;6:40;8:30;5:13;3:26;7:33;1:13;4:52,"9:[1,4,5,6];2:[0,1,4,6];0:[0,1,4,5,6];6:[0,1,4,6];8:[1,4,6];5:[4];3:[4,6];7:[1,4,6];1:[4];4:[0,1,4,5,6]","c9:bw=48,experts=[1,4,5,6]; c2:bw=42,experts=[0,1,4,6]; c0:bw=50,experts=[0,1,4,5,6]; c6:bw=40,experts=[0,1,4,6]; c8:bw=30,experts=[1,4,6]; c5:bw=13,experts=[4]; c3:bw=26,experts=[4,6]; c7:bw=33,experts=[1,4,6]; c1:bw=13,experts=[4]; c4:bw=52,experts=[0,1,4,5,6]","5.0470,0.2873,6.5122,1.8898,6.9346,6.1462,0.6063,3.6825,19.2136,2.9649"
4,2026-09-19 07:36:06,Ours,0.00802,1.1196055557852564,43.24,43.24,4,55.228,0:55.23,53.8087,0.1323,1.2855,222.9317,3:42.93,10,"1,7,6,2,8,0,3,4,5,9",1:40;7:45;6:53;2:60;8:31;0:59;3:34;4:56;5:73;9:22,"1:[0,1,4,6];7:[0,4,5,6];6:[0,1,4,5,6];2:[0,1,2,4,5,6];8:[0,4,6];0:[0,1,4,5,6];3:[0,4,6];4:[0,1,4,5,6];5:[0,1,2,4,5,6,7];9:[4,6]","c1:bw=40,experts=[0,1,4,6]; c7:bw=45,experts=[0,4,5,6]; c6:bw=53,experts=[0,1,4,5,6]; c2:bw=60,experts=[0,1,2,4,5,6]; c8:bw=31,experts=[0,4,6]; c0:bw=59,experts=[0,1,4,5,6]; c3:bw=34,experts=[0,4,6]; c4:bw=56,experts=[0,1,4,5,6]; c5:bw=73,experts=[0,1,2,4,5,6,7]; c9:bw=22,experts=[4,6]","19.8168,3.6578,1.8572,0.2762,6.8658,6.4299,0.5986,3.1488,6.1067,5.0508"
5,2026-09-19 07:37:01,Ours,0.01,1.0731623534801764,47.02,47.02,5,55.214,0:55.21,53.8394,0.132,1.2382,278.1598,4:38.16,10,"1,5,4,8,0,7,6,3,2,9",1:20;5:40;4:48;8:37;0:50;7:24;6:53;3:63;2:10;9:62,"1:[4,6];5:[1,4,5,6];4:[0,4,5,6];8:[1,4,6];0:[0,1,4,5,6];7:[4,6];6:[0,1,4,5,6];3:[0,1,2,4,5,6];2:[4];9:[0,1,2,4,5,6]","c1:bw=20,experts=[4,6]; c5:bw=40,experts=[1,4,5,6]; c4:bw=48,experts=[0,4,5,6]; c8:bw=37,experts=[1,4,6]; c0:bw=50,experts=[0,1,4,5,6]; c7:bw=24,experts=[4,6]; c6:bw=53,experts=[0,1,4,5,6]; c3:bw=63,experts=[0,1,2,4,5,6]; c2:bw=10,experts=[4]; c9:bw=62,experts=[0,1,2,4,5,6]","19.8134,6.1087,3.0490,6.9179,6.5191,3.6206,1.8940,0.6087,0.2831,5.0250"
6,2026-09-19 07:37:58,Ours,0.01,1.0607532986257087,49.06,49.06,6,56.5355,0:56.54,55.1234,0.1592,1.2514,334.7093,5:34.71,10,"8,2,5,7,3,1,9,0,4,6",8:67;2:42;5:27;7:58;3:36;1:32;9:48;0:31;4:17;6:20,"8:[0,1,2,4,5,6];2:[1,4,5,6];5:[4,6];7:[0,1,4,5,6];3:[4,5,6];1:[1,4,6];9:[1,4,5,6];0:[1,4,6];4:[4];6:[4,6]","c8:bw=67,experts=[0,1,2,4,5,6]; c2:bw=42,experts=[1,4,5,6]; c5:bw=27,experts=[4,6]; c7:bw=58,experts=[0,1,4,5,6]; c3:bw=36,experts=[4,5,6]; c1:bw=32,experts=[1,4,6]; c9:bw=48,experts=[1,4,5,6]; c0:bw=31,experts=[1,4,6]; c4:bw=17,experts=[4]; c6:bw=20,experts=[4,6]","7.1847,0.2888,6.2392,3.6698,0.6104,20.1970,5.1774,6.6801,3.1459,1.9302"
7,2026-09-19 07:38:54,Ours,0.01,1.030015991374123,51.04,51.04,7,56.4792,0:56.48,55.0775,0.1624,1.2378,391.2036,6:31.20,10,"0,5,2,6,3,7,4,1,8,9",0:36;5:49;2:40;6:13;3:26;7:31;4:14;1:10;8:57;9:10,"0:[1,4,6];5:[1,4,5,6];2:[1,4,5,6];6:[4];3:[4,6];7:[4,5,6];4:[4];1:[4];8:[0,1,4,5,6];9:[4]","c0:bw=36,experts=[1,4,6]; c5:bw=49,experts=[1,4,5,6]; c2:bw=40,experts=[1,4,5,6]; c6:bw=13,experts=[4]; c3:bw=26,experts=[4,6]; c7:bw=31,experts=[4,5,6]; c4:bw=14,experts=[4]; c1:bw=10,experts=[4]; c8:bw=57,experts=[0,1,4,5,6]; c9:bw=10,experts=[4]","6.6641,6.2002,0.2944,1.8789,0.5967,3.6975,3.0952,20.2778,7.2343,5.1383"
8,2026-09-19 07:39:51,Ours,0.01,1.0801530553992587,53.42,53.42,8,56.2225,0:56.22,54.7951,0.1602,1.262,447.4407,7:27.44,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:37;1:58;3:37;0:32;5:28;2:54;9:59;7:15;6:41,"4:[3];8:[3,4,7];1:[3,4,5,6,7];3:[3,4,7];0:[3,4,7];5:[3,4];2:[1,3,4,6,7];9:[3,4,5,6,7];7:[3];6:[3,4,6,7]","c4:bw=10,experts=[3]; c8:bw=37,experts=[3,4,7]; c1:bw=58,experts=[3,4,5,6,7]; c3:bw=37,experts=[3,4,7]; c0:bw=32,experts=[3,4,7]; c5:bw=28,experts=[3,4]; c2:bw=54,experts=[1,3,4,6,7]; c9:bw=59,experts=[3,4,5,6,7]; c7:bw=15,experts=[3]; c6:bw=41,experts=[3,4,6,7]","3.0525,7.0912,19.9355,0.5978,6.5637,6.5100,0.2924,5.1064,3.6938,1.9518"
9,2026-09-19 07:40:47,Ours,0.01,0.9839375639148547,59.9,59.9,9,56.3991,0:56.40,54.9582,0.1572,1.2821,503.8546,8:23.85,10,"2,0,4,9,8,6,7,5,1,3",2:21;0:52;4:59;9:26;8:18;6:31;7:46;5:52;1:14;3:23,"2:[4,6];0:[1,2,4,5,6];4:[1,2,4,6,7];9:[4,6];8:[4];6:[2,4,6];7:[2,4,6,7];5:[0,1,4,5,6];1:[2];3:[4,6]","c2:bw=21,experts=[4,6]; c0:bw=52,experts=[1,2,4,5,6]; c4:bw=59,experts=[1,2,4,6,7]; c9:bw=26,experts=[4,6]; c8:bw=18,experts=[4]; c6:bw=31,experts=[2,4,6]; c7:bw=46,experts=[2,4,6,7]; c5:bw=52,experts=[0,1,4,5,6]; c1:bw=14,experts=[2]; c3:bw=23,experts=[4,6]","0.2857,6.4881,3.0424,4.9450,6.9979,1.9062,3.6952,6.4603,20.5013,0.6361"
10,2026-09-19 07:41:44,Ours,0.01,0.9153123386497871,53.66,59.9,9,57.0028,0:57.00,55.5736,0.1476,1.2802,560.874,9:20.87,10,"4,2,7,0,6,3,5,8,9,1",4:37;2:34;7:37;0:59;6:65;3:46;5:58;8:35;9:35;1:41,"4:[4,5,6];2:[4,5,6];7:[4,5,6];0:[0,1,4,5,6];6:[0,1,2,4,5,6];3:[0,4,5,6];5:[0,1,4,5,6];8:[4,5,6];9:[4,5,6];1:[0,4,5,6]","c4:bw=37,experts=[4,5,6]; c2:bw=34,experts=[4,5,6]; c7:bw=37,experts=[4,5,6]; c0:bw=59,experts=[0,1,4,5,6]; c6:bw=65,experts=[0,1,2,4,5,6]; c3:bw=46,experts=[0,4,5,6]; c5:bw=58,experts=[0,1,4,5,6]; c8:bw=35,experts=[4,5,6]; c9:bw=35,experts=[4,5,6]; c1:bw=41,experts=[0,4,5,6]","3.1593,0.2894,3.9102,6.8378,1.9814,0.6246,6.3474,7.2672,5.1248,20.0316"
