Round,TestAcc
1,10.0
2,10.0
3,10.0
4,12.326666666666666
5,14.945555555555556
6,14.46888888888889
7,24.11888888888889
8,32.82
9,47.03888888888889
10,46.22888888888889
11,44.614444444444445
12,44.38777777777778
13,44.80555555555556
14,44.74
15,50.02222222222223
16,49.535555555555554
17,48.31444444444445
18,53.90222222222222
19,51.36
20,53.65777777777778
21,54.94555555555556
22,55.43
23,54.04111111111112
24,55.15
25,56.15
26,58.352222222222224
27,57.47111111111112
28,58.324444444444445
29,60.77333333333333
30,60.49777777777778
31,62.684444444444445
32,61.83888888888889
33,62.324444444444445
34,62.83888888888889
35,62.76888888888889
36,63.27777777777778
37,62.06555555555556
38,61.45
39,61.11
40,60.49111111111111
41,63.14888888888889
42,61.20111111111111
43,62.62222222222222
44,61.97444444444445
45,65.15
46,65.68555555555555
47,66.39777777777778
48,66.19444444444444
49,66.85444444444444
50,67.04555555555555
51,66.81222222222222
52,65.96333333333334
53,65.69444444444444
54,62.86333333333334
55,65.05444444444444
56,63.766666666666666
57,66.93222222222222
58,67.54444444444445
59,67.73222222222222
60,67.2688888888889
61,67.79555555555555
62,67.21777777777778
63,67.29444444444445
64,67.95555555555555
65,66.98777777777778
66,67.57777777777778
67,67.2088888888889
68,66.96555555555555
69,66.97222222222223
70,68.04
71,67.52444444444444
72,66.74555555555555
73,65.40555555555555
74,68.40666666666667
75,67.61888888888889
76,68.2
77,66.64555555555556
78,69.28222222222222
79,69.29888888888888
80,69.59222222222222
81,69.12
82,69.33555555555556
83,69.96888888888888
84,69.88444444444444
85,67.84555555555555
86,68.4011111111111
87,66.99333333333334
88,67.98555555555555
89,69.80777777777777
90,70.39
91,70.33111111111111
92,70.10444444444444
93,70.66111111111111
94,71.04
95,70.01555555555555
96,71.04444444444445
97,70.96444444444444
98,70.62333333333333
99,69.95222222222222
100,69.74666666666667
