Round,TestAcc
1,14.841111111111111
2,21.032222222222224
3,42.77555555555556
4,46.26111111111111
5,44.07111111111111
6,45.516666666666666
7,30.83
8,47.51
9,53.30222222222222
10,45.74333333333333
11,54.76444444444444
12,16.223333333333333
13,51.172222222222224
14,37.41777777777778
15,56.15
16,10.0
17,54.83222222222222
18,51.91444444444444
19,56.78
20,57.69777777777778
21,57.04888888888889
22,57.41777777777778
23,43.79555555555555
24,51.91222222222222
25,57.653333333333336
26,52.477777777777774
27,58.19444444444444
28,35.50333333333333
29,54.97222222222222
30,61.08111111111111
31,49.16
32,46.65111111111111
33,63.30777777777778
34,50.32333333333333
35,61.48888888888889
36,61.46222222222222
37,61.91555555555556
38,59.56333333333333
39,63.74
40,63.986666666666665
41,61.33444444444444
42,64.83333333333333
43,61.09777777777778
44,59.86333333333334
45,62.74111111111111
46,55.26444444444444
47,61.44555555555556
48,68.13222222222223
49,59.24555555555556
50,66.48777777777778
51,65.60444444444444
52,63.876666666666665
53,67.75777777777778
54,53.97666666666667
55,65.49111111111111
56,58.67444444444445
57,67.39222222222222
58,52.45666666666666
59,56.96
60,62.89666666666667
61,59.38333333333333
62,63.88666666666666
63,70.31666666666666
64,66.25
65,67.99111111111111
66,64.41888888888889
67,66.17222222222222
68,67.92666666666666
69,65.46444444444444
70,62.873333333333335
71,64.41777777777777
72,58.208888888888886
73,65.17777777777778
74,70.68
75,67.5911111111111
76,71.03444444444445
77,71.10777777777778
78,68.56555555555556
79,68.68777777777778
80,69.76666666666667
81,72.25777777777778
82,71.19222222222223
83,69.39444444444445
84,66.55111111111111
85,67.88777777777777
86,46.388888888888886
87,64.71111111111111
88,69.53222222222222
89,68.57666666666667
90,68.20666666666666
91,68.07555555555555
92,65.89555555555556
93,69.78888888888889
94,70.67666666666666
95,66.80888888888889
96,69.37222222222222
97,65.70666666666666
98,67.60777777777778
99,67.10666666666667
100,65.18222222222222
