Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-20 02:38:50,Ours,0.00208,1.6247968210082036,7.93,7.93,1,51.8348,0:51.83,50.551,0.1266,1.156,51.8349,0:51.83,10,"8,1,5,0,7,2,9,4,3,6",8:31;1:16;5:25;0:10;7:11;2:16;9:25;4:22;3:28;6:23,"8:[2,4,6];1:[2];5:[2,6];0:[2];7:[2];2:[2];9:[2,6];4:[2,6];3:[2,6];6:[2,6]","c8:bw=31,experts=[2,4,6]; c1:bw=16,experts=[2]; c5:bw=25,experts=[2,6]; c0:bw=10,experts=[2]; c7:bw=11,experts=[2]; c2:bw=16,experts=[2]; c9:bw=25,experts=[2,6]; c4:bw=22,experts=[2,6]; c3:bw=28,experts=[2,6]; c6:bw=23,experts=[2,6]","7.4500,17.7486,5.6194,5.8659,3.5161,0.2853,4.8570,2.8229,0.5796,1.8061"
2,2026-09-20 02:39:41,Ours,0.00406,1.309706311217584,30.13,30.13,2,50.6446,0:50.64,49.4059,0.1335,1.104,102.6893,1:42.69,10,"0,1,8,5,3,4,7,9,6,2",0:20;1:23;8:27;5:38;3:37;4:17;7:31;9:26;6:10;2:12,"0:[4,6];1:[4,6];8:[4,6];5:[4,5,6];3:[4,5,6];4:[4];7:[4,5,6];9:[4,6];6:[4];2:[4]","c0:bw=20,experts=[4,6]; c1:bw=23,experts=[4,6]; c8:bw=27,experts=[4,6]; c5:bw=38,experts=[4,5,6]; c3:bw=37,experts=[4,5,6]; c4:bw=17,experts=[4]; c7:bw=31,experts=[4,5,6]; c9:bw=26,experts=[4,6]; c6:bw=10,experts=[4]; c2:bw=12,experts=[4]","5.9567,17.5202,6.6767,5.8853,0.5470,2.6973,3.3167,4.8321,1.7113,0.2625"
3,2026-09-20 02:40:31,Ours,0.006040000000000001,1.231186610398828,36.7,36.7,3,50.7027,0:50.70,49.4559,0.1471,1.0984,153.4039,2:33.40,10,"9,2,0,6,8,5,3,7,1,4",9:26;2:23;0:28;6:22;8:17;5:10;3:14;7:18;1:10;4:29,"9:[4,6];2:[4,6];0:[4,6];6:[4,6];8:[6];5:[6];3:[6];7:[6];1:[6];4:[4,6]","c9:bw=26,experts=[4,6]; c2:bw=23,experts=[4,6]; c0:bw=28,experts=[4,6]; c6:bw=22,experts=[4,6]; c8:bw=17,experts=[6]; c5:bw=10,experts=[6]; c3:bw=14,experts=[6]; c7:bw=18,experts=[6]; c1:bw=10,experts=[6]; c4:bw=29,experts=[4,6]","4.6157,0.2537,6.0583,1.7031,6.6236,5.8716,0.5331,3.4773,17.6150,2.7046"
4,2026-09-20 02:41:21,Ours,0.00802,1.1424388262803662,42.07,42.07,4,49.4272,0:49.43,48.1782,0.1472,1.1006,202.843,3:22.84,10,"1,7,6,2,8,0,3,4,5,9",1:22;7:25;6:29;2:33;8:17;0:33;3:19;4:31;5:40;9:12,"1:[4,6];7:[4,6];6:[4,6];2:[0,4,6];8:[6];0:[4,5,6];3:[6];4:[4,5,6];5:[0,4,5,6];9:[6]","c1:bw=22,experts=[4,6]; c7:bw=25,experts=[4,6]; c6:bw=29,experts=[4,6]; c2:bw=33,experts=[0,4,6]; c8:bw=17,experts=[6]; c0:bw=33,experts=[4,5,6]; c3:bw=19,experts=[6]; c4:bw=31,experts=[4,5,6]; c5:bw=40,experts=[0,4,5,6]; c9:bw=12,experts=[6]","17.5849,3.3351,1.7079,0.2492,6.1771,5.8101,0.5375,2.6967,5.5118,4.5678"
5,2026-09-20 02:42:11,Ours,0.01,1.0722958194480523,46.54,46.54,5,49.7076,0:49.71,48.4727,0.1323,1.1014,252.562,4:12.56,10,"1,5,4,8,0,7,6,3,2,9",1:11;5:22;4:27;8:20;0:28;7:14;6:29;3:35;2:10;9:35,"1:[6];5:[4,6];4:[4,6];8:[4,6];0:[4,6];7:[6];6:[4,6];3:[0,4,6];2:[6];9:[4,5,6]","c1:bw=11,experts=[6]; c5:bw=22,experts=[4,6]; c4:bw=27,experts=[4,6]; c8:bw=20,experts=[4,6]; c0:bw=28,experts=[4,6]; c7:bw=14,experts=[6]; c6:bw=29,experts=[4,6]; c3:bw=35,experts=[0,4,6]; c2:bw=10,experts=[6]; c9:bw=35,experts=[4,5,6]","17.5906,5.5559,2.7077,6.4586,5.8221,3.2944,1.6953,0.5366,0.2516,4.5600"
6,2026-09-20 02:43:00,Ours,0.01,1.060735673114991,47.59,47.59,6,49.4437,0:49.44,48.1914,0.1443,1.1036,302.0174,5:02.02,10,"8,2,5,7,3,1,9,0,4,6",8:37;2:23;5:15;7:32;3:20;1:18;9:27;0:17;4:10;6:11,"8:[0,4,6];2:[4,6];5:[6];7:[4,5,6];3:[4,6];1:[6];9:[4,6];0:[6];4:[6];6:[6]","c8:bw=37,experts=[0,4,6]; c2:bw=23,experts=[4,6]; c5:bw=15,experts=[6]; c7:bw=32,experts=[4,5,6]; c3:bw=20,experts=[4,6]; c1:bw=18,experts=[6]; c9:bw=27,experts=[4,6]; c0:bw=17,experts=[6]; c4:bw=10,experts=[6]; c6:bw=11,experts=[6]","6.2801,0.2554,5.5061,3.3091,0.5374,17.5597,4.5281,5.7982,2.7102,1.7069"
7,2026-09-20 02:43:49,Ours,0.01,1.0384743394130382,52.65,52.65,7,49.4124,0:49.41,48.1482,0.1422,1.1208,351.4419,5:51.44,10,"0,5,2,6,3,7,4,1,8,9",0:20;5:27;2:22;6:10;3:15;7:17;4:10;1:10;8:32;9:10,"0:[4,6];5:[4,6];2:[4,6];6:[6];3:[6];7:[6];4:[6];1:[6];8:[0,4,6];9:[6]","c0:bw=20,experts=[4,6]; c5:bw=27,experts=[4,6]; c2:bw=22,experts=[4,6]; c6:bw=10,experts=[6]; c3:bw=15,experts=[6]; c7:bw=17,experts=[6]; c4:bw=10,experts=[6]; c1:bw=10,experts=[6]; c8:bw=32,experts=[0,4,6]; c9:bw=10,experts=[6]","5.8372,5.5177,0.2512,1.6967,0.5403,3.3118,2.8277,17.4108,6.2344,4.5204"
8,2026-09-20 02:44:39,Ours,0.01,1.2785069622185443,46.05,52.65,7,49.8691,0:49.87,48.623,0.1438,1.1011,401.323,6:41.32,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:20;1:32;3:21;0:18;5:16;2:30;9:33;7:10;6:23,"4:[0];8:[1,3];1:[0,1,3];3:[1,3];0:[0];5:[1];2:[1,3,5];9:[0,1,3];7:[0];6:[0,1]","c4:bw=10,experts=[0]; c8:bw=20,experts=[1,3]; c1:bw=32,experts=[0,1,3]; c3:bw=21,experts=[1,3]; c0:bw=18,experts=[0]; c5:bw=16,experts=[1]; c2:bw=30,experts=[1,3,5]; c9:bw=33,experts=[0,1,3]; c7:bw=10,experts=[0]; c6:bw=23,experts=[0,1]","2.6963,6.6238,17.6827,0.5347,5.8551,5.4843,0.2532,4.5094,3.2968,1.6868"
9,2026-09-20 02:45:29,Ours,0.01,1.205563531700936,50.0,52.65,7,49.5165,0:49.52,48.2495,0.1372,1.1253,450.8527,7:30.85,10,"2,0,4,9,8,6,7,5,1,3",2:12;0:29;4:33;9:15;8:10;6:17;7:25;5:29;1:10;3:13,"2:[7];0:[1,3];4:[1,3,7];9:[7];8:[5];6:[3];7:[1,3];5:[3,7];1:[5];3:[7]","c2:bw=12,experts=[7]; c0:bw=29,experts=[1,3]; c4:bw=33,experts=[1,3,7]; c9:bw=15,experts=[7]; c8:bw=10,experts=[5]; c6:bw=17,experts=[3]; c7:bw=25,experts=[1,3]; c5:bw=29,experts=[3,7]; c1:bw=10,experts=[5]; c3:bw=13,experts=[7]","0.2512,5.8754,2.6899,4.5391,6.5619,1.6898,3.2983,5.4545,17.3507,0.5389"
10,2026-09-20 02:46:18,Ours,0.01,1.0508019381147171,51.09,52.65,7,49.5933,0:49.59,48.3304,0.1537,1.1079,500.4579,8:20.46,10,"4,2,7,0,6,3,5,8,9,1",4:20;2:19;7:21;0:33;6:36;3:26;5:32;8:20;9:20;1:23,"4:[2,6];2:[2];7:[2,7];0:[2,6,7];6:[2,5,7];3:[2,5];5:[2,4,6];8:[2,7];9:[2,6];1:[2,7]","c4:bw=20,experts=[2,6]; c2:bw=19,experts=[2]; c7:bw=21,experts=[2,7]; c0:bw=33,experts=[2,6,7]; c6:bw=36,experts=[2,5,7]; c3:bw=26,experts=[2,5]; c5:bw=32,experts=[2,4,6]; c8:bw=20,experts=[2,7]; c9:bw=20,experts=[2,6]; c1:bw=23,experts=[2,7]","2.7022,0.2514,3.3105,5.8028,1.6824,0.5374,5.4840,6.6027,4.5491,17.4079"
11,2026-09-20 02:47:09,Ours,0.01,0.936128443449145,52.81,52.81,11,50.4396,0:50.44,49.1999,0.1417,1.0969,550.9107,9:10.91,10,"5,2,7,3,0,8,9,6,1,4",5:15;2:15;7:24;3:28;0:16;8:22;9:18;6:31;1:22;4:10,"5:[6];2:[6];7:[4,6];3:[4,6];0:[6];8:[4,6];9:[6];6:[1,4,6];1:[4,6];4:[6]","c5:bw=15,experts=[6]; c2:bw=15,experts=[6]; c7:bw=24,experts=[4,6]; c3:bw=28,experts=[4,6]; c0:bw=16,experts=[6]; c8:bw=22,experts=[4,6]; c9:bw=18,experts=[6]; c6:bw=31,experts=[1,4,6]; c1:bw=22,experts=[4,6]; c4:bw=10,experts=[6]","5.5233,0.2564,3.3370,0.5407,6.1652,6.7052,4.5958,1.7055,17.5114,2.8593"
12,2026-09-20 02:47:59,Ours,0.01,1.0147392699606281,59.29,59.29,12,50.5174,0:50.52,49.267,0.1412,1.108,601.4406,10:01.44,10,"1,5,2,4,3,7,9,6,8,0",1:24;5:31;2:32;4:16;3:19;7:16;9:23;6:16;8:31;0:27,"1:[4,6];5:[0,5,6];2:[0,4,6];4:[5];3:[6];7:[6];9:[4,6];6:[6];8:[4,5,6];0:[5,6]","c1:bw=24,experts=[4,6]; c5:bw=31,experts=[0,5,6]; c2:bw=32,experts=[0,4,6]; c4:bw=16,experts=[5]; c3:bw=19,experts=[6]; c7:bw=16,experts=[6]; c9:bw=23,experts=[4,6]; c6:bw=16,experts=[6]; c8:bw=31,experts=[4,5,6]; c0:bw=27,experts=[5,6]","17.6227,5.5094,0.2472,2.6948,0.5441,3.2951,4.5593,1.7046,6.8275,6.2623"
13,2026-09-20 02:48:50,Ours,0.01,1.047141177320174,55.44,59.29,12,50.3341,0:50.33,49.0936,0.1403,1.0991,651.7882,10:51.79,10,"3,1,4,5,8,6,9,7,0,2",3:17;1:26;4:10;5:16;8:10;6:20;9:10;7:32;0:14;2:10,"3:[0];1:[4,6];4:[4];5:[6];8:[6];6:[4,6];9:[5];7:[4,5,6];0:[6];2:[6]","c3:bw=17,experts=[0]; c1:bw=26,experts=[4,6]; c4:bw=10,experts=[4]; c5:bw=16,experts=[6]; c8:bw=10,experts=[6]; c6:bw=20,experts=[4,6]; c9:bw=10,experts=[5]; c7:bw=32,experts=[4,5,6]; c0:bw=14,experts=[6]; c2:bw=10,experts=[6]","0.5381,17.5639,2.7839,5.5112,6.5555,1.7508,4.5524,3.3234,6.2650,0.2494"
14,2026-09-20 02:49:40,Ours,0.01,0.9443226369110791,64.84,64.84,14,50.2765,0:50.28,49.0159,0.1504,1.1055,702.0777,11:42.08,10,"2,4,5,1,7,0,9,3,8,6",2:25;4:10;5:36;1:21;7:14;0:14;9:18;3:25;8:12;6:37,"2:[4,6];4:[6];5:[1,4,6];1:[4,6];7:[6];0:[6];9:[6];3:[4,6];8:[6];6:[1,4,6]","c2:bw=25,experts=[4,6]; c4:bw=10,experts=[6]; c5:bw=36,experts=[1,4,6]; c1:bw=21,experts=[4,6]; c7:bw=14,experts=[6]; c0:bw=14,experts=[6]; c9:bw=18,experts=[6]; c3:bw=25,experts=[4,6]; c8:bw=12,experts=[6]; c6:bw=37,experts=[1,4,6]","0.2498,2.8177,5.8467,17.4735,3.3170,6.2646,4.5421,0.5428,6.2082,1.7536"
15,2026-09-20 02:50:30,Ours,0.01,0.9277853210322426,56.9,64.84,14,49.499,0:49.50,48.2482,0.1421,1.1075,751.5909,12:31.59,10,"7,0,1,8,3,2,4,5,9,6",7:33;0:11;1:10;8:29;3:10;2:29;4:26;5:10;9:11;6:18,"7:[0,4,6];0:[4];1:[6];8:[0,6];3:[6];2:[4,6];4:[4,6];5:[6];9:[6];6:[6]","c7:bw=33,experts=[0,4,6]; c0:bw=11,experts=[4]; c1:bw=10,experts=[6]; c8:bw=29,experts=[0,6]; c3:bw=10,experts=[6]; c2:bw=29,experts=[4,6]; c4:bw=26,experts=[4,6]; c5:bw=10,experts=[6]; c9:bw=11,experts=[6]; c6:bw=18,experts=[6]","3.3673,5.8622,17.5743,6.1915,0.5348,0.2544,2.7027,5.5312,4.5323,1.6974"
16,2026-09-20 02:51:19,Ours,0.01,1.0180473559235543,48.23,64.84,14,49.3355,0:49.34,48.0877,0.1434,1.1032,800.9401,13:20.94,10,"6,1,3,8,7,5,4,9,0,2",6:22;1:16;3:24;8:27;7:12;5:22;4:20;9:13;0:32;2:29,"6:[0,6];1:[0];3:[1,3];8:[1,3];7:[6];5:[4,6];4:[0,6];9:[0];0:[0,4,6];2:[1,3]","c6:bw=22,experts=[0,6]; c1:bw=16,experts=[0]; c3:bw=24,experts=[1,3]; c8:bw=27,experts=[1,3]; c7:bw=12,experts=[6]; c5:bw=22,experts=[4,6]; c4:bw=20,experts=[0,6]; c9:bw=13,experts=[0]; c0:bw=32,experts=[0,4,6]; c2:bw=29,experts=[1,3]","1.7175,17.5529,0.5393,6.1696,3.3176,5.5153,2.6979,4.5003,5.8225,0.2547"
17,2026-09-20 02:52:10,Ours,0.01,0.9976304239509481,49.35,64.84,14,50.9552,0:50.96,49.697,0.1474,1.1095,851.9101,14:11.91,10,"4,7,8,3,5,1,0,2,9,6",4:32;7:14;8:10;3:29;5:10;1:16;0:10;2:11;9:21;6:21,"4:[1,3,7];7:[1];8:[6];3:[6,7];5:[3];1:[1];0:[1];2:[5];9:[1,3];6:[3,6]","c4:bw=32,experts=[1,3,7]; c7:bw=14,experts=[1]; c8:bw=10,experts=[6]; c3:bw=29,experts=[6,7]; c5:bw=10,experts=[3]; c1:bw=16,experts=[1]; c0:bw=10,experts=[1]; c2:bw=11,experts=[5]; c9:bw=21,experts=[1,3]; c6:bw=21,experts=[3,6]","2.7191,3.3042,6.2243,0.5384,5.4998,18.9913,5.8076,0.2518,4.6657,1.6947"
18,2026-09-20 02:53:00,Ours,0.01,1.3050928308328815,24.33,64.84,14,49.6919,0:49.69,48.4402,0.1388,1.1117,901.616,15:01.62,10,"1,8,5,2,9,7,4,3,0,6",1:10;8:10;5:19;2:21;9:10;7:30;4:31;3:21;0:27;6:17,"1:[3];8:[2];5:[7];2:[2,7];9:[7];7:[2,3,7];4:[2,4,6];3:[2,5];0:[2,3];6:[2]","c1:bw=10,experts=[3]; c8:bw=10,experts=[2]; c5:bw=19,experts=[7]; c2:bw=21,experts=[2,7]; c9:bw=10,experts=[7]; c7:bw=30,experts=[2,3,7]; c4:bw=31,experts=[2,4,6]; c3:bw=21,experts=[2,5]; c0:bw=27,experts=[2,3]; c6:bw=17,experts=[2]","17.6260,6.5215,5.4995,0.2459,4.4965,3.3147,2.7327,0.5401,5.7685,1.6948"
19,2026-09-20 02:53:51,Ours,0.01,1.0006616545605003,53.01,64.84,14,51.7205,0:51.72,50.4525,0.1437,1.123,953.3515,15:53.35,10,"8,0,4,1,9,5,7,2,6,3",8:31;0:23;4:28;1:26;9:21;5:16;7:12;2:10;6:36;3:22,"8:[4,6,7];0:[4,7];4:[4,6];1:[2,5];9:[2,4];5:[2];7:[4];2:[4];6:[4,5,7];3:[4,6]","c8:bw=31,experts=[4,6,7]; c0:bw=23,experts=[4,7]; c4:bw=28,experts=[4,6]; c1:bw=26,experts=[2,5]; c9:bw=21,experts=[2,4]; c5:bw=16,experts=[2]; c7:bw=12,experts=[4]; c2:bw=10,experts=[4]; c6:bw=36,experts=[4,5,7]; c3:bw=22,experts=[4,6]","6.7578,5.8035,2.7225,18.9673,4.5197,5.8929,3.3063,0.2499,1.6947,0.5380"
