Round,Timestamp,Method,LR,AvgLoss,TestAcc,BestAcc,BestRound,RoundTimeSec,RoundTimeHMS,LocalTrainTimeSec,AggTimeSec,EvalTimeSec,CumulativeTimeSec,CumulativeTimeHMS,NumClientsSelected,SelectedClients,Bandwidth,SelectedExperts,UploadDetail,ClientTrainTimesSec
1,2026-09-20 09:44:06,Ours,0.00208,2.168991996054273,9.75,9.75,1,10.1246,0:10.12,7.5297,0.1737,2.4204,10.1246,0:10.12,10,"8,1,5,0,7,2,9,4,3,6",8:31;1:16;5:25;0:10;7:11;2:16;9:25;4:22;3:28;6:23,"8:[0,3,4];1:[4];5:[3,4];0:[4];7:[4];2:[4];9:[3,4];4:[3,4];3:[3,4];6:[3,4]","c8:bw=31,experts=[0,3,4]; c1:bw=16,experts=[4]; c5:bw=25,experts=[3,4]; c0:bw=10,experts=[4]; c7:bw=11,experts=[4]; c2:bw=16,experts=[4]; c9:bw=25,experts=[3,4]; c4:bw=22,experts=[3,4]; c3:bw=28,experts=[3,4]; c6:bw=23,experts=[3,4]","0.5315,0.9470,0.6120,0.6162,1.2822,0.9200,0.2501,0.7754,1.1230,0.4723"
2,2026-09-20 09:44:16,Ours,0.00406,1.7188517751851453,21.175,21.175,2,9.4432,0:09.44,6.8845,0.1525,2.4055,19.7766,0:19.78,10,"0,1,8,5,3,4,7,9,6,2",0:20;1:23;8:27;5:38;3:37;4:17;7:31;9:26;6:10;2:12,"0:[0,6];1:[0,6];8:[0,6];5:[0,6,7];3:[0,6,7];4:[6];7:[0,6,7];9:[0,6];6:[6];2:[6]","c0:bw=20,experts=[0,6]; c1:bw=23,experts=[0,6]; c8:bw=27,experts=[0,6]; c5:bw=38,experts=[0,6,7]; c3:bw=37,experts=[0,6,7]; c4:bw=17,experts=[6]; c7:bw=31,experts=[0,6,7]; c9:bw=26,experts=[0,6]; c6:bw=10,experts=[6]; c2:bw=12,experts=[6]","0.5805,0.8886,0.0643,0.5777,1.1035,0.7546,1.3505,0.2283,0.4400,0.8964"
3,2026-09-20 09:44:25,Ours,0.006040000000000001,1.4313259906882452,28.4875,28.4875,3,9.1013,0:09.10,6.5766,0.1276,2.3964,28.8885,0:28.89,10,"9,2,0,6,8,5,3,7,1,4",9:26;2:23;0:28;6:22;8:17;5:10;3:14;7:18;1:10;4:29,"9:[0,3];2:[0,3];0:[0,3];6:[0,3];8:[0];5:[0];3:[0];7:[0];1:[0];4:[0,3]","c9:bw=26,experts=[0,3]; c2:bw=23,experts=[0,3]; c0:bw=28,experts=[0,3]; c6:bw=22,experts=[0,3]; c8:bw=17,experts=[0]; c5:bw=10,experts=[0]; c3:bw=14,experts=[0]; c7:bw=18,experts=[0]; c1:bw=10,experts=[0]; c4:bw=29,experts=[0,3]","0.2151,0.8709,0.5721,0.4347,0.0631,0.5692,1.0464,1.2235,0.8500,0.7316"
4,2026-09-20 09:44:34,Ours,0.00802,1.335919887368019,30.025,30.025,4,9.0921,0:09.09,6.5584,0.1406,2.3924,37.9906,0:37.99,10,"1,7,6,2,8,0,3,4,5,9",1:22;7:25;6:29;2:33;8:17;0:33;3:19;4:31;5:40;9:12,"1:[0,3];7:[0,3];6:[0,3];2:[0,1,3];8:[0];0:[0,2,3];3:[0];4:[0,1,3];5:[0,1,3,6];9:[0]","c1:bw=22,experts=[0,3]; c7:bw=25,experts=[0,3]; c6:bw=29,experts=[0,3]; c2:bw=33,experts=[0,1,3]; c8:bw=17,experts=[0]; c0:bw=33,experts=[0,2,3]; c3:bw=19,experts=[0]; c4:bw=31,experts=[0,1,3]; c5:bw=40,experts=[0,1,3,6]; c9:bw=12,experts=[0]","0.8367,1.2195,0.4324,0.8574,0.0664,0.5755,1.0449,0.7296,0.5700,0.2260"
5,2026-09-20 09:44:43,Ours,0.01,1.3330559461886984,26.2625,30.025,4,9.0927,0:09.09,6.5747,0.1297,2.3875,47.0941,0:47.09,10,"1,5,4,8,0,7,6,3,2,9",1:11;5:22;4:27;8:20;0:28;7:14;6:29;3:35;2:10;9:35,"1:[0];5:[0,3];4:[0,3];8:[0,3];0:[0,3];7:[0];6:[0,3];3:[0,1,3];2:[0];9:[0,1,3]","c1:bw=11,experts=[0]; c5:bw=22,experts=[0,3]; c4:bw=27,experts=[0,3]; c8:bw=20,experts=[0,3]; c0:bw=28,experts=[0,3]; c7:bw=14,experts=[0]; c6:bw=29,experts=[0,3]; c3:bw=35,experts=[0,1,3]; c2:bw=10,experts=[0]; c9:bw=35,experts=[0,1,3]","0.8390,0.5712,0.7297,0.0642,0.5739,1.2235,0.4371,1.0486,0.8616,0.2259"
6,2026-09-20 09:44:53,Ours,0.01,1.3765833431121632,25.4625,30.025,4,9.1154,0:09.12,6.5973,0.1347,2.3827,56.2202,0:56.22,10,"8,2,5,7,3,1,9,0,4,6",8:37;2:23;5:15;7:32;3:20;1:18;9:27;0:17;4:10;6:11,"8:[0,3,5];2:[0,3];5:[0];7:[0,3,5];3:[0,3];1:[0];9:[0,3];0:[0];4:[0];6:[0]","c8:bw=37,experts=[0,3,5]; c2:bw=23,experts=[0,3]; c5:bw=15,experts=[0]; c7:bw=32,experts=[0,3,5]; c3:bw=20,experts=[0,3]; c1:bw=18,experts=[0]; c9:bw=27,experts=[0,3]; c0:bw=17,experts=[0]; c4:bw=10,experts=[0]; c6:bw=11,experts=[0]","0.0641,0.8695,0.5693,1.2303,1.0485,0.8545,0.2259,0.5710,0.7281,0.4362"
7,2026-09-20 09:45:02,Ours,0.01,1.3591891904632925,31.275,31.275,7,9.1922,0:09.19,6.6534,0.1353,2.4001,65.424,1:05.42,10,"0,5,2,6,3,7,4,1,8,9",0:20;5:27;2:22;6:10;3:15;7:17;4:10;1:10;8:32;9:10,"0:[0,3];5:[0,3];2:[0,3];6:[0];3:[0];7:[0];4:[0];1:[0];8:[0,3,5];9:[0]","c0:bw=20,experts=[0,3]; c5:bw=27,experts=[0,3]; c2:bw=22,experts=[0,3]; c6:bw=10,experts=[0]; c3:bw=15,experts=[0]; c7:bw=17,experts=[0]; c4:bw=10,experts=[0]; c1:bw=10,experts=[0]; c8:bw=32,experts=[0,3,5]; c9:bw=10,experts=[0]","0.5699,0.5765,0.8700,0.4367,1.0542,1.2338,0.7636,0.8555,0.0678,0.2254"
8,2026-09-20 09:45:11,Ours,0.01,1.7211129358927582,34.225,34.225,8,9.0749,0:09.07,6.5418,0.1351,2.3973,74.5098,1:14.51,10,"4,8,1,3,0,5,2,9,7,6",4:10;8:20;1:32;3:21;0:18;5:16;2:30;9:33;7:10;6:23,"4:[2];8:[1,2];1:[1,2,5];3:[2,5];0:[1];5:[2];2:[2,5,7];9:[2,5,7];7:[1];6:[1,2]","c4:bw=10,experts=[2]; c8:bw=20,experts=[1,2]; c1:bw=32,experts=[1,2,5]; c3:bw=21,experts=[2,5]; c0:bw=18,experts=[1]; c5:bw=16,experts=[2]; c2:bw=30,experts=[2,5,7]; c9:bw=33,experts=[2,5,7]; c7:bw=10,experts=[1]; c6:bw=23,experts=[1,2]","0.7123,0.0694,0.8512,1.0426,0.5672,0.5684,0.8598,0.2227,1.2135,0.4347"
9,2026-09-20 09:45:20,Ours,0.01,1.6625954489537045,38.275,38.275,9,9.1012,0:09.10,6.5762,0.1365,2.3878,83.6231,1:23.62,10,"2,0,4,9,8,6,7,5,1,3",2:12;0:29;4:33;9:15;8:10;6:17;7:25;5:29;1:10;3:13,"2:[4];0:[5,7];4:[4,5,7];9:[4];8:[7];6:[5];7:[2,4];5:[4,5];1:[7];3:[4]","c2:bw=12,experts=[4]; c0:bw=29,experts=[5,7]; c4:bw=33,experts=[4,5,7]; c9:bw=15,experts=[4]; c8:bw=10,experts=[7]; c6:bw=17,experts=[5]; c7:bw=25,experts=[2,4]; c5:bw=29,experts=[4,5]; c1:bw=10,experts=[7]; c3:bw=13,experts=[4]","0.8433,0.5698,0.7745,0.2249,0.0638,0.4323,1.2146,0.5652,0.8456,1.0423"
10,2026-09-20 09:45:29,Ours,0.01,1.3763472447294531,24.0875,38.275,9,9.089,0:09.09,6.5718,0.1322,2.3815,92.7243,1:32.72,10,"4,2,7,0,6,3,5,8,9,1",4:20;2:19;7:21;0:33;6:36;3:26;5:32;8:20;9:20;1:23,"4:[0,6];2:[6];7:[6,7];0:[0,4,6];6:[4,6,7];3:[6,7];5:[0,3,7];8:[4,6];9:[0,6];1:[4,6]","c4:bw=20,experts=[0,6]; c2:bw=19,experts=[6]; c7:bw=21,experts=[6,7]; c0:bw=33,experts=[0,4,6]; c6:bw=36,experts=[4,6,7]; c3:bw=26,experts=[6,7]; c5:bw=32,experts=[0,3,7]; c8:bw=20,experts=[4,6]; c9:bw=20,experts=[0,6]; c1:bw=23,experts=[4,6]","0.7139,0.8604,1.2242,0.5733,0.4351,1.0497,0.5738,0.0638,0.2247,0.8528"
